,period_open,period_close,capital_used,positions,starting_exposure,pnl,short_exposure,transactions,long_value,ending_value,starting_cash,starting_value,ending_exposure,ending_cash,portfolio_value,long_exposure,orders,returns,longs_count,shorts_count,short_value,gross_leverage,net_leverage,max_drawdown,max_leverage,algo_volatility,period_label,excess_return,treasury_period_return,algorithm_period_return,alpha,beta,benchmark_period_return,benchmark_volatility,sortino,trading_days,sharpe,weights
2020-07-22 20:00:00+00:00,2020-07-22 13:31:00+00:00,2020-07-22 20:00:00+00:00,-351030.4975349996,"[{'sid': Equity(4 [VWO]), 'amount': -8863, 'cost_basis': 42.868555, 'last_sale_price': 43.28}, {'sid': Equity(2 [SPY]), 'amount': 3023, 'cost_basis': 314.459243283758, 'last_sale_price': 326.86}, {'sid': Equity(3 [VNQ]), 'amount': 1017, 'cost_basis': 77.87892000000001, 'last_sale_price': 79.11}, {'sid': Equity(1 [LQD]), 'amount': 29091, 'cost_basis': 134.4669704121108, 'last_sale_price': 138.33}, {'sid': Equity(0 [DBC]), 'amount': 365935, 'cost_basis': 12.766315448962578, 'last_sale_price': 12.91}]",9034162.0,48148.39246499911,-383590.64,"[{'amount': 27177, 'dt': Timestamp('2020-07-22 20:00:00+0000', tz='UTC'), 'price': 12.916455000000001, 'order_id': '486eaa4bc5e44c4482dda550ede4776d', 'sid': Equity(0 [DBC]), 'commission': None}]",9816931.53,9433340.889999999,307816.59689499857,9034162.0,9433340.889999999,-43213.90064000146,9390126.989359997,9816931.53,"[{'id': '486eaa4bc5e44c4482dda550ede4776d', 'dt': Timestamp('2020-07-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-07-20 20:00:00+0000', tz='UTC'), 'amount': 238417, 'filled': 238417, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",0.005153982313875316,4,1,-383590.64,1.0863028989446326,1.0046020571062528,-0.27180672422725255,2.380941768035969,0.17468620571254953,2020-07,0.0,0.0,-0.060987301063999966,,,0.0,0.0,-0.06696183011188622,653,-0.05100748032430695,"[-0.04102781414985657, 0.10526333004236221, 0.008482251316308975, 0.4301837682723999, 0.497098445892334]"
2020-07-23 20:00:00+00:00,2020-07-23 13:31:00+00:00,2020-07-23 20:00:00+00:00,0.0,"[{'sid': Equity(4 [VWO]), 'amount': -8863, 'cost_basis': 42.868555, 'last_sale_price': 42.99}, {'sid': Equity(2 [SPY]), 'amount': 3023, 'cost_basis': 314.459243283758, 'last_sale_price': 322.96}, {'sid': Equity(3 [VNQ]), 'amount': 1017, 'cost_basis': 77.87892000000001, 'last_sale_price': 78.78}, {'sid': Equity(1 [LQD]), 'amount': 29091, 'cost_basis': 134.4669704121108, 'last_sale_price': 138.43}, {'sid': Equity(0 [DBC]), 'amount': 365935, 'cost_basis': 12.766315448962578, 'last_sale_price': 12.88}]",9433340.889999999,-17623.9899999965,-381020.37,[],9796737.270000001,9415716.900000002,-43213.90064000146,9433340.889999999,9415716.900000002,-43213.90064000146,9372502.99936,9796737.270000001,[],-0.0018768638613690936,4,1,-381020.37,1.085916711970643,1.0046107107826963,-0.27180672422725255,2.380941768035969,0.1745561407000929,2020-07,0.0,0.0,-0.0627497000639996,,,0.0,0.0,-0.07234688464238642,654,-0.05511048820592798,"[-0.04102781414985657, 0.10526333004236221, 0.008482251316308975, 0.4301837682723999, 0.497098445892334]"
2020-07-24 20:00:00+00:00,2020-07-24 13:31:00+00:00,2020-07-24 20:00:00+00:00,0.0,"[{'sid': Equity(4 [VWO]), 'amount': -8863, 'cost_basis': 42.868555, 'last_sale_price': 42.88}, {'sid': Equity(2 [SPY]), 'amount': 3023, 'cost_basis': 314.459243283758, 'last_sale_price': 320.88}, {'sid': Equity(3 [VNQ]), 'amount': 1017, 'cost_basis': 77.87892000000001, 'last_sale_price': 78.2}, {'sid': Equity(1 [LQD]), 'amount': 29091, 'cost_basis': 134.4669704121108, 'last_sale_price': 138.12}, {'sid': Equity(0 [DBC]), 'amount': 365935, 'cost_basis': 12.766315448962578, 'last_sale_price': 12.9}]",9415716.900000002,-7602.280000003055,-380045.44,[],9788160.059999999,9408114.62,-43213.90064000146,9415716.900000002,9408114.62,-43213.90064000146,9364900.719359998,9788160.059999999,[],-0.0008111259074040644,4,1,-380045.44,1.0857782484526861,1.0046144536856292,-0.27180672422725255,2.380941768035969,0.17442329585660135,2020-07,0.0,0.0,-0.06350992806399991,,,0.0,0.0,-0.07463981363814351,655,-0.05685739404937066,"[-0.04102781414985657, 0.10526333004236221, 0.008482251316308975, 0.4301837682723999, 0.497098445892334]"
2020-07-27 20:00:00+00:00,2020-07-27 13:31:00+00:00,2020-07-27 20:00:00+00:00,0.0,"[{'sid': Equity(4 [VWO]), 'amount': -8863, 'cost_basis': 42.868555, 'last_sale_price': 43.480000000000004}, {'sid': Equity(2 [SPY]), 'amount': 3023, 'cost_basis': 314.459243283758, 'last_sale_price': 323.22}, {'sid': Equity(3 [VNQ]), 'amount': 1017, 'cost_basis': 77.87892000000001, 'last_sale_price': 78.94}, {'sid': Equity(1 [LQD]), 'amount': 29091, 'cost_basis': 134.4669704121108, 'last_sale_price': 137.70000000000002}, {'sid': Equity(0 [DBC]), 'amount': 365935, 'cost_basis': 12.766315448962578, 'last_sale_price': 13.02}]",9408114.62,34202.58000000194,-385363.24000000005,[],9827680.440000001,9442317.200000001,-43213.90064000146,9408114.62,9442317.200000001,-43213.90064000146,9399103.29936,9827680.440000001,"[{'id': 'd78bc8c5560043f3ab47a13ff6c4f013', 'dt': Timestamp('2020-07-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-07-27 20:00:00+0000', tz='UTC'), 'amount': -6259, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e2c75626cade4cbc93f78c32bd189075', 'dt': Timestamp('2020-07-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-07-27 20:00:00+0000', tz='UTC'), 'amount': 7428, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e4203fb2199f4b2e8df9d133c4e1a15c', 'dt': Timestamp('2020-07-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-07-27 20:00:00+0000', tz='UTC'), 'amount': 13958, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '26843169bbb3471aa3dbbe1757b6f3aa', 'dt': Timestamp('2020-07-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-07-27 20:00:00+0000', tz='UTC'), 'amount': -1696, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '77fc119f4edb4a9e8f7454735dc22383', 'dt': Timestamp('2020-07-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-07-27 20:00:00+0000', tz='UTC'), 'amount': -233514, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",0.0036522095668665155,4,1,-385363.24000000005,1.0865976630659464,1.0045976620602675,-0.27180672422725255,2.380941768035969,0.17430511488826206,2020-07,0.0,0.0,-0.06008967006399979,,,0.0,0.0,-0.06401563271731586,656,-0.048760206266157645,"[-0.06995498389005661, 0.35941022634506226, 0.1257702112197876, 0.4013407826423645, 0.18343375623226166]"
2020-07-28 20:00:00+00:00,2020-07-28 13:31:00+00:00,2020-07-28 20:00:00+00:00,-1834806.792595001,"[{'sid': Equity(4 [VWO]), 'amount': -15122, 'cost_basis': 42.91819819931226, 'last_sale_price': 43.01}, {'sid': Equity(2 [SPY]), 'amount': 10451, 'cost_basis': 319.3430176850829, 'last_sale_price': 321.17}, {'sid': Equity(3 [VNQ]), 'amount': 14975, 'cost_basis': 80.36883612220369, 'last_sale_price': 80.51}, {'sid': Equity(1 [LQD]), 'amount': 27395, 'cost_basis': 134.4669704121108, 'last_sale_price': 137.56}, {'sid': Equity(0 [DBC]), 'amount': 275225, 'cost_basis': 12.766315448962578, 'last_sale_price': 12.950000000000001}]",9442317.200000001,-32716.342595001683,-650397.22,"[{'amount': -6259, 'dt': Timestamp('2020-07-28 20:00:00+0000', tz='UTC'), 'price': 42.988495, 'order_id': 'd78bc8c5560043f3ab47a13ff6c4f013', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 7428, 'dt': Timestamp('2020-07-28 20:00:00+0000', tz='UTC'), 'price': 321.33058500000004, 'order_id': 'e2c75626cade4cbc93f78c32bd189075', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 13958, 'dt': Timestamp('2020-07-28 20:00:00+0000', tz='UTC'), 'price': 80.550255, 'order_id': 'e4203fb2199f4b2e8df9d133c4e1a15c', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -1696, 'dt': Timestamp('2020-07-28 20:00:00+0000', tz='UTC'), 'price': 137.49122, 'order_id': '26843169bbb3471aa3dbbe1757b6f3aa', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -90710, 'dt': Timestamp('2020-07-28 20:00:00+0000', tz='UTC'), 'price': 12.943525000000001, 'order_id': '77fc119f4edb4a9e8f7454735dc22383', 'sid': Equity(0 [DBC]), 'commission': None}]",11894804.870000001,11244407.65,-43213.90064000146,9442317.200000001,11244407.65,-1878020.6932350018,9366386.956764998,11894804.870000001,"[{'id': 'd78bc8c5560043f3ab47a13ff6c4f013', 'dt': Timestamp('2020-07-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-07-27 20:00:00+0000', tz='UTC'), 'amount': -6259, 'filled': -6259, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e2c75626cade4cbc93f78c32bd189075', 'dt': Timestamp('2020-07-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-07-27 20:00:00+0000', tz='UTC'), 'amount': 7428, 'filled': 7428, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e4203fb2199f4b2e8df9d133c4e1a15c', 'dt': Timestamp('2020-07-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-07-27 20:00:00+0000', tz='UTC'), 'amount': 13958, 'filled': 13958, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '26843169bbb3471aa3dbbe1757b6f3aa', 'dt': Timestamp('2020-07-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-07-27 20:00:00+0000', tz='UTC'), 'amount': -1696, 'filled': -1696, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '77fc119f4edb4a9e8f7454735dc22383', 'dt': Timestamp('2020-07-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-07-27 20:00:00+0000', tz='UTC'), 'amount': -233514, 'filled': -90710, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-0.0034807940239607316,4,1,-650397.22,1.339385415946227,1.2005064174589304,-0.27180672422725255,2.380941768035969,0.17418529277611225,2020-07,0.0,0.0,-0.06336130432349996,,,0.0,0.0,-0.07402075381326986,657,-0.05638430185393769,"[-0.06995498389005661, 0.35941022634506226, 0.1257702112197876, 0.4013407826423645, 0.18343375623226166]"
2020-07-29 20:00:00+00:00,2020-07-29 13:31:00+00:00,2020-07-29 20:00:00+00:00,1060859.7048000004,"[{'sid': Equity(4 [VWO]), 'amount': -15122, 'cost_basis': 42.91819819931226, 'last_sale_price': 43.77}, {'sid': Equity(2 [SPY]), 'amount': 10451, 'cost_basis': 319.3430176850829, 'last_sale_price': 325.12}, {'sid': Equity(3 [VNQ]), 'amount': 14975, 'cost_basis': 80.36883612220369, 'last_sale_price': 82.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 27395, 'cost_basis': 134.4669704121108, 'last_sale_price': 138.31}, {'sid': Equity(0 [DBC]), 'amount': 193705, 'cost_basis': 12.766315448962578, 'last_sale_price': 13.02}]",11244407.65,92431.03480000049,-661889.9400000001,"[{'amount': -81520, 'dt': Timestamp('2020-07-29 20:00:00+0000', tz='UTC'), 'price': 13.01349, 'order_id': '77fc119f4edb4a9e8f7454735dc22383', 'sid': Equity(0 [DBC]), 'commission': None}]",10937868.92,10275978.98,-1878020.6932350018,11244407.65,10275978.98,-817160.9884350018,9458817.991564998,10937868.92,"[{'id': '77fc119f4edb4a9e8f7454735dc22383', 'dt': Timestamp('2020-07-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-07-27 20:00:00+0000', tz='UTC'), 'amount': -233514, 'filled': -172230, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",0.009868376699218251,4,1,-661889.9400000001,1.226343383533144,1.086391448610568,-0.27180672422725255,2.380941768035969,0.17416063657185785,2020-07,0.0,0.0,-0.05411820084349983,,,0.0,0.0,-0.045458606368206436,658,-0.034606050611379356,"[-0.06995498389005661, 0.35941022634506226, 0.1257702112197876, 0.4013407826423645, 0.18343375623226166]"
2020-07-30 20:00:00+00:00,2020-07-30 13:31:00+00:00,2020-07-30 20:00:00+00:00,788330.7174600009,"[{'sid': Equity(4 [VWO]), 'amount': -15122, 'cost_basis': 42.91819819931226, 'last_sale_price': 43.26}, {'sid': Equity(2 [SPY]), 'amount': 10451, 'cost_basis': 319.3430176850829, 'last_sale_price': 323.96}, {'sid': Equity(3 [VNQ]), 'amount': 14975, 'cost_basis': 80.36883612220369, 'last_sale_price': 81.54}, {'sid': Equity(1 [LQD]), 'amount': 27395, 'cost_basis': 134.4669704121108, 'last_sale_price': 138.16}, {'sid': Equity(0 [DBC]), 'amount': 132421, 'cost_basis': 12.766315448962578, 'last_sale_price': 12.870000000000001}]",10275978.98,-45907.05254000053,-654177.72,"[{'amount': -61284, 'dt': Timestamp('2020-07-30 20:00:00+0000', tz='UTC'), 'price': 12.863565000000001, 'order_id': '77fc119f4edb4a9e8f7454735dc22383', 'sid': Equity(0 [DBC]), 'commission': None}]",10095918.93,9441741.209999999,-817160.9884350018,10275978.98,9441741.209999999,-28830.27097500174,9412910.939024998,10095918.93,"[{'id': '77fc119f4edb4a9e8f7454735dc22383', 'dt': Timestamp('2020-07-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-07-27 20:00:00+0000', tz='UTC'), 'amount': -233514, 'filled': -233514, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-0.004853360386143257,4,1,-654177.72,1.1420586808519735,1.0030628432757687,-0.27180672422725255,2.380941768035969,0.17405386820436483,2020-07,0.0,0.0,-0.0587089060974999,,,0.0,0.0,-0.059417676336462236,659,-0.04523760040413927,"[-0.06995498389005661, 0.35941022634506226, 0.1257702112197876, 0.4013407826423645, 0.18343375623226166]"
2020-07-31 20:00:00+00:00,2020-07-31 13:31:00+00:00,2020-07-31 20:00:00+00:00,0.0,"[{'sid': Equity(4 [VWO]), 'amount': -15122, 'cost_basis': 42.91819819931226, 'last_sale_price': 43.01}, {'sid': Equity(2 [SPY]), 'amount': 10451, 'cost_basis': 319.3430176850829, 'last_sale_price': 326.52}, {'sid': Equity(3 [VNQ]), 'amount': 14975, 'cost_basis': 80.36883612220369, 'last_sale_price': 81.39}, {'sid': Equity(1 [LQD]), 'amount': 27395, 'cost_basis': 134.4669704121108, 'last_sale_price': 138.35}, {'sid': Equity(0 [DBC]), 'amount': 132421, 'cost_basis': 12.766315448962578, 'last_sale_price': 12.94}]",9441741.209999999,42763.330000000075,-650397.22,[],10134901.76,9484504.54,-28830.27097500174,9441741.209999999,9484504.54,-28830.27097500174,9455674.269024998,10134901.76,[],0.004543050526772507,4,1,-650397.22,1.14061659413656,1.0030489915530871,-0.27180672422725255,2.380941768035969,0.17394472536421682,2020-07,0.0,0.0,-0.054432573097499826,,,0.0,0.0,-0.04627280993738171,660,-0.03522515595146038,"[-0.06995498389005661, 0.35941022634506226, 0.1257702112197876, 0.4013407826423645, 0.18343375623226166]"
2020-08-03 20:00:00+00:00,2020-08-03 13:31:00+00:00,2020-08-03 20:00:00+00:00,0.0,"[{'sid': Equity(4 [VWO]), 'amount': -15122, 'cost_basis': 42.91819819931226, 'last_sale_price': 43.34}, {'sid': Equity(2 [SPY]), 'amount': 10451, 'cost_basis': 319.3430176850829, 'last_sale_price': 328.79}, {'sid': Equity(3 [VNQ]), 'amount': 14975, 'cost_basis': 80.36883612220369, 'last_sale_price': 80.31}, {'sid': Equity(1 [LQD]), 'amount': 27395, 'cost_basis': 134.4669704121108, 'last_sale_price': 138.24}, {'sid': Equity(0 [DBC]), 'amount': 132421, 'cost_basis': 12.766315448962578, 'last_sale_price': 13.07}]",9484504.54,16761.79000000097,-655387.4800000001,[],10156653.81,9501266.33,-28830.27097500174,9484504.54,9501266.33,-28830.27097500174,9472436.059024999,10156653.81,"[{'id': '9437fe6e5bf64e2389022cca82cc4da8', 'dt': Timestamp('2020-08-03 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-08-03 20:00:00+0000', tz='UTC'), 'amount': 29204, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '3787a97334a24f05872680ebb52a363b', 'dt': Timestamp('2020-08-03 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-08-03 20:00:00+0000', tz='UTC'), 'amount': 1653, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '3436bf3f39644cc28e8deb1a90cfcc3f', 'dt': Timestamp('2020-08-03 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-08-03 20:00:00+0000', tz='UTC'), 'amount': -13432, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '79a3d2bad90549e9ab03b2b8df2db0f5', 'dt': Timestamp('2020-08-03 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-08-03 20:00:00+0000', tz='UTC'), 'amount': -10400, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c580dfc23f1f45beb2cf603efccf5343', 'dt': Timestamp('2020-08-03 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-08-03 20:00:00+0000', tz='UTC'), 'amount': 51888, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",0.0017726699887399278,4,1,-655387.4800000001,1.1414214065555686,1.0030435962613369,-0.27180672422725255,2.380941768035969,0.1738164404737179,2020-08,0.0,0.0,-0.05275639409749977,,,0.0,0.0,-0.04113018819221514,661,-0.031309735454653126,"[0.06443175673484802, 0.4201655387878418, 0.013076825067400932, 0.24801650643348694, 0.2543093264102936]"
2020-08-04 20:00:00+00:00,2020-08-04 13:31:00+00:00,2020-08-04 20:00:00+00:00,27910.87442999892,"[{'sid': Equity(4 [VWO]), 'amount': 14082, 'cost_basis': 43.851915, 'last_sale_price': 43.83}, {'sid': Equity(2 [SPY]), 'amount': 12104, 'cost_basis': 320.8291351963649, 'last_sale_price': 330.06}, {'sid': Equity(3 [VNQ]), 'amount': 1543, 'cost_basis': 80.36883612220369, 'last_sale_price': 81.51}, {'sid': Equity(1 [LQD]), 'amount': 16995, 'cost_basis': 134.4669704121108, 'last_sale_price': 138.75}, {'sid': Equity(0 [DBC]), 'amount': 184309, 'cost_basis': 12.873367454801846, 'last_sale_price': 13.14}]",9501266.33,44551.28442999907,0.0,"[{'amount': 29204, 'dt': Timestamp('2020-08-04 20:00:00+0000', tz='UTC'), 'price': 43.851915, 'order_id': '9437fe6e5bf64e2389022cca82cc4da8', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 1653, 'dt': Timestamp('2020-08-04 20:00:00+0000', tz='UTC'), 'price': 330.22503, 'order_id': '3787a97334a24f05872680ebb52a363b', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -13432, 'dt': Timestamp('2020-08-04 20:00:00+0000', tz='UTC'), 'price': 81.469245, 'order_id': '3436bf3f39644cc28e8deb1a90cfcc3f', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -10400, 'dt': Timestamp('2020-08-04 20:00:00+0000', tz='UTC'), 'price': 138.680625, 'order_id': '79a3d2bad90549e9ab03b2b8df2db0f5', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 51888, 'dt': Timestamp('2020-08-04 20:00:00+0000', tz='UTC'), 'price': 13.14657, 'order_id': 'c580dfc23f1f45beb2cf603efccf5343', 'sid': Equity(0 [DBC]), 'commission': None}]",9517906.74,9517906.74,-28830.27097500174,9501266.33,9517906.74,-919.3965450017713,9516987.343454998,9517906.74,"[{'id': '9437fe6e5bf64e2389022cca82cc4da8', 'dt': Timestamp('2020-08-04 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-08-03 20:00:00+0000', tz='UTC'), 'amount': 29204, 'filled': 29204, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3787a97334a24f05872680ebb52a363b', 'dt': Timestamp('2020-08-04 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-08-03 20:00:00+0000', tz='UTC'), 'amount': 1653, 'filled': 1653, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3436bf3f39644cc28e8deb1a90cfcc3f', 'dt': Timestamp('2020-08-04 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-08-03 20:00:00+0000', tz='UTC'), 'amount': -13432, 'filled': -13432, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '79a3d2bad90549e9ab03b2b8df2db0f5', 'dt': Timestamp('2020-08-04 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-08-03 20:00:00+0000', tz='UTC'), 'amount': -10400, 'filled': -10400, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c580dfc23f1f45beb2cf603efccf5343', 'dt': Timestamp('2020-08-04 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-08-03 20:00:00+0000', tz='UTC'), 'amount': 51888, 'filled': 51888, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",0.004703255229424608,5,0,0.0,1.000096605838783,1.000096605838783,-0.27180672422725255,2.380941768035969,0.17370937303345027,2020-08,0.0,0.0,-0.04830126565449977,,,0.0,0.0,-0.02755782849790658,662,-0.02097505115536038,"[0.06443175673484802, 0.4201655387878418, 0.013076825067400932, 0.24801650643348694, 0.2543093264102936]"
2020-08-05 20:00:00+00:00,2020-08-05 13:31:00+00:00,2020-08-05 20:00:00+00:00,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 14082, 'cost_basis': 43.851915, 'last_sale_price': 44.28}, {'sid': Equity(2 [SPY]), 'amount': 12104, 'cost_basis': 320.8291351963649, 'last_sale_price': 332.11}, {'sid': Equity(3 [VNQ]), 'amount': 1543, 'cost_basis': 80.36883612220369, 'last_sale_price': 81.10000000000001}, {'sid': Equity(1 [LQD]), 'amount': 16995, 'cost_basis': 134.4669704121108, 'last_sale_price': 138.56}, {'sid': Equity(0 [DBC]), 'amount': 184309, 'cost_basis': 12.873367454801846, 'last_sale_price': 13.25}]",9517906.74,47562.41000000015,0.0,[],9565469.15,9565469.15,-919.3965450017713,9517906.74,9565469.15,-919.3965450017713,9564549.753454998,9565469.15,[],0.0049976329991350266,5,0,0.0,1.0000961254391165,1.0000961254391165,-0.27180672422725255,2.380941768035969,0.17360562510125288,2020-08,0.0,0.0,-0.04354502465449961,,,0.0,0.0,-0.013159058680416884,663,-0.010014160544990557,"[0.06443175673484802, 0.4201655387878418, 0.013076825067400932, 0.24801650643348694, 0.2543093264102936]"
2020-08-06 20:00:00+00:00,2020-08-06 13:31:00+00:00,2020-08-06 20:00:00+00:00,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 14082, 'cost_basis': 43.851915, 'last_sale_price': 44.34}, {'sid': Equity(2 [SPY]), 'amount': 12104, 'cost_basis': 320.8291351963649, 'last_sale_price': 334.33}, {'sid': Equity(3 [VNQ]), 'amount': 1543, 'cost_basis': 80.36883612220369, 'last_sale_price': 81.23}, {'sid': Equity(1 [LQD]), 'amount': 16995, 'cost_basis': 134.4669704121108, 'last_sale_price': 139.15}, {'sid': Equity(0 [DBC]), 'amount': 184309, 'cost_basis': 12.873367454801846, 'last_sale_price': 13.35}]",9565469.15,56374.33999999985,0.0,[],9621843.49,9621843.49,-919.3965450017713,9565469.15,9621843.49,-919.3965450017713,9620924.093454998,9621843.49,[],0.005894092398822659,5,0,0.0,1.000095562186758,1.000095562186758,-0.27180672422725255,2.380941768035969,0.17351273768723066,2020-08,0.0,0.0,-0.03790759065449956,,,0.0,0.0,0.0037951354769112265,664,0.002887501144743169,"[0.06443175673484802, 0.4201655387878418, 0.013076825067400932, 0.24801650643348694, 0.2543093264102936]"
