,period_open,period_close,short_exposure,long_value,long_exposure,ending_exposure,starting_exposure,short_value,gross_leverage,orders,ending_value,shorts_count,starting_value,starting_cash,net_leverage,positions,capital_used,pnl,ending_cash,returns,transactions,portfolio_value,longs_count,benchmark_period_return,benchmark_volatility,trading_days,alpha,beta,algo_volatility,algorithm_period_return,treasury_period_return,max_drawdown,sortino,period_label,excess_return,sharpe,max_leverage,weights
2020-09-23 20:00:00+00:00,2020-09-23 13:31:00+00:00,2020-09-23 20:00:00+00:00,-1925857.17,11461537.27,11461537.27,9535680.1,11041690.46,-1925857.17,1.4025758187919295,"[{'id': '8e3942260e2b4a45bf999b8a99ff1205', 'dt': Timestamp('2020-09-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-21 20:00:00+0000', tz='UTC'), 'amount': -156963, 'filled': -156963, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",9535680.1,2,11041690.46,-1344917.0941800103,0.9990378922454016,"[{'sid': Equity(4 [VWO]), 'amount': -23222, 'cost_basis': 44.687645, 'last_sale_price': 42.28}, {'sid': Equity(2 [SPY]), 'amount': 17646, 'cost_basis': 334.56714897143826, 'last_sale_price': 322.64}, {'sid': Equity(3 [VNQ]), 'amount': -12371, 'cost_basis': 78.64066000000001, 'last_sale_price': 76.31}, {'sid': Equity(1 [LQD]), 'amount': 37358, 'cost_basis': 136.19588966526595, 'last_sale_price': 134.7}, {'sid': Equity(0 [DBC]), 'amount': 57107, 'cost_basis': 13.16912637462045, 'last_sale_price': 12.89}]",1354100.281165,-151910.07883500122,9183.186984989792,-0.01566604406476768,"[{'amount': -105103, 'dt': Timestamp('2020-09-23 20:00:00+0000', tz='UTC'), 'price': 12.883555000000001, 'order_id': '8e3942260e2b4a45bf999b8a99ff1205', 'sid': Equity(0 [DBC]), 'commission': None}]",9544863.28698499,3,0.0,0.0,697,,,0.15580384125250654,-0.04551367130149975,0.0,-0.2522863518555225,-0.037286026586094013,2020-09,0.0,-0.029128528114458353,2.5130215115206647,"[-0.10463830828666687, 0.6000515818595886, -0.10003018379211426, 0.5268173217773438, 0.07779961079359055]"
2020-09-24 20:00:00+00:00,2020-09-24 13:31:00+00:00,2020-09-24 20:00:00+00:00,-1928142.6400000001,11467437.530000001,11467437.530000001,9539294.89,9535680.1,-1928142.6400000001,1.4029021234585863,[],9539294.89,2,9535680.1,9183.186984989792,0.999038256472817,"[{'sid': Equity(4 [VWO]), 'amount': -23222, 'cost_basis': 44.687645, 'last_sale_price': 42.160000000000004}, {'sid': Equity(2 [SPY]), 'amount': 17646, 'cost_basis': 334.56714897143826, 'last_sale_price': 323.5}, {'sid': Equity(3 [VNQ]), 'amount': -12371, 'cost_basis': 78.64066000000001, 'last_sale_price': 76.72}, {'sid': Equity(1 [LQD]), 'amount': 37358, 'cost_basis': 136.19588966526595, 'last_sale_price': 134.36}, {'sid': Equity(0 [DBC]), 'amount': 57107, 'cost_basis': 13.16912637462045, 'last_sale_price': 12.950000000000001}]",0.0,3614.7900000009686,9183.186984989792,0.00037871574388392837,[],9548478.07698499,3,0.0,0.0,698,,,0.1556922161587199,-0.045152192301499694,0.0,-0.2522863518555225,-0.036135170923113885,2020-09,0.0,-0.02822945452061058,2.5130215115206647,"[-0.10463830828666687, 0.6000515818595886, -0.10003018379211426, 0.5268173217773438, 0.07779961079359055]"
2020-09-25 20:00:00+00:00,2020-09-25 13:31:00+00:00,2020-09-25 20:00:00+00:00,-1940034.0,11554495.99,11554495.99,9614461.99,9539294.89,-1940034.0,1.4022264684355006,[],9614461.99,2,9539294.89,9183.186984989792,0.999045768332466,"[{'sid': Equity(4 [VWO]), 'amount': -23222, 'cost_basis': 44.687645, 'last_sale_price': 42.15}, {'sid': Equity(2 [SPY]), 'amount': 17646, 'cost_basis': 334.56714897143826, 'last_sale_price': 328.73}, {'sid': Equity(3 [VNQ]), 'amount': -12371, 'cost_basis': 78.64066000000001, 'last_sale_price': 77.7}, {'sid': Equity(1 [LQD]), 'amount': 37358, 'cost_basis': 136.19588966526595, 'last_sale_price': 134.22}, {'sid': Equity(0 [DBC]), 'amount': 57107, 'cost_basis': 13.16912637462045, 'last_sale_price': 12.950000000000001}]",0.0,75167.09999999963,9183.186984989792,0.007872155059053476,[],9623645.17698499,3,0.0,0.0,699,,,0.15565275070672768,-0.03763548230149982,0.0,-0.2522863518555225,-0.012759221271161952,2020-09,0.0,-0.009963129288795048,2.5130215115206647,"[-0.10463830828666687, 0.6000515818595886, -0.10003018379211426, 0.5268173217773438, 0.07779961079359055]"
2020-09-28 20:00:00+00:00,2020-09-28 13:31:00+00:00,2020-09-28 20:00:00+00:00,-1969457.1300000001,11682528.360000001,11682528.360000001,9713071.23,9614461.99,-1969457.1300000001,1.4041995718760132,"[{'id': '561fba20363b450aac2783937ab4bd2f', 'dt': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': -31101, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '5f55016653084579af6797cabb77d67c', 'dt': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': -6905, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '52e225c5a2fd410b861c1e0e6d2b8771', 'dt': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': 25017, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '983c4c50431f485a994a9eb697998034', 'dt': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': 8500, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '37f12839b9cd4fa3b9ea491735584306', 'dt': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': 39093, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",9713071.23,2,9614461.99,9183.186984989792,0.9990554467522526,"[{'sid': Equity(4 [VWO]), 'amount': -23222, 'cost_basis': 44.687645, 'last_sale_price': 42.57}, {'sid': Equity(2 [SPY]), 'amount': 17646, 'cost_basis': 334.56714897143826, 'last_sale_price': 334.19}, {'sid': Equity(3 [VNQ]), 'amount': -12371, 'cost_basis': 78.64066000000001, 'last_sale_price': 79.29}, {'sid': Equity(1 [LQD]), 'amount': 37358, 'cost_basis': 136.19588966526595, 'last_sale_price': 134.9}, {'sid': Equity(0 [DBC]), 'amount': 57107, 'cost_basis': 13.16912637462045, 'last_sale_price': 13.06}]",0.0,98609.24000000022,9183.186984989792,0.010246558158214736,[],9722254.41698499,3,0.0,0.0,700,,,0.15566297148845956,-0.027774558301499885,0.0,-0.2522863518555225,0.017621137227310835,2020-09,0.0,0.013748856578789883,2.5130215115206647,"[-0.23786260187625885, 0.3691921532154083, 0.10313567519187927, 0.6363075375556946, 0.12922686338424683]"
2020-09-29 20:00:00+00:00,2020-09-29 13:31:00+00:00,2020-09-29 20:00:00+00:00,-2311443.6500000004,11985869.629999999,11985869.629999999,9674425.979999999,9713071.23,-2311443.6500000004,1.4771296260963087,"[{'id': '561fba20363b450aac2783937ab4bd2f', 'dt': Timestamp('2020-09-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': -31101, 'filled': -31101, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5f55016653084579af6797cabb77d67c', 'dt': Timestamp('2020-09-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': -6905, 'filled': -6905, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '52e225c5a2fd410b861c1e0e6d2b8771', 'dt': Timestamp('2020-09-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': 25017, 'filled': 25017, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '983c4c50431f485a994a9eb697998034', 'dt': Timestamp('2020-09-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': 8500, 'filled': 8500, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '37f12839b9cd4fa3b9ea491735584306', 'dt': Timestamp('2020-09-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': 39093, 'filled': 39093, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",9674425.979999999,1,9713071.23,9183.186984989792,0.9995151502012701,"[{'sid': Equity(4 [VWO]), 'amount': -54323, 'cost_basis': 43.45162027897943, 'last_sale_price': 42.550000000000004}, {'sid': Equity(2 [SPY]), 'amount': 10741, 'cost_basis': 334.56714897143826, 'last_sale_price': 332.37}, {'sid': Equity(3 [VNQ]), 'amount': 12646, 'cost_basis': 78.75936, 'last_sale_price': 78.72}, {'sid': Equity(1 [LQD]), 'amount': 45858, 'cost_basis': 135.9366664184004, 'last_sale_price': 134.73}, {'sid': Equity(0 [DBC]), 'amount': 96200, 'cost_basis': 13.066447767052498, 'last_sale_price': 12.91}]",-4490.26813500002,-43135.51813500188,4692.918849989888,-0.0044367814587985555,"[{'amount': -31101, 'dt': Timestamp('2020-09-29 20:00:00+0000', tz='UTC'), 'price': 42.528725, 'order_id': '561fba20363b450aac2783937ab4bd2f', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -6905, 'dt': Timestamp('2020-09-29 20:00:00+0000', tz='UTC'), 'price': 332.203815, 'order_id': '5f55016653084579af6797cabb77d67c', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 25017, 'dt': Timestamp('2020-09-29 20:00:00+0000', tz='UTC'), 'price': 78.75936, 'order_id': '52e225c5a2fd410b861c1e0e6d2b8771', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 8500, 'dt': Timestamp('2020-09-29 20:00:00+0000', tz='UTC'), 'price': 134.79736499999999, 'order_id': '983c4c50431f485a994a9eb697998034', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 39093, 'dt': Timestamp('2020-09-29 20:00:00+0000', tz='UTC'), 'price': 12.916455000000001, 'order_id': '37f12839b9cd4fa3b9ea491735584306', 'sid': Equity(0 [DBC]), 'commission': None}]",9679118.898849988,4,0.0,0.0,701,,,0.1555745758575341,-0.03208811011500001,0.0,-0.2522863518555225,0.00446606281597436,2020-09,0.0,0.0034849653937346625,2.5130215115206647,"[-0.23786260187625885, 0.3691921532154083, 0.10313567519187927, 0.6363075375556946, 0.12922686338424683]"
2020-09-30 20:00:00+00:00,2020-09-30 13:31:00+00:00,2020-09-30 20:00:00+00:00,-2348926.52,12029484.830000002,12029484.830000002,9680558.310000002,9674425.979999999,-2348926.52,1.4845677216064601,[],9680558.310000002,1,9674425.979999999,4692.918849989888,0.9995154571895863,"[{'sid': Equity(4 [VWO]), 'amount': -54323, 'cost_basis': 43.45162027897943, 'last_sale_price': 43.24}, {'sid': Equity(2 [SPY]), 'amount': 10741, 'cost_basis': 334.56714897143826, 'last_sale_price': 334.89}, {'sid': Equity(3 [VNQ]), 'amount': 12646, 'cost_basis': 78.75936, 'last_sale_price': 78.96000000000001}, {'sid': Equity(1 [LQD]), 'amount': 45858, 'cost_basis': 135.9366664184004, 'last_sale_price': 134.71}, {'sid': Equity(0 [DBC]), 'amount': 96200, 'cost_basis': 13.066447767052498, 'last_sale_price': 13.06}]",0.0,6132.3300000038,4692.918849989888,0.000633562833981971,[],9685251.228849992,4,0.0,0.0,702,,,0.15546403036834158,-0.03147487711499963,0.0,-0.2522863518555225,0.006337661107444735,2020-09,0.0,0.004945404403710988,2.5130215115206647,"[-0.23786260187625885, 0.3691921532154083, 0.10313567519187927, 0.6363075375556946, 0.12922686338424683]"
2020-10-01 20:00:00+00:00,2020-10-01 13:31:00+00:00,2020-10-01 20:00:00+00:00,-2369569.26,12060835.3,12060835.3,9691266.040000001,9680558.310000002,-2369569.26,1.4882905983042185,[],9691266.040000001,1,9680558.310000002,4692.918849989888,0.9995159922943252,"[{'sid': Equity(4 [VWO]), 'amount': -54323, 'cost_basis': 43.45162027897943, 'last_sale_price': 43.62}, {'sid': Equity(2 [SPY]), 'amount': 10741, 'cost_basis': 334.56714897143826, 'last_sale_price': 337.04}, {'sid': Equity(3 [VNQ]), 'amount': 12646, 'cost_basis': 78.75936, 'last_sale_price': 80.54}, {'sid': Equity(1 [LQD]), 'amount': 45858, 'cost_basis': 135.9366664184004, 'last_sale_price': 134.79}, {'sid': Equity(0 [DBC]), 'amount': 96200, 'cost_basis': 13.066447767052498, 'last_sale_price': 12.9}]",0.0,10707.729999998584,4692.918849989888,0.0011055707019869132,[],9695958.95884999,4,0.0,0.0,703,,,0.1553546639201874,-0.03040410411499972,0.0,-0.2522863518555225,0.009602326567782357,2020-10,0.0,0.007492828474567684,2.5130215115206647,"[-0.23786260187625885, 0.3691921532154083, 0.10313567519187927, 0.6363075375556946, 0.12922686338424683]"
2020-10-02 20:00:00+00:00,2020-10-02 13:31:00+00:00,2020-10-02 20:00:00+00:00,-2343494.22,12029567.200000001,12029567.200000001,9686072.98,9691266.040000001,-2343494.22,1.4831708422247267,[],9686072.98,1,9691266.040000001,4692.918849989888,0.9995157329256559,"[{'sid': Equity(4 [VWO]), 'amount': -54323, 'cost_basis': 43.45162027897943, 'last_sale_price': 43.14}, {'sid': Equity(2 [SPY]), 'amount': 10741, 'cost_basis': 334.56714897143826, 'last_sale_price': 333.84000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 12646, 'cost_basis': 78.75936, 'last_sale_price': 81.93}, {'sid': Equity(1 [LQD]), 'amount': 45858, 'cost_basis': 135.9366664184004, 'last_sale_price': 134.81}, {'sid': Equity(0 [DBC]), 'amount': 96200, 'cost_basis': 13.066447767052498, 'last_sale_price': 12.74}]",0.0,-5193.0600000005215,4692.918849989888,-0.0005355901383288231,[],9690765.89884999,4,0.0,0.0,704,,,0.1552444669664708,-0.030923410114999772,0.0,-0.2522863518555225,0.008012860444870875,2020-10,0.0,0.00625256068516939,2.5130215115206647,"[-0.23786260187625885, 0.3691921532154083, 0.10313567519187927, 0.6363075375556946, 0.12922686338424683]"
2020-10-05 20:00:00+00:00,2020-10-05 13:31:00+00:00,2020-10-05 20:00:00+00:00,-2373915.1,12110207.440000001,12110207.440000001,9736292.340000002,9686072.98,-2373915.1,1.4869258247609727,"[{'id': '87dc50c495cf4989b235f4691396410d', 'dt': Timestamp('2020-10-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-05 20:00:00+0000', tz='UTC'), 'amount': 45616, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '583f87f86e344bf5a3d8377f50847232', 'dt': Timestamp('2020-10-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-05 20:00:00+0000', tz='UTC'), 'amount': 4812, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e621d332fb0d426ba019afa43e8154b9', 'dt': Timestamp('2020-10-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-05 20:00:00+0000', tz='UTC'), 'amount': -10927, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8e9164397e9e47919b5bde8f33283ed8', 'dt': Timestamp('2020-10-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-05 20:00:00+0000', tz='UTC'), 'amount': -21293, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6aacf701245c46138266bfae6374dfc1', 'dt': Timestamp('2020-10-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-05 20:00:00+0000', tz='UTC'), 'amount': 10529, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",9736292.340000002,1,9686072.98,4692.918849989888,0.9995182295501652,"[{'sid': Equity(4 [VWO]), 'amount': -54323, 'cost_basis': 43.45162027897943, 'last_sale_price': 43.7}, {'sid': Equity(2 [SPY]), 'amount': 10741, 'cost_basis': 334.56714897143826, 'last_sale_price': 339.76}, {'sid': Equity(3 [VNQ]), 'amount': 12646, 'cost_basis': 78.75936, 'last_sale_price': 82.4}, {'sid': Equity(1 [LQD]), 'amount': 45858, 'cost_basis': 135.9366664184004, 'last_sale_price': 134.36}, {'sid': Equity(0 [DBC]), 'amount': 96200, 'cost_basis': 13.066447767052498, 'last_sale_price': 13.07}]",0.0,50219.36000000127,4692.918849989888,0.005182186890507978,[],9740985.258849991,4,0.0,0.0,705,,,0.15516505843957706,-0.025901474114999545,0.0,-0.2522863518555225,0.023309107170550986,2020-10,0.0,0.018184859398291505,2.5130215115206647,"[-0.03905694931745529, 0.5424907207489014, 0.01453675702214241, 0.338824599981308, 0.14320458471775055]"
2020-10-06 20:00:00+00:00,2020-10-06 13:31:00+00:00,2020-10-06 20:00:00+00:00,-381627.81,10048019.36,10048019.36,9666391.549999999,9736292.340000002,-381627.81,1.0784199404182198,"[{'id': '87dc50c495cf4989b235f4691396410d', 'dt': Timestamp('2020-10-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-05 20:00:00+0000', tz='UTC'), 'amount': 45616, 'filled': 45616, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '583f87f86e344bf5a3d8377f50847232', 'dt': Timestamp('2020-10-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-05 20:00:00+0000', tz='UTC'), 'amount': 4812, 'filled': 4812, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e621d332fb0d426ba019afa43e8154b9', 'dt': Timestamp('2020-10-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-05 20:00:00+0000', tz='UTC'), 'amount': -10927, 'filled': -10927, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8e9164397e9e47919b5bde8f33283ed8', 'dt': Timestamp('2020-10-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-05 20:00:00+0000', tz='UTC'), 'amount': -21293, 'filled': -21293, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '6aacf701245c46138266bfae6374dfc1', 'dt': Timestamp('2020-10-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-05 20:00:00+0000', tz='UTC'), 'amount': 10529, 'filled': 10529, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",9666391.549999999,1,9736292.340000002,4692.918849989888,0.9994997174396439,"[{'sid': Equity(4 [VWO]), 'amount': -8707, 'cost_basis': 43.45162027897943, 'last_sale_price': 43.83}, {'sid': Equity(2 [SPY]), 'amount': 15553, 'cost_basis': 334.73122540231583, 'last_sale_price': 334.93}, {'sid': Equity(3 [VNQ]), 'amount': 1719, 'cost_basis': 78.75936, 'last_sale_price': 81.86}, {'sid': Equity(1 [LQD]), 'amount': 24565, 'cost_basis': 135.9366664184004, 'last_sale_price': 134.25}, {'sid': Equity(0 [DBC]), 'amount': 106729, 'cost_basis': 13.072377942550293, 'last_sale_price': 13.120000000000001}]",145.4288049992174,-69755.36119500175,4838.347654990153,-0.007161017016387272,"[{'amount': 45616, 'dt': Timestamp('2020-10-06 20:00:00+0000', tz='UTC'), 'price': 43.851915, 'order_id': '87dc50c495cf4989b235f4691396410d', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 4812, 'dt': Timestamp('2020-10-06 20:00:00+0000', tz='UTC'), 'price': 335.097465, 'order_id': '583f87f86e344bf5a3d8377f50847232', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -10927, 'dt': Timestamp('2020-10-06 20:00:00+0000', tz='UTC'), 'price': 81.81907, 'order_id': 'e621d332fb0d426ba019afa43e8154b9', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -21293, 'dt': Timestamp('2020-10-06 20:00:00+0000', tz='UTC'), 'price': 134.182875, 'order_id': '8e9164397e9e47919b5bde8f33283ed8', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 10529, 'dt': Timestamp('2020-10-06 20:00:00+0000', tz='UTC'), 'price': 13.126560000000001, 'order_id': '6aacf701245c46138266bfae6374dfc1', 'sid': Equity(0 [DBC]), 'commission': None}]",9671229.89765499,4,0.0,0.0,706,,,0.15511417079780754,-0.03287701023449974,0.0,-0.2522863518555225,0.002161212901380138,2020-10,0.0,0.001686506309644511,2.5130215115206647,"[-0.03905694931745529, 0.5424907207489014, 0.01453675702214241, 0.338824599981308, 0.14320458471775055]"
2020-10-07 20:00:00+00:00,2020-10-07 13:31:00+00:00,2020-10-07 20:00:00+00:00,-385197.68,10145218.68,10145218.68,9760021.0,9666391.549999999,-385197.68,1.0783991847797434,[],9760021.0,1,9666391.549999999,4838.347654990153,0.9995045143526667,"[{'sid': Equity(4 [VWO]), 'amount': -8707, 'cost_basis': 43.45162027897943, 'last_sale_price': 44.24}, {'sid': Equity(2 [SPY]), 'amount': 15553, 'cost_basis': 334.73122540231583, 'last_sale_price': 340.76}, {'sid': Equity(3 [VNQ]), 'amount': 1719, 'cost_basis': 78.75936, 'last_sale_price': 81.98}, {'sid': Equity(1 [LQD]), 'amount': 24565, 'cost_basis': 135.9366664184004, 'last_sale_price': 134.29}, {'sid': Equity(0 [DBC]), 'amount': 106729, 'cost_basis': 13.072377942550293, 'last_sale_price': 13.17}]",0.0,93629.45000000112,4838.347654990153,0.009681235064291416,[],9764859.34765499,4,0.0,0.0,707,,,0.1551119799421341,-0.023514065234499615,0.0,-0.2522863518555225,0.030688079900938747,2020-10,0.0,0.023930893437058273,2.5130215115206647,"[-0.03905694931745529, 0.5424907207489014, 0.01453675702214241, 0.338824599981308, 0.14320458471775055]"
2020-10-08 20:00:00+00:00,2020-10-08 13:31:00+00:00,2020-10-08 20:00:00+00:00,-388070.99,10216524.990000002,10216524.990000002,9828454.000000002,9760021.0,-388070.99,1.0784379844588825,[],9828454.000000002,1,9760021.0,4838.347654990153,0.999507962594426,"[{'sid': Equity(4 [VWO]), 'amount': -8707, 'cost_basis': 43.45162027897943, 'last_sale_price': 44.57}, {'sid': Equity(2 [SPY]), 'amount': 15553, 'cost_basis': 334.73122540231583, 'last_sale_price': 343.78000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 1719, 'cost_basis': 78.75936, 'last_sale_price': 83.35000000000001}, {'sid': Equity(1 [LQD]), 'amount': 24565, 'cost_basis': 135.9366664184004, 'last_sale_price': 134.62}, {'sid': Equity(0 [DBC]), 'amount': 106729, 'cost_basis': 13.072377942550293, 'last_sale_price': 13.3}]",0.0,68433.00000000186,4838.347654990153,0.007008088653774225,[],9833292.347654993,4,0.0,0.0,708,,,0.15505838639237157,-0.016670765234499396,0.0,-0.2522863518555225,0.05130305250645621,2020-10,0.0,0.039992224542934995,2.5130215115206647,"[-0.03905694931745529, 0.5424907207489014, 0.01453675702214241, 0.338824599981308, 0.14320458471775055]"
2020-10-09 20:00:00+00:00,2020-10-09 13:31:00+00:00,2020-10-09 20:00:00+00:00,-390770.16000000003,10275589.74,10275589.74,9884819.58,9828454.000000002,-390770.16000000003,1.0785367884336095,[],9884819.58,1,9828454.000000002,4838.347654990153,0.999510766935481,"[{'sid': Equity(4 [VWO]), 'amount': -8707, 'cost_basis': 43.45162027897943, 'last_sale_price': 44.88}, {'sid': Equity(2 [SPY]), 'amount': 15553, 'cost_basis': 334.73122540231583, 'last_sale_price': 346.85}, {'sid': Equity(3 [VNQ]), 'amount': 1719, 'cost_basis': 78.75936, 'last_sale_price': 83.02}, {'sid': Equity(1 [LQD]), 'amount': 24565, 'cost_basis': 135.9366664184004, 'last_sale_price': 134.93}, {'sid': Equity(0 [DBC]), 'amount': 106729, 'cost_basis': 13.072377942550293, 'last_sale_price': 13.34}]",0.0,56365.57999999821,4838.347654990153,0.005732116773019547,[],9889657.92765499,4,0.0,0.0,709,,,0.1549862006058004,-0.011034207234499549,0.0,-0.2522863518555225,0.06813426232811347,2020-10,0.0,0.05309989395815556,2.5130215115206647,"[-0.03905694931745529, 0.5424907207489014, 0.01453675702214241, 0.338824599981308, 0.14320458471775055]"
