,period_open,period_close,returns,shorts_count,short_value,long_value,positions,short_exposure,capital_used,gross_leverage,transactions,ending_cash,ending_exposure,portfolio_value,net_leverage,starting_exposure,long_exposure,longs_count,pnl,starting_value,orders,starting_cash,ending_value,algorithm_period_return,algo_volatility,benchmark_period_return,benchmark_volatility,max_leverage,excess_return,treasury_period_return,trading_days,period_label,max_drawdown,sortino,sharpe,alpha,beta,weights
2020-10-07 20:00:00+00:00,2020-10-07 13:31:00+00:00,2020-10-07 20:00:00+00:00,0.004715442378053991,1,-882057.12,12149928.56,"[{'sid': Equity(4 [VWO]), 'amount': -19938, 'cost_basis': 43.873495488797225, 'last_sale_price': 44.24}, {'sid': Equity(2 [SPY]), 'amount': 9079, 'cost_basis': 336.5054432753081, 'last_sale_price': 340.76}, {'sid': Equity(3 [VNQ]), 'amount': 29660, 'cost_basis': 81.90093, 'last_sale_price': 81.98}, {'sid': Equity(1 [LQD]), 'amount': 43700, 'cost_basis': 134.81241866316824, 'last_sale_price': 134.29}, {'sid': Equity(0 [DBC]), 'amount': 57416, 'cost_basis': 13.06653, 'last_sale_price': 13.17}]",-882057.12,0.0,1.1554610971131756,[],10730.420814995305,11267871.440000001,11278601.860814996,0.9990486036347931,11214937.450000001,12149928.56,4,52933.99000000022,11214937.450000001,[],10730.420814995305,11267871.440000001,0.12786018608150385,0.12429783720937627,0.0,0.0,1.9747770688031627,0.0,0.0,707,2020-10,-0.23578795185452478,0.5480109699137614,0.40742227158202937,,,"[-0.0772494524717331, 0.273478627204895, 0.21668300032615662, 0.5205568075180054, 0.06653102487325668]"
2020-10-08 20:00:00+00:00,2020-10-08 13:31:00+00:00,2020-10-08 20:00:00+00:00,0.007390838069176953,1,-888636.66,12239866.420000002,"[{'sid': Equity(4 [VWO]), 'amount': -19938, 'cost_basis': 43.873495488797225, 'last_sale_price': 44.57}, {'sid': Equity(2 [SPY]), 'amount': 9079, 'cost_basis': 336.5054432753081, 'last_sale_price': 343.78000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 29660, 'cost_basis': 81.90093, 'last_sale_price': 83.35000000000001}, {'sid': Equity(1 [LQD]), 'amount': 43700, 'cost_basis': 134.81241866316824, 'last_sale_price': 134.62}, {'sid': Equity(0 [DBC]), 'amount': 57416, 'cost_basis': 13.06653, 'last_sale_price': 13.3}]",-888636.66,0.0,1.15547870887348,[],10730.420814995305,11351229.760000002,11361960.180814996,0.9990555836630097,11267871.440000001,12239866.420000002,4,83358.3200000003,11267871.440000001,[],10730.420814995305,11351229.760000002,0.13619601808150406,0.1242839458248723,0.0,0.0,1.9747770688031627,0.0,0.0,708,2020-10,-0.23578795185452478,0.576110956915338,0.42805863846155784,,,"[-0.0772494524717331, 0.273478627204895, 0.21668300032615662, 0.5205568075180054, 0.06653102487325668]"
2020-10-09 20:00:00+00:00,2020-10-09 13:31:00+00:00,2020-10-09 20:00:00+00:00,0.002442148146835743,1,-894817.4400000001,12273794.79,"[{'sid': Equity(4 [VWO]), 'amount': -19938, 'cost_basis': 43.873495488797225, 'last_sale_price': 44.88}, {'sid': Equity(2 [SPY]), 'amount': 9079, 'cost_basis': 336.5054432753081, 'last_sale_price': 346.85}, {'sid': Equity(3 [VNQ]), 'amount': 29660, 'cost_basis': 81.90093, 'last_sale_price': 83.02}, {'sid': Equity(1 [LQD]), 'amount': 43700, 'cost_basis': 134.81241866316824, 'last_sale_price': 134.93}, {'sid': Equity(0 [DBC]), 'amount': 57416, 'cost_basis': 13.06653, 'last_sale_price': 13.34}]",-894817.4400000001,0.0,1.156185259093589,[],10730.420814995305,11378977.35,11389707.770814994,0.9990578844487573,11351229.760000002,12273794.79,4,27747.58999999799,11351229.760000002,[],10730.420814995305,11378977.35,0.13897077708150385,0.12420326589296515,0.0,0.0,1.9747770688031627,0.0,0.0,709,2020-10,-0.23578795185452478,0.5851108685978236,0.43472120475342335,,,"[-0.0772494524717331, 0.273478627204895, 0.21668300032615662, 0.5205568075180054, 0.06653102487325668]"
2020-10-12 20:00:00+00:00,2020-10-12 13:31:00+00:00,2020-10-12 20:00:00+00:00,0.006980272154454958,1,-903590.16,12362070.77,"[{'sid': Equity(4 [VWO]), 'amount': -19938, 'cost_basis': 43.873495488797225, 'last_sale_price': 45.32}, {'sid': Equity(2 [SPY]), 'amount': 9079, 'cost_basis': 336.5054432753081, 'last_sale_price': 352.43}, {'sid': Equity(3 [VNQ]), 'amount': 29660, 'cost_basis': 81.90093, 'last_sale_price': 83.41}, {'sid': Equity(1 [LQD]), 'amount': 43700, 'cost_basis': 134.81241866316824, 'last_sale_price': 135.71}, {'sid': Equity(0 [DBC]), 'amount': 57416, 'cost_basis': 13.06653, 'last_sale_price': 13.200000000000001}]",-903590.16,0.0,1.15663238686239,[],10730.420814995305,11458480.61,11469211.030814994,0.99906441508608,11378977.35,12362070.77,4,79503.25999999978,11378977.35,"[{'id': 'a430550d2e884c708263b903d4c3483b', 'dt': Timestamp('2020-10-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-12 20:00:00+0000', tz='UTC'), 'amount': -44400, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0bca08a2363f47a28e25836f28eab962', 'dt': Timestamp('2020-10-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-12 20:00:00+0000', tz='UTC'), 'amount': 3187, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'cb9a8b7dd22f45ff8cfa3f8a12653e82', 'dt': Timestamp('2020-10-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-12 20:00:00+0000', tz='UTC'), 'amount': -10286, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '887983997fcc48cc97f68fa1b80cf309', 'dt': Timestamp('2020-10-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-12 20:00:00+0000', tz='UTC'), 'amount': 7400, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a2620437076c45fb9b7a38de6a544e69', 'dt': Timestamp('2020-10-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-12 20:00:00+0000', tz='UTC'), 'amount': 57060, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10730.420814995305,11458480.61,0.14692110308150386,0.12418108352282005,0.0,0.0,1.9747770688031627,0.0,0.0,710,2020-10,-0.23578795185452478,0.6115654108434103,0.45413721022164844,,,"[-0.25422999262809753, 0.3769344687461853, 0.1408924013376236, 0.6046508550643921, 0.13175223767757416]"
2020-10-13 20:00:00+00:00,2020-10-13 13:31:00+00:00,2020-10-13 20:00:00+00:00,-0.005765587276869488,1,-2902930.56,14325630.580000002,"[{'sid': Equity(4 [VWO]), 'amount': -64338, 'cost_basis': 44.71814618197082, 'last_sale_price': 45.12}, {'sid': Equity(2 [SPY]), 'amount': 12266, 'cost_basis': 340.0909148582686, 'last_sale_price': 350.13}, {'sid': Equity(3 [VNQ]), 'amount': 19374, 'cost_basis': 81.90093, 'last_sale_price': 81.98}, {'sid': Equity(1 [LQD]), 'amount': 51100, 'cost_basis': 134.93339220313996, 'last_sale_price': 135.58}, {'sid': Equity(0 [DBC]), 'amount': 114476, 'cost_basis': 13.151308032950137, 'last_sale_price': 13.23}]",-2902930.56,-30346.1471950002,1.5108685243727742,"[{'amount': -44400, 'dt': Timestamp('2020-10-13 20:00:00+0000', tz='UTC'), 'price': 45.09744, 'order_id': 'a430550d2e884c708263b903d4c3483b', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 3187, 'dt': Timestamp('2020-10-13 20:00:00+0000', tz='UTC'), 'price': 350.305065, 'order_id': '0bca08a2363f47a28e25836f28eab962', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -10286, 'dt': Timestamp('2020-10-13 20:00:00+0000', tz='UTC'), 'price': 81.93901000000001, 'order_id': 'cb9a8b7dd22f45ff8cfa3f8a12653e82', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 7400, 'dt': Timestamp('2020-10-13 20:00:00+0000', tz='UTC'), 'price': 135.64779000000001, 'order_id': '887983997fcc48cc97f68fa1b80cf309', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 57060, 'dt': Timestamp('2020-10-13 20:00:00+0000', tz='UTC'), 'price': 13.236615, 'order_id': 'a2620437076c45fb9b7a38de6a544e69', 'sid': Equity(0 [DBC]), 'commission': None}]",-19615.726380004897,11422700.020000001,11403084.293619996,1.0017202123456177,11458480.61,14325630.580000002,4,-66126.73719499819,11458480.61,"[{'id': 'a430550d2e884c708263b903d4c3483b', 'dt': Timestamp('2020-10-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-12 20:00:00+0000', tz='UTC'), 'amount': -44400, 'filled': -44400, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0bca08a2363f47a28e25836f28eab962', 'dt': Timestamp('2020-10-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-12 20:00:00+0000', tz='UTC'), 'amount': 3187, 'filled': 3187, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'cb9a8b7dd22f45ff8cfa3f8a12653e82', 'dt': Timestamp('2020-10-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-12 20:00:00+0000', tz='UTC'), 'amount': -10286, 'filled': -10286, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '887983997fcc48cc97f68fa1b80cf309', 'dt': Timestamp('2020-10-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-12 20:00:00+0000', tz='UTC'), 'amount': 7400, 'filled': 7400, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a2620437076c45fb9b7a38de6a544e69', 'dt': Timestamp('2020-10-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-12 20:00:00+0000', tz='UTC'), 'amount': 57060, 'filled': 57060, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",10730.420814995305,11422700.020000001,0.14030842936200405,0.12414481956704215,0.0,0.0,1.9747770688031627,0.0,0.0,711,2020-10,-0.23578795185452478,0.5885511609122145,0.43717034282760625,,,"[-0.25422999262809753, 0.3769344687461853, 0.1408924013376236, 0.6046508550643921, 0.13175223767757416]"
2020-10-14 20:00:00+00:00,2020-10-14 13:31:00+00:00,2020-10-14 20:00:00+00:00,-0.0014509898878197758,1,-2890062.96,14296217.22,"[{'sid': Equity(4 [VWO]), 'amount': -64338, 'cost_basis': 44.71814618197082, 'last_sale_price': 44.92}, {'sid': Equity(2 [SPY]), 'amount': 12266, 'cost_basis': 340.0909148582686, 'last_sale_price': 347.93}, {'sid': Equity(3 [VNQ]), 'amount': 19374, 'cost_basis': 81.90093, 'last_sale_price': 80.98}, {'sid': Equity(1 [LQD]), 'amount': 51100, 'cost_basis': 134.93339220313996, 'last_sale_price': 135.71}, {'sid': Equity(0 [DBC]), 'amount': 114476, 'cost_basis': 13.151308032950137, 'last_sale_price': 13.32}]",-2890062.96,0.0,1.5093507240374793,[],-19615.726380004897,11406154.260000002,11386538.533619996,1.0017227119832852,11422700.020000001,14296217.22,4,-16545.759999999776,11422700.020000001,[],-19615.726380004897,11406154.260000002,0.1386538533620041,0.12406144680548582,0.0,0.0,1.9747770688031627,0.0,0.0,712,2020-10,-0.23578795185452478,0.5825390704630905,0.4327102156571411,,,"[-0.25422999262809753, 0.3769344687461853, 0.1408924013376236, 0.6046508550643921, 0.13175223767757416]"
2020-10-15 20:00:00+00:00,2020-10-15 13:31:00+00:00,2020-10-15 20:00:00+00:00,0.002059398466949469,1,-2866901.2800000003,14296504.959999999,"[{'sid': Equity(4 [VWO]), 'amount': -64338, 'cost_basis': 44.71814618197082, 'last_sale_price': 44.56}, {'sid': Equity(2 [SPY]), 'amount': 12266, 'cost_basis': 340.0909148582686, 'last_sale_price': 347.5}, {'sid': Equity(3 [VNQ]), 'amount': 19374, 'cost_basis': 81.90093, 'last_sale_price': 81.4}, {'sid': Equity(1 [LQD]), 'amount': 51100, 'cost_basis': 134.93339220313996, 'last_sale_price': 135.57}, {'sid': Equity(0 [DBC]), 'amount': 114476, 'cost_basis': 13.151308032950137, 'last_sale_price': 13.36}]",-2866901.2800000003,0.0,1.5042440281065015,[],-19615.726380004897,11429603.68,11409987.953619994,1.001719171524084,11406154.260000002,14296504.959999999,4,23449.419999998063,11406154.260000002,[],-19615.726380004897,11429603.68,0.140998795362004,0.12397915375341598,0.0,0.0,1.9747770688031627,0.0,0.0,713,2020-10,-0.23578795185452478,0.5900344199324868,0.4382610177033212,,,"[-0.25422999262809753, 0.3769344687461853, 0.1408924013376236, 0.6046508550643921, 0.13175223767757416]"
2020-10-16 20:00:00+00:00,2020-10-16 13:31:00+00:00,2020-10-16 20:00:00+00:00,-0.004158589841889104,1,-2878482.12,14260636.34,"[{'sid': Equity(4 [VWO]), 'amount': -64338, 'cost_basis': 44.71814618197082, 'last_sale_price': 44.74}, {'sid': Equity(2 [SPY]), 'amount': 12266, 'cost_basis': 340.0909148582686, 'last_sale_price': 347.29}, {'sid': Equity(3 [VNQ]), 'amount': 19374, 'cost_basis': 81.90093, 'last_sale_price': 80.82000000000001}, {'sid': Equity(1 [LQD]), 'amount': 51100, 'cost_basis': 134.93339220313996, 'last_sale_price': 135.34}, {'sid': Equity(0 [DBC]), 'amount': 114476, 'cost_basis': 13.151308032950137, 'last_sale_price': 13.27}]",-2878482.12,0.0,1.5083881537231778,[],-19615.726380004897,11382154.219999999,11362538.493619993,1.0017263507086045,11429603.68,14260636.34,4,-47449.460000000894,11429603.68,[],-19615.726380004897,11382154.219999999,0.1362538493620038,0.12391943213491097,0.0,0.0,1.9747770688031627,0.0,0.0,714,2020-10,-0.23578795185452478,0.5734648998449395,0.4260138368548827,,,"[-0.25422999262809753, 0.3769344687461853, 0.1408924013376236, 0.6046508550643921, 0.13175223767757416]"
2020-10-19 20:00:00+00:00,2020-10-19 13:31:00+00:00,2020-10-19 20:00:00+00:00,-0.008124033203656955,1,-2869474.8000000003,14159319.38,"[{'sid': Equity(4 [VWO]), 'amount': -64338, 'cost_basis': 44.71814618197082, 'last_sale_price': 44.6}, {'sid': Equity(2 [SPY]), 'amount': 12266, 'cost_basis': 340.0909148582686, 'last_sale_price': 342.01}, {'sid': Equity(3 [VNQ]), 'amount': 19374, 'cost_basis': 81.90093, 'last_sale_price': 79.56}, {'sid': Equity(1 [LQD]), 'amount': 51100, 'cost_basis': 134.93339220313996, 'last_sale_price': 135.08}, {'sid': Equity(0 [DBC]), 'amount': 114476, 'cost_basis': 13.151308032950137, 'last_sale_price': 13.280000000000001}]",-2869474.8000000003,0.0,1.510953717193627,[],-19615.726380004897,11289844.58,11270228.853619995,1.001740490511309,11382154.219999999,14159319.38,4,-92309.63999999873,11382154.219999999,"[{'id': '26558f7279934c5b801b27beb40ca00a', 'dt': Timestamp('2020-10-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-19 20:00:00+0000', tz='UTC'), 'amount': 135881, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e712f5e22f804df48098d2f10b6891fc', 'dt': Timestamp('2020-10-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-19 20:00:00+0000', tz='UTC'), 'amount': -5655, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '002739b5af554bc5b00b407e9e5b5f07', 'dt': Timestamp('2020-10-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-19 20:00:00+0000', tz='UTC'), 'amount': -33467, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9c7922dc59674f558b3c9e46a884c392', 'dt': Timestamp('2020-10-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-19 20:00:00+0000', tz='UTC'), 'amount': 241, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e5493afcdbd74183bfefd49257bd5e71', 'dt': Timestamp('2020-10-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-19 20:00:00+0000', tz='UTC'), 'amount': -114120, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-19615.726380004897,11289844.58,0.1270228853620039,0.1239314135305285,0.0,0.0,1.9747770688031627,0.0,0.0,715,2020-10,-0.23578795185452478,0.5411951240824681,0.4022730120643102,,,"[0.28311997652053833, 0.20060190558433533, -0.09949292987585068, 0.6153523325920105, 0.00041869343840517104]"
2020-10-20 20:00:00+00:00,2020-10-20 13:31:00+00:00,2020-10-20 20:00:00+00:00,-0.0003900667046871087,1,-1129272.0899999999,12418645.21,"[{'sid': Equity(4 [VWO]), 'amount': 71543, 'cost_basis': 45.072525000000006, 'last_sale_price': 45.050000000000004}, {'sid': Equity(2 [SPY]), 'amount': 6611, 'cost_basis': 340.0909148582686, 'last_sale_price': 343.38}, {'sid': Equity(3 [VNQ]), 'amount': -14093, 'cost_basis': 80.089935, 'last_sale_price': 80.13}, {'sid': Equity(1 [LQD]), 'amount': 51341, 'cost_basis': 134.9330824288668, 'last_sale_price': 134.8}, {'sid': Equity(0 [DBC]), 'amount': 356, 'cost_basis': 13.151308032950137, 'last_sale_price': 13.43}]",-1129272.0899999999,-3924.681030003354,1.2025668803744698,"[{'amount': 135881, 'dt': Timestamp('2020-10-20 20:00:00+0000', tz='UTC'), 'price': 45.072525000000006, 'order_id': '26558f7279934c5b801b27beb40ca00a', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -5655, 'dt': Timestamp('2020-10-20 20:00:00+0000', tz='UTC'), 'price': 343.20831, 'order_id': 'e712f5e22f804df48098d2f10b6891fc', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -33467, 'dt': Timestamp('2020-10-20 20:00:00+0000', tz='UTC'), 'price': 80.089935, 'order_id': '002739b5af554bc5b00b407e9e5b5f07', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 241, 'dt': Timestamp('2020-10-20 20:00:00+0000', tz='UTC'), 'price': 134.8674, 'order_id': '9c7922dc59674f558b3c9e46a884c392', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -114120, 'dt': Timestamp('2020-10-20 20:00:00+0000', tz='UTC'), 'price': 13.423285, 'order_id': 'e5493afcdbd74183bfefd49257bd5e71', 'sid': Equity(0 [DBC]), 'commission': None}]",-23540.40741000604,11289373.120000001,11265832.712589994,1.0020895399399725,11289844.58,12418645.21,4,-4396.141030000523,11289844.58,"[{'id': '26558f7279934c5b801b27beb40ca00a', 'dt': Timestamp('2020-10-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-19 20:00:00+0000', tz='UTC'), 'amount': 135881, 'filled': 135881, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e712f5e22f804df48098d2f10b6891fc', 'dt': Timestamp('2020-10-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-19 20:00:00+0000', tz='UTC'), 'amount': -5655, 'filled': -5655, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '002739b5af554bc5b00b407e9e5b5f07', 'dt': Timestamp('2020-10-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-19 20:00:00+0000', tz='UTC'), 'amount': -33467, 'filled': -33467, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9c7922dc59674f558b3c9e46a884c392', 'dt': Timestamp('2020-10-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-19 20:00:00+0000', tz='UTC'), 'amount': 241, 'filled': 241, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e5493afcdbd74183bfefd49257bd5e71', 'dt': Timestamp('2020-10-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-19 20:00:00+0000', tz='UTC'), 'amount': -114120, 'filled': -114120, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-19615.726380004897,11289373.120000001,0.12658327125900382,0.12384520900269233,0.0,0.0,1.9747770688031627,0.0,0.0,716,2020-10,-0.23578795185452478,0.539324001900875,0.40088226669616267,,,"[0.28311997652053833, 0.20060190558433533, -0.09949292987585068, 0.6153523325920105, 0.00041869343840517104]"
2020-10-21 20:00:00+00:00,2020-10-21 13:31:00+00:00,2020-10-21 20:00:00+00:00,-0.0005157310736118026,1,-1125889.77,12409452.750000002,"[{'sid': Equity(4 [VWO]), 'amount': 71543, 'cost_basis': 45.072525000000006, 'last_sale_price': 45.14}, {'sid': Equity(2 [SPY]), 'amount': 6611, 'cost_basis': 340.0909148582686, 'last_sale_price': 342.73}, {'sid': Equity(3 [VNQ]), 'amount': -14093, 'cost_basis': 80.089935, 'last_sale_price': 79.89}, {'sid': Equity(1 [LQD]), 'amount': 51341, 'cost_basis': 134.9330824288668, 'last_sale_price': 134.58}, {'sid': Equity(0 [DBC]), 'amount': 356, 'cost_basis': 13.151308032950137, 'last_sale_price': 13.32}]",-1125889.77,0.0,1.2020706382018063,[],-23540.40741000604,11283562.980000002,11260022.572589997,1.0020906181367086,11289373.120000001,12409452.750000002,4,-5810.139999996871,11289373.120000001,[],-23540.40741000604,11283562.980000002,0.12600225725900427,0.123759416043397,0.0,0.0,1.9747770688031627,0.0,0.0,717,2020-10,-0.23578795185452478,0.5369743751305207,0.3991360446734652,,,"[0.28311997652053833, 0.20060190558433533, -0.09949292987585068, 0.6153523325920105, 0.00041869343840517104]"
2020-10-22 20:00:00+00:00,2020-10-22 13:31:00+00:00,2020-10-22 20:00:00+00:00,-0.00018676871972911346,1,-1125748.8399999999,12407208.8,"[{'sid': Equity(4 [VWO]), 'amount': 71543, 'cost_basis': 45.072525000000006, 'last_sale_price': 45.15}, {'sid': Equity(2 [SPY]), 'amount': 6611, 'cost_basis': 340.0909148582686, 'last_sale_price': 344.61}, {'sid': Equity(3 [VNQ]), 'amount': -14093, 'cost_basis': 80.089935, 'last_sale_price': 79.88}, {'sid': Equity(1 [LQD]), 'amount': 51341, 'cost_basis': 134.9330824288668, 'last_sale_price': 134.28}, {'sid': Equity(0 [DBC]), 'amount': 356, 'cost_basis': 13.151308032950137, 'last_sale_price': 13.36}]",-1125748.8399999999,0.0,1.2020833491288017,[],-23540.40741000604,11281459.96,11257919.552589994,1.0020910086717214,11283562.980000002,12407208.8,4,-2103.0200000032783,11283562.980000002,[],-23540.40741000604,11281459.96,0.12579195525900388,0.12367329020864824,0.0,0.0,1.9747770688031627,0.0,0.0,718,2020-10,-0.23578795185452478,0.5358868407269542,0.39832768058925877,,,"[0.28311997652053833, 0.20060190558433533, -0.09949292987585068, 0.6153523325920105, 0.00041869343840517104]"
2020-10-23 20:00:00+00:00,2020-10-23 13:31:00+00:00,2020-10-23 20:00:00+00:00,0.002968097244247403,1,-1132513.48,12447388.040000001,"[{'sid': Equity(4 [VWO]), 'amount': 71543, 'cost_basis': 45.072525000000006, 'last_sale_price': 45.36}, {'sid': Equity(2 [SPY]), 'amount': 6611, 'cost_basis': 340.0909148582686, 'last_sale_price': 345.78000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -14093, 'cost_basis': 80.089935, 'last_sale_price': 80.36}, {'sid': Equity(1 [LQD]), 'amount': 51341, 'cost_basis': 134.9330824288668, 'last_sale_price': 134.62}, {'sid': Equity(0 [DBC]), 'amount': 356, 'cost_basis': 13.151308032950137, 'last_sale_price': 13.26}]",-1132513.48,0.0,1.2026835214052236,[],-23540.40741000604,11314874.56,11291334.152589995,1.0020848207210842,11281459.96,12447388.040000001,4,33414.60000000149,11281459.96,[],-23540.40741000604,11314874.56,0.12913341525900401,0.12359803675605717,0.0,0.0,1.9747770688031627,0.0,0.0,719,2020-10,-0.23578795185452478,0.546838280042309,0.40643249466977205,,,"[0.28311997652053833, 0.20060190558433533, -0.09949292987585068, 0.6153523325920105, 0.00041869343840517104]"
