,period_open,period_close,pnl,short_exposure,capital_used,orders,transactions,gross_leverage,positions,net_leverage,starting_exposure,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,shorts_count,long_value,short_value,returns,long_exposure,benchmark_period_return,benchmark_volatility,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,algorithm_period_return,algo_volatility,weights
2018-01-02 21:00:00+00:00,2018-01-02 14:31:00+00:00,2018-01-02 21:00:00+00:00,-102909.10000000149,-2055754.47,0.0,"[{'id': 'cc5fe7ea1b8843f7ba2cde4604f79eaf', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 10636, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd70360e2b7e64294b3b3a3b9f4e4d27a', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 24303, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1cad02e51d8245af89ea21b512fccce4', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -5755, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '54934331e8ac4f5593a7402963eaf1f8', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -75462, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ebf60e40f9db47249c44412746236e7a', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 151804, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.4177271071899131,"[{'sid': Equity(4 [VWO]), 'amount': -32693, 'cost_basis': 44.8158187301563, 'last_sale_price': 46.7}, {'sid': Equity(2 [SPY]), 'amount': -194, 'cost_basis': 267.18634, 'last_sale_price': 268.77}, {'sid': Equity(3 [VNQ]), 'amount': 24426, 'cost_basis': 83.4283518079096, 'last_sale_price': 82.67}, {'sid': Equity(1 [LQD]), 'amount': 82535, 'cost_basis': 121.15474204507181, 'last_sale_price': 120.75}, {'sid': Equity(0 [DBC]), 'amount': -28571, 'cost_basis': 16.47176, 'last_sale_price': 16.69}]",1.002590428772369,10032553.3,9929644.2,10032553.3,9929644.2,-25655.57709000213,-25655.57709000213,9903988.622909997,2,3,11985398.67,-2055754.47,-0.010283816508326993,11985398.67,0.0,0.0,,,-3.8285945147789464,-4.186234118808435,-0.010283816508327052,1.4177271071899131,0.0,0.0,11,2018-01,-0.009601137709000174,0.05731067999016557,"[-0.10400419682264328, 0.6542668342590332, 0.15584275126457214, 0.08622359484434128, 0.20767101645469666]"
2018-01-03 21:00:00+00:00,2018-01-03 14:31:00+00:00,2018-01-03 21:00:00+00:00,-15216.555880000815,-1039987.5499999999,-30099.44587999955,"[{'id': 'cc5fe7ea1b8843f7ba2cde4604f79eaf', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 10636, 'filled': 10636, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd70360e2b7e64294b3b3a3b9f4e4d27a', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 24303, 'filled': 24303, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1cad02e51d8245af89ea21b512fccce4', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -5755, 'filled': -5755, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '54934331e8ac4f5593a7402963eaf1f8', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -75462, 'filled': -75462, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ebf60e40f9db47249c44412746236e7a', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 151804, 'filled': 151804, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 10636, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 47.173575, 'order_id': 'cc5fe7ea1b8843f7ba2cde4604f79eaf', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 24303, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 270.60523500000005, 'order_id': 'd70360e2b7e64294b3b3a3b9f4e4d27a', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -5755, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 82.38878500000001, 'order_id': '1cad02e51d8245af89ea21b512fccce4', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -75462, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 120.909515, 'order_id': '54934331e8ac4f5593a7402963eaf1f8', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 151804, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 16.798395, 'order_id': 'ebf60e40f9db47249c44412746236e7a', 'sid': Equity(0 [DBC]), 'commission': None}]",1.215975260476547,"[{'sid': Equity(4 [VWO]), 'amount': -22057, 'cost_basis': 44.8158187301563, 'last_sale_price': 47.15}, {'sid': Equity(2 [SPY]), 'amount': 24109, 'cost_basis': 270.60523500000005, 'last_sale_price': 270.47}, {'sid': Equity(3 [VNQ]), 'amount': 18671, 'cost_basis': 83.4283518079096, 'last_sale_price': 82.43}, {'sid': Equity(1 [LQD]), 'amount': 7073, 'cost_basis': 121.15474204507181, 'last_sale_price': 120.97}, {'sid': Equity(0 [DBC]), 'amount': 123233, 'cost_basis': 16.798395, 'last_sale_price': 16.79}]",1.0056382149969758,9929644.2,9944527.09,9929644.2,9944527.09,-25655.57709000213,-55755.02297000354,9888772.067029996,4,1,10984514.64,-1039987.5499999999,-0.0015364068416638954,10984514.64,0.0,0.0,,,-4.2646555411463485,-4.605840768439878,-0.011804423223949038,1.4177271071899131,0.0,0.0,12,2018-01,-0.011122793297000166,0.05472867625945545,"[-0.10400419682264328, 0.6542668342590332, 0.15584275126457214, 0.08622359484434128, 0.20767101645469666]"
2018-01-04 21:00:00+00:00,2018-01-04 14:31:00+00:00,2018-01-04 21:00:00+00:00,-8172.6699999999255,-1046384.08,0.0,[],[],1.2174486685105184,"[{'sid': Equity(4 [VWO]), 'amount': -22057, 'cost_basis': 44.8158187301563, 'last_sale_price': 47.44}, {'sid': Equity(2 [SPY]), 'amount': 24109, 'cost_basis': 270.60523500000005, 'last_sale_price': 271.61}, {'sid': Equity(3 [VNQ]), 'amount': 18671, 'cost_basis': 83.4283518079096, 'last_sale_price': 81.01}, {'sid': Equity(1 [LQD]), 'amount': 7073, 'cost_basis': 121.15474204507181, 'last_sale_price': 120.93}, {'sid': Equity(0 [DBC]), 'amount': 123233, 'cost_basis': 16.798395, 'last_sale_price': 16.77}]",1.0056428786078264,9944527.09,9936354.42,9944527.09,9936354.42,-55755.02297000354,-55755.02297000354,9880599.397029996,4,1,10982738.5,-1046384.08,-0.0008264595386163753,10982738.5,0.0,0.0,,,-4.4172389916743455,-4.740982141882323,-0.012621126884394148,1.4177271071899131,0.0,0.0,13,2018-01,-0.011940060297000232,0.0524005578186304,"[-0.10400419682264328, 0.6542668342590332, 0.15584275126457214, 0.08622359484434128, 0.20767101645469666]"
2018-01-05 21:00:00+00:00,2018-01-05 14:31:00+00:00,2018-01-05 21:00:00+00:00,27443.29000000097,-1055648.02,0.0,[],[],1.2187163632032747,"[{'sid': Equity(4 [VWO]), 'amount': -22057, 'cost_basis': 44.8158187301563, 'last_sale_price': 47.86}, {'sid': Equity(2 [SPY]), 'amount': 24109, 'cost_basis': 270.60523500000005, 'last_sale_price': 273.42}, {'sid': Equity(3 [VNQ]), 'amount': 18671, 'cost_basis': 83.4283518079096, 'last_sale_price': 81.05}, {'sid': Equity(1 [LQD]), 'amount': 7073, 'cost_basis': 121.15474204507181, 'last_sale_price': 120.89}, {'sid': Equity(0 [DBC]), 'amount': 123233, 'cost_basis': 16.798395, 'last_sale_price': 16.71}]",1.005627248966437,9936354.42,9963797.71,9936354.42,9963797.71,-55755.02297000354,-55755.02297000354,9908042.687029997,4,1,11019445.73,-1055648.02,0.002777492427053607,11019445.73,0.0,0.0,,,-3.1279451657788693,-3.505852693155716,-0.012621126884394148,1.4177271071899131,0.0,0.0,14,2018-01,-0.009195731297000131,0.05273035307219315,"[-0.10400419682264328, 0.6542668342590332, 0.15584275126457214, 0.08622359484434128, 0.20767101645469666]"
2018-01-08 21:00:00+00:00,2018-01-08 14:31:00+00:00,2018-01-08 21:00:00+00:00,18372.68999999948,-1055868.59,0.0,"[{'id': '092df263bf9845e3a3e31ff6fe3b2eba', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -1280, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd521d02e43fc46efac624eec923ce22f', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -4979, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '057997d93dc845bf90bbc06713e9c784', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -35762, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '43a4ac26416f43a78d2918199a77ebd0', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 48951, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '597ad9c05b544d7a9f97f09b8716eac0', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -97850, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.2183559845768335,"[{'sid': Equity(4 [VWO]), 'amount': -22057, 'cost_basis': 44.8158187301563, 'last_sale_price': 47.870000000000005}, {'sid': Equity(2 [SPY]), 'amount': 24109, 'cost_basis': 270.60523500000005, 'last_sale_price': 273.92}, {'sid': Equity(3 [VNQ]), 'amount': 18671, 'cost_basis': 83.4283518079096, 'last_sale_price': 81.47}, {'sid': Equity(1 [LQD]), 'amount': 7073, 'cost_basis': 121.15474204507181, 'last_sale_price': 120.88}, {'sid': Equity(0 [DBC]), 'amount': 123233, 'cost_basis': 16.798395, 'last_sale_price': 16.7}]",1.005616833554943,9963797.71,9982170.4,9963797.71,9982170.4,-55755.02297000354,-55755.02297000354,9926415.377029996,4,1,11038038.99,-1055868.59,0.0018543208361476715,11038038.99,0.0,0.0,,,-2.368512747869642,-2.701566759252308,-0.012621126884394148,1.4177271071899131,0.0,0.0,15,2018-01,-0.007358462297000101,0.05184232996550656,"[-0.11254536360502243, 0.5278809666633606, -0.1402784138917923, 0.6822400093078613, 0.0427028127014637]"
2018-01-09 21:00:00+00:00,2018-01-09 14:31:00+00:00,2018-01-09 21:00:00+00:00,84.76377999968827,-2491367.04,47453.213780000806,"[{'id': '092df263bf9845e3a3e31ff6fe3b2eba', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -1280, 'filled': -1280, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd521d02e43fc46efac624eec923ce22f', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -4979, 'filled': -4979, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '057997d93dc845bf90bbc06713e9c784', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -35762, 'filled': -35762, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '43a4ac26416f43a78d2918199a77ebd0', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 48951, 'filled': 48951, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '597ad9c05b544d7a9f97f09b8716eac0', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -97850, 'filled': -97850, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -1280, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 47.83607, 'order_id': '092df263bf9845e3a3e31ff6fe3b2eba', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -4979, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 274.40273, 'order_id': 'd521d02e43fc46efac624eec923ce22f', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -35762, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 80.37979, 'order_id': '057997d93dc845bf90bbc06713e9c784', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 48951, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 120.50022, 'order_id': '43a4ac26416f43a78d2918199a77ebd0', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -97850, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 16.801595, 'order_id': '597ad9c05b544d7a9f97f09b8716eac0', 'sid': Equity(0 [DBC]), 'commission': None}]",1.5027991556329883,"[{'sid': Equity(4 [VWO]), 'amount': -23337, 'cost_basis': 44.98147505382258, 'last_sale_price': 47.86}, {'sid': Equity(2 [SPY]), 'amount': 19130, 'cost_basis': 270.60523500000005, 'last_sale_price': 274.54}, {'sid': Equity(3 [VNQ]), 'amount': -17091, 'cost_basis': 80.37979, 'last_sale_price': 80.42}, {'sid': Equity(1 [LQD]), 'amount': 56024, 'cost_basis': 120.58285305770372, 'last_sale_price': 120.44}, {'sid': Equity(0 [DBC]), 'amount': 25383, 'cost_basis': 16.798395, 'last_sale_price': 16.81}]",1.000836327917417,9982170.4,9934801.95,9982170.4,9934801.95,-55755.02297000354,-8301.809190003201,9926500.140809996,3,2,12426168.99,-2491367.04,8.539213480318608e-06,12426168.99,0.0,0.0,,,-2.2939609778042236,-2.612724661917872,-0.012621126884394148,1.5027991556329883,0.0,0.0,16,2018-01,-0.007349985919000268,0.05012308478222254,"[-0.11254536360502243, 0.5278809666633606, -0.1402784138917923, 0.6822400093078613, 0.0427028127014637]"
2018-01-10 21:00:00+00:00,2018-01-10 14:31:00+00:00,2018-01-10 21:00:00+00:00,18252.969999998808,-2471084.37,0.0,[],[],1.4977972297581545,"[{'sid': Equity(4 [VWO]), 'amount': -23337, 'cost_basis': 44.98147505382258, 'last_sale_price': 47.65}, {'sid': Equity(2 [SPY]), 'amount': 19130, 'cost_basis': 270.60523500000005, 'last_sale_price': 274.12}, {'sid': Equity(3 [VNQ]), 'amount': -17091, 'cost_basis': 80.37979, 'last_sale_price': 79.52}, {'sid': Equity(1 [LQD]), 'amount': 56024, 'cost_basis': 120.58285305770372, 'last_sale_price': 120.52}, {'sid': Equity(0 [DBC]), 'amount': 25383, 'cost_basis': 16.798395, 'last_sale_price': 16.87}]",1.0008347928900296,9934801.95,9953054.919999998,9934801.95,9953054.919999998,-8301.809190003201,-8301.809190003201,9944753.110809995,3,2,12424139.29,-2471084.37,0.0018388122441017618,12424139.29,0.0,0.0,,,-1.64119649874552,-1.8962705107760314,-0.012621126884394148,1.5027991556329883,0.0,0.0,17,2018-01,-0.005524688919000376,0.04932935226291668,"[-0.11254536360502243, 0.5278809666633606, -0.1402784138917923, 0.6822400093078613, 0.0427028127014637]"
2018-01-11 21:00:00+00:00,2018-01-11 14:31:00+00:00,2018-01-11 21:00:00+00:00,51633.23000000231,-2473704.27,0.0,[],[],1.4957501821391634,"[{'sid': Equity(4 [VWO]), 'amount': -23337, 'cost_basis': 44.98147505382258, 'last_sale_price': 47.96}, {'sid': Equity(2 [SPY]), 'amount': 19130, 'cost_basis': 270.60523500000005, 'last_sale_price': 276.12}, {'sid': Equity(3 [VNQ]), 'amount': -17091, 'cost_basis': 80.37979, 'last_sale_price': 79.25}, {'sid': Equity(1 [LQD]), 'amount': 56024, 'cost_basis': 120.58285305770372, 'last_sale_price': 120.81}, {'sid': Equity(0 [DBC]), 'amount': 25383, 'cost_basis': 16.798395, 'last_sale_price': 16.86}]",1.0008304810265396,9953054.919999998,10004688.15,9953054.919999998,10004688.15,-8301.809190003201,-8301.809190003201,9996386.340809997,3,2,12478392.42,-2473704.27,0.005192007224782413,12478392.42,0.0,0.0,,,-0.07240629981412453,-0.09094328573002539,-0.012621126884394148,1.5027991556329883,0.0,0.0,18,2018-01,-0.0003613659190000451,0.05211325476819739,"[-0.11254536360502243, 0.5278809666633606, -0.1402784138917923, 0.6822400093078613, 0.0427028127014637]"
2018-01-12 21:00:00+00:00,2018-01-12 14:31:00+00:00,2018-01-12 21:00:00+00:00,37382.979999998584,-2474667.9,0.0,[],[],1.4940952348693013,"[{'sid': Equity(4 [VWO]), 'amount': -23337, 'cost_basis': 44.98147505382258, 'last_sale_price': 48.47}, {'sid': Equity(2 [SPY]), 'amount': 19130, 'cost_basis': 270.60523500000005, 'last_sale_price': 277.92}, {'sid': Equity(3 [VNQ]), 'amount': -17091, 'cost_basis': 80.37979, 'last_sale_price': 78.61}, {'sid': Equity(1 [LQD]), 'amount': 56024, 'cost_basis': 120.58285305770372, 'last_sale_price': 120.83}, {'sid': Equity(0 [DBC]), 'amount': 25383, 'cost_basis': 16.798395, 'last_sale_price': 16.97}]",1.000827386889669,10004688.15,10042071.129999999,10004688.15,10042071.129999999,-8301.809190003201,-8301.809190003201,10033769.320809996,3,2,12516739.03,-2474667.9,0.0037396493818355747,12516739.03,0.0,0.0,,,0.8773580287936421,1.139669209774868,-0.012621126884394148,1.5027991556329883,0.0,0.0,19,2018-01,0.0033769320809999837,0.05245843426580589,"[-0.11254536360502243, 0.5278809666633606, -0.1402784138917923, 0.6822400093078613, 0.0427028127014637]"
2018-01-16 21:00:00+00:00,2018-01-16 14:31:00+00:00,2018-01-16 21:00:00+00:00,-11004.269999999553,-2471630.67,0.0,"[{'id': '11ea4b128e1f4ad2957e6a78f8bce155', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': 43693, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e5dad5f745d84dad8c259b3433900cb9', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': 17056, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b6ea19af7e984468b652c777b197d580', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': -16242, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e319212b10fc4af994571eae60bbd0be', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': -30416, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7a0b99fe348f4bd3ba5bee171cfe5106', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': -111419, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.4940316493590597,"[{'sid': Equity(4 [VWO]), 'amount': -23337, 'cost_basis': 44.98147505382258, 'last_sale_price': 48.230000000000004}, {'sid': Equity(2 [SPY]), 'amount': 19130, 'cost_basis': 270.60523500000005, 'last_sale_price': 276.97}, {'sid': Equity(3 [VNQ]), 'amount': -17091, 'cost_basis': 80.37979, 'last_sale_price': 78.76}, {'sid': Equity(1 [LQD]), 'amount': 56024, 'cost_basis': 120.58285305770372, 'last_sale_price': 120.94}, {'sid': Equity(0 [DBC]), 'amount': 25383, 'cost_basis': 16.798395, 'last_sale_price': 16.89}]",1.00082829530054,10042071.129999999,10031066.86,10042071.129999999,10031066.86,-8301.809190003201,-8301.809190003201,10022765.050809996,3,2,12502697.53,-2471630.67,-0.0010967234394333447,12502697.53,0.0,0.0,,,0.5833862224628092,0.7560543719994083,-0.012621126884394148,1.5027991556329883,0.0,0.0,20,2018-01,0.0022765050810000798,0.05126084670613244,"[0.09795556217432022, 0.9999743700027466, -0.26193767786026, 0.3089934289455414, -0.14498569071292877]"
