,period_open,period_close,long_exposure,pnl,short_exposure,capital_used,orders,transactions,gross_leverage,positions,net_leverage,starting_exposure,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,shorts_count,long_value,short_value,returns,algo_volatility,benchmark_period_return,benchmark_volatility,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,algorithm_period_return,weights
2020-01-27 21:00:00+00:00,2020-01-27 14:31:00+00:00,2020-01-27 21:00:00+00:00,13889490.12,-27422.32000000216,-5064533.140000001,0.0,"[{'id': 'b098650093b34bb7abead05ccaff226e', 'dt': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'amount': 199666, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '82df27201ce240aca1deb2655428f7ba', 'dt': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'amount': -19071, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a72d5e9470594a45bfd90c1d5d01a05c', 'dt': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'amount': 29164, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9f1774a076964157b43d68b0ac01acc4', 'dt': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'amount': -35854, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '96ad2aa20d194f20b39584ef7ea5b366', 'dt': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'amount': -35064, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],2.159073738319246,"[{'sid': Equity(4 [VWO]), 'amount': -16999, 'cost_basis': 44.59769, 'last_sale_price': 42.800000000000004}, {'sid': Equity(2 [SPY]), 'amount': 20178, 'cost_basis': 322.9936374431542, 'last_sale_price': 323.5}, {'sid': Equity(3 [VNQ]), 'amount': -31812, 'cost_basis': 94.93251000000001, 'last_sale_price': 94.99}, {'sid': Equity(1 [LQD]), 'amount': 56491, 'cost_basis': 128.70467933457817, 'last_sale_price': 130.32}, {'sid': Equity(0 [DBC]), 'amount': -88682, 'cost_basis': 15.607369786653434, 'last_sale_price': 14.83}]",1.005260603300279,8852379.3,8824956.979999999,8852379.3,8824956.979999999,-46181.6544499977,-46181.6544499977,8778775.325550001,2,3,13889490.12,-5064533.140000001,-0.0031139796202348524,0.09726094887700477,0.0,0.0,,,-0.5880684140964667,-0.7858587784884196,-0.22960074019120855,2.9732529356265873,0.0,0.0,530,2020-01,-0.12212246744500099,"[0.8905763030052185, 0.04077339544892311, -0.028650730848312378, 0.3063468039035797, -0.20904581248760223]"
2020-01-28 21:00:00+00:00,2020-01-28 14:31:00+00:00,2020-01-28 21:00:00+00:00,10933744.200000001,28620.35423500091,-2096355.1600000001,16188.294234998524,"[{'id': 'b098650093b34bb7abead05ccaff226e', 'dt': Timestamp('2020-01-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'amount': 199666, 'filled': 199666, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '82df27201ce240aca1deb2655428f7ba', 'dt': Timestamp('2020-01-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'amount': -19071, 'filled': -19071, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a72d5e9470594a45bfd90c1d5d01a05c', 'dt': Timestamp('2020-01-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'amount': 29164, 'filled': 29164, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9f1774a076964157b43d68b0ac01acc4', 'dt': Timestamp('2020-01-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'amount': -35854, 'filled': -35854, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '96ad2aa20d194f20b39584ef7ea5b366', 'dt': Timestamp('2020-01-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'amount': -35064, 'filled': -35064, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 199666, 'dt': Timestamp('2020-01-28 21:00:00+0000', tz='UTC'), 'price': 43.181580000000004, 'order_id': 'b098650093b34bb7abead05ccaff226e', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -19071, 'dt': Timestamp('2020-01-28 21:00:00+0000', tz='UTC'), 'price': 326.72655499999996, 'order_id': '82df27201ce240aca1deb2655428f7ba', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 29164, 'dt': Timestamp('2020-01-28 21:00:00+0000', tz='UTC'), 'price': 95.417685, 'order_id': 'a72d5e9470594a45bfd90c1d5d01a05c', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -35854, 'dt': Timestamp('2020-01-28 21:00:00+0000', tz='UTC'), 'price': 130.184875, 'order_id': '9f1774a076964157b43d68b0ac01acc4', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -35064, 'dt': Timestamp('2020-01-28 21:00:00+0000', tz='UTC'), 'price': 14.89255, 'order_id': '96ad2aa20d194f20b39584ef7ea5b366', 'sid': Equity(0 [DBC]), 'commission': None}]",1.4794497526558361,"[{'sid': Equity(4 [VWO]), 'amount': 182667, 'cost_basis': 43.181580000000004, 'last_sale_price': 43.160000000000004}, {'sid': Equity(2 [SPY]), 'amount': 1107, 'cost_basis': 322.9936374431542, 'last_sale_price': 326.89}, {'sid': Equity(3 [VNQ]), 'amount': -2648, 'cost_basis': 94.93251000000001, 'last_sale_price': 95.37}, {'sid': Equity(1 [LQD]), 'amount': 20637, 'cost_basis': 128.70467933457817, 'last_sale_price': 130.25}, {'sid': Equity(0 [DBC]), 'amount': -123746, 'cost_basis': 15.40482230229664, 'last_sale_price': 14.9}]",1.0034054743655767,8824956.979999999,8837389.040000001,8824956.979999999,8837389.040000001,-46181.6544499977,-29993.360214998305,8807395.679785002,3,2,10933744.200000001,-2096355.1600000001,0.003260176183311536,0.09719884069780092,0.0,0.0,,,-0.5714180887710895,-0.7638402653166397,-0.22960074019120855,2.9732529356265873,0.0,0.0,531,2020-01,-0.11926043202150094,"[0.8905763030052185, 0.04077339544892311, -0.028650730848312378, 0.3063468039035797, -0.20904581248760223]"
2020-01-29 21:00:00+00:00,2020-01-29 14:31:00+00:00,2020-01-29 21:00:00+00:00,10978646.25,54491.069999998435,-2086766.14,0.0,[],[],1.4743375489781545,"[{'sid': Equity(4 [VWO]), 'amount': 182667, 'cost_basis': 43.181580000000004, 'last_sale_price': 43.36}, {'sid': Equity(2 [SPY]), 'amount': 1107, 'cost_basis': 322.9936374431542, 'last_sale_price': 326.62}, {'sid': Equity(3 [VNQ]), 'amount': -2648, 'cost_basis': 94.93251000000001, 'last_sale_price': 95.02}, {'sid': Equity(1 [LQD]), 'amount': 20637, 'cost_basis': 128.70467933457817, 'last_sale_price': 130.67000000000002}, {'sid': Equity(0 [DBC]), 'amount': -123746, 'cost_basis': 15.40482230229664, 'last_sale_price': 14.83}]",1.0033845343617969,8837389.040000001,8891880.11,8837389.040000001,8891880.11,-29993.360214998305,-29993.360214998305,8861886.749785,3,2,10978646.25,-2086766.14,0.006186967405707344,0.09720735221583575,0.0,0.0,,,-0.5401454222129006,-0.7227795360627086,-0.22960074019120855,2.9732529356265873,0.0,0.0,532,2020-01,-0.11381132502150115,"[0.8905763030052185, 0.04077339544892311, -0.028650730848312378, 0.3063468039035797, -0.20904581248760223]"
2020-01-30 21:00:00+00:00,2020-01-30 14:31:00+00:00,2020-01-30 21:00:00+00:00,10873697.100000001,-89047.52999999747,-2070864.5200000003,0.0,[],[],1.4755270552327795,"[{'sid': Equity(4 [VWO]), 'amount': 182667, 'cost_basis': 43.181580000000004, 'last_sale_price': 42.77}, {'sid': Equity(2 [SPY]), 'amount': 1107, 'cost_basis': 322.9936374431542, 'last_sale_price': 327.68}, {'sid': Equity(3 [VNQ]), 'amount': -2648, 'cost_basis': 94.93251000000001, 'last_sale_price': 95.09}, {'sid': Equity(1 [LQD]), 'amount': 20637, 'cost_basis': 128.70467933457817, 'last_sale_price': 130.75}, {'sid': Equity(0 [DBC]), 'amount': -123746, 'cost_basis': 15.40482230229664, 'last_sale_price': 14.700000000000001}]",1.0034188886247175,8891880.11,8802832.580000002,8891880.11,8802832.580000002,-29993.360214998305,-29993.360214998305,8772839.219785003,3,2,10873697.100000001,-2070864.5200000003,-0.010048371471476747,0.09735135529338045,0.0,0.0,,,-0.5871353346847102,-0.7840159533498969,-0.22960074019120855,2.9732529356265873,0.0,0.0,533,2020-01,-0.12271607802150086,"[0.8905763030052185, 0.04077339544892311, -0.028650730848312378, 0.3063468039035797, -0.20904581248760223]"
2020-01-31 21:00:00+00:00,2020-01-31 14:31:00+00:00,2020-01-31 21:00:00+00:00,10735300.11,-120475.79000000283,-2052943.3199999998,0.0,[],[],1.4780058112188856,"[{'sid': Equity(4 [VWO]), 'amount': 182667, 'cost_basis': 43.181580000000004, 'last_sale_price': 42.01}, {'sid': Equity(2 [SPY]), 'amount': 1107, 'cost_basis': 322.9936374431542, 'last_sale_price': 321.73}, {'sid': Equity(3 [VNQ]), 'amount': -2648, 'cost_basis': 94.93251000000001, 'last_sale_price': 93.93}, {'sid': Equity(1 [LQD]), 'amount': 20637, 'cost_basis': 128.70467933457817, 'last_sale_price': 131.09}, {'sid': Equity(0 [DBC]), 'amount': -123746, 'cost_basis': 15.40482230229664, 'last_sale_price': 14.58}]",1.0034664933412007,8802832.580000002,8682356.79,8802832.580000002,8682356.79,-29993.360214998305,-29993.360214998305,8652363.429785,3,2,10735300.11,-2052943.3199999998,-0.01373281636443302,0.09770152200206625,0.0,0.0,,,-0.6502666073474908,-0.8650314479824146,-0.22960074019120855,2.9732529356265873,0.0,0.0,534,2020-01,-0.13476365702150117,"[0.8905763030052185, 0.04077339544892311, -0.028650730848312378, 0.3063468039035797, -0.20904581248760223]"
2020-02-03 21:00:00+00:00,2020-02-03 14:31:00+00:00,2020-02-03 21:00:00+00:00,10783665.66,80956.09000000171,-2020352.78,0.0,"[{'id': '8815d965c5994ffc86df38191dbd16b2', 'dt': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'amount': -229132, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0a1a29d938e7404394b19d12397f8fe1', 'dt': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'amount': 8878, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '253c137e0d2c4c5d8c9c4511a3f429df', 'dt': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'amount': 21388, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd6e3360962e64eda8cf9cb490190047e', 'dt': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'amount': 19838, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '96cb1d488ddf47829c2b07cc7fdeb998', 'dt': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'amount': 152290, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.4661113006335087,"[{'sid': Equity(4 [VWO]), 'amount': 182667, 'cost_basis': 43.181580000000004, 'last_sale_price': 42.31}, {'sid': Equity(2 [SPY]), 'amount': 1107, 'cost_basis': 322.9936374431542, 'last_sale_price': 324.12}, {'sid': Equity(3 [VNQ]), 'amount': -2648, 'cost_basis': 94.93251000000001, 'last_sale_price': 94.24}, {'sid': Equity(1 [LQD]), 'amount': 20637, 'cost_basis': 128.70467933457817, 'last_sale_price': 130.65}, {'sid': Equity(0 [DBC]), 'amount': -123746, 'cost_basis': 15.40482230229664, 'last_sale_price': 14.31}]",1.003434359655232,8682356.79,8763312.88,8682356.79,8763312.88,-29993.360214998305,-29993.360214998305,8733319.519785002,3,2,10783665.66,-2020352.78,0.009356529075202458,0.09783250937031555,0.0,0.0,,,-0.6031338521955194,-0.8041596448786779,-0.22960074019120855,2.9732529356265873,0.0,0.0,535,2020-02,-0.126668048021501,"[-0.2251087874174118, 0.3706093728542328, 0.20222261548042297, 0.6055043339729309, 0.04677243158221245]"
2020-02-04 21:00:00+00:00,2020-02-04 14:31:00+00:00,2020-02-04 21:00:00+00:00,10754041.77,168489.15667999908,-2012863.8,190624.0666800011,"[{'id': '8815d965c5994ffc86df38191dbd16b2', 'dt': Timestamp('2020-02-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'amount': -229132, 'filled': -229132, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0a1a29d938e7404394b19d12397f8fe1', 'dt': Timestamp('2020-02-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'amount': 8878, 'filled': 8878, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '253c137e0d2c4c5d8c9c4511a3f429df', 'dt': Timestamp('2020-02-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'amount': 21388, 'filled': 21388, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd6e3360962e64eda8cf9cb490190047e', 'dt': Timestamp('2020-02-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'amount': 19838, 'filled': 19838, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '96cb1d488ddf47829c2b07cc7fdeb998', 'dt': Timestamp('2020-02-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'amount': 152290, 'filled': 152290, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -229132, 'dt': Timestamp('2020-02-04 21:00:00+0000', tz='UTC'), 'price': 43.29834, 'order_id': '8815d965c5994ffc86df38191dbd16b2', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 8878, 'dt': Timestamp('2020-02-04 21:00:00+0000', tz='UTC'), 'price': 329.22453, 'order_id': '0a1a29d938e7404394b19d12397f8fe1', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 21388, 'dt': Timestamp('2020-02-04 21:00:00+0000', tz='UTC'), 'price': 95.25760500000001, 'order_id': '253c137e0d2c4c5d8c9c4511a3f429df', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 19838, 'dt': Timestamp('2020-02-04 21:00:00+0000', tz='UTC'), 'price': 130.39516500000002, 'order_id': 'd6e3360962e64eda8cf9cb490190047e', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 152290, 'dt': Timestamp('2020-02-04 21:00:00+0000', tz='UTC'), 'price': 14.337165, 'order_id': '96cb1d488ddf47829c2b07cc7fdeb998', 'sid': Equity(0 [DBC]), 'commission': None}]",1.4341923123728457,"[{'sid': Equity(4 [VWO]), 'amount': -46465, 'cost_basis': 43.29834, 'last_sale_price': 43.32}, {'sid': Equity(2 [SPY]), 'amount': 9985, 'cost_basis': 328.5337339999571, 'last_sale_price': 329.06}, {'sid': Equity(3 [VNQ]), 'amount': 18740, 'cost_basis': 95.25760500000001, 'last_sale_price': 95.21000000000001}, {'sid': Equity(1 [LQD]), 'amount': 40475, 'cost_basis': 129.5332365830189, 'last_sale_price': 130.33}, {'sid': Equity(0 [DBC]), 'amount': 28544, 'cost_basis': 14.337165, 'last_sale_price': 14.33}]",0.9819552731020063,8763312.88,8741177.969999999,8763312.88,8741177.969999999,-29993.360214998305,160630.70646500122,8901808.676465001,4,1,10754041.77,-2012863.8,0.019292682043556608,0.09865382100018211,0.0,0.0,,,-0.5050546615618192,-0.6796779417663393,-0.22960074019120855,2.9732529356265873,0.0,0.0,536,2020-02,-0.10981913235350116,"[-0.2251087874174118, 0.3706093728542328, 0.20222261548042297, 0.6055043339729309, 0.04677243158221245]"
2020-02-05 21:00:00+00:00,2020-02-05 14:31:00+00:00,2020-02-05 21:00:00+00:00,10796150.85,30957.480000000447,-2024015.4000000001,0.0,[],[],1.435184356720402,"[{'sid': Equity(4 [VWO]), 'amount': -46465, 'cost_basis': 43.29834, 'last_sale_price': 43.56}, {'sid': Equity(2 [SPY]), 'amount': 9985, 'cost_basis': 328.5337339999571, 'last_sale_price': 332.86}, {'sid': Equity(3 [VNQ]), 'amount': 18740, 'cost_basis': 95.25760500000001, 'last_sale_price': 95.27}, {'sid': Equity(1 [LQD]), 'amount': 40475, 'cost_basis': 129.5332365830189, 'last_sale_price': 130.25}, {'sid': Equity(0 [DBC]), 'amount': 28544, 'cost_basis': 14.337165, 'last_sale_price': 14.55}]",0.9820178090804775,8741177.969999999,8772135.45,8741177.969999999,8772135.45,160630.70646500122,160630.70646500122,8932766.156465001,4,1,10796150.85,-2024015.4000000001,0.0034776618016794103,0.09859390326038364,0.0,0.0,,,-0.48786801379355993,-0.6567620269795843,-0.22960074019120855,2.9732529356265873,0.0,0.0,537,2020-02,-0.10672338435350115,"[-0.2251087874174118, 0.3706093728542328, 0.20222261548042297, 0.6055043339729309, 0.04677243158221245]"
2020-02-06 21:00:00+00:00,2020-02-06 14:31:00+00:00,2020-02-06 21:00:00+00:00,10812614.99,17393.44000000134,-2023086.0999999999,0.0,[],[],1.4341309729347897,"[{'sid': Equity(4 [VWO]), 'amount': -46465, 'cost_basis': 43.29834, 'last_sale_price': 43.54}, {'sid': Equity(2 [SPY]), 'amount': 9985, 'cost_basis': 328.5337339999571, 'last_sale_price': 333.98}, {'sid': Equity(3 [VNQ]), 'amount': 18740, 'cost_basis': 95.25760500000001, 'last_sale_price': 95.59}, {'sid': Equity(1 [LQD]), 'amount': 40475, 'cost_basis': 129.5332365830189, 'last_sale_price': 130.19}, {'sid': Equity(0 [DBC]), 'amount': 28544, 'cost_basis': 14.337165, 'last_sale_price': 14.61}]",0.9820527550672453,8772135.45,8789528.89,8772135.45,8789528.89,160630.70646500122,160630.70646500122,8950159.596465003,4,1,10812614.99,-2023086.0999999999,0.0019471504901551473,0.09851292771864224,0.0,0.0,,,-0.478103310380089,-0.6436867963996866,-0.22960074019120855,2.9732529356265873,0.0,0.0,538,2020-02,-0.10498404035350095,"[-0.2251087874174118, 0.3706093728542328, 0.20222261548042297, 0.6055043339729309, 0.04677243158221245]"
2020-02-07 21:00:00+00:00,2020-02-07 14:31:00+00:00,2020-02-07 21:00:00+00:00,10812420.870000001,27220.230000000447,-1995671.7500000002,0.0,[],[],1.42670722054582,"[{'sid': Equity(4 [VWO]), 'amount': -46465, 'cost_basis': 43.29834, 'last_sale_price': 42.95}, {'sid': Equity(2 [SPY]), 'amount': 9985, 'cost_basis': 328.5337339999571, 'last_sale_price': 332.2}, {'sid': Equity(3 [VNQ]), 'amount': 18740, 'cost_basis': 95.25760500000001, 'last_sale_price': 95.57000000000001}, {'sid': Equity(1 [LQD]), 'amount': 40475, 'cost_basis': 129.5332365830189, 'last_sale_price': 130.69}, {'sid': Equity(0 [DBC]), 'amount': 28544, 'cost_basis': 14.337165, 'last_sale_price': 14.530000000000001}]",0.982107172741932,8789528.89,8816749.120000001,8789528.89,8816749.120000001,160630.70646500122,160630.70646500122,8977379.826465003,4,1,10812420.870000001,-1995671.7500000002,0.003041312247744843,0.09844607965718062,0.0,0.0,,,-0.4630967728246602,-0.6236386883381155,-0.22960074019120855,2.9732529356265873,0.0,0.0,539,2020-02,-0.10226201735350093,"[-0.2251087874174118, 0.3706093728542328, 0.20222261548042297, 0.6055043339729309, 0.04677243158221245]"
2020-02-10 21:00:00+00:00,2020-02-10 14:31:00+00:00,2020-02-10 21:00:00+00:00,10866072.0,41105.57999999821,-2008217.3,0.0,"[{'id': '206b07b542414df8a5fa940fd0bdb158', 'dt': Timestamp('2020-02-10 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-10 21:00:00+0000', tz='UTC'), 'amount': 30788, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f673c764f19d4d3aa65aacb5d5624fda', 'dt': Timestamp('2020-02-10 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-10 21:00:00+0000', tz='UTC'), 'amount': -8183, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0d17bdc798df4d23b528246b568b8ac3', 'dt': Timestamp('2020-02-10 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-10 21:00:00+0000', tz='UTC'), 'amount': -110, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '20049dcc3eda4425a0554b1a82e7a24e', 'dt': Timestamp('2020-02-10 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-10 21:00:00+0000', tz='UTC'), 'amount': -10671, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e9c50e1c23654f61971e3e89d06b8d7f', 'dt': Timestamp('2020-02-10 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-10 21:00:00+0000', tz='UTC'), 'amount': 206750, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.4275445066164796,"[{'sid': Equity(4 [VWO]), 'amount': -46465, 'cost_basis': 43.29834, 'last_sale_price': 43.22}, {'sid': Equity(2 [SPY]), 'amount': 9985, 'cost_basis': 328.5337339999571, 'last_sale_price': 334.68}, {'sid': Equity(3 [VNQ]), 'amount': 18740, 'cost_basis': 95.25760500000001, 'last_sale_price': 96.64}, {'sid': Equity(1 [LQD]), 'amount': 40475, 'cost_basis': 129.5332365830189, 'last_sale_price': 131.0}, {'sid': Equity(0 [DBC]), 'amount': 28544, 'cost_basis': 14.337165, 'last_sale_price': 14.4}]",0.9821887269064213,8816749.120000001,8857854.7,8816749.120000001,8857854.7,160630.70646500122,160630.70646500122,9018485.406465001,4,1,10866072.0,-2008217.3,0.00457879479253176,0.09840844519838077,0.0,0.0,,,-0.44070267298224275,-0.5938044130175245,-0.22960074019120855,2.9732529356265873,0.0,0.0,540,2020-02,-0.09815145935350122,"[-0.07512562721967697, 0.06686948239803314, 0.1996324509382248, 0.4329240620136261, 0.37569960951805115]"
