,period_open,period_close,starting_exposure,long_value,portfolio_value,longs_count,long_exposure,capital_used,gross_leverage,orders,short_value,starting_value,ending_value,starting_cash,ending_cash,short_exposure,positions,returns,shorts_count,ending_exposure,net_leverage,transactions,pnl,sharpe,sortino,alpha,beta,max_drawdown,max_leverage,benchmark_period_return,benchmark_volatility,algo_volatility,trading_days,period_label,excess_return,algorithm_period_return,treasury_period_return,weights
2020-01-21 21:00:00+00:00,2020-01-21 14:31:00+00:00,2020-01-21 21:00:00+00:00,10709587.86,10934697.21,10724257.89023,4,10934697.21,0.0,1.0392295396172144,"[{'id': '3750777b6e80452095e9e2b9ce67ce86', 'dt': Timestamp('2020-01-21 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-21 21:00:00+0000', tz='UTC'), 'amount': 2992, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'efecd465d41542d6b6c0ccdeacae1c44', 'dt': Timestamp('2020-01-21 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-21 21:00:00+0000', tz='UTC'), 'amount': -1255, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'af1d919f61e945e1ae4a3c80f95a08d2', 'dt': Timestamp('2020-01-21 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-21 21:00:00+0000', tz='UTC'), 'amount': 1044, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '14b69e9503aa4233a752a6600b572a47', 'dt': Timestamp('2020-01-21 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-21 21:00:00+0000', tz='UTC'), 'amount': 1160, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1388cd4cfb6e46c29e2dd21d83261a7a', 'dt': Timestamp('2020-01-21 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-21 21:00:00+0000', tz='UTC'), 'amount': 2007, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-210268.38,10709587.86,10724428.83,-170.93976999950246,-170.93976999950246,-210268.38,"[{'sid': Equity(4 [VWO]), 'amount': 2485, 'cost_basis': 45.70284, 'last_sale_price': 44.77}, {'sid': Equity(2 [SPY]), 'amount': 10151, 'cost_basis': 318.4067550324813, 'last_sale_price': 331.3}, {'sid': Equity(3 [VNQ]), 'amount': -2199, 'cost_basis': 91.94245672729839, 'last_sale_price': 95.62}, {'sid': Equity(1 [LQD]), 'amount': 50642, 'cost_basis': 120.26326097682247, 'last_sale_price': 129.61}, {'sid': Equity(0 [DBC]), 'amount': 57188, 'cost_basis': 15.726540198877244, 'last_sale_price': 15.68}]",0.001385786930375943,1,10724428.83,1.0000159395430201,[],14840.97000000067,0.7577293679840865,1.0719979582207282,,,-0.09916659791626539,1.6910753832688934,0.0,0.0,0.04558213404832439,526,2020-01,0.0,0.0724257890230009,0.0,[ 0.02286716  0.27480079 -0.01029018  0.62607153  0.0865507 ]
2020-01-22 21:00:00+00:00,2020-01-22 14:31:00+00:00,2020-01-22 21:00:00+00:00,10724428.83,10827714.73,10717862.086435001,4,10827714.73,20.196205001324415,1.0204849196410988,"[{'id': '3750777b6e80452095e9e2b9ce67ce86', 'dt': Timestamp('2020-01-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-21 21:00:00+0000', tz='UTC'), 'amount': 2992, 'filled': 2992, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'efecd465d41542d6b6c0ccdeacae1c44', 'dt': Timestamp('2020-01-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-21 21:00:00+0000', tz='UTC'), 'amount': -1255, 'filled': -1255, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'af1d919f61e945e1ae4a3c80f95a08d2', 'dt': Timestamp('2020-01-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-21 21:00:00+0000', tz='UTC'), 'amount': 1044, 'filled': 1044, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '14b69e9503aa4233a752a6600b572a47', 'dt': Timestamp('2020-01-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-21 21:00:00+0000', tz='UTC'), 'amount': 1160, 'filled': 1160, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1388cd4cfb6e46c29e2dd21d83261a7a', 'dt': Timestamp('2020-01-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-21 21:00:00+0000', tz='UTC'), 'amount': 2007, 'filled': 2007, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-109701.90000000001,10724428.83,10718012.83,-170.93976999950246,-150.7435649993895,-109701.90000000001,"[{'sid': Equity(4 [VWO]), 'amount': 5477, 'cost_basis': 45.35304313310206, 'last_sale_price': 45.04}, {'sid': Equity(2 [SPY]), 'amount': 8896, 'cost_basis': 318.4067550324813, 'last_sale_price': 331.34000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -1155, 'cost_basis': 91.94245672729839, 'last_sale_price': 94.98}, {'sid': Equity(1 [LQD]), 'amount': 51802, 'cost_basis': 120.47558157577396, 'last_sale_price': 129.68}, {'sid': Equity(0 [DBC]), 'amount': 59195, 'cost_basis': 15.718104485824677, 'last_sale_price': 15.47}]",-0.0005963866087951297,1,10718012.83,1.0000140647046756,"[{'amount': 2992, 'dt': Timestamp('2020-01-22 21:00:00+0000', tz='UTC'), 'price': 45.06252, 'order_id': '3750777b6e80452095e9e2b9ce67ce86', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -1255, 'dt': Timestamp('2020-01-22 21:00:00+0000', tz='UTC'), 'price': 331.17433000000005, 'order_id': 'efecd465d41542d6b6c0ccdeacae1c44', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 1044, 'dt': Timestamp('2020-01-22 21:00:00+0000', tz='UTC'), 'price': 95.02749, 'order_id': 'af1d919f61e945e1ae4a3c80f95a08d2', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 1160, 'dt': Timestamp('2020-01-22 21:00:00+0000', tz='UTC'), 'price': 129.74484, 'order_id': '14b69e9503aa4233a752a6600b572a47', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 2007, 'dt': Timestamp('2020-01-22 21:00:00+0000', tz='UTC'), 'price': 15.477735000000001, 'order_id': '1388cd4cfb6e46c29e2dd21d83261a7a', 'sid': Equity(0 [DBC]), 'commission': None}]",-6395.803794998676,0.7507025929329864,1.0620336097661656,,,-0.09916659791626539,1.6910753832688934,0.0,0.0,0.04554160864711735,527,2020-01,0.0,0.07178620864350105,0.0,[ 0.02286716  0.27480079 -0.01029018  0.62607153  0.0865507 ]
2020-01-23 21:00:00+00:00,2020-01-23 14:31:00+00:00,2020-01-23 21:00:00+00:00,10718012.83,10829960.629999999,10719183.986435,4,10829960.629999999,0.0,1.0206547946042517,[],-110625.9,10718012.83,10719334.729999999,-150.7435649993895,-150.7435649993895,-110625.9,"[{'sid': Equity(4 [VWO]), 'amount': 5477, 'cost_basis': 45.35304313310206, 'last_sale_price': 44.63}, {'sid': Equity(2 [SPY]), 'amount': 8896, 'cost_basis': 318.4067550324813, 'last_sale_price': 331.72}, {'sid': Equity(3 [VNQ]), 'amount': -1155, 'cost_basis': 91.94245672729839, 'last_sale_price': 95.78}, {'sid': Equity(1 [LQD]), 'amount': 51802, 'cost_basis': 120.47558157577396, 'last_sale_price': 129.85}, {'sid': Equity(0 [DBC]), 'amount': 59195, 'cost_basis': 15.718104485824677, 'last_sale_price': 15.34}]",0.00012333616437110173,1,10719334.729999999,1.0000140629702028,[],1321.8999999985099,0.7512864825264437,1.0628577549158609,,,-0.09916659791626539,1.6910753832688934,0.0,0.0,0.04549838057052592,528,2020-01,0.0,0.07191839864350102,0.0,[ 0.02286716  0.27480079 -0.01029018  0.62607153  0.0865507 ]
2020-01-24 21:00:00+00:00,2020-01-24 14:31:00+00:00,2020-01-24 21:00:00+00:00,10719334.729999999,10799636.84,10689241.346435001,4,10799636.84,0.0,1.0206413379971615,[],-110244.75,10719334.729999999,10689392.09,-150.7435649993895,-150.7435649993895,-110244.75,"[{'sid': Equity(4 [VWO]), 'amount': 5477, 'cost_basis': 45.35304313310206, 'last_sale_price': 44.29}, {'sid': Equity(2 [SPY]), 'amount': 8896, 'cost_basis': 318.4067550324813, 'last_sale_price': 328.77}, {'sid': Equity(3 [VNQ]), 'amount': -1155, 'cost_basis': 91.94245672729839, 'last_sale_price': 95.45}, {'sid': Equity(1 [LQD]), 'amount': 51802, 'cost_basis': 120.47558157577396, 'last_sale_price': 130.07}, {'sid': Equity(0 [DBC]), 'amount': 59195, 'cost_basis': 15.718104485824677, 'last_sale_price': 15.11}]",-0.002793369349559649,1,10689392.09,1.0000141023633122,[],-29942.639999998733,0.7205906283148207,1.018605551436952,,,-0.09916659791626539,1.6910753832688934,0.0,0.0,0.045500206871396214,529,2020-01,0.0,0.06892413464350122,0.0,[ 0.02286716  0.27480079 -0.01029018  0.62607153  0.0865507 ]
2020-01-27 21:00:00+00:00,2020-01-27 14:31:00+00:00,2020-01-27 21:00:00+00:00,10689392.09,10740970.09,10631105.896435002,4,10740970.09,0.0,1.0206542617206578,"[{'id': 'b3b2ba9328de4401a58fea36d2cd7094', 'dt': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'amount': -3474, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b13df9021aba4467a483bbe2ac1ec04a', 'dt': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'amount': -1854, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '3539585d2e5a495db9e0497f38766629', 'dt': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'amount': -1247, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '984000bbc84443658b4cbb0bc087a669', 'dt': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'amount': 9801, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'abe2dca458d04f248d7636d136497746', 'dt': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'amount': -27677, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-109713.45,10689392.09,10631256.64,-150.7435649993895,-150.7435649993895,-109713.45,"[{'sid': Equity(4 [VWO]), 'amount': 5477, 'cost_basis': 45.35304313310206, 'last_sale_price': 42.800000000000004}, {'sid': Equity(2 [SPY]), 'amount': 8896, 'cost_basis': 318.4067550324813, 'last_sale_price': 323.5}, {'sid': Equity(3 [VNQ]), 'amount': -1155, 'cost_basis': 91.94245672729839, 'last_sale_price': 94.99}, {'sid': Equity(1 [LQD]), 'amount': 51802, 'cost_basis': 120.47558157577396, 'last_sale_price': 130.32}, {'sid': Equity(0 [DBC]), 'amount': 59195, 'cost_basis': 15.718104485824677, 'last_sale_price': 14.83}]",-0.005438688127234581,1,10631256.64,1.0000141794810875,[],-58135.449999999255,0.6606713425196592,0.9309209855658928,,,-0.09916659791626539,1.6910753832688934,0.0,0.0,0.045619078855006934,530,2020-01,0.0,0.06311058964350114,0.0,[ 0.00806171  0.21428238 -0.02146621  0.75515691  0.04396521]
2020-01-28 21:00:00+00:00,2020-01-28 14:31:00+00:00,2020-01-28 21:00:00+00:00,10631256.64,10881817.809999999,10662031.723514998,4,10881817.809999999,9443.39708000049,1.0420993707507955,"[{'id': 'b3b2ba9328de4401a58fea36d2cd7094', 'dt': Timestamp('2020-01-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'amount': -3474, 'filled': -3474, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b13df9021aba4467a483bbe2ac1ec04a', 'dt': Timestamp('2020-01-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'amount': -1854, 'filled': -1854, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3539585d2e5a495db9e0497f38766629', 'dt': Timestamp('2020-01-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'amount': -1247, 'filled': -1247, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '984000bbc84443658b4cbb0bc087a669', 'dt': Timestamp('2020-01-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'amount': 9801, 'filled': 9801, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'abe2dca458d04f248d7636d136497746', 'dt': Timestamp('2020-01-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'amount': -27677, 'filled': -27677, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-229078.74000000002,10631256.64,10652739.069999998,-150.7435649993895,9292.653515000595,-229078.74000000002,"[{'sid': Equity(4 [VWO]), 'amount': 2003, 'cost_basis': 45.35304313310206, 'last_sale_price': 43.160000000000004}, {'sid': Equity(2 [SPY]), 'amount': 7042, 'cost_basis': 318.4067550324813, 'last_sale_price': 326.89}, {'sid': Equity(3 [VNQ]), 'amount': -2402, 'cost_basis': 93.69711254164432, 'last_sale_price': 95.37}, {'sid': Equity(1 [LQD]), 'amount': 61603, 'cost_basis': 122.04104697682325, 'last_sale_price': 130.25}, {'sid': Equity(0 [DBC]), 'amount': 31518, 'cost_basis': 15.718104485824677, 'last_sale_price': 14.9}]",0.0029089943587492506,1,10652739.069999998,0.9991284350153916,"[{'amount': -3474, 'dt': Timestamp('2020-01-28 21:00:00+0000', tz='UTC'), 'price': 43.13842, 'order_id': 'b3b2ba9328de4401a58fea36d2cd7094', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -1854, 'dt': Timestamp('2020-01-28 21:00:00+0000', tz='UTC'), 'price': 326.72655499999996, 'order_id': 'b13df9021aba4467a483bbe2ac1ec04a', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -1247, 'dt': Timestamp('2020-01-28 21:00:00+0000', tz='UTC'), 'price': 95.322315, 'order_id': '3539585d2e5a495db9e0497f38766629', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 9801, 'dt': Timestamp('2020-01-28 21:00:00+0000', tz='UTC'), 'price': 130.315125, 'order_id': '984000bbc84443658b4cbb0bc087a669', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -27677, 'dt': Timestamp('2020-01-28 21:00:00+0000', tz='UTC'), 'price': 14.89255, 'order_id': 'abe2dca458d04f248d7636d136497746', 'sid': Equity(0 [DBC]), 'commission': None}]",30925.827079996467,0.689728259647398,0.9727254391340402,,,-0.09916659791626539,1.6910753832688934,0.0,0.0,0.0456165134184042,531,2020-01,0.0,0.06620317235150064,0.0,[ 0.00806171  0.21428238 -0.02146621  0.75515691  0.04396521]
2020-01-29 21:00:00+00:00,2020-01-29 14:31:00+00:00,2020-01-29 21:00:00+00:00,10652739.069999998,10903984.07,10685038.683515001,4,10903984.07,0.0,1.0418513624265038,[],-228238.03999999998,10652739.069999998,10675746.030000001,9292.653515000595,9292.653515000595,-228238.03999999998,"[{'sid': Equity(4 [VWO]), 'amount': 2003, 'cost_basis': 45.35304313310206, 'last_sale_price': 43.36}, {'sid': Equity(2 [SPY]), 'amount': 7042, 'cost_basis': 318.4067550324813, 'last_sale_price': 326.62}, {'sid': Equity(3 [VNQ]), 'amount': -2402, 'cost_basis': 93.69711254164432, 'last_sale_price': 95.02}, {'sid': Equity(1 [LQD]), 'amount': 61603, 'cost_basis': 122.04104697682325, 'last_sale_price': 130.67000000000002}, {'sid': Equity(0 [DBC]), 'amount': 31518, 'cost_basis': 15.718104485824677, 'last_sale_price': 14.83}]",0.0021578401374722223,1,10675746.030000001,0.9991303116637905,[],23006.960000002757,0.711174085756383,1.0034413546268297,,,-0.09916659791626539,1.6910753832688934,0.0,0.0,0.045595013778200445,532,2020-01,0.0,0.06850386835150091,0.0,[ 0.00806171  0.21428238 -0.02146621  0.75515691  0.04396521]
2020-01-30 21:00:00+00:00,2020-01-30 14:31:00+00:00,2020-01-30 21:00:00+00:00,10675746.030000001,10911097.72,10691984.193515,4,10911097.72,0.0,1.0418556273920077,[],-228406.18000000002,10675746.030000001,10682691.540000001,9292.653515000595,9292.653515000595,-228406.18000000002,"[{'sid': Equity(4 [VWO]), 'amount': 2003, 'cost_basis': 45.35304313310206, 'last_sale_price': 42.77}, {'sid': Equity(2 [SPY]), 'amount': 7042, 'cost_basis': 318.4067550324813, 'last_sale_price': 327.68}, {'sid': Equity(3 [VNQ]), 'amount': -2402, 'cost_basis': 93.69711254164432, 'last_sale_price': 95.09}, {'sid': Equity(1 [LQD]), 'amount': 61603, 'cost_basis': 122.04104697682325, 'last_sale_price': 130.75}, {'sid': Equity(0 [DBC]), 'amount': 31518, 'cost_basis': 15.718104485824677, 'last_sale_price': 14.700000000000001}]",0.0006500219798657447,1,10682691.540000001,0.9991308766130952,[],6945.5099999997765,0.7172323941771673,1.0120189610024601,,,-0.09916659791626539,1.6910753832688934,0.0,0.0,0.0455535516950192,533,2020-01,0.0,0.06919841935150095,0.0,[ 0.00806171  0.21428238 -0.02146621  0.75515691  0.04396521]
2020-01-31 21:00:00+00:00,2020-01-31 14:31:00+00:00,2020-01-31 21:00:00+00:00,10682691.540000001,10884838.4,10668511.193515,4,10884838.4,0.0,1.0414253740253507,[],-225619.86000000002,10682691.540000001,10659218.540000001,9292.653515000595,9292.653515000595,-225619.86000000002,"[{'sid': Equity(4 [VWO]), 'amount': 2003, 'cost_basis': 45.35304313310206, 'last_sale_price': 42.01}, {'sid': Equity(2 [SPY]), 'amount': 7042, 'cost_basis': 318.4067550324813, 'last_sale_price': 321.73}, {'sid': Equity(3 [VNQ]), 'amount': -2402, 'cost_basis': 93.69711254164432, 'last_sale_price': 93.93}, {'sid': Equity(1 [LQD]), 'amount': 61603, 'cost_basis': 122.04104697682325, 'last_sale_price': 131.09}, {'sid': Equity(0 [DBC]), 'amount': 31518, 'cost_basis': 15.718104485824677, 'last_sale_price': 14.58}]",-0.0021953829686951476,1,10659218.540000001,0.9991289643562778,[],-23473.0,0.6933705659956572,0.9778819925636734,,,-0.09916659791626539,1.6910753832688934,0.0,0.0,0.04553881668127951,534,2020-01,0.0,0.0668511193515009,0.0,[ 0.00806171  0.21428238 -0.02146621  0.75515691  0.04396521]
2020-02-03 21:00:00+00:00,2020-02-03 14:31:00+00:00,2020-02-03 21:00:00+00:00,10659218.540000001,10866654.5,10649582.673515,4,10866654.5,0.0,1.0416388435189865,"[{'id': 'f56208131313411c85940f570a220c64', 'dt': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'amount': 1314, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0ba0c14e197643a7bec0a35931239a52', 'dt': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'amount': -1147, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd5ce7a9157bc44678206192998d94d9e', 'dt': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'amount': 726, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7cfc6cf10af14793ae763e7c5f8ee6c5', 'dt': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'amount': 2358, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'bc66d728c4a34ae184cb17d779cb7ded', 'dt': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'amount': -3572, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-226364.47999999998,10659218.540000001,10640290.02,9292.653515000595,9292.653515000595,-226364.47999999998,"[{'sid': Equity(4 [VWO]), 'amount': 2003, 'cost_basis': 45.35304313310206, 'last_sale_price': 42.31}, {'sid': Equity(2 [SPY]), 'amount': 7042, 'cost_basis': 318.4067550324813, 'last_sale_price': 324.12}, {'sid': Equity(3 [VNQ]), 'amount': -2402, 'cost_basis': 93.69711254164432, 'last_sale_price': 94.24}, {'sid': Equity(1 [LQD]), 'amount': 61603, 'cost_basis': 122.04104697682325, 'last_sale_price': 130.65}, {'sid': Equity(0 [DBC]), 'amount': 31518, 'cost_basis': 15.718104485824677, 'last_sale_price': 14.31}]",-0.001774241940291299,1,10640290.02,0.9991274161814706,[],-18928.520000001416,0.6740778095110743,0.9503845419426282,,,-0.09916659791626539,1.6910753832688934,0.0,0.0,0.045514831907250246,535,2020-02,0.0,0.06495826735150079,0.0,[ 0.01317957  0.17941215 -0.01482572  0.78468384  0.03755017]
