,period_open,period_close,positions,orders,starting_value,long_exposure,short_value,starting_exposure,returns,portfolio_value,long_value,starting_cash,longs_count,ending_exposure,net_leverage,short_exposure,capital_used,gross_leverage,ending_value,ending_cash,pnl,shorts_count,transactions,treasury_period_return,alpha,beta,algo_volatility,sharpe,algorithm_period_return,max_leverage,excess_return,trading_days,period_label,sortino,max_drawdown,benchmark_period_return,benchmark_volatility,weights
2023-09-13 20:00:00+00:00,2023-09-13 13:31:00+00:00,2023-09-13 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': -53670, 'cost_basis': 40.655135834244376, 'last_sale_price': 40.51}, {'sid': Equity(2 [SPY]), 'amount': 17898, 'cost_basis': 443.79879117344996, 'last_sale_price': 446.51}, {'sid': Equity(3 [VNQ]), 'amount': -1098, 'cost_basis': 82.64865499999999, 'last_sale_price': 80.66}, {'sid': Equity(1 [LQD]), 'amount': -24908, 'cost_basis': 104.43775500000001, 'last_sale_price': 104.72}, {'sid': Equity(0 [DBC]), 'amount': 197661, 'cost_basis': 25.303465775400404, 'last_sale_price': 25.38}]","[{'id': 'dd499b13892842249996cfcb76a886bd', 'dt': Timestamp('2023-09-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-11 20:00:00+0000', tz='UTC'), 'amount': 307761, 'filled': 188890, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",6055741.0,13008272.16,-4871102.14,6055741.0,0.0013504695404318312,11101418.030245006,13008272.16,5030705.122445006,2,8137170.0200000005,0.732984741033161,-4871102.14,-2066457.1121999994,1.6105486930848785,8137170.0200000005,2964248.010245006,14971.907800000161,3,"[{'amount': 81380, 'dt': Timestamp('2023-09-13 20:00:00+0000', tz='UTC'), 'price': 25.392689999999998, 'order_id': 'dd499b13892842249996cfcb76a886bd', 'sid': Equity(0 [DBC]), 'commission': None}]",0.0,,,0.13639756280857004,0.34715620662916286,0.11014180302449872,4.2076489871530915,0.0,692,2023-09,0.4952898455955087,-0.19980198934008778,0.0,0.0,"[-0.1960497796535492, 0.7210912108421326, -0.008044428192079067, -0.23388926684856415, 0.7168921232223511]"
2023-09-14 20:00:00+00:00,2023-09-14 13:31:00+00:00,2023-09-14 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': -53670, 'cost_basis': 40.655135834244376, 'last_sale_price': 40.75}, {'sid': Equity(2 [SPY]), 'amount': 17898, 'cost_basis': 443.79879117344996, 'last_sale_price': 450.36}, {'sid': Equity(3 [VNQ]), 'amount': -1098, 'cost_basis': 82.64865499999999, 'last_sale_price': 82.12}, {'sid': Equity(1 [LQD]), 'amount': -24908, 'cost_basis': 104.43775500000001, 'last_sale_price': 104.53}, {'sid': Equity(0 [DBC]), 'amount': 265621, 'cost_basis': 25.38005013470855, 'last_sale_price': 25.59}]","[{'id': 'dd499b13892842249996cfcb76a886bd', 'dt': Timestamp('2023-09-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-11 20:00:00+0000', tz='UTC'), 'amount': 307761, 'filled': 256850, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",8137170.0200000005,14857784.67,-4880853.5,8137170.0200000005,0.00898941031930467,11201213.232045006,14857784.67,2964248.010245006,2,9976931.17,0.8907009413460216,-4880853.5,-1739965.9482000005,1.7621875203241995,9976931.17,1224282.062045006,99795.20179999992,3,"[{'amount': 67960, 'dt': Timestamp('2023-09-14 20:00:00+0000', tz='UTC'), 'price': 25.602795, 'order_id': 'dd499b13892842249996cfcb76a886bd', 'sid': Equity(0 [DBC]), 'commission': None}]",0.0,,,0.13640227261936294,0.3706082609171321,0.12012132320449864,4.2076489871530915,0.0,693,2023-09,0.5291492094193897,-0.19980198934008778,0.0,0.0,"[-0.1960497796535492, 0.7210912108421326, -0.008044428192079067, -0.23388926684856415, 0.7168921232223511]"
2023-09-15 20:00:00+00:00,2023-09-15 13:31:00+00:00,2023-09-15 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': -53670, 'cost_basis': 40.655135834244376, 'last_sale_price': 40.54}, {'sid': Equity(2 [SPY]), 'amount': 17898, 'cost_basis': 443.79879117344996, 'last_sale_price': 443.37}, {'sid': Equity(3 [VNQ]), 'amount': -1098, 'cost_basis': 82.64865499999999, 'last_sale_price': 81.81}, {'sid': Equity(1 [LQD]), 'amount': -24908, 'cost_basis': 104.43775500000001, 'last_sale_price': 104.37}, {'sid': Equity(0 [DBC]), 'amount': 316532, 'cost_basis': 25.406221190105327, 'last_sale_price': 25.53}]","[{'id': 'dd499b13892842249996cfcb76a886bd', 'dt': Timestamp('2023-09-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-11 20:00:00+0000', tz='UTC'), 'amount': 307761, 'filled': 307761, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",9976931.17,16016498.219999999,-4865257.14,9976931.17,-0.011257512583927709,11075115.433130004,16016498.219999999,1224282.062045006,2,11151241.079999998,1.0068735759306195,-4865257.14,-1300407.7089150008,1.8854661593444433,11151241.079999998,-76125.646869994,-126097.7989150025,3,"[{'amount': 50911, 'dt': Timestamp('2023-09-15 20:00:00+0000', tz='UTC'), 'price': 25.542765000000003, 'order_id': 'dd499b13892842249996cfcb76a886bd', 'sid': Equity(0 [DBC]), 'commission': None}]",0.0,,,0.13647858638519952,0.3399157825735996,0.10751154331299828,4.2076489871530915,0.0,694,2023-09,0.4847264521625939,-0.19980198934008778,0.0,0.0,"[-0.1960497796535492, 0.7210912108421326, -0.008044428192079067, -0.23388926684856415, 0.7168921232223511]"
2023-09-18 20:00:00+00:00,2023-09-18 13:31:00+00:00,2023-09-18 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': -53670, 'cost_basis': 40.655135834244376, 'last_sale_price': 40.15}, {'sid': Equity(2 [SPY]), 'amount': 17898, 'cost_basis': 443.79879117344996, 'last_sale_price': 443.63}, {'sid': Equity(3 [VNQ]), 'amount': -1098, 'cost_basis': 82.64865499999999, 'last_sale_price': 81.08}, {'sid': Equity(1 [LQD]), 'amount': -24908, 'cost_basis': 104.43775500000001, 'last_sale_price': 104.57000000000001}, {'sid': Equity(0 [DBC]), 'amount': 316532, 'cost_basis': 25.406221190105327, 'last_sale_price': 25.52}]","[{'id': 'f1348af621394e2790e25ba1a9ec6d2f', 'dt': Timestamp('2023-09-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-18 20:00:00+0000', tz='UTC'), 'amount': -105974, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2f00f5267f5b4cb3824c2a73cf8c42b4', 'dt': Timestamp('2023-09-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-18 20:00:00+0000', tz='UTC'), 'amount': 5091, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b97a89cdd86947d5bbb20e37809c19bc', 'dt': Timestamp('2023-09-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-18 20:00:00+0000', tz='UTC'), 'amount': 59635, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '96e2949c0c7743a2b813534aca35631f', 'dt': Timestamp('2023-09-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-18 20:00:00+0000', tz='UTC'), 'amount': 32529, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9b657290e065400c8e4366382543b50d', 'dt': Timestamp('2023-09-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-18 20:00:00+0000', tz='UTC'), 'amount': -247529, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",11151241.079999998,16017986.379999999,-4848505.9,11151241.079999998,0.0016468812546583944,11093354.833130004,16017986.379999999,-76125.646869994,2,11169480.479999999,1.0068622745792506,-4848505.9,0.0,1.880990249918157,11169480.479999999,-76125.646869994,18239.400000000373,3,[],0.0,,,0.13638306784410573,0.34404284071540314,0.10933548331299825,4.2076489871530915,0.0,695,2023-09,0.490621439677216,-0.19980198934008778,0.0,0.0,"[-0.5777997970581055, 0.9193704724311829, 0.4278455078601837, 0.07184498012065887, 0.15873882174491882]"
2023-09-19 20:00:00+00:00,2023-09-19 13:31:00+00:00,2023-09-19 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': -159644, 'cost_basis': 40.173796757622554, 'last_sale_price': 39.95}, {'sid': Equity(2 [SPY]), 'amount': 22989, 'cost_basis': 443.60669418971713, 'last_sale_price': 442.71000000000004}, {'sid': Equity(3 [VNQ]), 'amount': 58537, 'cost_basis': 80.75035500000001, 'last_sale_price': 80.71000000000001}, {'sid': Equity(1 [LQD]), 'amount': 7621, 'cost_basis': 104.27211, 'last_sale_price': 104.22}, {'sid': Equity(0 [DBC]), 'amount': 232062, 'cost_basis': 25.406221190105327, 'last_sale_price': 25.54}]","[{'id': 'f1348af621394e2790e25ba1a9ec6d2f', 'dt': Timestamp('2023-09-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-18 20:00:00+0000', tz='UTC'), 'amount': -105974, 'filled': -105974, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2f00f5267f5b4cb3824c2a73cf8c42b4', 'dt': Timestamp('2023-09-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-18 20:00:00+0000', tz='UTC'), 'amount': 5091, 'filled': 5091, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b97a89cdd86947d5bbb20e37809c19bc', 'dt': Timestamp('2023-09-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-18 20:00:00+0000', tz='UTC'), 'amount': 59635, 'filled': 59635, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '96e2949c0c7743a2b813534aca35631f', 'dt': Timestamp('2023-09-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-18 20:00:00+0000', tz='UTC'), 'amount': 32529, 'filled': 32529, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9b657290e065400c8e4366382543b50d', 'dt': Timestamp('2023-09-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-18 20:00:00+0000', tz='UTC'), 'amount': -247529, 'filled': -84470, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",11169480.479999999,21623105.56,-6377777.800000001,11169480.479999999,0.00011704777765908503,11094653.285660004,21623105.56,-76125.646869994,4,15245327.759999998,1.3741148432015264,-6377777.800000001,-4074548.827470001,2.5238177921424128,15245327.759999998,-4150674.474339994,1298.4525300003588,1,"[{'amount': -105974, 'dt': Timestamp('2023-09-19 20:00:00+0000', tz='UTC'), 'price': 39.930025, 'order_id': 'f1348af621394e2790e25ba1a9ec6d2f', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 5091, 'dt': Timestamp('2023-09-19 20:00:00+0000', tz='UTC'), 'price': 442.93135500000005, 'order_id': '2f00f5267f5b4cb3824c2a73cf8c42b4', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 59635, 'dt': Timestamp('2023-09-19 20:00:00+0000', tz='UTC'), 'price': 80.75035500000001, 'order_id': 'b97a89cdd86947d5bbb20e37809c19bc', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 32529, 'dt': Timestamp('2023-09-19 20:00:00+0000', tz='UTC'), 'price': 104.27211, 'order_id': '96e2949c0c7743a2b813534aca35631f', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -84470, 'dt': Timestamp('2023-09-19 20:00:00+0000', tz='UTC'), 'price': 25.52723, 'order_id': '9b657290e065400c8e4366382543b50d', 'sid': Equity(0 [DBC]), 'commission': None}]",0.0,,,0.13628492156135133,0.3441068960463753,0.10946532856599833,4.2076489871530915,0.0,696,2023-09,0.4907123005348409,-0.19980198934008778,0.0,0.0,"[-0.5777997970581055, 0.9193704724311829, 0.4278455078601837, 0.07184498012065887, 0.15873882174491882]"
2023-09-20 20:00:00+00:00,2023-09-20 13:31:00+00:00,2023-09-20 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': -159644, 'cost_basis': 40.173796757622554, 'last_sale_price': 39.83}, {'sid': Equity(2 [SPY]), 'amount': 22989, 'cost_basis': 443.60669418971713, 'last_sale_price': 438.64}, {'sid': Equity(3 [VNQ]), 'amount': 58537, 'cost_basis': 80.75035500000001, 'last_sale_price': 80.78}, {'sid': Equity(1 [LQD]), 'amount': 7621, 'cost_basis': 104.27211, 'last_sale_price': 104.26}, {'sid': Equity(0 [DBC]), 'amount': 165702, 'cost_basis': 25.406221190105327, 'last_sale_price': 25.330000000000002}]","[{'id': '9b657290e065400c8e4366382543b50d', 'dt': Timestamp('2023-09-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-18 20:00:00+0000', tz='UTC'), 'amount': -247529, 'filled': -150830, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",15245327.759999998,19804310.94,-6358620.52,15245327.759999998,-0.010778073574823188,10975074.296260007,19804310.94,-4150674.474339994,4,13445690.420000002,1.225111562532375,-6358620.52,1680058.3506000005,2.3838500545655155,13445690.420000002,-2470616.123739994,-119578.98939999752,1,"[{'amount': -66360, 'dt': Timestamp('2023-09-20 20:00:00+0000', tz='UTC'), 'price': 25.317335000000003, 'order_id': '9b657290e065400c8e4366382543b50d', 'sid': Equity(0 [DBC]), 'commission': None}]",0.0,,,0.13634645809227755,0.3148779321033671,0.09750742962599857,4.2076489871530915,0.0,697,2023-09,0.4485242318686193,-0.19980198934008778,0.0,0.0,"[-0.5777997970581055, 0.9193704724311829, 0.4278455078601837, 0.07184498012065887, 0.15873882174491882]"
2023-09-21 20:00:00+00:00,2023-09-21 13:31:00+00:00,2023-09-21 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': -159644, 'cost_basis': 40.173796757622554, 'last_sale_price': 39.19}, {'sid': Equity(2 [SPY]), 'amount': 22989, 'cost_basis': 443.60669418971713, 'last_sale_price': 431.39}, {'sid': Equity(3 [VNQ]), 'amount': 58537, 'cost_basis': 80.75035500000001, 'last_sale_price': 78.03}, {'sid': Equity(1 [LQD]), 'amount': 7621, 'cost_basis': 104.27211, 'last_sale_price': 103.21000000000001}, {'sid': Equity(0 [DBC]), 'amount': 69003, 'cost_basis': 25.406221190105327, 'last_sale_price': 25.25}]","[{'id': '9b657290e065400c8e4366382543b50d', 'dt': Timestamp('2023-09-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-18 20:00:00+0000', tz='UTC'), 'amount': -247529, 'filled': -247529, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",13445690.420000002,17013755.98,-6256448.359999999,13445690.420000002,-0.022592455247386845,10727120.421385007,17013755.98,-2470616.123739994,4,10757307.620000001,1.0028141008424605,-6256448.359999999,2440428.925125001,2.169287136332485,10757307.620000001,-30187.198614994064,-247953.87487499975,1,"[{'amount': -96699, 'dt': Timestamp('2023-09-21 20:00:00+0000', tz='UTC'), 'price': 25.237375, 'order_id': '9b657290e065400c8e4366382543b50d', 'sid': Equity(0 [DBC]), 'commission': None}]",0.0,,,0.1369333843112821,0.25351301039153,0.07271204213849858,4.2076489871530915,0.0,698,2023-09,0.35932754516234067,-0.19980198934008778,0.0,0.0,"[-0.5777997970581055, 0.9193704724311829, 0.4278455078601837, 0.07184498012065887, 0.15873882174491882]"
2023-09-22 20:00:00+00:00,2023-09-22 13:31:00+00:00,2023-09-22 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': -159644, 'cost_basis': 40.173796757622554, 'last_sale_price': 39.65}, {'sid': Equity(2 [SPY]), 'amount': 22989, 'cost_basis': 443.60669418971713, 'last_sale_price': 430.42}, {'sid': Equity(3 [VNQ]), 'amount': 58537, 'cost_basis': 80.75035500000001, 'last_sale_price': 77.44}, {'sid': Equity(1 [LQD]), 'amount': 7621, 'cost_basis': 104.27211, 'last_sale_price': 103.84}, {'sid': Equity(0 [DBC]), 'amount': 69003, 'cost_basis': 25.406221190105327, 'last_sale_price': 25.27}]",[],10757307.620000001,16963101.11,-6329884.6,10757307.620000001,-0.011567979581232346,10603029.311385006,16963101.11,-30187.198614994064,4,10633216.51,1.0028470352885455,-6329884.6,0.0,2.1968236648171056,10633216.51,-30187.198614994064,-124091.11000000127,1,[],0.0,,,0.13701564688982779,0.2225607208075697,0.060302931138498383,4.2076489871530915,0.0,699,2023-09,0.3150571577069589,-0.19980198934008778,0.0,0.0,"[-0.5777997970581055, 0.9193704724311829, 0.4278455078601837, 0.07184498012065887, 0.15873882174491882]"
2023-09-25 20:00:00+00:00,2023-09-25 13:31:00+00:00,2023-09-25 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': -159644, 'cost_basis': 40.173796757622554, 'last_sale_price': 39.5}, {'sid': Equity(2 [SPY]), 'amount': 22989, 'cost_basis': 443.60669418971713, 'last_sale_price': 432.23}, {'sid': Equity(3 [VNQ]), 'amount': 58537, 'cost_basis': 80.75035500000001, 'last_sale_price': 77.37}, {'sid': Equity(1 [LQD]), 'amount': 7621, 'cost_basis': 104.27211, 'last_sale_price': 102.83}, {'sid': Equity(0 [DBC]), 'amount': 69003, 'cost_basis': 25.406221190105327, 'last_sale_price': 25.150000000000002}]","[{'id': '639be60eb37a4b14a75a0e380a658746', 'dt': Timestamp('2023-09-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-25 20:00:00+0000', tz='UTC'), 'amount': 153649, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '685931f9894248269996322942b31080', 'dt': Timestamp('2023-09-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-25 20:00:00+0000', tz='UTC'), 'amount': -9768, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6355d99933244bd2876f1adabd8e5cbb', 'dt': Timestamp('2023-09-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-25 20:00:00+0000', tz='UTC'), 'amount': -72928, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd0cf2c2e783146e5a08cc6fabb9796b6', 'dt': Timestamp('2023-09-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-25 20:00:00+0000', tz='UTC'), 'amount': 57438, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2b01b9d410c94c10b261488317f86189', 'dt': Timestamp('2023-09-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-25 20:00:00+0000', tz='UTC'), 'amount': -85133, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10633216.51,16984636.04,-6305938.0,10633216.51,0.004289484510918262,10648510.841385005,16984636.04,-30187.198614994064,4,10678698.04,1.002834875135561,-6305938.0,0.0,2.1872141923809787,10678698.04,-30187.198614994064,45481.52999999933,1,[],0.0,,,0.1369404453409551,0.2336413627884078,0.06485108413849816,4.2076489871530915,0.0,700,2023-09,0.3307977635953023,-0.19980198934008778,0.0,0.0,"[-0.02223462052643299, 0.5366339087486267, -0.10456274449825287, 0.6282614469528198, -0.038098178803920746]"
2023-09-26 20:00:00+00:00,2023-09-26 13:31:00+00:00,2023-09-26 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': -5995, 'cost_basis': 40.173796757622554, 'last_sale_price': 39.04}, {'sid': Equity(2 [SPY]), 'amount': 13221, 'cost_basis': 443.60669418971713, 'last_sale_price': 425.88}, {'sid': Equity(3 [VNQ]), 'amount': -14391, 'cost_basis': 75.92202, 'last_sale_price': 75.96000000000001}, {'sid': Equity(1 [LQD]), 'amount': 65059, 'cost_basis': 102.78816330669086, 'last_sale_price': 102.54}, {'sid': Equity(0 [DBC]), 'amount': -16130, 'cost_basis': 25.10744, 'last_sale_price': 25.12}]","[{'id': '639be60eb37a4b14a75a0e380a658746', 'dt': Timestamp('2023-09-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-25 20:00:00+0000', tz='UTC'), 'amount': 153649, 'filled': 153649, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '685931f9894248269996322942b31080', 'dt': Timestamp('2023-09-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-25 20:00:00+0000', tz='UTC'), 'amount': -9768, 'filled': -9768, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '6355d99933244bd2876f1adabd8e5cbb', 'dt': Timestamp('2023-09-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-25 20:00:00+0000', tz='UTC'), 'amount': -72928, 'filled': -72928, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd0cf2c2e783146e5a08cc6fabb9796b6', 'dt': Timestamp('2023-09-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-25 20:00:00+0000', tz='UTC'), 'amount': 57438, 'filled': 57438, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2b01b9d410c94c10b261488317f86189', 'dt': Timestamp('2023-09-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-09-25 20:00:00+0000', tz='UTC'), 'amount': -85133, 'filled': -85133, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",10678698.04,12301709.34,-1732370.7600000002,10678698.04,-0.016079657628233157,10477286.432805005,12301709.34,-30187.198614994064,2,10569338.58,1.008785876742548,-1732370.7600000002,-61864.94858000055,1.339476608758014,10569338.58,-92052.14719499415,-171224.40857999958,3,"[{'amount': 153649, 'dt': Timestamp('2023-09-26 20:00:00+0000', tz='UTC'), 'price': 39.05952, 'order_id': '639be60eb37a4b14a75a0e380a658746', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -9768, 'dt': Timestamp('2023-09-26 20:00:00+0000', tz='UTC'), 'price': 425.66706, 'order_id': '685931f9894248269996322942b31080', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -72928, 'dt': Timestamp('2023-09-26 20:00:00+0000', tz='UTC'), 'price': 75.92202, 'order_id': '6355d99933244bd2876f1adabd8e5cbb', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 57438, 'dt': Timestamp('2023-09-26 20:00:00+0000', tz='UTC'), 'price': 102.59127000000001, 'order_id': 'd0cf2c2e783146e5a08cc6fabb9796b6', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -85133, 'dt': Timestamp('2023-09-26 20:00:00+0000', tz='UTC'), 'price': 25.10744, 'order_id': '2b01b9d410c94c10b261488317f86189', 'sid': Equity(0 [DBC]), 'commission': None}]",0.0,,,0.1371871596911965,0.19075321227213446,0.047728643280498195,4.2076489871530915,0.0,701,2023-09,0.26941793230331373,-0.19980198934008778,0.0,0.0,"[-0.02223462052643299, 0.5366339087486267, -0.10456274449825287, 0.6282614469528198, -0.038098178803920746]"
2023-09-27 20:00:00+00:00,2023-09-27 13:31:00+00:00,2023-09-27 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': -5995, 'cost_basis': 40.173796757622554, 'last_sale_price': 39.09}, {'sid': Equity(2 [SPY]), 'amount': 13221, 'cost_basis': 443.60669418971713, 'last_sale_price': 426.05}, {'sid': Equity(3 [VNQ]), 'amount': -14391, 'cost_basis': 75.92202, 'last_sale_price': 75.45}, {'sid': Equity(1 [LQD]), 'amount': 65059, 'cost_basis': 102.78816330669086, 'last_sale_price': 102.06}, {'sid': Equity(0 [DBC]), 'amount': -16130, 'cost_basis': 25.10744, 'last_sale_price': 25.26}]",[],10569338.58,12272728.59,-1727589.3,10569338.58,-0.002309690601206893,10453087.142805004,12272728.59,-92052.14719499415,2,10545139.29,1.0088062163777478,-1727589.3,0.0,1.3393476681801701,10545139.29,-92052.14719499415,-24199.29000000097,3,[],0.0,,,0.13709690022734217,0.184559198826252,0.045308714280497986,4.2076489871530915,0.0,702,2023-09,0.26065731527565944,-0.19980198934008778,0.0,0.0,"[-0.02223462052643299, 0.5366339087486267, -0.10456274449825287, 0.6282614469528198, -0.038098178803920746]"
