,period_open,period_close,long_exposure,starting_cash,net_leverage,returns,ending_cash,longs_count,shorts_count,long_value,short_value,portfolio_value,starting_exposure,positions,orders,gross_leverage,pnl,ending_exposure,starting_value,ending_value,short_exposure,capital_used,transactions,algorithm_period_return,benchmark_period_return,benchmark_volatility,max_drawdown,treasury_period_return,excess_return,sharpe,algo_volatility,max_leverage,trading_days,period_label,alpha,beta,sortino,weights
2023-03-14 20:00:00+00:00,2023-03-14 13:31:00+00:00,2023-03-14 20:00:00+00:00,8245309.48,49302.027230012696,0.9929438024211403,0.009666777744219202,55570.61120501245,4,1,8245309.48,-425447.10000000003,7875432.991205013,7750729.789999999,"[{'sid': Equity(4 [VWO]), 'amount': -10881, 'cost_basis': 40.04884259409504, 'last_sale_price': 39.1}, {'sid': Equity(2 [SPY]), 'amount': 4358, 'cost_basis': 398.90917009295407, 'last_sale_price': 391.73}, {'sid': Equity(3 [VNQ]), 'amount': 17709, 'cost_basis': 84.75036810118081, 'last_sale_price': 82.66}, {'sid': Equity(1 [LQD]), 'amount': 41160, 'cost_basis': 106.56332593682676, 'last_sale_price': 106.59}, {'sid': Equity(0 [DBC]), 'amount': 29590, 'cost_basis': 23.858617153440328, 'last_sale_price': 23.22}]","[{'id': '6bfdcaa25e004bafa6c3b2beffe6a7bf', 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': 60396, 'filled': 60396, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '38ff9b0294134684bce592f0ffb2a4d1', 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': -5615, 'filled': -5615, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '6523b796b4a0450d947927eaf225d0b1', 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': -24720, 'filled': -24720, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f8ab7a5207be45779dd13c03ca7a7dcb', 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': 17128, 'filled': 17128, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '370ac24a80394925a67e03d31760da15', 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': 1949, 'filled': 1949, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",1.1009879189732392,75401.17397500109,7819862.380000001,7750729.789999999,7819862.380000001,-425447.10000000003,6268.583975000307,"[{'amount': 60396, 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'price': 39.119550000000004, 'order_id': '6bfdcaa25e004bafa6c3b2beffe6a7bf', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -5615, 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'price': 391.534135, 'order_id': '38ff9b0294134684bce592f0ffb2a4d1', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -24720, 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'price': 82.61867, 'order_id': '6523b796b4a0450d947927eaf225d0b1', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 17128, 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'price': 106.64329500000001, 'order_id': 'f8ab7a5207be45779dd13c03ca7a7dcb', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 1949, 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'price': 23.23161, 'order_id': '370ac24a80394925a67e03d31760da15', 'sid': Equity(0 [DBC]), 'commission': None}]",-0.21245670087949953,0.0,0.0,-0.28559896735612433,0.0,0.0,-0.7582360228330847,0.12942986761868794,2.4256488232118985,565,2023-03,,,-1.0250987346660043,"[-0.05451586842536926, 0.21525979042053223, 0.1858658492565155, 0.5641626715660095, 0.08922749757766724]"
2023-03-15 20:00:00+00:00,2023-03-15 13:31:00+00:00,2023-03-15 20:00:00+00:00,8259574.44,55570.61120501245,0.9929628687457969,0.002709388807425439,55570.61120501245,4,1,8259574.44,-418374.45,7896770.601205013,7819862.380000001,"[{'sid': Equity(4 [VWO]), 'amount': -10881, 'cost_basis': 40.04884259409504, 'last_sale_price': 38.45}, {'sid': Equity(2 [SPY]), 'amount': 4358, 'cost_basis': 398.90917009295407, 'last_sale_price': 389.28000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 17709, 'cost_basis': 84.75036810118081, 'last_sale_price': 82.60000000000001}, {'sid': Equity(1 [LQD]), 'amount': 41160, 'cost_basis': 106.56332593682676, 'last_sale_price': 107.61}, {'sid': Equity(0 [DBC]), 'amount': 29590, 'cost_basis': 23.858617153440328, 'last_sale_price': 22.68}]",[],1.0989237662134674,21337.609999999404,7841199.99,7819862.380000001,7841199.99,-418374.45,0.0,[],-0.21032293987949957,0.0,0.0,-0.28559896735612433,0.0,0.0,-0.7481430942409263,0.1293318071215987,2.4256488232118985,566,2023-03,,,-1.0115812855656972,"[-0.05451586842536926, 0.21525979042053223, 0.1858658492565155, 0.5641626715660095, 0.08922749757766724]"
2023-03-16 20:00:00+00:00,2023-03-16 13:31:00+00:00,2023-03-16 20:00:00+00:00,8281637.66,55570.61120501245,0.9929777473634734,0.0021187813151679613,55570.61120501245,4,1,8281637.66,-423706.13999999996,7913502.131205013,7841199.99,"[{'sid': Equity(4 [VWO]), 'amount': -10881, 'cost_basis': 40.04884259409504, 'last_sale_price': 38.94}, {'sid': Equity(2 [SPY]), 'amount': 4358, 'cost_basis': 398.90917009295407, 'last_sale_price': 396.11}, {'sid': Equity(3 [VNQ]), 'amount': 17709, 'cost_basis': 84.75036810118081, 'last_sale_price': 82.42}, {'sid': Equity(1 [LQD]), 'amount': 41160, 'cost_basis': 106.56332593682676, 'last_sale_price': 107.45}, {'sid': Equity(0 [DBC]), 'amount': 29590, 'cost_basis': 23.858617153440328, 'last_sale_price': 22.75}]",[],1.10006210343617,16731.53000000026,7857931.5200000005,7841199.99,7857931.5200000005,-423706.13999999996,0.0,[],-0.20864978687949953,0.0,0.0,-0.28559896735612433,0.0,0.0,-0.7401349716415244,0.12922827751998886,2.4256488232118985,567,2023-03,,,-1.0008351820512882,"[-0.05451586842536926, 0.21525979042053223, 0.1858658492565155, 0.5641626715660095, 0.08922749757766724]"
2023-03-17 20:00:00+00:00,2023-03-17 13:31:00+00:00,2023-03-17 20:00:00+00:00,8242005.970000001,55570.61120501245,0.9929443521938679,-0.00473311176000113,55570.61120501245,4,1,8242005.970000001,-421529.94,7876046.641205013,7857931.5200000005,"[{'sid': Equity(4 [VWO]), 'amount': -10881, 'cost_basis': 40.04884259409504, 'last_sale_price': 38.74}, {'sid': Equity(2 [SPY]), 'amount': 4358, 'cost_basis': 398.90917009295407, 'last_sale_price': 389.99}, {'sid': Equity(3 [VNQ]), 'amount': 17709, 'cost_basis': 84.75036810118081, 'last_sale_price': 80.55}, {'sid': Equity(1 [LQD]), 'amount': 41160, 'cost_basis': 106.56332593682676, 'last_sale_price': 107.99000000000001}, {'sid': Equity(0 [DBC]), 'amount': 29590, 'cost_basis': 23.858617153440328, 'last_sale_price': 22.68}]",[],1.099985348572606,-37455.49000000022,7820476.03,7857931.5200000005,7820476.03,-421529.94,0.0,[],-0.21239533587949955,0.0,0.0,-0.28559896735612433,0.0,0.0,-0.755557672847711,0.12914682919438478,2.4256488232118985,568,2023-03,,,-1.0213897330889048,"[-0.05451586842536926, 0.21525979042053223, 0.1858658492565155, 0.5641626715660095, 0.08922749757766724]"
2023-03-20 20:00:00+00:00,2023-03-20 13:31:00+00:00,2023-03-20 20:00:00+00:00,8264132.649999999,55570.61120501245,0.9929637308006884,0.002754102532419811,55570.61120501245,4,1,8264132.649999999,-421965.18,7897738.081205012,7820476.03,"[{'sid': Equity(4 [VWO]), 'amount': -10881, 'cost_basis': 40.04884259409504, 'last_sale_price': 38.78}, {'sid': Equity(2 [SPY]), 'amount': 4358, 'cost_basis': 398.90917009295407, 'last_sale_price': 393.74}, {'sid': Equity(3 [VNQ]), 'amount': 17709, 'cost_basis': 84.75036810118081, 'last_sale_price': 81.47}, {'sid': Equity(1 [LQD]), 'amount': 41160, 'cost_basis': 106.56332593682676, 'last_sale_price': 107.67}, {'sid': Equity(0 [DBC]), 'amount': 29590, 'cost_basis': 23.858617153440328, 'last_sale_price': 22.77}]","[{'id': 'e2e25fe8f14d4286a3eda5df9cbd40a0', 'dt': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'amount': -32010, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '91b6807402354e88b4efbbe08d5d0df6', 'dt': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'amount': 1017, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '591887ee03b24ff7ae77bc920524bd24', 'dt': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'amount': -8191, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '54743bd99e1b4af39f671b8b22f127d4', 'dt': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'amount': 9261, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd31ed03519f54ba0bcfc5f1bc01a7249', 'dt': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'amount': 24876, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",1.099820953884394,21691.43999999948,7842167.47,7820476.03,7842167.47,-421965.18,0.0,[],-0.21022619187949965,0.0,0.0,-0.28559896735612433,0.0,0.0,-0.7453438526326202,0.1290500272296241,2.4256488232118985,569,2023-03,,,-1.0077129963672158,"[-0.2106110006570816, 0.2679975628852844, 0.09818233549594879, 0.687398374080658, 0.15703274309635162]"
2023-03-21 20:00:00+00:00,2023-03-21 13:31:00+00:00,2023-03-21 20:00:00+00:00,9615742.32,55570.61120501245,1.0004524616066766,0.0042439189386092036,-3588.5885799876414,4,1,9615742.32,-1680898.2899999998,7931255.441420013,7842167.47,"[{'sid': Equity(4 [VWO]), 'amount': -42891, 'cost_basis': 39.39325546889436, 'last_sale_price': 39.19}, {'sid': Equity(2 [SPY]), 'amount': 5375, 'cost_basis': 398.9470658604826, 'last_sale_price': 398.91}, {'sid': Equity(3 [VNQ]), 'amount': 9518, 'cost_basis': 84.75036810118081, 'last_sale_price': 81.11}, {'sid': Equity(1 [LQD]), 'amount': 50421, 'cost_basis': 106.87203862189939, 'last_sale_price': 108.19}, {'sid': Equity(0 [DBC]), 'amount': 54466, 'cost_basis': 23.403174271477607, 'last_sale_price': 22.85}]","[{'id': 'e2e25fe8f14d4286a3eda5df9cbd40a0', 'dt': Timestamp('2023-03-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'amount': -32010, 'filled': -32010, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '91b6807402354e88b4efbbe08d5d0df6', 'dt': Timestamp('2023-03-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'amount': 1017, 'filled': 1017, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '591887ee03b24ff7ae77bc920524bd24', 'dt': Timestamp('2023-03-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'amount': -8191, 'filled': -8191, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '54743bd99e1b4af39f671b8b22f127d4', 'dt': Timestamp('2023-03-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'amount': 9261, 'filled': 9261, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd31ed03519f54ba0bcfc5f1bc01a7249', 'dt': Timestamp('2023-03-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'amount': 24876, 'filled': 24876, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",1.4243193518903292,33517.36021500081,7934844.03,7842167.47,7934844.03,-1680898.2899999998,-59159.19978499971,"[{'amount': -32010, 'dt': Timestamp('2023-03-21 20:00:00+0000', tz='UTC'), 'price': 39.170404999999995, 'order_id': 'e2e25fe8f14d4286a3eda5df9cbd40a0', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 1017, 'dt': Timestamp('2023-03-21 20:00:00+0000', tz='UTC'), 'price': 399.109455, 'order_id': '91b6807402354e88b4efbbe08d5d0df6', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -8191, 'dt': Timestamp('2023-03-21 20:00:00+0000', tz='UTC'), 'price': 81.069445, 'order_id': '591887ee03b24ff7ae77bc920524bd24', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 9261, 'dt': Timestamp('2023-03-21 20:00:00+0000', tz='UTC'), 'price': 108.244095, 'order_id': '54743bd99e1b4af39f671b8b22f127d4', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 24876, 'dt': Timestamp('2023-03-21 20:00:00+0000', tz='UTC'), 'price': 22.861425, 'order_id': 'd31ed03519f54ba0bcfc5f1bc01a7249', 'sid': Equity(0 [DBC]), 'commission': None}]",-0.20687445585799957,0.0,0.0,-0.28559896735612433,0.0,0.0,-0.7299314724554746,0.1289732538353549,2.4256488232118985,570,2023-03,,,-0.9871544920008322,"[-0.2106110006570816, 0.2679975628852844, 0.09818233549594879, 0.687398374080658, 0.15703274309635162]"
2023-03-22 20:00:00+00:00,2023-03-22 13:31:00+00:00,2023-03-22 20:00:00+00:00,9585385.97,-3588.5885799876414,1.0004544961014579,-0.004476374549051587,-3588.5885799876414,4,1,9585385.97,-1686045.2100000002,7895752.1714200135,7934844.03,"[{'sid': Equity(4 [VWO]), 'amount': -42891, 'cost_basis': 39.39325546889436, 'last_sale_price': 39.31}, {'sid': Equity(2 [SPY]), 'amount': 5375, 'cost_basis': 398.9470658604826, 'last_sale_price': 392.11}, {'sid': Equity(3 [VNQ]), 'amount': 9518, 'cost_basis': 84.75036810118081, 'last_sale_price': 78.08}, {'sid': Equity(1 [LQD]), 'amount': 50421, 'cost_basis': 106.87203862189939, 'last_sale_price': 108.82000000000001}, {'sid': Equity(0 [DBC]), 'amount': 54466, 'cost_basis': 23.403174271477607, 'last_sale_price': 22.91}]",[],1.427531023681166,-35503.26999999955,7899340.760000001,7934844.03,7899340.760000001,-1686045.2100000002,0.0,[],-0.21042478285799948,0.0,0.0,-0.28559896735612433,0.0,0.0,-0.7444577026651463,0.12888889196209086,2.4256488232118985,571,2023-03,,,-1.0065332193687353,"[-0.2106110006570816, 0.2679975628852844, 0.09818233549594879, 0.687398374080658, 0.15703274309635162]"
2023-03-23 20:00:00+00:00,2023-03-23 13:31:00+00:00,2023-03-23 20:00:00+00:00,9598782.2,-3588.5885799876414,1.0004549104338187,-0.000910799863505396,-3588.5885799876414,4,1,9598782.2,-1706632.89,7888560.721420012,7899340.760000001,"[{'sid': Equity(4 [VWO]), 'amount': -42891, 'cost_basis': 39.39325546889436, 'last_sale_price': 39.79}, {'sid': Equity(2 [SPY]), 'amount': 5375, 'cost_basis': 398.9470658604826, 'last_sale_price': 393.17}, {'sid': Equity(3 [VNQ]), 'amount': 9518, 'cost_basis': 84.75036810118081, 'last_sale_price': 77.59}, {'sid': Equity(1 [LQD]), 'amount': 50421, 'cost_basis': 106.87203862189939, 'last_sale_price': 109.13}, {'sid': Equity(0 [DBC]), 'amount': 54466, 'cost_basis': 23.403174271477607, 'last_sale_price': 22.85}]",[],1.433140402824322,-7191.450000001118,7892149.31,7899340.760000001,7892149.31,-1706632.89,0.0,[],-0.21114392785799962,0.0,0.0,-0.28559896735612433,0.0,0.0,-0.7469209868264097,0.12877646064046955,2.4256488232118985,572,2023-03,,,-1.0098455456507434,"[-0.2106110006570816, 0.2679975628852844, 0.09818233549594879, 0.687398374080658, 0.15703274309635162]"
2023-03-24 20:00:00+00:00,2023-03-24 13:31:00+00:00,2023-03-24 20:00:00+00:00,9647205.7,-3588.5885799876414,1.0004519396471565,0.006573414572216718,-3588.5885799876414,4,1,9647205.7,-1703201.61,7940415.501420012,7892149.31,"[{'sid': Equity(4 [VWO]), 'amount': -42891, 'cost_basis': 39.39325546889436, 'last_sale_price': 39.71}, {'sid': Equity(2 [SPY]), 'amount': 5375, 'cost_basis': 398.9470658604826, 'last_sale_price': 395.75}, {'sid': Equity(3 [VNQ]), 'amount': 9518, 'cost_basis': 84.75036810118081, 'last_sale_price': 78.79}, {'sid': Equity(1 [LQD]), 'amount': 50421, 'cost_basis': 106.87203862189939, 'last_sale_price': 109.47}, {'sid': Equity(0 [DBC]), 'amount': 54466, 'cost_basis': 23.403174271477607, 'last_sale_price': 22.96}]",[],1.429447528025475,51854.77999999933,7944004.089999999,7892149.31,7944004.089999999,-1703201.61,0.0,[],-0.20595844985799971,0.0,0.0,-0.28559896735612433,0.0,0.0,-0.7233366170454135,0.1287464915913797,2.4256488232118985,573,2023-03,,,-0.9785859085480333,"[-0.2106110006570816, 0.2679975628852844, 0.09818233549594879, 0.687398374080658, 0.15703274309635162]"
2023-03-27 20:00:00+00:00,2023-03-27 13:31:00+00:00,2023-03-27 20:00:00+00:00,9607695.45,-3588.5885799876414,1.0004537316769273,-0.003949536393201614,-3588.5885799876414,4,1,9607695.45,-1695052.32,7909054.541420011,7944004.089999999,"[{'sid': Equity(4 [VWO]), 'amount': -42891, 'cost_basis': 39.39325546889436, 'last_sale_price': 39.52}, {'sid': Equity(2 [SPY]), 'amount': 5375, 'cost_basis': 398.9470658604826, 'last_sale_price': 396.49}, {'sid': Equity(3 [VNQ]), 'amount': 9518, 'cost_basis': 84.75036810118081, 'last_sale_price': 78.7}, {'sid': Equity(1 [LQD]), 'amount': 50421, 'cost_basis': 106.87203862189939, 'last_sale_price': 108.16}, {'sid': Equity(0 [DBC]), 'amount': 54466, 'cost_basis': 23.403174271477607, 'last_sale_price': 23.39}]","[{'id': 'c1fdb3873c6d40f68d3fb9d4f71fd47d', 'dt': Timestamp('2023-03-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-27 20:00:00+0000', tz='UTC'), 'amount': 42452, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '14ca32fbc1564a31a5041cd7ceba658a', 'dt': Timestamp('2023-03-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-27 20:00:00+0000', tz='UTC'), 'amount': -5756, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '929b6a975176449ca1cc72507fb0fac2', 'dt': Timestamp('2023-03-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-27 20:00:00+0000', tz='UTC'), 'amount': -828, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '51f6f6b5aec442138757764afc3fbbe5', 'dt': Timestamp('2023-03-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-27 20:00:00+0000', tz='UTC'), 'amount': 4218, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'bcb84350f77b44f580b222a39ddcb95c', 'dt': Timestamp('2023-03-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-27 20:00:00+0000', tz='UTC'), 'amount': 8982, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",1.429089622635309,-31360.960000000894,7912643.129999999,7944004.089999999,7912643.129999999,-1695052.32,0.0,[],-0.2090945458579998,0.0,0.0,-0.28559896735612433,0.0,0.0,-0.7360618731081338,0.12865596725006959,2.4256488232118985,574,2023-03,,,-0.9955923902120475,"[-0.0021923095919191837, -0.01913357339799404, 0.08646640926599503, 0.7472200393676758, 0.18763937056064606]"
2023-03-28 20:00:00+00:00,2023-03-28 13:31:00+00:00,2023-03-28 20:00:00+00:00,8073199.120000001,-3588.5885799876414,1.003561564304176,-0.004069841196747803,-28053.964579987543,3,2,8073199.120000001,-168279.21000000002,7876865.945420014,7912643.129999999,"[{'sid': Equity(4 [VWO]), 'amount': -439, 'cost_basis': 39.39325546889436, 'last_sale_price': 39.99}, {'sid': Equity(2 [SPY]), 'amount': -381, 'cost_basis': 395.40220000000005, 'last_sale_price': 395.6}, {'sid': Equity(3 [VNQ]), 'amount': 8690, 'cost_basis': 84.75036810118081, 'last_sale_price': 78.51}, {'sid': Equity(1 [LQD]), 'amount': 54639, 'cost_basis': 106.96173848669977, 'last_sale_price': 107.98}, {'sid': Equity(0 [DBC]), 'amount': 63448, 'cost_basis': 23.418544766900446, 'last_sale_price': 23.5}]","[{'id': 'c1fdb3873c6d40f68d3fb9d4f71fd47d', 'dt': Timestamp('2023-03-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-27 20:00:00+0000', tz='UTC'), 'amount': 42452, 'filled': 42452, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '14ca32fbc1564a31a5041cd7ceba658a', 'dt': Timestamp('2023-03-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-27 20:00:00+0000', tz='UTC'), 'amount': -5756, 'filled': -5756, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '929b6a975176449ca1cc72507fb0fac2', 'dt': Timestamp('2023-03-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-27 20:00:00+0000', tz='UTC'), 'amount': -828, 'filled': -828, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '51f6f6b5aec442138757764afc3fbbe5', 'dt': Timestamp('2023-03-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-27 20:00:00+0000', tz='UTC'), 'amount': 4218, 'filled': 4218, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'bcb84350f77b44f580b222a39ddcb95c', 'dt': Timestamp('2023-03-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-27 20:00:00+0000', tz='UTC'), 'amount': 8982, 'filled': 8982, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",1.0462890173714319,-32188.59599999711,7904919.910000001,7912643.129999999,7904919.910000001,-168279.21000000002,-24465.376000000164,"[{'amount': 42452, 'dt': Timestamp('2023-03-28 20:00:00+0000', tz='UTC'), 'price': 40.009995, 'order_id': 'c1fdb3873c6d40f68d3fb9d4f71fd47d', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -5756, 'dt': Timestamp('2023-03-28 20:00:00+0000', tz='UTC'), 'price': 395.40220000000005, 'order_id': '14ca32fbc1564a31a5041cd7ceba658a', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -828, 'dt': Timestamp('2023-03-28 20:00:00+0000', tz='UTC'), 'price': 78.47074500000001, 'order_id': '929b6a975176449ca1cc72507fb0fac2', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 4218, 'dt': Timestamp('2023-03-28 20:00:00+0000', tz='UTC'), 'price': 108.03399, 'order_id': '51f6f6b5aec442138757764afc3fbbe5', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 8982, 'dt': Timestamp('2023-03-28 20:00:00+0000', tz='UTC'), 'price': 23.51175, 'order_id': 'bcb84350f77b44f580b222a39ddcb95c', 'sid': Equity(0 [DBC]), 'commission': None}]",-0.21231340545799948,0.0,0.0,-0.28559896735612433,0.0,0.0,-0.7491629196854587,0.12856710919540176,2.4256488232118985,575,2023-03,,,-1.0130875528655743,"[-0.0021923095919191837, -0.01913357339799404, 0.08646640926599503, 0.7472200393676758, 0.18763937056064606]"
