,period_open,period_close,ending_cash,portfolio_value,longs_count,starting_cash,orders,shorts_count,long_value,short_value,long_exposure,returns,short_exposure,pnl,gross_leverage,capital_used,transactions,positions,net_leverage,ending_exposure,starting_exposure,starting_value,ending_value,trading_days,period_label,algorithm_period_return,algo_volatility,benchmark_period_return,benchmark_volatility,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,weights
2020-12-30 21:00:00+00:00,2020-12-30 14:31:00+00:00,2020-12-30 21:00:00+00:00,-3447.9963200023412,10016508.453679997,3,-3447.9963200023412,[],2,11723706.799999999,-1703750.35,11723706.799999999,0.001990285240236922,-1703750.35,19896.10999999568,1.3405327027969354,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': -6746, 'cost_basis': 48.675650000000005, 'last_sale_price': 50.24}, {'sid': Equity(2 [SPY]), 'amount': -3669, 'cost_basis': 367.05638, 'last_sale_price': 371.99}, {'sid': Equity(3 [VNQ]), 'amount': 17879, 'cost_basis': 85.08252, 'last_sale_price': 84.12}, {'sid': Equity(1 [LQD]), 'amount': 66602, 'cost_basis': 137.338635, 'last_sale_price': 138.1}, {'sid': Equity(0 [DBC]), 'amount': 69808, 'cost_basis': 14.38719, 'last_sale_price': 14.64}]",1.0003442313592552,10019956.45,10000060.340000004,10000060.340000004,10019956.45,11,2020-12,0.0016508453679999757,0.01581597152374432,0.0,0.0,,,2.396603909407691,5.8418150345260225,-0.0014790467936531956,1.4062847783252357,0.0,0.0,[-0.03304258 -0.13645076  0.15075362  0.9175204   0.10121932]
2020-12-31 21:00:00+00:00,2020-12-31 14:31:00+00:00,2020-12-31 21:00:00+00:00,-3447.9963200023412,10031119.553679999,3,-3447.9963200023412,[],2,11744375.33,-1709807.78,11744375.33,0.001458701908710891,-1709807.78,14611.10000000149,1.3412444182328802,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': -6746, 'cost_basis': 48.675650000000005, 'last_sale_price': 50.11}, {'sid': Equity(2 [SPY]), 'amount': -3669, 'cost_basis': 367.05638, 'last_sale_price': 373.88}, {'sid': Equity(3 [VNQ]), 'amount': 17879, 'cost_basis': 85.08252, 'last_sale_price': 84.93}, {'sid': Equity(1 [LQD]), 'amount': 66602, 'cost_basis': 137.338635, 'last_sale_price': 138.13}, {'sid': Equity(0 [DBC]), 'amount': 69808, 'cost_basis': 14.38719, 'last_sale_price': 14.700000000000001}]",1.0003437299597069,10034567.55,10019956.45,10019956.45,10034567.55,12,2020-12,0.00311195536800013,0.01622801292718703,0.0,0.0,,,4.028752090336215,10.52412102150224,-0.0014790467936531956,1.4062847783252357,0.0,0.0,[-0.03304258 -0.13645076  0.15075362  0.9175204   0.10121932]
2021-01-04 21:00:00+00:00,2021-01-04 14:31:00+00:00,2021-01-04 21:00:00+00:00,-3447.9963200023412,9946691.10368,3,-3447.9963200023412,"[{'id': '863918e84af24d189743b8583b369053', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 4082, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a4acd136a2d1412aab6a18e89c3600da', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 226, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'bac5544091634bdb8d3a2c54b7c4d098', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -4413, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '61f086ef93b3425b82c1835b4f7fc6ae', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -342, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '24fbbe79d3c948d3a0451ff9a2a7ba27', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 8011, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",2,11642823.250000002,-1692684.15,11642823.250000002,-0.008416652752286868,-1692684.15,-84428.44999999925,1.3406978522803663,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': -6746, 'cost_basis': 48.675650000000005, 'last_sale_price': 50.34}, {'sid': Equity(2 [SPY]), 'amount': -3669, 'cost_basis': 367.05638, 'last_sale_price': 368.79}, {'sid': Equity(3 [VNQ]), 'amount': 17879, 'cost_basis': 85.08252, 'last_sale_price': 82.17}, {'sid': Equity(1 [LQD]), 'amount': 66602, 'cost_basis': 137.338635, 'last_sale_price': 137.43}, {'sid': Equity(0 [DBC]), 'amount': 69808, 'cost_basis': 14.38719, 'last_sale_price': 14.620000000000001}]",1.0003466475719474,9950139.100000001,10034567.55,10034567.55,9950139.100000001,13,2021-01,-0.005330889631999791,0.041237983357221064,0.0,0.0,,,-2.492945902978796,-2.7389296862838513,-0.008416652752286792,1.4062847783252357,0.0,0.0,[-0.01347836 -0.12762067  0.11123913  0.91547837  0.11438152]
2021-01-05 21:00:00+00:00,2021-01-05 14:31:00+00:00,2021-01-05 21:00:00+00:00,-8453.66936000224,9930528.610639999,3,-3447.9963200023412,"[{'id': '863918e84af24d189743b8583b369053', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 4082, 'filled': 4082, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a4acd136a2d1412aab6a18e89c3600da', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 226, 'filled': 226, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'bac5544091634bdb8d3a2c54b7c4d098', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -4413, 'filled': -4413, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '61f086ef93b3425b82c1835b4f7fc6ae', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -342, 'filled': -342, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '24fbbe79d3c948d3a0451ff9a2a7ba27', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 8011, 'filled': 8011, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",2,11354694.110000001,-1415711.8299999998,11354694.110000001,-0.0016249115280176918,-1415711.8299999998,-16162.49304000102,1.2859744370825572,-5005.673039998859,"[{'amount': 4082, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 51.535754999999995, 'order_id': '863918e84af24d189743b8583b369053', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 226, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 371.51566499999996, 'order_id': 'a4acd136a2d1412aab6a18e89c3600da', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -4413, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 82.248855, 'order_id': 'bac5544091634bdb8d3a2c54b7c4d098', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -342, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 136.921505, 'order_id': '61f086ef93b3425b82c1835b4f7fc6ae', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 8011, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 15.037515, 'order_id': '24fbbe79d3c948d3a0451ff9a2a7ba27', 'sid': Equity(0 [DBC]), 'commission': None}]","[{'sid': Equity(4 [VWO]), 'amount': -2664, 'cost_basis': 48.675650000000005, 'last_sale_price': 51.51}, {'sid': Equity(2 [SPY]), 'amount': -3443, 'cost_basis': 367.05638, 'last_sale_price': 371.33}, {'sid': Equity(3 [VNQ]), 'amount': 13466, 'cost_basis': 85.08252, 'last_sale_price': 82.29}, {'sid': Equity(1 [LQD]), 'amount': 66260, 'cost_basis': 137.338635, 'last_sale_price': 136.99}, {'sid': Equity(0 [DBC]), 'amount': 77819, 'cost_basis': 14.454137064020356, 'last_sale_price': 15.030000000000001}]",1.0008512809027048,9938982.280000001,9950139.100000001,9950139.100000001,9938982.280000001,14,2021-01,-0.0069471389359998525,0.03995517360882906,0.0,0.0,,,-3.1212308854291533,-3.3869826065146307,-0.010027887964219998,1.4062847783252357,0.0,0.0,[-0.01347836 -0.12762067  0.11123913  0.91547837  0.11438152]
2021-01-06 21:00:00+00:00,2021-01-06 14:31:00+00:00,2021-01-06 21:00:00+00:00,-8453.66936000224,9854083.530639997,3,-8453.66936000224,[],2,11284587.129999999,-1422049.9300000002,11284587.129999999,-0.007697986985113259,-1422049.9300000002,-76445.08000000194,1.2894793331607506,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': -2664, 'cost_basis': 48.675650000000005, 'last_sale_price': 51.02}, {'sid': Equity(2 [SPY]), 'amount': -3443, 'cost_basis': 367.05638, 'last_sale_price': 373.55}, {'sid': Equity(3 [VNQ]), 'amount': 13466, 'cost_basis': 85.08252, 'last_sale_price': 82.43}, {'sid': Equity(1 [LQD]), 'amount': 66260, 'cost_basis': 137.338635, 'last_sale_price': 135.88}, {'sid': Equity(0 [DBC]), 'amount': 77819, 'cost_basis': 14.454137064020356, 'last_sale_price': 15.05}]",1.0008578848894183,9862537.2,9938982.280000001,9938982.280000001,9862537.2,15,2021-01,-0.014591646936000013,0.04851855743811521,0.0,0.0,,,-5.064485867505598,-5.167767927663652,-0.01764868039829656,1.4062847783252357,0.0,0.0,[-0.01347836 -0.12762067  0.11123913  0.91547837  0.11438152]
2021-01-07 21:00:00+00:00,2021-01-07 14:31:00+00:00,2021-01-07 21:00:00+00:00,-8453.66936000224,9835876.850639999,3,-8453.66936000224,[],2,11286554.700000001,-1442224.1800000002,11286554.700000001,-0.0018476279344888935,-1442224.1800000002,-18206.67999999784,1.2941173495042049,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': -2664, 'cost_basis': 48.675650000000005, 'last_sale_price': 51.42}, {'sid': Equity(2 [SPY]), 'amount': -3443, 'cost_basis': 367.05638, 'last_sale_price': 379.1}, {'sid': Equity(3 [VNQ]), 'amount': 13466, 'cost_basis': 85.08252, 'last_sale_price': 82.27}, {'sid': Equity(1 [LQD]), 'amount': 66260, 'cost_basis': 137.338635, 'last_sale_price': 135.86}, {'sid': Equity(0 [DBC]), 'amount': 77819, 'cost_basis': 14.454137064020356, 'last_sale_price': 15.120000000000001}]",1.000859472875512,9844330.520000001,9862537.2,9862537.2,9844330.520000001,16,2021-01,-0.016412314935999706,0.04700111353405073,0.0,0.0,,,-5.520381798162118,-5.565598258008872,-0.01946370013787468,1.4062847783252357,0.0,0.0,[-0.01347836 -0.12762067  0.11123913  0.91547837  0.11438152]
2021-01-08 21:00:00+00:00,2021-01-08 14:31:00+00:00,2021-01-08 21:00:00+00:00,-8453.66936000224,9839154.490639998,3,-8453.66936000224,[],2,11300039.78,-1452431.6199999999,11300039.78,0.00033323312702782104,-1452431.6199999999,3277.6399999987334,1.2960942337201273,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': -2664, 'cost_basis': 48.675650000000005, 'last_sale_price': 52.46}, {'sid': Equity(2 [SPY]), 'amount': -3443, 'cost_basis': 367.05638, 'last_sale_price': 381.26}, {'sid': Equity(3 [VNQ]), 'amount': 13466, 'cost_basis': 85.08252, 'last_sale_price': 83.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 66260, 'cost_basis': 137.338635, 'last_sale_price': 135.76}, {'sid': Equity(0 [DBC]), 'amount': 77819, 'cost_basis': 14.454137064020356, 'last_sale_price': 15.24}]",1.000859186566086,9847608.16,9844330.520000001,9844330.520000001,9847608.16,17,2021-01,-0.01608455093599981,0.04581013388230388,0.0,0.0,,,-5.222901281530652,-5.2902042445116555,-0.01946370013787468,1.4062847783252357,0.0,0.0,[-0.01347836 -0.12762067  0.11123913  0.91547837  0.11438152]
2021-01-11 21:00:00+00:00,2021-01-11 14:31:00+00:00,2021-01-11 21:00:00+00:00,-8453.66936000224,9787824.550639998,3,-8453.66936000224,"[{'id': '9d645ca788714e7992483a2ee24bd495', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -11181, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'dd9adc3cacfc48b88bd96fdcccfce773', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 4597, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '045dc577c71841a3aeee798c04f99986', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -8752, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'dbf6564cd6b34cee89344d232c0c2b37', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -6589, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a73042bd6a8e4d839ecdc7750e3f2440', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 28996, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",2,11238236.290000001,-1441958.0699999998,11238236.290000001,-0.00521690558358745,-1441958.0699999998,-51329.93999999948,1.295506912122866,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': -2664, 'cost_basis': 48.675650000000005, 'last_sale_price': 51.85}, {'sid': Equity(2 [SPY]), 'amount': -3443, 'cost_basis': 367.05638, 'last_sale_price': 378.69}, {'sid': Equity(3 [VNQ]), 'amount': 13466, 'cost_basis': 85.08252, 'last_sale_price': 81.97}, {'sid': Equity(1 [LQD]), 'amount': 66260, 'cost_basis': 137.338635, 'last_sale_price': 135.18}, {'sid': Equity(0 [DBC]), 'amount': 77819, 'cost_basis': 14.454137064020356, 'last_sale_price': 15.13}]",1.000863692367621,9796278.22,9847608.16,9847608.16,9796278.22,18,2021-01,-0.0212175449359997,0.04722371708729946,0.0,0.0,,,-6.331694770437139,-6.217302136537315,-0.02425402286734217,1.4062847783252357,0.0,0.0,[-0.07334575  0.04465021  0.03947489  0.82410585  0.1651148 ]
2021-01-12 21:00:00+00:00,2021-01-12 14:31:00+00:00,2021-01-12 21:00:00+00:00,-1186.5634500020533,9828179.026549999,4,-8453.66936000224,"[{'id': '9d645ca788714e7992483a2ee24bd495', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -11181, 'filled': -11181, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'dd9adc3cacfc48b88bd96fdcccfce773', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 4597, 'filled': 4597, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '045dc577c71841a3aeee798c04f99986', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -8752, 'filled': -8752, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'dbf6564cd6b34cee89344d232c0c2b37', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -6589, 'filled': -6589, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a73042bd6a8e4d839ecdc7750e3f2440', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 28996, 'filled': 28996, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",1,10555120.49,-725754.9,10555120.49,0.004122925957777079,-725754.9,40354.4759100005,1.147809310303126,7267.10590999946,"[{'amount': -11181, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 52.39379, 'order_id': '9d645ca788714e7992483a2ee24bd495', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 4597, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 378.959385, 'order_id': 'dd9adc3cacfc48b88bd96fdcccfce773', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -8752, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 82.11892, 'order_id': '045dc577c71841a3aeee798c04f99986', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -6589, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 135.402265, 'order_id': 'dbf6564cd6b34cee89344d232c0c2b37', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 28996, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 15.42771, 'order_id': 'a73042bd6a8e4d839ecdc7750e3f2440', 'sid': Equity(0 [DBC]), 'commission': None}]","[{'sid': Equity(4 [VWO]), 'amount': -13845, 'cost_basis': 51.67836024485374, 'last_sale_price': 52.42}, {'sid': Equity(2 [SPY]), 'amount': 1154, 'cost_basis': 378.959385, 'last_sale_price': 378.77}, {'sid': Equity(3 [VNQ]), 'amount': 4714, 'cost_basis': 85.08252, 'last_sale_price': 82.16}, {'sid': Equity(1 [LQD]), 'amount': 59671, 'cost_basis': 137.338635, 'last_sale_price': 135.47}, {'sid': Equity(0 [DBC]), 'amount': 106815, 'cost_basis': 14.718423174132848, 'last_sale_price': 15.42}]",1.0001207307525428,9829365.59,9796278.22,9796278.22,9829365.59,19,2021-01,-0.017182097344999536,0.04980039345744947,0.0,0.0,,,-4.590043616878636,-4.883283836792784,-0.02425402286734217,1.4062847783252357,0.0,0.0,[-0.07334575  0.04465021  0.03947489  0.82410585  0.1651148 ]
2021-01-13 21:00:00+00:00,2021-01-13 14:31:00+00:00,2021-01-13 21:00:00+00:00,-1186.5634500020533,9890098.406549998,4,-1186.5634500020533,[],1,10619393.52,-728108.55,10619393.52,0.006300188451261235,-728108.55,61919.37999999896,1.1473598748506684,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': -13845, 'cost_basis': 51.67836024485374, 'last_sale_price': 52.59}, {'sid': Equity(2 [SPY]), 'amount': 1154, 'cost_basis': 378.959385, 'last_sale_price': 379.79}, {'sid': Equity(3 [VNQ]), 'amount': 4714, 'cost_basis': 85.08252, 'last_sale_price': 83.16}, {'sid': Equity(1 [LQD]), 'amount': 59671, 'cost_basis': 137.338635, 'last_sale_price': 136.52}, {'sid': Equity(0 [DBC]), 'amount': 106815, 'cost_basis': 14.718423174132848, 'last_sale_price': 15.38}]",1.0001199748881382,9891284.969999999,9829365.59,9829365.59,9891284.969999999,20,2021-01,-0.010990159344999695,0.054809246197423465,0.0,0.0,,,-2.513705520048278,-3.0197348212554274,-0.02425402286734217,1.4062847783252357,0.0,0.0,[-0.07334575  0.04465021  0.03947489  0.82410585  0.1651148 ]
2021-01-14 21:00:00+00:00,2021-01-14 14:31:00+00:00,2021-01-14 21:00:00+00:00,-1186.5634500020533,9863422.256550001,4,-1186.5634500020533,[],1,10599916.770000001,-735307.95,10599916.770000001,-0.0026972582984947646,-735307.95,-26676.149999996647,1.149218235331314,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': -13845, 'cost_basis': 51.67836024485374, 'last_sale_price': 53.11}, {'sid': Equity(2 [SPY]), 'amount': 1154, 'cost_basis': 378.959385, 'last_sale_price': 378.46}, {'sid': Equity(3 [VNQ]), 'amount': 4714, 'cost_basis': 85.08252, 'last_sale_price': 83.65}, {'sid': Equity(1 [LQD]), 'amount': 59671, 'cost_basis': 137.338635, 'last_sale_price': 135.93}, {'sid': Equity(0 [DBC]), 'amount': 106815, 'cost_basis': 14.718423174132848, 'last_sale_price': 15.52}]",1.000120299366603,9864608.820000002,9891284.969999999,9891284.969999999,9864608.820000002,21,2021-01,-0.013657774344999374,0.053938375929088615,0.0,0.0,,,-3.0327335649887104,-3.595583899848699,-0.02425402286734217,1.4062847783252357,0.0,0.0,[-0.07334575  0.04465021  0.03947489  0.82410585  0.1651148 ]
2021-01-15 21:00:00+00:00,2021-01-15 14:31:00+00:00,2021-01-15 21:00:00+00:00,-1186.5634500020533,9862239.71655,4,-1186.5634500020533,[],1,10590288.780000001,-726862.5,10590288.780000001,-0.00011989145037516469,-726862.5,-1182.5400000009686,1.1475234434839876,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': -13845, 'cost_basis': 51.67836024485374, 'last_sale_price': 52.5}, {'sid': Equity(2 [SPY]), 'amount': 1154, 'cost_basis': 378.959385, 'last_sale_price': 375.7}, {'sid': Equity(3 [VNQ]), 'amount': 4714, 'cost_basis': 85.08252, 'last_sale_price': 84.61}, {'sid': Equity(1 [LQD]), 'amount': 59671, 'cost_basis': 137.338635, 'last_sale_price': 136.14000000000001}, {'sid': Equity(0 [DBC]), 'amount': 106815, 'cost_basis': 14.718423174132848, 'last_sale_price': 15.3}]",1.000120313791198,9863426.280000001,9864608.820000002,9864608.820000002,9863426.280000001,22,2021-01,-0.01377602834499947,0.05266893144219352,0.0,0.0,,,-2.990729704614319,-3.5436642942620153,-0.02425402286734217,1.4062847783252357,0.0,0.0,[-0.07334575  0.04465021  0.03947489  0.82410585  0.1651148 ]
