,period_open,period_close,ending_value,ending_exposure,starting_cash,long_value,orders,capital_used,long_exposure,net_leverage,short_exposure,longs_count,starting_value,gross_leverage,positions,returns,ending_cash,pnl,transactions,portfolio_value,short_value,starting_exposure,shorts_count,max_leverage,excess_return,max_drawdown,sharpe,algo_volatility,algorithm_period_return,benchmark_period_return,benchmark_volatility,alpha,beta,period_label,sortino,trading_days,treasury_period_return,weights
2023-10-24 20:00:00+00:00,2023-10-24 13:31:00+00:00,2023-10-24 20:00:00+00:00,9311134.77,9311134.77,4803.0736000025645,9311134.77,"[{'id': '53c5dc7a03564a24ad7bfddd5ce9ce56', 'dt': Timestamp('2023-10-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-23 20:00:00+0000', tz='UTC'), 'amount': 34912, 'filled': 34912, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '68f920334a2a4879a43a3c361d9a2b34', 'dt': Timestamp('2023-10-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-23 20:00:00+0000', tz='UTC'), 'amount': 1732, 'filled': 1732, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ff0994c5173544458ae8e752bfaeb118', 'dt': Timestamp('2023-10-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-23 20:00:00+0000', tz='UTC'), 'amount': -35333, 'filled': -35333, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ba07aca79be4436494a97f2e6fdfbb3c', 'dt': Timestamp('2023-10-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-23 20:00:00+0000', tz='UTC'), 'amount': 5541, 'filled': 5541, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8d1bec333b0149908904d7c7862ecafe', 'dt': Timestamp('2023-10-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-23 20:00:00+0000', tz='UTC'), 'amount': -2487, 'filled': -2487, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-275.3928350005299,9311134.77,0.9995139711438739,0.0,5,9255274.370000001,0.9995139711438739,"[{'sid': Equity(4 [VWO]), 'amount': 45693, 'cost_basis': 38.41681594905128, 'last_sale_price': 38.29}, {'sid': Equity(2 [SPY]), 'amount': 8342, 'cost_basis': 438.05785028547007, 'last_sale_price': 423.63}, {'sid': Equity(3 [VNQ]), 'amount': 584, 'cost_basis': 75.22581942454518, 'last_sale_price': 72.61}, {'sid': Equity(1 [LQD]), 'amount': 28119, 'cost_basis': 102.09049909527366, 'last_sale_price': 100.0}, {'sid': Equity(0 [DBC]), 'amount': 47503, 'cost_basis': 24.536248391534695, 'last_sale_price': 24.7}]",0.006002650356171424,4527.6807650025585,55585.00716499984,"[{'amount': 34912, 'dt': Timestamp('2023-10-24 20:00:00+0000', tz='UTC'), 'price': 38.309145, 'order_id': '53c5dc7a03564a24ad7bfddd5ce9ce56', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 1732, 'dt': Timestamp('2023-10-24 20:00:00+0000', tz='UTC'), 'price': 423.841815, 'order_id': '68f920334a2a4879a43a3c361d9a2b34', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -35333, 'dt': Timestamp('2023-10-24 20:00:00+0000', tz='UTC'), 'price': 72.573695, 'order_id': 'ff0994c5173544458ae8e752bfaeb118', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 5541, 'dt': Timestamp('2023-10-24 20:00:00+0000', tz='UTC'), 'price': 100.05, 'order_id': 'ba07aca79be4436494a97f2e6fdfbb3c', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -2487, 'dt': Timestamp('2023-10-24 20:00:00+0000', tz='UTC'), 'price': 24.687649999999998, 'order_id': '8d1bec333b0149908904d7c7862ecafe', 'sid': Equity(0 [DBC]), 'commission': None}]",9315662.450765003,0.0,9255274.370000001,0,3.1224847194432095,0.0,-0.2548732573699362,-0.14346487706054023,0.12139441690791689,-0.06843375492349846,0.0,0.0,,,2023-10,-0.20153612800905443,721,0.0,"[0.1866220235824585, 0.37880414724349976, 0.004515473730862141, 0.3019656836986542, 0.12809287011623383]"
2023-10-25 20:00:00+00:00,2023-10-25 13:31:00+00:00,2023-10-25 20:00:00+00:00,9223732.49,9223732.49,4527.6807650025585,9223732.49,[],0.0,9223732.49,0.9995093678893724,0.0,5,9311134.77,0.9995093678893724,"[{'sid': Equity(4 [VWO]), 'amount': 45693, 'cost_basis': 38.41681594905128, 'last_sale_price': 37.88}, {'sid': Equity(2 [SPY]), 'amount': 8342, 'cost_basis': 438.05785028547007, 'last_sale_price': 417.55}, {'sid': Equity(3 [VNQ]), 'amount': 584, 'cost_basis': 75.22581942454518, 'last_sale_price': 71.05}, {'sid': Equity(1 [LQD]), 'amount': 28119, 'cost_basis': 102.09049909527366, 'last_sale_price': 99.09}, {'sid': Equity(0 [DBC]), 'amount': 47503, 'cost_basis': 24.536248391534695, 'last_sale_price': 24.88}]",-0.009382293579435319,4527.6807650025585,-87402.27999999933,[],9228260.170765003,0.0,9311134.77,0,3.1224847194432095,0.0,-0.2548732573699362,-0.17018515437179657,0.1214349151948139,-0.07717398292349842,0.0,0.0,,,2023-10,-0.23882621963206446,722,0.0,"[0.1866220235824585, 0.37880414724349976, 0.004515473730862141, 0.3019656836986542, 0.12809287011623383]"
2023-10-26 20:00:00+00:00,2023-10-26 13:31:00+00:00,2023-10-26 20:00:00+00:00,9186689.76,9186689.76,4527.6807650025585,9186689.76,[],0.0,9186689.76,0.9995073905286016,0.0,5,9223732.49,0.9995073905286016,"[{'sid': Equity(4 [VWO]), 'amount': 45693, 'cost_basis': 38.41681594905128, 'last_sale_price': 37.74}, {'sid': Equity(2 [SPY]), 'amount': 8342, 'cost_basis': 438.05785028547007, 'last_sale_price': 412.55}, {'sid': Equity(3 [VNQ]), 'amount': 584, 'cost_basis': 75.22581942454518, 'last_sale_price': 72.41}, {'sid': Equity(1 [LQD]), 'amount': 28119, 'cost_basis': 102.09049909527366, 'last_sale_price': 99.81}, {'sid': Equity(0 [DBC]), 'amount': 47503, 'cost_basis': 24.536248391534695, 'last_sale_price': 24.67}]",-0.00401405349595052,4527.6807650025585,-37042.73000000045,[],9191217.440765003,0.0,9223732.49,0,3.1224847194432095,0.0,-0.2548732573699362,-0.18156366114338704,0.12137299157416451,-0.0808782559234984,0.0,0.0,,,2023-10,-0.2547447662821591,723,0.0,"[0.1866220235824585, 0.37880414724349976, 0.004515473730862141, 0.3019656836986542, 0.12809287011623383]"
2023-10-27 20:00:00+00:00,2023-10-27 13:31:00+00:00,2023-10-27 20:00:00+00:00,9182292.69,9182292.69,4527.6807650025585,9182292.69,[],0.0,9182292.69,0.9995071547518866,0.0,5,9186689.76,0.9995071547518866,"[{'sid': Equity(4 [VWO]), 'amount': 45693, 'cost_basis': 38.41681594905128, 'last_sale_price': 37.78}, {'sid': Equity(2 [SPY]), 'amount': 8342, 'cost_basis': 438.05785028547007, 'last_sale_price': 410.68}, {'sid': Equity(3 [VNQ]), 'amount': 584, 'cost_basis': 75.22581942454518, 'last_sale_price': 71.25}, {'sid': Equity(1 [LQD]), 'amount': 28119, 'cost_basis': 102.09049909527366, 'last_sale_price': 99.61}, {'sid': Equity(0 [DBC]), 'amount': 47503, 'cost_basis': 24.536248391534695, 'last_sale_price': 25.0}]",-0.00047839908350966187,4527.6807650025585,-4397.070000000298,[],9186820.370765002,0.0,9186689.76,0,3.1224847194432095,0.0,-0.2548732573699362,-0.1828109459484788,0.121289244776347,-0.08131796292349835,0.0,0.0,,,2023-10,-0.25649363343230996,724,0.0,"[0.1866220235824585, 0.37880414724349976, 0.004515473730862141, 0.3019656836986542, 0.12809287011623383]"
2023-10-30 20:00:00+00:00,2023-10-30 13:31:00+00:00,2023-10-30 20:00:00+00:00,9211613.430000002,9211613.430000002,4527.6807650025585,9211613.430000002,"[{'id': '35ebd1adce4a4df483aa2253e15f5300', 'dt': Timestamp('2023-10-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-30 20:00:00+0000', tz='UTC'), 'amount': -57805, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9c1dfb36f916468ba09bf6160a514a72', 'dt': Timestamp('2023-10-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-30 20:00:00+0000', tz='UTC'), 'amount': -1215, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '44c6302e764442679fd4e3eea2832e8d', 'dt': Timestamp('2023-10-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-30 20:00:00+0000', tz='UTC'), 'amount': 19768, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '95ef0b2c105a4af59c4845bc211a9c24', 'dt': Timestamp('2023-10-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-30 20:00:00+0000', tz='UTC'), 'amount': 407, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4decb64dbc7c4c478a6587711c6e337b', 'dt': Timestamp('2023-10-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-30 20:00:00+0000', tz='UTC'), 'amount': 51030, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",0.0,9211613.430000002,0.9995087227169608,0.0,5,9182292.69,0.9995087227169608,"[{'sid': Equity(4 [VWO]), 'amount': 45693, 'cost_basis': 38.41681594905128, 'last_sale_price': 38.12}, {'sid': Equity(2 [SPY]), 'amount': 8342, 'cost_basis': 438.05785028547007, 'last_sale_price': 415.59000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 584, 'cost_basis': 75.22581942454518, 'last_sale_price': 71.7}, {'sid': Equity(1 [LQD]), 'amount': 28119, 'cost_basis': 102.09049909527366, 'last_sale_price': 99.31}, {'sid': Equity(0 [DBC]), 'amount': 47503, 'cost_basis': 24.536248391534695, 'last_sale_price': 24.6}]",0.003191609154926889,4527.6807650025585,29320.740000002086,[],9216141.110765005,0.0,9182292.69,0,3.1224847194432095,0.0,-0.2548732573699362,-0.17351020592896552,0.12122087394127945,-0.07838588892349807,0.0,0.0,,,2023-10,-0.24347493473899343,725,0.0,"[-0.050100408494472504, 0.32135656476020813, 0.1583409607410431, 0.3073942959308624, 0.26300859451293945]"
2023-10-31 20:00:00+00:00,2023-10-31 13:31:00+00:00,2023-10-31 20:00:00+00:00,9249017.21,9249017.21,4527.6807650025585,9708546.49,"[{'id': '35ebd1adce4a4df483aa2253e15f5300', 'dt': Timestamp('2023-10-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-30 20:00:00+0000', tz='UTC'), 'amount': -57805, 'filled': -57805, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9c1dfb36f916468ba09bf6160a514a72', 'dt': Timestamp('2023-10-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-30 20:00:00+0000', tz='UTC'), 'amount': -1215, 'filled': -1215, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '44c6302e764442679fd4e3eea2832e8d', 'dt': Timestamp('2023-10-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-30 20:00:00+0000', tz='UTC'), 'amount': 19768, 'filled': 19768, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '95ef0b2c105a4af59c4845bc211a9c24', 'dt': Timestamp('2023-10-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-30 20:00:00+0000', tz='UTC'), 'amount': 407, 'filled': 407, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '4decb64dbc7c4c478a6587711c6e337b', 'dt': Timestamp('2023-10-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-30 20:00:00+0000', tz='UTC'), 'amount': 51030, 'filled': 51030, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-34072.262375000864,9708546.49,1.0032045847740814,-459529.27999999997,4,9211613.430000002,1.1028912585182924,"[{'sid': Equity(4 [VWO]), 'amount': -12112, 'cost_basis': 37.921029999999995, 'last_sale_price': 37.94}, {'sid': Equity(2 [SPY]), 'amount': 7127, 'cost_basis': 438.05785028547007, 'last_sale_price': 418.2}, {'sid': Equity(3 [VNQ]), 'amount': 20352, 'cost_basis': 73.02157919732383, 'last_sale_price': 72.92}, {'sid': Equity(1 [LQD]), 'amount': 28526, 'cost_basis': 102.04953779551987, 'last_sale_price': 99.17}, {'sid': Equity(0 [DBC]), 'amount': 98533, 'cost_basis': 24.529001248242444, 'last_sale_price': 24.51}]",0.00036148726293983025,-29544.58160999813,3331.517624998465,"[{'amount': -57805, 'dt': Timestamp('2023-10-31 20:00:00+0000', tz='UTC'), 'price': 37.921029999999995, 'order_id': '35ebd1adce4a4df483aa2253e15f5300', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -1215, 'dt': Timestamp('2023-10-31 20:00:00+0000', tz='UTC'), 'price': 417.9909, 'order_id': '9c1dfb36f916468ba09bf6160a514a72', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 19768, 'dt': Timestamp('2023-10-31 20:00:00+0000', tz='UTC'), 'price': 72.95646, 'order_id': '44c6302e764442679fd4e3eea2832e8d', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 407, 'dt': Timestamp('2023-10-31 20:00:00+0000', tz='UTC'), 'price': 99.219585, 'order_id': '95ef0b2c105a4af59c4845bc211a9c24', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 51030, 'dt': Timestamp('2023-10-31 20:00:00+0000', tz='UTC'), 'price': 24.522255, 'order_id': '4decb64dbc7c4c478a6587711c6e337b', 'sid': Equity(0 [DBC]), 'commission': None}]",9219472.628390003,-459529.27999999997,9211613.430000002,1,3.1224847194432095,0.0,-0.2548732573699362,-0.1723546208009524,0.12113752814011026,-0.07805273716099825,0.0,0.0,,,2023-10,-0.24185371788049065,726,0.0,"[-0.050100408494472504, 0.32135656476020813, 0.1583409607410431, 0.3073942959308624, 0.26300859451293945]"
2023-11-01 20:00:00+00:00,2023-11-01 13:31:00+00:00,2023-11-01 20:00:00+00:00,9320585.41,9320585.41,-29544.58160999813,9783384.93,[],0.0,9783384.93,1.0031799000946935,-462799.52,4,9249017.21,1.1028026503436976,"[{'sid': Equity(4 [VWO]), 'amount': -12112, 'cost_basis': 37.921029999999995, 'last_sale_price': 38.21}, {'sid': Equity(2 [SPY]), 'amount': 7127, 'cost_basis': 438.05785028547007, 'last_sale_price': 422.66}, {'sid': Equity(3 [VNQ]), 'amount': 20352, 'cost_basis': 73.02157919732383, 'last_sale_price': 73.37}, {'sid': Equity(1 [LQD]), 'amount': 28526, 'cost_basis': 102.04953779551987, 'last_sale_price': 100.22}, {'sid': Equity(0 [DBC]), 'amount': 98533, 'cost_basis': 24.529001248242444, 'last_sale_price': 24.55}]",0.007762721674514861,-29544.58160999813,71568.19999999925,[],9291040.828390002,-462799.52,9249017.21,1,3.1224847194432095,0.0,-0.2548732573699362,-0.14989910121452835,0.12114216570272804,-0.0708959171609983,0.0,0.0,,,2023-11,-0.21049626129917445,727,0.0,"[-0.050100408494472504, 0.32135656476020813, 0.1583409607410431, 0.3073942959308624, 0.26300859451293945]"
2023-11-02 20:00:00+00:00,2023-11-02 13:31:00+00:00,2023-11-02 20:00:00+00:00,9479780.870000001,9479780.870000001,-29544.58160999813,9949726.47,[],0.0,9949726.47,1.0031263325813657,-469945.60000000003,4,9320585.41,1.1025832319982294,"[{'sid': Equity(4 [VWO]), 'amount': -12112, 'cost_basis': 37.921029999999995, 'last_sale_price': 38.800000000000004}, {'sid': Equity(2 [SPY]), 'amount': 7127, 'cost_basis': 438.05785028547007, 'last_sale_price': 430.76}, {'sid': Equity(3 [VNQ]), 'amount': 20352, 'cost_basis': 73.02157919732383, 'last_sale_price': 75.78}, {'sid': Equity(1 [LQD]), 'amount': 28526, 'cost_basis': 102.04953779551987, 'last_sale_price': 101.41}, {'sid': Equity(0 [DBC]), 'amount': 98533, 'cost_basis': 24.529001248242444, 'last_sale_price': 24.810000000000002}]",0.017134297754193284,-29544.58160999813,159195.4600000009,[],9450236.288390003,-469945.60000000003,9320585.41,1,3.1224847194432095,0.0,-0.2548732573699362,-0.10045207963696007,0.12148135620753278,-0.05497637116099818,0.0,0.0,,,2023-11,-0.14155234632791347,728,0.0,"[-0.050100408494472504, 0.32135656476020813, 0.1583409607410431, 0.3073942959308624, 0.26300859451293945]"
2023-11-03 20:00:00+00:00,2023-11-03 13:31:00+00:00,2023-11-03 20:00:00+00:00,9537481.290000001,9537481.290000001,-29544.58160999813,10016026.41,[],0.0,10016026.41,1.0031073599368754,-478545.12,4,9479780.870000001,1.1037696034239868,"[{'sid': Equity(4 [VWO]), 'amount': -12112, 'cost_basis': 37.921029999999995, 'last_sale_price': 39.51}, {'sid': Equity(2 [SPY]), 'amount': 7127, 'cost_basis': 438.05785028547007, 'last_sale_price': 434.69}, {'sid': Equity(3 [VNQ]), 'amount': 20352, 'cost_basis': 73.02157919732383, 'last_sale_price': 77.59}, {'sid': Equity(1 [LQD]), 'amount': 28526, 'cost_basis': 102.04953779551987, 'last_sale_price': 101.91}, {'sid': Equity(0 [DBC]), 'amount': 98533, 'cost_basis': 24.529001248242444, 'last_sale_price': 24.68}]",0.0061057118826635115,-29544.58160999813,57700.419999999925,[],9507936.708390003,-478545.12,9479780.870000001,1,3.1224847194432095,0.0,-0.2548732573699362,-0.08296047284580614,0.12145180258750597,-0.0492063291609981,0.0,0.0,,,2023-11,-0.11695580074708438,729,0.0,"[-0.050100408494472504, 0.32135656476020813, 0.1583409607410431, 0.3073942959308624, 0.26300859451293945]"
2023-11-06 21:00:00+00:00,2023-11-06 14:31:00+00:00,2023-11-06 21:00:00+00:00,9514809.87,9514809.87,-29544.58160999813,9994808.43,"[{'id': '36cfd858d5874b60ac3a084b49593878', 'dt': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': 3772, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f2364660d4764a70bbe06af00b11abe0', 'dt': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': -5349, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd3d5bdc23d52489b82970cd3e243e2a0', 'dt': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': 7128, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ae260a7fbc904db1afa04e7846ff623f', 'dt': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': 25167, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'be95aae0d6ed499a818545095c5b715f', 'dt': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': -38129, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",0.0,9994808.43,1.003114787063063,-479998.56000000006,4,9537481.290000001,1.1043240933726126,"[{'sid': Equity(4 [VWO]), 'amount': -12112, 'cost_basis': 37.921029999999995, 'last_sale_price': 39.63}, {'sid': Equity(2 [SPY]), 'amount': 7127, 'cost_basis': 438.05785028547007, 'last_sale_price': 435.69}, {'sid': Equity(3 [VNQ]), 'amount': 20352, 'cost_basis': 73.02157919732383, 'last_sale_price': 76.47}, {'sid': Equity(1 [LQD]), 'amount': 28526, 'cost_basis': 102.04953779551987, 'last_sale_price': 101.37}, {'sid': Equity(0 [DBC]), 'amount': 98533, 'cost_basis': 24.529001248242444, 'last_sale_price': 24.78}]",-0.0023844731717656,-29544.58160999813,-22671.420000001788,[],9485265.288390001,-479998.56000000006,9537481.290000001,1,3.1224847194432095,0.0,-0.2548732573699362,-0.08968003394795057,0.12137629044716279,-0.05147347116099821,0.0,0.0,,,2023-11,-0.12642017169355355,730,0.0,"[-0.03484458476305008, 0.08166908472776413, 0.22154583036899567, 0.5738268494606018, 0.15780286490917206]"
2023-11-07 21:00:00+00:00,2023-11-07 14:31:00+00:00,2023-11-07 21:00:00+00:00,9481494.88,9481494.88,-29544.58160999813,9812092.48,"[{'id': '36cfd858d5874b60ac3a084b49593878', 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': 3772, 'filled': 3772, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f2364660d4764a70bbe06af00b11abe0', 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': -5349, 'filled': -5349, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd3d5bdc23d52489b82970cd3e243e2a0', 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': 7128, 'filled': 7128, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ae260a7fbc904db1afa04e7846ff623f', 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': 25167, 'filled': 25167, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'be95aae0d6ed499a818545095c5b715f', 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': -38129, 'filled': -38129, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-3168.5602400004864,9812092.48,1.0034621544614495,-330597.6,4,9514809.87,1.0734389216599536,"[{'sid': Equity(4 [VWO]), 'amount': -8340, 'cost_basis': 37.921029999999995, 'last_sale_price': 39.64}, {'sid': Equity(2 [SPY]), 'amount': 1778, 'cost_basis': 438.05785028547007, 'last_sale_price': 436.93}, {'sid': Equity(3 [VNQ]), 'amount': 27480, 'cost_basis': 73.76248157146777, 'last_sale_price': 75.84}, {'sid': Equity(1 [LQD]), 'amount': 53693, 'cost_basis': 102.13463500242118, 'last_sale_price': 102.18}, {'sid': Equity(0 [DBC]), 'amount': 60404, 'cost_basis': 24.529001248242444, 'last_sale_price': 24.25}]",-0.003846339467664106,-32713.141849998618,-36483.55023999885,"[{'amount': 3772, 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'price': 39.65982, 'order_id': '36cfd858d5874b60ac3a084b49593878', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -5349, 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'price': 436.711535, 'order_id': 'f2364660d4764a70bbe06af00b11abe0', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 7128, 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'price': 75.87792, 'order_id': 'd3d5bdc23d52489b82970cd3e243e2a0', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 25167, 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'price': 102.23109000000001, 'order_id': 'ae260a7fbc904db1afa04e7846ff623f', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -38129, 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'price': 24.237875, 'order_id': 'be95aae0d6ed499a818545095c5b715f', 'sid': Equity(0 [DBC]), 'commission': None}]",9448781.738150002,-330597.6,9514809.87,1,3.1224847194432095,0.0,-0.2548732573699362,-0.10053359451231525,0.12131368007152045,-0.05512182618499806,0.0,0.0,,,2023-11,-0.14169530494153085,731,0.0,"[-0.03484458476305008, 0.08166908472776413, 0.22154583036899567, 0.5738268494606018, 0.15780286490917206]"
