,period_open,period_close,ending_exposure,returns,starting_value,starting_cash,ending_cash,short_value,net_leverage,short_exposure,gross_leverage,positions,longs_count,ending_value,shorts_count,starting_exposure,portfolio_value,pnl,transactions,long_exposure,orders,long_value,capital_used,algorithm_period_return,treasury_period_return,sortino,alpha,beta,benchmark_period_return,benchmark_volatility,max_drawdown,max_leverage,period_label,sharpe,trading_days,algo_volatility,excess_return,weights
2023-08-18 20:00:00+00:00,2023-08-18 13:31:00+00:00,2023-08-18 20:00:00+00:00,8610596.58,0.003324676708632346,8582112.710000003,-14702.252905021422,-14702.252905021422,-3567636.72,1.0017103808336356,-3567636.72,1.8317896219789136,"[{'sid': Equity(4 [VWO]), 'amount': -25309, 'cost_basis': 40.189895, 'last_sale_price': 39.82}, {'sid': Equity(2 [SPY]), 'amount': 10741, 'cost_basis': 448.5118078446768, 'last_sale_price': 436.5}, {'sid': Equity(3 [VNQ]), 'amount': -31181, 'cost_basis': 81.91435570940638, 'last_sale_price': 80.44}, {'sid': Equity(1 [LQD]), 'amount': 71948, 'cost_basis': 106.24739365949432, 'last_sale_price': 104.10000000000001}, {'sid': Equity(0 [DBC]), 'amount': -2138, 'cost_basis': 24.510286594296552, 'last_sale_price': 24.150000000000002}]",2,8610596.58,3,8582112.710000003,8595894.32709498,28483.869999997318,[],12178233.3,[],12178233.3,0.0,-0.14041056729050205,0.0,-0.5329151874843753,,,0.0,0.0,-0.2894423536320447,2.9819189358791602,2023-08,-0.38345106308974647,675,0.12647431889392996,0.0,"[-0.11813246458768845, 0.5528293251991272, -0.29644572734832764, 0.8677178025245667, -0.005968957673758268]"
2023-08-21 20:00:00+00:00,2023-08-21 13:31:00+00:00,2023-08-21 20:00:00+00:00,8617417.67,0.000793528833701318,8610596.58,-14702.252905021422,-14702.252905021422,-3546712.31,1.0017090246732798,-3546712.31,1.8262654904031848,"[{'sid': Equity(4 [VWO]), 'amount': -25309, 'cost_basis': 40.189895, 'last_sale_price': 39.910000000000004}, {'sid': Equity(2 [SPY]), 'amount': 10741, 'cost_basis': 448.5118078446768, 'last_sale_price': 439.34000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -31181, 'cost_basis': 81.91435570940638, 'last_sale_price': 79.7}, {'sid': Equity(1 [LQD]), 'amount': 71948, 'cost_basis': 106.24739365949432, 'last_sale_price': 103.48}, {'sid': Equity(0 [DBC]), 'amount': -2138, 'cost_basis': 24.510286594296552, 'last_sale_price': 24.09}]",2,8617417.67,3,8610596.58,8602715.41709498,6821.089999999851,[],12164129.98,"[{'id': '28d3a90c9e044bafa0066a5fb180fa5d', 'dt': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'amount': -16366, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '5319ba78f6a148a4ae13eec2f42edff1', 'dt': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'amount': -2194, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '98e0dedf89ab414dbbd17bd877837dd2', 'dt': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'amount': 28665, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c0e871cf74e440cdaf0c22207c875f85', 'dt': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'amount': -24136, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e125216273d74f55b060a798113f15e6', 'dt': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'amount': 75374, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",12164129.98,0.0,-0.13972845829050207,0.0,-0.5292678753868107,,,0.0,0.0,-0.2894423536320447,2.9819189358791602,2023-08,-0.38082279242755906,676,0.1263820332405765,0.0,"[-0.193341463804245, 0.43645229935646057, -0.023306919261813164, 0.5751125812530518, 0.2050834596157074]"
2023-08-22 20:00:00+00:00,2023-08-22 13:31:00+00:00,2023-08-22 20:00:00+00:00,8297426.970000001,0.00010042830235712508,8617417.67,-14702.252905021422,306152.4031999782,-1861435.8800000004,0.964415693757224,-1861435.8800000004,1.3971276614757635,"[{'sid': Equity(4 [VWO]), 'amount': -41675, 'cost_basis': 40.044666630713856, 'last_sale_price': 39.84}, {'sid': Equity(2 [SPY]), 'amount': 8547, 'cost_basis': 448.5118078446768, 'last_sale_price': 438.15000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -2516, 'cost_basis': 81.91435570940638, 'last_sale_price': 79.93}, {'sid': Equity(1 [LQD]), 'amount': 47812, 'cost_basis': 106.24739365949432, 'last_sale_price': 103.8}, {'sid': Equity(0 [DBC]), 'amount': 60212, 'cost_basis': 24.11205, 'last_sale_price': 24.1}]",3,8297426.970000001,2,8617417.67,8603579.373199979,863.9561049994081,"[{'amount': -16366, 'dt': Timestamp('2023-08-22 20:00:00+0000', tz='UTC'), 'price': 39.820080000000004, 'order_id': '28d3a90c9e044bafa0066a5fb180fa5d', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -2194, 'dt': Timestamp('2023-08-22 20:00:00+0000', tz='UTC'), 'price': 437.93092500000006, 'order_id': '5319ba78f6a148a4ae13eec2f42edff1', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 28665, 'dt': Timestamp('2023-08-22 20:00:00+0000', tz='UTC'), 'price': 79.969965, 'order_id': '98e0dedf89ab414dbbd17bd877837dd2', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -24136, 'dt': Timestamp('2023-08-22 20:00:00+0000', tz='UTC'), 'price': 103.7481, 'order_id': 'c0e871cf74e440cdaf0c22207c875f85', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 62350, 'dt': Timestamp('2023-08-22 20:00:00+0000', tz='UTC'), 'price': 24.11205, 'order_id': 'e125216273d74f55b060a798113f15e6', 'sid': Equity(0 [DBC]), 'commission': None}]",10158862.850000001,"[{'id': '28d3a90c9e044bafa0066a5fb180fa5d', 'dt': Timestamp('2023-08-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'amount': -16366, 'filled': -16366, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5319ba78f6a148a4ae13eec2f42edff1', 'dt': Timestamp('2023-08-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'amount': -2194, 'filled': -2194, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '98e0dedf89ab414dbbd17bd877837dd2', 'dt': Timestamp('2023-08-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'amount': 28665, 'filled': 28665, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c0e871cf74e440cdaf0c22207c875f85', 'dt': Timestamp('2023-08-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'amount': -24136, 'filled': -24136, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e125216273d74f55b060a798113f15e6', 'dt': Timestamp('2023-08-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'amount': 75374, 'filled': 62350, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10158862.850000001,320854.65610499866,-0.139642062680002,0.0,-0.5284654464735308,,,0.0,0.0,-0.2894423536320447,2.9819189358791602,2023-08,-0.38024546196976067,677,0.12628864596437628,0.0,"[-0.193341463804245, 0.43645229935646057, -0.023306919261813164, 0.5751125812530518, 0.2050834596157074]"
2023-08-23 20:00:00+00:00,2023-08-23 13:31:00+00:00,2023-08-23 20:00:00+00:00,8698723.64,0.010066717751194165,8297426.970000001,306152.4031999782,-8534.461600021867,-1889194.29,1.0009820800703897,-1889194.29,1.4357699198324316,"[{'sid': Equity(4 [VWO]), 'amount': -41675, 'cost_basis': 40.044666630713856, 'last_sale_price': 40.43}, {'sid': Equity(2 [SPY]), 'amount': 8547, 'cost_basis': 448.5118078446768, 'last_sale_price': 443.03000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -2516, 'cost_basis': 81.91435570940638, 'last_sale_price': 81.19}, {'sid': Equity(1 [LQD]), 'amount': 47812, 'cost_basis': 106.24739365949432, 'last_sale_price': 105.26}, {'sid': Equity(0 [DBC]), 'amount': 73236, 'cost_basis': 24.120946247747014, 'last_sale_price': 24.150000000000002}]",3,8698723.64,2,8297426.970000001,8690189.178399978,86609.80519999936,"[{'amount': 13024, 'dt': Timestamp('2023-08-23 20:00:00+0000', tz='UTC'), 'price': 24.162075, 'order_id': 'e125216273d74f55b060a798113f15e6', 'sid': Equity(0 [DBC]), 'commission': None}]",10587917.930000002,"[{'id': 'e125216273d74f55b060a798113f15e6', 'dt': Timestamp('2023-08-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'amount': 75374, 'filled': 75374, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",10587917.930000002,-314686.86480000056,-0.13098108216000204,0.0,-0.48686891061259774,,,0.0,0.0,-0.2894423536320447,2.9819189358791602,2023-08,-0.34988667126607703,678,0.1263501850197363,0.0,"[-0.193341463804245, 0.43645229935646057, -0.023306919261813164, 0.5751125812530518, 0.2050834596157074]"
2023-08-24 20:00:00+00:00,2023-08-24 13:31:00+00:00,2023-08-24 20:00:00+00:00,8638362.17,-0.00694593279396416,8698723.64,-8534.461600021867,-8534.461600021867,-1881329.58,1.0009889492453847,-1881329.58,1.4369952389581628,"[{'sid': Equity(4 [VWO]), 'amount': -41675, 'cost_basis': 40.044666630713856, 'last_sale_price': 40.26}, {'sid': Equity(2 [SPY]), 'amount': 8547, 'cost_basis': 448.5118078446768, 'last_sale_price': 436.89}, {'sid': Equity(3 [VNQ]), 'amount': -2516, 'cost_basis': 81.91435570940638, 'last_sale_price': 80.88}, {'sid': Equity(1 [LQD]), 'amount': 47812, 'cost_basis': 106.24739365949432, 'last_sale_price': 104.9}, {'sid': Equity(0 [DBC]), 'amount': 73236, 'cost_basis': 24.120946247747014, 'last_sale_price': 24.17}]",3,8638362.17,2,8698723.64,8629827.708399978,-60361.47000000067,[],10519691.75,[],10519691.75,0.0,-0.13701722916000214,0.0,-0.5143624438322852,,,0.0,0.0,-0.2894423536320447,2.9819189358791602,2023-08,-0.36984966194225316,679,0.1263243272874621,0.0,"[-0.193341463804245, 0.43645229935646057, -0.023306919261813164, 0.5751125812530518, 0.2050834596157074]"
2023-08-25 20:00:00+00:00,2023-08-25 13:31:00+00:00,2023-08-25 20:00:00+00:00,8686231.58,0.005546971691382074,8638362.17,-8534.461600021867,-8534.461600021867,-1880230.2900000003,1.0009834938329347,-1880230.2900000003,1.434331250581256,"[{'sid': Equity(4 [VWO]), 'amount': -41675, 'cost_basis': 40.044666630713856, 'last_sale_price': 40.230000000000004}, {'sid': Equity(2 [SPY]), 'amount': 8547, 'cost_basis': 448.5118078446768, 'last_sale_price': 439.97}, {'sid': Equity(3 [VNQ]), 'amount': -2516, 'cost_basis': 81.91435570940638, 'last_sale_price': 80.94}, {'sid': Equity(1 [LQD]), 'amount': 47812, 'cost_basis': 106.24739365949432, 'last_sale_price': 104.96000000000001}, {'sid': Equity(0 [DBC]), 'amount': 73236, 'cost_basis': 24.120946247747014, 'last_sale_price': 24.41}]",3,8686231.58,2,8638362.17,8677697.118399978,47869.41000000015,[],10566461.870000001,[],10566461.870000001,0.0,-0.13223028816000226,0.0,-0.4913363931432867,,,0.0,0.0,-0.2894423536320447,2.9819189358791602,2023-08,-0.353158360025069,680,0.12627949660198,0.0,"[-0.193341463804245, 0.43645229935646057, -0.023306919261813164, 0.5751125812530518, 0.2050834596157074]"
2023-08-28 20:00:00+00:00,2023-08-28 13:31:00+00:00,2023-08-28 20:00:00+00:00,8704344.07,0.0020872461613801185,8686231.58,-8534.461600021867,-8534.461600021867,-1898812.45,1.0009814453149686,-1898812.45,1.4377004020331066,"[{'sid': Equity(4 [VWO]), 'amount': -41675, 'cost_basis': 40.044666630713856, 'last_sale_price': 40.63}, {'sid': Equity(2 [SPY]), 'amount': 8547, 'cost_basis': 448.5118078446768, 'last_sale_price': 442.76}, {'sid': Equity(3 [VNQ]), 'amount': -2516, 'cost_basis': 81.91435570940638, 'last_sale_price': 81.7}, {'sid': Equity(1 [LQD]), 'amount': 47812, 'cost_basis': 106.24739365949432, 'last_sale_price': 105.29}, {'sid': Equity(0 [DBC]), 'amount': 73236, 'cost_basis': 24.120946247747014, 'last_sale_price': 24.37}]",3,8704344.07,2,8686231.58,8695809.608399978,18112.490000000224,[],10603156.52,"[{'id': 'ef80ba32fc7f437eb860daa62930f641', 'dt': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'amount': 118898, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c4c354f5633f4c0d86a5a0b55b68ae53', 'dt': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'amount': -3534, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e786c6e20fb64afabfcbb303480588a2', 'dt': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'amount': 478, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0d9d6f02ef004a77a3b0f491288c0677', 'dt': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'amount': -25851, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ba773f7d7f2a489ba0759d8e40ee3b6e', 'dt': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'amount': -24270, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10603156.52,0.0,-0.1304190391600023,0.0,-0.4824597663960732,,,0.0,0.0,-0.2894423536320447,2.9819189358791602,2023-08,-0.34675781694414926,681,0.1261941266746836,0.0,"[0.36081552505493164, 0.2551973760128021, -0.019141308963298798, 0.2659038007259369, 0.13722462952136993]"
2023-08-29 20:00:00+00:00,2023-08-29 13:31:00+00:00,2023-08-29 20:00:00+00:00,8790817.059999999,0.00822571259562821,8704344.07,-8534.461600021867,-23478.220975021482,-168522.22,1.0026779187397794,-168522.22,1.0411211050005587,"[{'sid': Equity(4 [VWO]), 'amount': 77223, 'cost_basis': 41.190585, 'last_sale_price': 41.17}, {'sid': Equity(2 [SPY]), 'amount': 5013, 'cost_basis': 448.5118078446768, 'last_sale_price': 449.16}, {'sid': Equity(3 [VNQ]), 'amount': -2038, 'cost_basis': 81.91435570940638, 'last_sale_price': 82.69}, {'sid': Equity(1 [LQD]), 'amount': 21961, 'cost_basis': 106.24739365949432, 'last_sale_price': 106.13}, {'sid': Equity(0 [DBC]), 'amount': 48966, 'cost_basis': 24.120946247747014, 'last_sale_price': 24.46}]",4,8790817.059999999,1,8704344.07,8767338.839024978,71529.23062499985,"[{'amount': 118898, 'dt': Timestamp('2023-08-29 20:00:00+0000', tz='UTC'), 'price': 41.190585, 'order_id': 'ef80ba32fc7f437eb860daa62930f641', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -3534, 'dt': Timestamp('2023-08-29 20:00:00+0000', tz='UTC'), 'price': 448.93542, 'order_id': 'c4c354f5633f4c0d86a5a0b55b68ae53', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 478, 'dt': Timestamp('2023-08-29 20:00:00+0000', tz='UTC'), 'price': 82.731345, 'order_id': 'e786c6e20fb64afabfcbb303480588a2', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -25851, 'dt': Timestamp('2023-08-29 20:00:00+0000', tz='UTC'), 'price': 106.07693499999999, 'order_id': '0d9d6f02ef004a77a3b0f491288c0677', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -24270, 'dt': Timestamp('2023-08-29 20:00:00+0000', tz='UTC'), 'price': 24.447770000000002, 'order_id': 'ba773f7d7f2a489ba0759d8e40ee3b6e', 'sid': Equity(0 [DBC]), 'commission': None}]",8959339.28,"[{'id': 'ef80ba32fc7f437eb860daa62930f641', 'dt': Timestamp('2023-08-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'amount': 118898, 'filled': 118898, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c4c354f5633f4c0d86a5a0b55b68ae53', 'dt': Timestamp('2023-08-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'amount': -3534, 'filled': -3534, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e786c6e20fb64afabfcbb303480588a2', 'dt': Timestamp('2023-08-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'amount': 478, 'filled': 478, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0d9d6f02ef004a77a3b0f491288c0677', 'dt': Timestamp('2023-08-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'amount': -25851, 'filled': -25851, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ba773f7d7f2a489ba0759d8e40ee3b6e', 'dt': Timestamp('2023-08-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'amount': -24270, 'filled': -24270, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",8959339.28,-14943.75937499851,-0.12326611609750227,0.0,-0.44857048562449264,,,0.0,0.0,-0.2894423536320447,2.9819189358791602,2023-08,-0.3221370187608599,682,0.12620475816428275,0.0,"[0.36081552505493164, 0.2551973760128021, -0.019141308963298798, 0.2659038007259369, 0.13722462952136993]"
2023-08-30 20:00:00+00:00,2023-08-30 13:31:00+00:00,2023-08-30 20:00:00+00:00,8786071.090000002,-0.0005413238939587783,8790817.059999999,-23478.220975021482,-23478.220975021482,-169133.62,1.002679369146319,-169133.62,1.0412829246299642,"[{'sid': Equity(4 [VWO]), 'amount': 77223, 'cost_basis': 41.190585, 'last_sale_price': 41.02}, {'sid': Equity(2 [SPY]), 'amount': 5013, 'cost_basis': 448.5118078446768, 'last_sale_price': 451.01}, {'sid': Equity(3 [VNQ]), 'amount': -2038, 'cost_basis': 81.91435570940638, 'last_sale_price': 82.99}, {'sid': Equity(1 [LQD]), 'amount': 21961, 'cost_basis': 106.24739365949432, 'last_sale_price': 105.98}, {'sid': Equity(0 [DBC]), 'amount': 48966, 'cost_basis': 24.120946247747014, 'last_sale_price': 24.490000000000002}]",4,8786071.090000002,1,8790817.059999999,8762592.86902498,-4745.969999996945,[],8955204.71,[],8955204.71,0.0,-0.12374071309750201,0.0,-0.45044432353301656,,,0.0,0.0,-0.2894423536320447,2.9819189358791602,2023-08,-0.3234846371623446,683,0.12611240996476322,0.0,"[0.36081552505493164, 0.2551973760128021, -0.019141308963298798, 0.2659038007259369, 0.13722462952136993]"
2023-08-31 20:00:00+00:00,2023-08-31 13:31:00+00:00,2023-08-31 20:00:00+00:00,8755016.0,-0.003544052595411462,8786071.090000002,-23478.220975021482,-23478.220975021482,-167890.44,1.0026888987448948,-167890.44,1.0411449976014577,"[{'sid': Equity(4 [VWO]), 'amount': 77223, 'cost_basis': 41.190585, 'last_sale_price': 40.53}, {'sid': Equity(2 [SPY]), 'amount': 5013, 'cost_basis': 448.5118078446768, 'last_sale_price': 450.35}, {'sid': Equity(3 [VNQ]), 'amount': -2038, 'cost_basis': 81.91435570940638, 'last_sale_price': 82.38}, {'sid': Equity(1 [LQD]), 'amount': 21961, 'cost_basis': 106.24739365949432, 'last_sale_price': 106.16}, {'sid': Equity(0 [DBC]), 'amount': 48966, 'cost_basis': 24.120946247747014, 'last_sale_price': 24.59}]",4,8755016.0,1,8786071.090000002,8731537.77902498,-31055.090000001714,[],8922906.44,[],8922906.44,0.0,-0.12684622209750218,0.0,-0.46441128412470184,,,0.0,0.0,-0.2894423536320447,2.9819189358791602,2023-08,-0.3335652531276374,684,0.12603677372061314,0.0,"[0.36081552505493164, 0.2551973760128021, -0.019141308963298798, 0.2659038007259369, 0.13722462952136993]"
2023-09-01 20:00:00+00:00,2023-09-01 13:31:00+00:00,2023-09-01 20:00:00+00:00,8782303.93,0.0031252146747335896,8755016.0,-23478.220975021482,-23478.220975021482,-168175.75999999998,1.002680521539643,-168175.75999999998,1.041081961546998,"[{'sid': Equity(4 [VWO]), 'amount': 77223, 'cost_basis': 41.190585, 'last_sale_price': 40.97}, {'sid': Equity(2 [SPY]), 'amount': 5013, 'cost_basis': 448.5118078446768, 'last_sale_price': 451.19}, {'sid': Equity(3 [VNQ]), 'amount': -2038, 'cost_basis': 81.91435570940638, 'last_sale_price': 82.52}, {'sid': Equity(1 [LQD]), 'amount': 21961, 'cost_basis': 106.24739365949432, 'last_sale_price': 105.03}, {'sid': Equity(0 [DBC]), 'amount': 48966, 'cost_basis': 24.120946247747014, 'last_sale_price': 24.88}]",4,8782303.93,1,8755016.0,8758825.709024979,27287.929999999702,[],8950479.69,[],8950479.69,0.0,-0.12411742909750223,0.0,-0.45136257813872604,,,0.0,0.0,-0.2894423536320447,2.9819189358791602,2023-09,-0.3241525789245223,685,0.12596043510661054,0.0,"[0.36081552505493164, 0.2551973760128021, -0.019141308963298798, 0.2659038007259369, 0.13722462952136993]"
