,period_open,period_close,ending_cash,portfolio_value,returns,capital_used,pnl,ending_exposure,transactions,shorts_count,orders,starting_value,starting_exposure,starting_cash,positions,long_exposure,longs_count,short_exposure,gross_leverage,net_leverage,ending_value,short_value,long_value,trading_days,algorithm_period_return,excess_return,sharpe,benchmark_period_return,benchmark_volatility,algo_volatility,alpha,beta,sortino,max_leverage,period_label,max_drawdown,treasury_period_return,weights
2020-05-11 20:00:00+00:00,2020-05-11 13:31:00+00:00,2020-05-11 20:00:00+00:00,19866.80087500054,9948311.160875,-0.0045298857604526566,0.0,-45269.78000000119,9928444.36,[],0,"[{'id': '9796bcc570ce42a383060264ecef5e81', 'dt': Timestamp('2020-05-11 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-11 20:00:00+0000', tz='UTC'), 'amount': -7586, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2eaa0c48572a4828ad9a24607715a376', 'dt': Timestamp('2020-05-11 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-11 20:00:00+0000', tz='UTC'), 'amount': -4928, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '37312c2b397c4ecdb6e9066a52919e0b', 'dt': Timestamp('2020-05-11 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-11 20:00:00+0000', tz='UTC'), 'amount': 9722, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '985b904353234ff99e760ff5bda1299e', 'dt': Timestamp('2020-05-11 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-11 20:00:00+0000', tz='UTC'), 'amount': 1449, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1b9e120380fc46329b59d0ca23c23950', 'dt': Timestamp('2020-05-11 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-11 20:00:00+0000', tz='UTC'), 'amount': 75381, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",9973714.14,9973714.14,19866.80087500054,"[{'sid': Equity(4 [VWO]), 'amount': 64168, 'cost_basis': 34.7745368468653, 'last_sale_price': 36.32}, {'sid': Equity(2 [SPY]), 'amount': 12986, 'cost_basis': 279.6133922664415, 'last_sale_price': 292.5}, {'sid': Equity(3 [VNQ]), 'amount': 1979, 'cost_basis': 79.22938392015897, 'last_sale_price': 73.9}, {'sid': Equity(1 [LQD]), 'amount': 29024, 'cost_basis': 129.22252398418095, 'last_sale_price': 125.55}, {'sid': Equity(0 [DBC]), 'amount': 833, 'cost_basis': 10.608332686604886, 'last_sale_price': 11.1}]",9928444.36,5,0.0,0.9980029976391236,0.9980029976391236,9928444.36,0.0,9928444.36,603,-0.005168883912501254,0.0,0.04471689392967258,0.0,0.0,0.1239793023043537,,,0.05961967721232272,1.9711541245335635,2020-05,-0.2357899415364837,0.0,"[0.20657046139240265, 0.2368927299976349, 0.08692260831594467, 0.384576678276062, 0.08503745496273041]"
2020-05-12 20:00:00+00:00,2020-05-12 13:31:00+00:00,2020-05-12 20:00:00+00:00,6162.2865000008605,9892245.526500002,-0.005635693683918475,-13704.514375001192,-56065.63437499851,9886083.24,"[{'amount': -7586, 'dt': Timestamp('2020-05-12 20:00:00+0000', tz='UTC'), 'price': 36.191895, 'order_id': '9796bcc570ce42a383060264ecef5e81', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -4928, 'dt': Timestamp('2020-05-12 20:00:00+0000', tz='UTC'), 'price': 286.52666500000004, 'order_id': '2eaa0c48572a4828ad9a24607715a376', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 9722, 'dt': Timestamp('2020-05-12 20:00:00+0000', tz='UTC'), 'price': 70.57527, 'order_id': '37312c2b397c4ecdb6e9066a52919e0b', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 1449, 'dt': Timestamp('2020-05-12 20:00:00+0000', tz='UTC'), 'price': 126.82338, 'order_id': '985b904353234ff99e760ff5bda1299e', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 75381, 'dt': Timestamp('2020-05-12 20:00:00+0000', tz='UTC'), 'price': 11.015505, 'order_id': '1b9e120380fc46329b59d0ca23c23950', 'sid': Equity(0 [DBC]), 'commission': None}]",0,"[{'id': '9796bcc570ce42a383060264ecef5e81', 'dt': Timestamp('2020-05-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-11 20:00:00+0000', tz='UTC'), 'amount': -7586, 'filled': -7586, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2eaa0c48572a4828ad9a24607715a376', 'dt': Timestamp('2020-05-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-11 20:00:00+0000', tz='UTC'), 'amount': -4928, 'filled': -4928, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '37312c2b397c4ecdb6e9066a52919e0b', 'dt': Timestamp('2020-05-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-11 20:00:00+0000', tz='UTC'), 'amount': 9722, 'filled': 9722, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '985b904353234ff99e760ff5bda1299e', 'dt': Timestamp('2020-05-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-11 20:00:00+0000', tz='UTC'), 'amount': 1449, 'filled': 1449, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1b9e120380fc46329b59d0ca23c23950', 'dt': Timestamp('2020-05-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-11 20:00:00+0000', tz='UTC'), 'amount': 75381, 'filled': 75381, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",9928444.36,9928444.36,19866.80087500054,"[{'sid': Equity(4 [VWO]), 'amount': 56582, 'cost_basis': 34.7745368468653, 'last_sale_price': 36.21}, {'sid': Equity(2 [SPY]), 'amount': 8058, 'cost_basis': 279.6133922664415, 'last_sale_price': 286.67}, {'sid': Equity(3 [VNQ]), 'amount': 11701, 'cost_basis': 72.03894758721431, 'last_sale_price': 70.54}, {'sid': Equity(1 [LQD]), 'amount': 30473, 'cost_basis': 129.1084439909713, 'last_sale_price': 126.76}, {'sid': Equity(0 [DBC]), 'amount': 76214, 'cost_basis': 11.011054708228695, 'last_sale_price': 11.01}]",9886083.24,5,0.0,0.9993770588807674,0.9993770588807674,9886083.24,0.0,9886083.24,604,-0.010775447350001133,0.0,0.02568761115367696,0.0,0.0,0.12393035018229391,,,0.03423709756638684,1.9711541245335635,2020-05,-0.2357899415364837,0.0,"[0.20657046139240265, 0.2368927299976349, 0.08692260831594467, 0.384576678276062, 0.08503745496273041]"
2020-05-13 20:00:00+00:00,2020-05-13 13:31:00+00:00,2020-05-13 20:00:00+00:00,6162.2865000008605,9825612.366500001,-0.006735898317677069,0.0,-66633.16000000015,9819450.08,[],0,[],9886083.24,9886083.24,6162.2865000008605,"[{'sid': Equity(4 [VWO]), 'amount': 56582, 'cost_basis': 34.7745368468653, 'last_sale_price': 36.1}, {'sid': Equity(2 [SPY]), 'amount': 8058, 'cost_basis': 279.6133922664415, 'last_sale_price': 281.6}, {'sid': Equity(3 [VNQ]), 'amount': 11701, 'cost_basis': 72.03894758721431, 'last_sale_price': 68.83}, {'sid': Equity(1 [LQD]), 'amount': 30473, 'cost_basis': 129.1084439909713, 'last_sale_price': 127.05}, {'sid': Equity(0 [DBC]), 'amount': 76214, 'cost_basis': 11.011054708228695, 'last_sale_price': 10.9}]",9819450.08,5,0.0,0.9993728343567663,0.9993728343567663,9819450.08,0.0,9819450.08,605,-0.017438763350001163,0.0,0.003006483581702646,0.0,0.0,0.12390429037411409,,,0.004005207487624325,1.9711541245335635,2020-05,-0.2357899415364837,0.0,"[0.20657046139240265, 0.2368927299976349, 0.08692260831594467, 0.384576678276062, 0.08503745496273041]"
2020-05-14 20:00:00+00:00,2020-05-14 13:31:00+00:00,2020-05-14 20:00:00+00:00,6162.2865000008605,9908277.396500003,0.008413219137551664,0.0,82665.03000000119,9902115.110000001,[],0,[],9819450.08,9819450.08,6162.2865000008605,"[{'sid': Equity(4 [VWO]), 'amount': 56582, 'cost_basis': 34.7745368468653, 'last_sale_price': 36.21}, {'sid': Equity(2 [SPY]), 'amount': 8058, 'cost_basis': 279.6133922664415, 'last_sale_price': 284.97}, {'sid': Equity(3 [VNQ]), 'amount': 11701, 'cost_basis': 72.03894758721431, 'last_sale_price': 69.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 30473, 'cost_basis': 129.1084439909713, 'last_sale_price': 128.1}, {'sid': Equity(0 [DBC]), 'amount': 76214, 'cost_basis': 11.011054708228695, 'last_sale_price': 11.09}]",9902115.110000001,5,0.0,0.9993780668169244,0.9993780668169244,9902115.110000001,0.0,9902115.110000001,606,-0.00917226035000096,0.0,0.03123344371233462,0.0,0.0,0.12392062531323,,,0.041648746029575225,1.9711541245335635,2020-05,-0.2357899415364837,0.0,"[0.20657046139240265, 0.2368927299976349, 0.08692260831594467, 0.384576678276062, 0.08503745496273041]"
2020-05-15 20:00:00+00:00,2020-05-15 13:31:00+00:00,2020-05-15 20:00:00+00:00,6162.2865000008605,9912308.596500004,0.00040685175017651787,0.0,4031.2000000011176,9906146.310000002,[],0,[],9902115.110000001,9902115.110000001,6162.2865000008605,"[{'sid': Equity(4 [VWO]), 'amount': 56582, 'cost_basis': 34.7745368468653, 'last_sale_price': 35.76}, {'sid': Equity(2 [SPY]), 'amount': 8058, 'cost_basis': 279.6133922664415, 'last_sale_price': 286.28000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 11701, 'cost_basis': 72.03894758721431, 'last_sale_price': 68.8}, {'sid': Equity(1 [LQD]), 'amount': 30473, 'cost_basis': 129.1084439909713, 'last_sale_price': 128.55}, {'sid': Equity(0 [DBC]), 'amount': 76214, 'cost_basis': 11.011054708228695, 'last_sale_price': 11.200000000000001}]",9906146.310000002,5,0.0,0.9993783197486227,0.9993783197486227,9906146.310000002,0.0,9906146.310000002,607,-0.00876914035000087,0.0,0.03257183324223564,0.0,0.0,0.12381859530505612,,,0.043433474421329374,1.9711541245335635,2020-05,-0.2357899415364837,0.0,"[0.20657046139240265, 0.2368927299976349, 0.08692260831594467, 0.384576678276062, 0.08503745496273041]"
2020-05-18 20:00:00+00:00,2020-05-18 13:31:00+00:00,2020-05-18 20:00:00+00:00,6162.2865000008605,10153216.8965,0.024303954790618754,0.0,240908.29999999702,10147054.61,[],0,"[{'id': '792bfa17ea6a440aaaf5ca736760d6e8', 'dt': Timestamp('2020-05-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-18 20:00:00+0000', tz='UTC'), 'amount': 6277, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f77d503d5b3a4ec4bbd5befbe7aa02bc', 'dt': Timestamp('2020-05-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-18 20:00:00+0000', tz='UTC'), 'amount': -1514, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'eef26426cec84dfe916d5336cad4f594', 'dt': Timestamp('2020-05-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-18 20:00:00+0000', tz='UTC'), 'amount': -9004, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2625b8692fda4e85b14ac8aed589920b', 'dt': Timestamp('2020-05-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-18 20:00:00+0000', tz='UTC'), 'amount': -4034, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e93311af4cf647a2a2cdb6070da7cf6c', 'dt': Timestamp('2020-05-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-18 20:00:00+0000', tz='UTC'), 'amount': 121321, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",9906146.310000002,9906146.310000002,6162.2865000008605,"[{'sid': Equity(4 [VWO]), 'amount': 56582, 'cost_basis': 34.7745368468653, 'last_sale_price': 37.11}, {'sid': Equity(2 [SPY]), 'amount': 8058, 'cost_basis': 279.6133922664415, 'last_sale_price': 295.0}, {'sid': Equity(3 [VNQ]), 'amount': 11701, 'cost_basis': 72.03894758721431, 'last_sale_price': 72.87}, {'sid': Equity(1 [LQD]), 'amount': 30473, 'cost_basis': 129.1084439909713, 'last_sale_price': 129.28}, {'sid': Equity(0 [DBC]), 'amount': 76214, 'cost_basis': 11.011054708228695, 'last_sale_price': 11.52}]",10147054.61,5,0.0,0.9993930705349036,0.9993930705349036,10147054.61,0.0,10147054.61,608,0.015321689649998804,0.0,0.11306836900265252,0.0,0.0,0.12470079142772633,,,0.1519722445435704,1.9711541245335635,2020-05,-0.2357899415364837,0.0,"[0.22974970936775208, 0.19012798368930817, 0.01935509406030178, 0.33664003014564514, 0.22412711381912231]"
2020-05-19 20:00:00+00:00,2020-05-19 13:31:00+00:00,2020-05-19 20:00:00+00:00,913178.3940800009,10096002.54408,-0.00563509604918655,907016.1075800005,-57214.35242000036,9182824.15,"[{'amount': 6277, 'dt': Timestamp('2020-05-19 20:00:00+0000', tz='UTC'), 'price': 36.75837, 'order_id': '792bfa17ea6a440aaaf5ca736760d6e8', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -1514, 'dt': Timestamp('2020-05-19 20:00:00+0000', tz='UTC'), 'price': 291.82401500000003, 'order_id': 'f77d503d5b3a4ec4bbd5befbe7aa02bc', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -9004, 'dt': Timestamp('2020-05-19 20:00:00+0000', tz='UTC'), 'price': 71.854055, 'order_id': 'eef26426cec84dfe916d5336cad4f594', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -4034, 'dt': Timestamp('2020-05-19 20:00:00+0000', tz='UTC'), 'price': 129.31530999999998, 'order_id': '2625b8692fda4e85b14ac8aed589920b', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 41120, 'dt': Timestamp('2020-05-19 20:00:00+0000', tz='UTC'), 'price': 11.495745, 'order_id': 'e93311af4cf647a2a2cdb6070da7cf6c', 'sid': Equity(0 [DBC]), 'commission': None}]",0,"[{'id': '792bfa17ea6a440aaaf5ca736760d6e8', 'dt': Timestamp('2020-05-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-18 20:00:00+0000', tz='UTC'), 'amount': 6277, 'filled': 6277, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f77d503d5b3a4ec4bbd5befbe7aa02bc', 'dt': Timestamp('2020-05-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-18 20:00:00+0000', tz='UTC'), 'amount': -1514, 'filled': -1514, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'eef26426cec84dfe916d5336cad4f594', 'dt': Timestamp('2020-05-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-18 20:00:00+0000', tz='UTC'), 'amount': -9004, 'filled': -9004, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2625b8692fda4e85b14ac8aed589920b', 'dt': Timestamp('2020-05-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-18 20:00:00+0000', tz='UTC'), 'amount': -4034, 'filled': -4034, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e93311af4cf647a2a2cdb6070da7cf6c', 'dt': Timestamp('2020-05-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-18 20:00:00+0000', tz='UTC'), 'amount': 121321, 'filled': 41120, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10147054.61,10147054.61,6162.2865000008605,"[{'sid': Equity(4 [VWO]), 'amount': 62859, 'cost_basis': 34.97263927773799, 'last_sale_price': 36.74}, {'sid': Equity(2 [SPY]), 'amount': 6544, 'cost_basis': 279.6133922664415, 'last_sale_price': 291.97}, {'sid': Equity(3 [VNQ]), 'amount': 2697, 'cost_basis': 72.03894758721431, 'last_sale_price': 71.89}, {'sid': Equity(1 [LQD]), 'amount': 26439, 'cost_basis': 129.1084439909713, 'last_sale_price': 129.38}, {'sid': Equity(0 [DBC]), 'amount': 117334, 'cost_basis': 11.1809156589986, 'last_sale_price': 11.49}]",9182824.15,5,0.0,0.9095504988144579,0.9095504988144579,9182824.15,0.0,9182824.15,609,0.00960025440799872,0.0,0.0942207262349403,0.0,0.0,0.12465196826037557,,,0.12659735158872767,1.9711541245335635,2020-05,-0.2357899415364837,0.0,"[0.22974970936775208, 0.19012798368930817, 0.01935509406030178, 0.33664003014564514, 0.22412711381912231]"
2020-05-20 20:00:00+00:00,2020-05-20 13:31:00+00:00,2020-05-20 20:00:00+00:00,-24840.07076499914,10219643.409235,0.012246516838241073,-938018.4648449998,123640.86515500024,10244483.48,"[{'amount': 80201, 'dt': Timestamp('2020-05-20 20:00:00+0000', tz='UTC'), 'price': 11.695845, 'order_id': 'e93311af4cf647a2a2cdb6070da7cf6c', 'sid': Equity(0 [DBC]), 'commission': None}]",0,"[{'id': 'e93311af4cf647a2a2cdb6070da7cf6c', 'dt': Timestamp('2020-05-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-18 20:00:00+0000', tz='UTC'), 'amount': 121321, 'filled': 121321, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",9182824.15,9182824.15,913178.3940800009,"[{'sid': Equity(4 [VWO]), 'amount': 62859, 'cost_basis': 34.97263927773799, 'last_sale_price': 37.2}, {'sid': Equity(2 [SPY]), 'amount': 6544, 'cost_basis': 279.6133922664415, 'last_sale_price': 296.93}, {'sid': Equity(3 [VNQ]), 'amount': 2697, 'cost_basis': 72.03894758721431, 'last_sale_price': 72.53}, {'sid': Equity(1 [LQD]), 'amount': 26439, 'cost_basis': 129.1084439909713, 'last_sale_price': 130.8}, {'sid': Equity(0 [DBC]), 'amount': 197535, 'cost_basis': 11.389981637572795, 'last_sale_price': 11.69}]",10244483.48,5,0.0,1.0024306201077968,1.0024306201077968,10244483.48,0.0,10244483.48,610,0.021964340923498638,0.0,0.1344974037932134,0.0,0.0,0.12479617841019143,,,0.18107166342103428,1.9711541245335635,2020-05,-0.2357899415364837,0.0,"[0.22974970936775208, 0.19012798368930817, 0.01935509406030178, 0.33664003014564514, 0.22412711381912231]"
2020-05-21 20:00:00+00:00,2020-05-21 13:31:00+00:00,2020-05-21 20:00:00+00:00,-24840.07076499914,10169982.959235,-0.0048593133841757785,0.0,-49660.45000000112,10194823.03,[],0,[],10244483.48,10244483.48,-24840.07076499914,"[{'sid': Equity(4 [VWO]), 'amount': 62859, 'cost_basis': 34.97263927773799, 'last_sale_price': 36.82}, {'sid': Equity(2 [SPY]), 'amount': 6544, 'cost_basis': 279.6133922664415, 'last_sale_price': 294.88}, {'sid': Equity(3 [VNQ]), 'amount': 2697, 'cost_basis': 72.03894758721431, 'last_sale_price': 72.59}, {'sid': Equity(1 [LQD]), 'amount': 26439, 'cost_basis': 129.1084439909713, 'last_sale_price': 130.7}, {'sid': Equity(0 [DBC]), 'amount': 197535, 'cost_basis': 11.389981637572795, 'last_sale_price': 11.64}]",10194823.03,5,0.0,1.00244248892693,1.00244248892693,10194823.03,0.0,10194823.03,611,0.016998295923498663,0.0,0.11827670394320954,0.0,0.0,0.12473396710529604,,,0.15919468483150104,1.9711541245335635,2020-05,-0.2357899415364837,0.0,"[0.22974970936775208, 0.19012798368930817, 0.01935509406030178, 0.33664003014564514, 0.22412711381912231]"
2020-05-22 20:00:00+00:00,2020-05-22 13:31:00+00:00,2020-05-22 20:00:00+00:00,-24840.07076499914,10114511.209235,-0.005454458500309345,0.0,-55471.75,10139351.28,[],0,[],10194823.03,10194823.03,-24840.07076499914,"[{'sid': Equity(4 [VWO]), 'amount': 62859, 'cost_basis': 34.97263927773799, 'last_sale_price': 36.12}, {'sid': Equity(2 [SPY]), 'amount': 6544, 'cost_basis': 279.6133922664415, 'last_sale_price': 295.44}, {'sid': Equity(3 [VNQ]), 'amount': 2697, 'cost_basis': 72.03894758721431, 'last_sale_price': 73.57000000000001}, {'sid': Equity(1 [LQD]), 'amount': 26439, 'cost_basis': 129.1084439909713, 'last_sale_price': 130.7}, {'sid': Equity(0 [DBC]), 'amount': 197535, 'cost_basis': 11.389981637572795, 'last_sale_price': 11.55}]",10139351.28,5,0.0,1.0024558844467264,1.0024558844467264,10139351.28,0.0,10139351.28,612,0.011451120923498648,0.0,0.10011916476146743,0.0,0.0,0.12468204882927697,,,0.13471341461293282,1.9711541245335635,2020-05,-0.2357899415364837,0.0,"[0.22974970936775208, 0.19012798368930817, 0.01935509406030178, 0.33664003014564514, 0.22412711381912231]"
2020-05-26 20:00:00+00:00,2020-05-26 13:31:00+00:00,2020-05-26 20:00:00+00:00,-24840.07076499914,10214980.499235,0.009933182921213923,0.0,100469.29000000097,10239820.57,[],0,"[{'id': '3782ca5bbdb540be914ee0f4122b8bab', 'dt': Timestamp('2020-05-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-26 20:00:00+0000', tz='UTC'), 'amount': -13616, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd386a813963c4a1b88cf4f4584062408', 'dt': Timestamp('2020-05-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-26 20:00:00+0000', tz='UTC'), 'amount': 387, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2bca337c36c541c1ad80d2dcf8ee1a23', 'dt': Timestamp('2020-05-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-26 20:00:00+0000', tz='UTC'), 'amount': 17537, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6a53d746034a43cd909b866dad9b0e5a', 'dt': Timestamp('2020-05-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-26 20:00:00+0000', tz='UTC'), 'amount': 5584, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '813e4e1226284d78baf040ac753eeb5b', 'dt': Timestamp('2020-05-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-26 20:00:00+0000', tz='UTC'), 'amount': -146120, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10139351.28,10139351.28,-24840.07076499914,"[{'sid': Equity(4 [VWO]), 'amount': 62859, 'cost_basis': 34.97263927773799, 'last_sale_price': 36.92}, {'sid': Equity(2 [SPY]), 'amount': 6544, 'cost_basis': 279.6133922664415, 'last_sale_price': 299.08}, {'sid': Equity(3 [VNQ]), 'amount': 2697, 'cost_basis': 72.03894758721431, 'last_sale_price': 76.32000000000001}, {'sid': Equity(1 [LQD]), 'amount': 26439, 'cost_basis': 129.1084439909713, 'last_sale_price': 130.52}, {'sid': Equity(0 [DBC]), 'amount': 197535, 'cost_basis': 11.389981637572795, 'last_sale_price': 11.67}]",10239820.57,5,0.0,1.002431729631482,1.002431729631482,10239820.57,0.0,10239820.57,613,0.021498049923498685,0.0,0.13264389641800742,0.0,0.0,0.12474121290448528,,,0.17870695541672682,1.9711541245335635,2020-05,-0.2357899415364837,0.0,"[0.1779773235321045, 0.20293167233467102, 0.1511763334274292, 0.4091765284538269, 0.05873807892203331]"
