,period_open,period_close,gross_leverage,capital_used,starting_cash,short_exposure,returns,shorts_count,transactions,long_exposure,longs_count,starting_exposure,positions,ending_exposure,ending_value,short_value,portfolio_value,net_leverage,starting_value,orders,pnl,ending_cash,long_value,excess_return,period_label,treasury_period_return,alpha,beta,algorithm_period_return,algo_volatility,max_leverage,sortino,trading_days,benchmark_period_return,benchmark_volatility,max_drawdown,sharpe,weights
2018-01-02 21:00:00+00:00,2018-01-02 14:31:00+00:00,2018-01-02 21:00:00+00:00,1.359025725809718,0.0,-14276.572624999448,-1767656.73,-0.004786103470083347,2,[],11668662.24,3,9948551.98,"[{'sid': Equity(4 [VWO]), 'amount': -17249, 'cost_basis': 44.747615, 'last_sale_price': 46.7}, {'sid': Equity(2 [SPY]), 'amount': 10624, 'cost_basis': 267.303585, 'last_sale_price': 268.77}, {'sid': Equity(3 [VNQ]), 'amount': 38928, 'cost_basis': 83.29816135326759, 'last_sale_price': 82.67}, {'sid': Equity(1 [LQD]), 'amount': 46336, 'cost_basis': 121.02514220562846, 'last_sale_price': 120.75}, {'sid': Equity(0 [DBC]), 'amount': -57647, 'cost_basis': 16.021985, 'last_sale_price': 16.69}]",9901005.51,9901005.51,-1767656.73,9886728.937375,1.0014440137598017,9948551.98,"[{'id': '905274d1c14046bbb4a47cd153f8932e', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 26907, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'aa590706509947faabc46674f1c891c5', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 4924, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '25c6cc65b618496185a184d4eee27bbe', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -33462, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b8a54568ca314ec7900ff9f21bf79505', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -3520, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '19c4f027db754cf594771485688e82a9', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 35775, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-47546.47000000067,-14276.572624999448,11668662.24,0.0,2018-01,0.0,,,-0.011327106262500108,0.03559595242805538,1.5040923604626542,-7.421104832191938,11,0.0,0.0,-0.011327106262500166,-7.311579938001467,"[0.04562253877520561, 0.42267635464668274, 0.04570275545120239, 0.5229198336601257, -0.03692151978611946]"
2018-01-03 21:00:00+00:00,2018-01-03 14:31:00+00:00,2018-01-03 21:00:00+00:00,1.0777602947385738,-20227.124320002273,-14276.572624999448,-367230.88,0.00022177665574618644,1,"[{'amount': 26907, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 47.173575, 'order_id': '905274d1c14046bbb4a47cd153f8932e', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 4924, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 270.60523500000005, 'order_id': 'aa590706509947faabc46674f1c891c5', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -33462, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 82.38878500000001, 'order_id': '25c6cc65b618496185a184d4eee27bbe', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -3520, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 120.909515, 'order_id': 'b8a54568ca314ec7900ff9f21bf79505', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 35775, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 16.798395, 'order_id': '19c4f027db754cf594771485688e82a9', 'sid': Equity(0 [DBC]), 'commission': None}]",10290656.16,4,9901005.51,"[{'sid': Equity(4 [VWO]), 'amount': 9658, 'cost_basis': 47.173575, 'last_sale_price': 47.15}, {'sid': Equity(2 [SPY]), 'amount': 15548, 'cost_basis': 268.34920659763316, 'last_sale_price': 270.47}, {'sid': Equity(3 [VNQ]), 'amount': 5466, 'cost_basis': 83.29816135326759, 'last_sale_price': 82.43}, {'sid': Equity(1 [LQD]), 'amount': 42816, 'cost_basis': 121.02514220562846, 'last_sale_price': 120.97}, {'sid': Equity(0 [DBC]), 'amount': -21872, 'cost_basis': 16.021985, 'last_sale_price': 16.79}]",9923425.28,9923425.28,-367230.88,9888921.583055,1.0034891263577337,9901005.51,"[{'id': '905274d1c14046bbb4a47cd153f8932e', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 26907, 'filled': 26907, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'aa590706509947faabc46674f1c891c5', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 4924, 'filled': 4924, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '25c6cc65b618496185a184d4eee27bbe', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -33462, 'filled': -33462, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b8a54568ca314ec7900ff9f21bf79505', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -3520, 'filled': -3520, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '19c4f027db754cf594771485688e82a9', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 35775, 'filled': 35775, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",2192.6456800010055,-34503.69694499916,10290656.16,0.0,2018-01,0.0,,,-0.011107841694500076,0.03442290050166531,1.5040923604626542,-6.966463850465041,12,0.0,0.0,-0.011327106262500166,-6.79538284582147,"[0.04562253877520561, 0.42267635464668274, 0.04570275545120239, 0.5229198336601257, -0.03692151978611946]"
2018-01-04 21:00:00+00:00,2018-01-04 14:31:00+00:00,2018-01-04 21:00:00+00:00,1.0775816921917019,0.0,-34503.69694499916,-366793.44,0.0011617667208210225,1,[],10301707.34,4,9923425.28,"[{'sid': Equity(4 [VWO]), 'amount': 9658, 'cost_basis': 47.173575, 'last_sale_price': 47.44}, {'sid': Equity(2 [SPY]), 'amount': 15548, 'cost_basis': 268.34920659763316, 'last_sale_price': 271.61}, {'sid': Equity(3 [VNQ]), 'amount': 5466, 'cost_basis': 83.29816135326759, 'last_sale_price': 81.01}, {'sid': Equity(1 [LQD]), 'amount': 42816, 'cost_basis': 121.02514220562846, 'last_sale_price': 120.93}, {'sid': Equity(0 [DBC]), 'amount': -21872, 'cost_basis': 16.021985, 'last_sale_price': 16.77}]",9934913.9,9934913.9,-366793.44,9900410.203055002,1.0034850775106623,9923425.28,[],11488.620000001043,-34503.69694499916,10301707.34,0.0,2018-01,0.0,,,-0.009958979694499881,0.03421791910145424,1.5040923604626542,-5.995077188231441,13,0.0,0.0,-0.011327106262500166,-5.652090850563188,"[0.04562253877520561, 0.42267635464668274, 0.04570275545120239, 0.5229198336601257, -0.03692151978611946]"
2018-01-05 21:00:00+00:00,2018-01-05 14:31:00+00:00,2018-01-05 21:00:00+00:00,1.077067362811297,0.0,-34503.69694499916,-365481.12,0.003233861965650675,1,[],10332411.58,4,9934913.9,"[{'sid': Equity(4 [VWO]), 'amount': 9658, 'cost_basis': 47.173575, 'last_sale_price': 47.86}, {'sid': Equity(2 [SPY]), 'amount': 15548, 'cost_basis': 268.34920659763316, 'last_sale_price': 273.42}, {'sid': Equity(3 [VNQ]), 'amount': 5466, 'cost_basis': 83.29816135326759, 'last_sale_price': 81.05}, {'sid': Equity(1 [LQD]), 'amount': 42816, 'cost_basis': 121.02514220562846, 'last_sale_price': 120.89}, {'sid': Equity(0 [DBC]), 'amount': -21872, 'cost_basis': 16.021985, 'last_sale_price': 16.71}]",9966930.46,9966930.46,-365481.12,9932426.763055002,1.003473843580034,9934913.9,[],32016.56000000052,-34503.69694499916,10332411.58,0.0,2018-01,0.0,,,-0.006757323694499884,0.036999883875679485,1.5040923604626542,-3.9045158096660724,14,0.0,0.0,-0.011327106262500166,-3.2805180601339585,"[0.04562253877520561, 0.42267635464668274, 0.04570275545120239, 0.5229198336601257, -0.03692151978611946]"
2018-01-08 21:00:00+00:00,2018-01-08 14:31:00+00:00,2018-01-08 21:00:00+00:00,1.0769461857387,0.0,-34503.69694499916,-365262.39999999997,0.0010024599463482886,1,[],10342149.72,4,9966930.46,"[{'sid': Equity(4 [VWO]), 'amount': 9658, 'cost_basis': 47.173575, 'last_sale_price': 47.870000000000005}, {'sid': Equity(2 [SPY]), 'amount': 15548, 'cost_basis': 268.34920659763316, 'last_sale_price': 273.92}, {'sid': Equity(3 [VNQ]), 'amount': 5466, 'cost_basis': 83.29816135326759, 'last_sale_price': 81.47}, {'sid': Equity(1 [LQD]), 'amount': 42816, 'cost_basis': 121.02514220562846, 'last_sale_price': 120.88}, {'sid': Equity(0 [DBC]), 'amount': -21872, 'cost_basis': 16.021985, 'last_sale_price': 16.7}]",9976887.32,9976887.32,-365262.39999999997,9942383.623055002,1.0034703646784449,9966930.46,"[{'id': '9c039c118475422f9e9673ad6fcfefba', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 1920, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd5613d6c31b04d20a59ad86feb867fea', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -2714, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e39efafde4254006aedce92495047457', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -4615, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'da33201908da435e91016d7b1d497960', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 8277, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f8f51b84542d45ba9d3e57b74d2bd99a', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -444, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",9956.859999999404,-34503.69694499916,10342149.72,0.0,2018-01,0.0,,,-0.005761637694499888,0.03616918965981472,1.5040923604626542,-3.2113538137545965,15,0.0,0.0,-0.011327106262500166,-2.666510970626674,"[0.05574658140540123, 0.35356730222702026, 0.006969914771616459, 0.6212005019187927, -0.03748438507318497]"
2018-01-09 21:00:00+00:00,2018-01-09 14:31:00+00:00,2018-01-09 21:00:00+00:00,1.0756706793797506,33824.18171000108,-34503.69694499916,-375131.95999999996,-0.0018654800491697543,1,"[{'amount': 1920, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 47.88393, 'order_id': '9c039c118475422f9e9673ad6fcfefba', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -2714, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 274.40273, 'order_id': 'd5613d6c31b04d20a59ad86feb867fea', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -4615, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 80.37979, 'order_id': 'e39efafde4254006aedce92495047457', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 8277, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 120.50022, 'order_id': 'da33201908da435e91016d7b1d497960', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -444, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 16.801595, 'order_id': 'f8f51b84542d45ba9d3e57b74d2bd99a', 'sid': Equity(0 [DBC]), 'commission': None}]",10299647.780000001,4,9976887.32,"[{'sid': Equity(4 [VWO]), 'amount': 11578, 'cost_basis': 47.29137441267922, 'last_sale_price': 47.86}, {'sid': Equity(2 [SPY]), 'amount': 12834, 'cost_basis': 268.34920659763316, 'last_sale_price': 274.54}, {'sid': Equity(3 [VNQ]), 'amount': 851, 'cost_basis': 83.29816135326759, 'last_sale_price': 80.42}, {'sid': Equity(1 [LQD]), 'amount': 51093, 'cost_basis': 120.94010548639125, 'last_sale_price': 120.44}, {'sid': Equity(0 [DBC]), 'amount': -22316, 'cost_basis': 16.037496150743863, 'last_sale_price': 16.81}]",9924515.82,9924515.82,-375131.95999999996,9923836.304765001,1.0000684730394709,9976887.32,"[{'id': '9c039c118475422f9e9673ad6fcfefba', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 1920, 'filled': 1920, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd5613d6c31b04d20a59ad86feb867fea', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -2714, 'filled': -2714, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e39efafde4254006aedce92495047457', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -4615, 'filled': -4615, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'da33201908da435e91016d7b1d497960', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 8277, 'filled': 8277, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f8f51b84542d45ba9d3e57b74d2bd99a', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -444, 'filled': -444, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-18547.31829000078,-679.515234999154,10299647.780000001,0.0,2018-01,0.0,,,-0.007616369523499977,0.035434782864959186,1.5040923604626542,-3.9924149805659375,16,0.0,0.0,-0.011327106262500166,-3.3808308052397495,"[0.05574658140540123, 0.35356730222702026, 0.006969914771616459, 0.6212005019187927, -0.03748438507318497]"
2018-01-10 21:00:00+00:00,2018-01-10 14:31:00+00:00,2018-01-10 21:00:00+00:00,1.075985235542638,0.0,-679.515234999154,-376470.92000000004,-0.0005883893910257898,1,[],10295147.66,4,9924515.82,"[{'sid': Equity(4 [VWO]), 'amount': 11578, 'cost_basis': 47.29137441267922, 'last_sale_price': 47.65}, {'sid': Equity(2 [SPY]), 'amount': 12834, 'cost_basis': 268.34920659763316, 'last_sale_price': 274.12}, {'sid': Equity(3 [VNQ]), 'amount': 851, 'cost_basis': 83.29816135326759, 'last_sale_price': 79.52}, {'sid': Equity(1 [LQD]), 'amount': 51093, 'cost_basis': 120.94010548639125, 'last_sale_price': 120.52}, {'sid': Equity(0 [DBC]), 'amount': -22316, 'cost_basis': 16.037496150743863, 'last_sale_price': 16.87}]",9918676.74,9918676.74,-376470.92000000004,9917997.224765,1.0000685133520004,9924515.82,[],-5839.0800000000745,-679.515234999154,10295147.66,0.0,2018-01,0.0,,,-0.008200277523500055,0.034312339134140606,1.5040923604626542,-4.160248428511525,17,0.0,0.0,-0.011327106262500166,-3.540242830214269,"[0.05574658140540123, 0.35356730222702026, 0.006969914771616459, 0.6212005019187927, -0.03748438507318497]"
2018-01-11 21:00:00+00:00,2018-01-11 14:31:00+00:00,2018-01-11 21:00:00+00:00,1.0756043102529222,0.0,-679.515234999154,-376247.76,0.004443189386055035,1,[],10338992.04,4,9918676.74,"[{'sid': Equity(4 [VWO]), 'amount': 11578, 'cost_basis': 47.29137441267922, 'last_sale_price': 47.96}, {'sid': Equity(2 [SPY]), 'amount': 12834, 'cost_basis': 268.34920659763316, 'last_sale_price': 276.12}, {'sid': Equity(3 [VNQ]), 'amount': 851, 'cost_basis': 83.29816135326759, 'last_sale_price': 79.25}, {'sid': Equity(1 [LQD]), 'amount': 51093, 'cost_basis': 120.94010548639125, 'last_sale_price': 120.81}, {'sid': Equity(0 [DBC]), 'amount': -22316, 'cost_basis': 16.037496150743863, 'last_sale_price': 16.86}]",9962744.28,9962744.28,-376247.76,9962064.764765,1.0000682102808047,9918676.74,[],44067.539999999106,-679.515234999154,10338992.04,0.0,2018-01,0.0,,,-0.003793523523500153,0.038048546200089524,1.5040923604626542,-1.8508833686654986,18,0.0,0.0,-0.011327106262500166,-1.3803629886561666,"[0.05574658140540123, 0.35356730222702026, 0.006969914771616459, 0.6212005019187927, -0.03748438507318497]"
2018-01-12 21:00:00+00:00,2018-01-12 14:31:00+00:00,2018-01-12 21:00:00+00:00,1.0758912285324735,0.0,-679.515234999154,-378702.51999999996,0.0027131363465533465,1,[],10368475.24,4,9962744.28,"[{'sid': Equity(4 [VWO]), 'amount': 11578, 'cost_basis': 47.29137441267922, 'last_sale_price': 48.47}, {'sid': Equity(2 [SPY]), 'amount': 12834, 'cost_basis': 268.34920659763316, 'last_sale_price': 277.92}, {'sid': Equity(3 [VNQ]), 'amount': 851, 'cost_basis': 83.29816135326759, 'last_sale_price': 78.61}, {'sid': Equity(1 [LQD]), 'amount': 51093, 'cost_basis': 120.94010548639125, 'last_sale_price': 120.83}, {'sid': Equity(0 [DBC]), 'amount': -22316, 'cost_basis': 16.037496150743863, 'last_sale_price': 16.97}]",9989772.72,9989772.72,-378702.51999999996,9989093.204765001,1.0000680257177574,9962744.28,[],27028.44000000134,-679.515234999154,10368475.24,0.0,2018-01,0.0,,,-0.001090679523499949,0.03847689949724098,1.5040923604626542,-0.49863047484369977,19,0.0,0.0,-0.011327106262500166,-0.3579237537458847,"[0.05574658140540123, 0.35356730222702026, 0.006969914771616459, 0.6212005019187927, -0.03748438507318497]"
2018-01-16 21:00:00+00:00,2018-01-16 14:31:00+00:00,2018-01-16 21:00:00+00:00,1.0755900668951381,0.0,-679.515234999154,-376917.24,-0.0007445981179203809,1,[],10359252.100000001,4,9989772.72,"[{'sid': Equity(4 [VWO]), 'amount': 11578, 'cost_basis': 47.29137441267922, 'last_sale_price': 48.230000000000004}, {'sid': Equity(2 [SPY]), 'amount': 12834, 'cost_basis': 268.34920659763316, 'last_sale_price': 276.97}, {'sid': Equity(3 [VNQ]), 'amount': 851, 'cost_basis': 83.29816135326759, 'last_sale_price': 78.76}, {'sid': Equity(1 [LQD]), 'amount': 51093, 'cost_basis': 120.94010548639125, 'last_sale_price': 120.94}, {'sid': Equity(0 [DBC]), 'amount': -22316, 'cost_basis': 16.037496150743863, 'last_sale_price': 16.89}]",9982334.860000001,9982334.860000001,-376917.24,9981655.344765002,1.0000680764073222,9989772.72,"[{'id': 'befd79349aab410b92539063a82ad5b8', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': -7799, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7d4ed5e501ed415783ec6aa1060d25e1', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': 6802, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1c2841cb81fc44f6969b50462fcaa33a', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': 22665, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6a8ab8890cf34ce89c410c44f68a5c9f', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': -10966, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'bfef40e2c3114690beabf20351de47f9', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': -116489, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-7437.859999999404,-679.515234999154,10359252.100000001,0.0,2018-01,0.0,,,-0.001834465523499862,0.037530656601378776,1.5040923604626542,-0.8305243697287225,20,0.0,0.0,-0.011327106262500166,-0.5985811282209048,"[0.01825759932398796, 0.5448734760284424, 0.1855589896440506, 0.4861830472946167, -0.23487311601638794]"
