,period_open,period_close,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,returns,portfolio_value,longs_count,shorts_count,long_value,short_value,long_exposure,pnl,short_exposure,capital_used,orders,transactions,gross_leverage,positions,net_leverage,starting_exposure,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,algorithm_period_return,algo_volatility,benchmark_period_return,benchmark_volatility,weights,cumulative_returns
2020-12-30 21:00:00+00:00,2020-12-30 14:31:00+00:00,2020-12-30 21:00:00+00:00,10130675.04,10073438.43,10130675.04,-17621.23895500049,-17621.23895500049,0.005922091175157237,10113053.801044999,5,0,10130675.04,0.0,10130675.04,57236.609999999404,0.0,0.0,[],[],1.001742425117246,"[{'sid': Equity(4 [VWO]), 'amount': 41830, 'cost_basis': 49.574775, 'last_sale_price': 50.24}, {'sid': Equity(2 [SPY]), 'amount': 5702, 'cost_basis': 367.42362, 'last_sale_price': 371.99}, {'sid': Equity(3 [VNQ]), 'amount': 23330, 'cost_basis': 84.14320102528933, 'last_sale_price': 84.12}, {'sid': Equity(1 [LQD]), 'amount': 14403, 'cost_basis': 137.338635, 'last_sale_price': 138.1}, {'sid': Equity(0 [DBC]), 'amount': 133639, 'cost_basis': 14.38719, 'last_sale_price': 14.64}]",1.001742425117246,10073438.43,,,8.184026838764572,48.26557385496681,-0.0009861689871841646,1.0515748067084119,0.0,0.0,11,2020-12,0.011305380104499996,0.031540163107264506,0.0,0.0,"[0.20371179282665253, 0.21081003546714783, 0.19557785987854004, 0.19725774228572845, 0.19264258444309235]",0.011305380104499996
2020-12-31 21:00:00+00:00,2020-12-31 14:31:00+00:00,2020-12-31 21:00:00+00:00,10163361.65,10130675.04,10163361.65,-17621.23895500049,-17621.23895500049,0.0031937445475112352,10145740.411045,5,0,10163361.65,0.0,10163361.65,32686.610000001267,0.0,0.0,[],[],1.0017368115328298,"[{'sid': Equity(4 [VWO]), 'amount': 41830, 'cost_basis': 49.574775, 'last_sale_price': 50.11}, {'sid': Equity(2 [SPY]), 'amount': 5702, 'cost_basis': 367.42362, 'last_sale_price': 373.88}, {'sid': Equity(3 [VNQ]), 'amount': 23330, 'cost_basis': 84.14320102528933, 'last_sale_price': 84.93}, {'sid': Equity(1 [LQD]), 'amount': 14403, 'cost_basis': 137.338635, 'last_sale_price': 138.13}, {'sid': Equity(0 [DBC]), 'amount': 133639, 'cost_basis': 14.38719, 'last_sale_price': 14.700000000000001}]",1.0017368115328298,10130675.04,,,9.596662275788233,59.46662036675489,-0.0009861689871841646,1.0515748067084119,0.0,0.0,12,2020-12,0.014574041104500113,0.03172869946195687,0.0,0.0,"[0.20371179282665253, 0.21081003546714783, 0.19557785987854004, 0.19725774228572845, 0.19264258444309235]",0.014574041104500113
2021-01-04 21:00:00+00:00,2021-01-04 14:31:00+00:00,2021-01-04 21:00:00+00:00,10058795.350000001,10163361.65,10058795.350000001,-17621.23895500049,-17621.23895500049,-0.0100787199026402,10041174.111045001,5,0,10058795.350000001,0.0,10058795.350000001,-104566.29999999888,0.0,0.0,"[{'id': 'ee2aaf102e8b43bc9ec75139c646d99d', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -3515, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd3f4d9d8e7754e088a515cea38f78f9c', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -53, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '646f564f1bd648b58e578733d355b93b', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 1508, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c5f6b4b7f82f498fa85c38548f774e5d', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -99, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '57da9f7dde514d9cb8640e8f5fc30fd9', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 4720, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.0017548982579256,"[{'sid': Equity(4 [VWO]), 'amount': 41830, 'cost_basis': 49.574775, 'last_sale_price': 50.34}, {'sid': Equity(2 [SPY]), 'amount': 5702, 'cost_basis': 367.42362, 'last_sale_price': 368.79}, {'sid': Equity(3 [VNQ]), 'amount': 23330, 'cost_basis': 84.14320102528933, 'last_sale_price': 82.17}, {'sid': Equity(1 [LQD]), 'amount': 14403, 'cost_basis': 137.338635, 'last_sale_price': 137.43}, {'sid': Equity(0 [DBC]), 'amount': 133639, 'cost_basis': 14.38719, 'last_sale_price': 14.620000000000001}]",1.0017548982579256,10163361.65,,,1.3752805799161885,1.780805887260745,-0.010306423756531954,1.0515748067084119,0.0,0.0,13,2021-01,0.004117411104500146,0.05910159419446567,0.0,0.0,"[0.19208356738090515, 0.20743995904922485, 0.20325736701488495, 0.19576682150363922, 0.2014523148536682]",0.004117411104500146
2021-01-05 21:00:00+00:00,2021-01-05 14:31:00+00:00,2021-01-05 21:00:00+00:00,10154208.57,10058795.350000001,10154208.57,-17621.23895500049,1439.3235099994781,0.011485758155807576,10155647.893509999,5,0,10154208.57,0.0,10154208.57,114473.78246499784,0.0,19060.562464997172,"[{'id': 'ee2aaf102e8b43bc9ec75139c646d99d', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -3515, 'filled': -3515, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd3f4d9d8e7754e088a515cea38f78f9c', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -53, 'filled': -53, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '646f564f1bd648b58e578733d355b93b', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 1508, 'filled': 1508, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c5f6b4b7f82f498fa85c38548f774e5d', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -99, 'filled': -99, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '57da9f7dde514d9cb8640e8f5fc30fd9', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 4720, 'filled': 4720, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -3515, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 51.484245, 'order_id': 'ee2aaf102e8b43bc9ec75139c646d99d', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -53, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 371.144335, 'order_id': 'd3f4d9d8e7754e088a515cea38f78f9c', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 1508, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 82.331145, 'order_id': '646f564f1bd648b58e578733d355b93b', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -99, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 136.921505, 'order_id': 'c5f6b4b7f82f498fa85c38548f774e5d', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 4720, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 15.037515, 'order_id': '57da9f7dde514d9cb8640e8f5fc30fd9', 'sid': Equity(0 [DBC]), 'commission': None}]",0.9998582735907062,"[{'sid': Equity(4 [VWO]), 'amount': 38315, 'cost_basis': 49.574775, 'last_sale_price': 51.51}, {'sid': Equity(2 [SPY]), 'amount': 5649, 'cost_basis': 367.42362, 'last_sale_price': 371.33}, {'sid': Equity(3 [VNQ]), 'amount': 24838, 'cost_basis': 84.03318490136083, 'last_sale_price': 82.29}, {'sid': Equity(1 [LQD]), 'amount': 14304, 'cost_basis': 137.338635, 'last_sale_price': 136.99}, {'sid': Equity(0 [DBC]), 'amount': 138359, 'cost_basis': 14.409375286103543, 'last_sale_price': 15.030000000000001}]",0.9998582735907062,10058795.350000001,,,3.8079072739082114,6.3816807399265665,-0.010306423756531954,1.0515748067084119,0.0,0.0,14,2021-01,0.015564789350999808,0.07371065848752763,0.0,0.0,"[0.19208356738090515, 0.20743995904922485, 0.20325736701488495, 0.19576682150363922, 0.2014523148536682]",0.015564789350999808
2021-01-06 21:00:00+00:00,2021-01-06 14:31:00+00:00,2021-01-06 21:00:00+00:00,10138342.059999999,10154208.57,10138342.059999999,1439.3235099994781,1439.3235099994781,-0.0015451462253782305,10139781.383509997,5,0,10138342.059999999,0.0,10138342.059999999,-15866.51000000164,0.0,0.0,[],[],0.9998580518202947,"[{'sid': Equity(4 [VWO]), 'amount': 38315, 'cost_basis': 49.574775, 'last_sale_price': 51.02}, {'sid': Equity(2 [SPY]), 'amount': 5649, 'cost_basis': 367.42362, 'last_sale_price': 373.55}, {'sid': Equity(3 [VNQ]), 'amount': 24838, 'cost_basis': 84.03318490136083, 'last_sale_price': 82.43}, {'sid': Equity(1 [LQD]), 'amount': 14304, 'cost_basis': 137.338635, 'last_sale_price': 135.88}, {'sid': Equity(0 [DBC]), 'amount': 138359, 'cost_basis': 14.409375286103543, 'last_sale_price': 15.05}]",0.9998580518202947,10154208.57,,,3.2798042113249553,5.485636174305561,-0.010306423756531954,1.0515748067084119,0.0,0.0,15,2021-01,0.013978138350999592,0.07187134027934253,0.0,0.0,"[0.19208356738090515, 0.20743995904922485, 0.20325736701488495, 0.19576682150363922, 0.2014523148536682]",0.013978138350999592
2021-01-07 21:00:00+00:00,2021-01-07 14:31:00+00:00,2021-01-07 21:00:00+00:00,10190444.98,10138342.059999999,10190444.98,1439.3235099994781,1439.3235099994781,0.00519687060891926,10191884.303509999,5,0,10190444.98,0.0,10190444.98,52102.92000000179,0.0,0.0,[],[],0.9998587774873482,"[{'sid': Equity(4 [VWO]), 'amount': 38315, 'cost_basis': 49.574775, 'last_sale_price': 51.42}, {'sid': Equity(2 [SPY]), 'amount': 5649, 'cost_basis': 367.42362, 'last_sale_price': 379.1}, {'sid': Equity(3 [VNQ]), 'amount': 24838, 'cost_basis': 84.03318490136083, 'last_sale_price': 82.27}, {'sid': Equity(1 [LQD]), 'amount': 14304, 'cost_basis': 137.338635, 'last_sale_price': 135.86}, {'sid': Equity(0 [DBC]), 'amount': 138359, 'cost_basis': 14.409375286103543, 'last_sale_price': 15.120000000000001}]",0.9998587774873482,10138342.059999999,,,4.228020107219689,7.256588256518977,-0.010306423756531954,1.0515748067084119,0.0,0.0,16,2021-01,0.019188430350999708,0.07140978712309386,0.0,0.0,"[0.19208356738090515, 0.20743995904922485, 0.20325736701488495, 0.19576682150363922, 0.2014523148536682]",0.019188430350999708
2021-01-08 21:00:00+00:00,2021-01-08 14:31:00+00:00,2021-01-08 21:00:00+00:00,10277537.5,10190444.98,10277537.5,1439.3235099994781,1439.3235099994781,0.008464878111707394,10278976.823509999,5,0,10277537.5,0.0,10277537.5,87092.51999999955,0.0,0.0,[],[],0.9998599740485156,"[{'sid': Equity(4 [VWO]), 'amount': 38315, 'cost_basis': 49.574775, 'last_sale_price': 52.46}, {'sid': Equity(2 [SPY]), 'amount': 5649, 'cost_basis': 367.42362, 'last_sale_price': 381.26}, {'sid': Equity(3 [VNQ]), 'amount': 24838, 'cost_basis': 84.03318490136083, 'last_sale_price': 83.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 14304, 'cost_basis': 137.338635, 'last_sale_price': 135.76}, {'sid': Equity(0 [DBC]), 'amount': 138359, 'cost_basis': 14.409375286103543, 'last_sale_price': 15.24}]",0.9998599740485156,10190444.98,,,5.499405957459646,10.178121363076997,-0.010306423756531954,1.0515748067084119,0.0,0.0,17,2021-01,0.027897682350999764,0.07470500113850535,0.0,0.0,"[0.19208356738090515, 0.20743995904922485, 0.20325736701488495, 0.19576682150363922, 0.2014523148536682]",0.027897682350999764
2021-01-11 21:00:00+00:00,2021-01-11 14:31:00+00:00,2021-01-11 21:00:00+00:00,10188809.81,10277537.5,10188809.81,1439.3235099994781,1439.3235099994781,-0.008406835865673994,10190249.13351,5,0,10188809.81,0.0,10188809.81,-88727.68999999948,0.0,0.0,"[{'id': '13ab3b2a47d448bf95a47f85a0b38c70', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 795, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ac0cb71c559745b3a598bb8cf442c217', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -318, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b66117112a554cd183dc63545efc3417', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -452, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'bf1da8c2a9a7404cba26f740a4f13f5a', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 1285, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '79be9921fe73447ca9d7d07445d7a503', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -3683, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],0.999858754826193,"[{'sid': Equity(4 [VWO]), 'amount': 38315, 'cost_basis': 49.574775, 'last_sale_price': 51.85}, {'sid': Equity(2 [SPY]), 'amount': 5649, 'cost_basis': 367.42362, 'last_sale_price': 378.69}, {'sid': Equity(3 [VNQ]), 'amount': 24838, 'cost_basis': 84.03318490136083, 'last_sale_price': 81.97}, {'sid': Equity(1 [LQD]), 'amount': 14304, 'cost_basis': 137.338635, 'last_sale_price': 135.18}, {'sid': Equity(0 [DBC]), 'amount': 138359, 'cost_basis': 14.409375286103543, 'last_sale_price': 15.13}]",0.999858754826193,10277537.5,,,3.2573558400002924,5.257790319299288,-0.010306423756531954,1.0515748067084119,0.0,0.0,18,2021-01,0.019024913350999872,0.08201795420222913,0.0,0.0,"[0.19900231063365936, 0.1980818659067154, 0.19615527987480164, 0.2068013697862625, 0.1999591886997223]",0.019024913350999872
2021-01-12 21:00:00+00:00,2021-01-12 14:31:00+00:00,2021-01-12 21:00:00+00:00,10261468.58,10188809.81,10261468.58,1439.3235099994781,-151.55143500053964,0.00686826337007556,10261317.028564999,5,0,10261468.58,0.0,10261468.58,71067.89505499974,0.0,-1590.8749450016767,"[{'id': '13ab3b2a47d448bf95a47f85a0b38c70', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 795, 'filled': 795, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ac0cb71c559745b3a598bb8cf442c217', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -318, 'filled': -318, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b66117112a554cd183dc63545efc3417', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -452, 'filled': -452, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'bf1da8c2a9a7404cba26f740a4f13f5a', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 1285, 'filled': 1285, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '79be9921fe73447ca9d7d07445d7a503', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -3683, 'filled': -3683, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 795, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 52.44621, 'order_id': '13ab3b2a47d448bf95a47f85a0b38c70', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -318, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 378.58061499999997, 'order_id': 'ac0cb71c559745b3a598bb8cf442c217', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -452, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 82.11892, 'order_id': 'b66117112a554cd183dc63545efc3417', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 1285, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 135.537735, 'order_id': 'bf1da8c2a9a7404cba26f740a4f13f5a', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -3683, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 15.41229, 'order_id': '79be9921fe73447ca9d7d07445d7a503', 'sid': Equity(0 [DBC]), 'commission': None}]",1.0000147691991759,"[{'sid': Equity(4 [VWO]), 'amount': 39110, 'cost_basis': 49.63314346906163, 'last_sale_price': 52.42}, {'sid': Equity(2 [SPY]), 'amount': 5331, 'cost_basis': 367.42362, 'last_sale_price': 378.77}, {'sid': Equity(3 [VNQ]), 'amount': 24386, 'cost_basis': 84.03318490136083, 'last_sale_price': 82.16}, {'sid': Equity(1 [LQD]), 'amount': 15589, 'cost_basis': 137.19018695971522, 'last_sale_price': 135.47}, {'sid': Equity(0 [DBC]), 'amount': 134676, 'cost_basis': 14.409375286103543, 'last_sale_price': 15.42}]",1.0000147691991759,10188809.81,,,4.185746159096927,6.9878314241760275,-0.010306423756531954,1.0515748067084119,0.0,0.0,19,2021-01,0.026131702856499794,0.08256573633454922,0.0,0.0,"[0.19900231063365936, 0.1980818659067154, 0.19615527987480164, 0.2068013697862625, 0.1999591886997223]",0.026131702856499794
2021-01-13 21:00:00+00:00,2021-01-13 14:31:00+00:00,2021-01-13 21:00:00+00:00,10308922.31,10261468.58,10308922.31,-151.55143500053964,-151.55143500053964,0.004554993146596452,10308770.758565,5,0,10308922.31,0.0,10308922.31,47453.73000000045,0.0,0.0,[],[],1.0000147012130303,"[{'sid': Equity(4 [VWO]), 'amount': 39110, 'cost_basis': 49.63314346906163, 'last_sale_price': 52.59}, {'sid': Equity(2 [SPY]), 'amount': 5331, 'cost_basis': 367.42362, 'last_sale_price': 379.79}, {'sid': Equity(3 [VNQ]), 'amount': 24386, 'cost_basis': 84.03318490136083, 'last_sale_price': 83.16}, {'sid': Equity(1 [LQD]), 'amount': 15589, 'cost_basis': 137.19018695971522, 'last_sale_price': 136.52}, {'sid': Equity(0 [DBC]), 'amount': 134676, 'cost_basis': 14.409375286103543, 'last_sale_price': 15.38}]",1.0000147012130303,10261468.58,,,4.761586704424329,8.01967112680723,-0.010306423756531954,1.0515748067084119,0.0,0.0,20,2021-01,0.030877075856500014,0.08118896238741988,0.0,0.0,"[0.19900231063365936, 0.1980818659067154, 0.19615527987480164, 0.2068013697862625, 0.1999591886997223]",0.030877075856500014
2021-01-14 21:00:00+00:00,2021-01-14 14:31:00+00:00,2021-01-14 21:00:00+00:00,10343775.549999999,10308922.31,10343775.549999999,-151.55143500053964,-151.55143500053964,0.0033849456488640956,10343623.998564998,5,0,10343775.549999999,0.0,10343775.549999999,34853.23999999836,0.0,0.0,[],[],1.0000146516767259,"[{'sid': Equity(4 [VWO]), 'amount': 39110, 'cost_basis': 49.63314346906163, 'last_sale_price': 53.11}, {'sid': Equity(2 [SPY]), 'amount': 5331, 'cost_basis': 367.42362, 'last_sale_price': 378.46}, {'sid': Equity(3 [VNQ]), 'amount': 24386, 'cost_basis': 84.03318490136083, 'last_sale_price': 83.65}, {'sid': Equity(1 [LQD]), 'amount': 15589, 'cost_basis': 137.19018695971522, 'last_sale_price': 135.93}, {'sid': Equity(0 [DBC]), 'amount': 134676, 'cost_basis': 14.409375286103543, 'last_sale_price': 15.52}]",1.0000146516767259,10308922.31,,,5.148548217125186,8.688820064084627,-0.010306423756531954,1.0515748067084119,0.0,0.0,21,2021-01,0.034362399856499914,0.07939140698572383,0.0,0.0,"[0.19900231063365936, 0.1980818659067154, 0.19615527987480164, 0.2068013697862625, 0.1999591886997223]",0.034362399856499914
2021-01-15 21:00:00+00:00,2021-01-15 14:31:00+00:00,2021-01-15 21:00:00+00:00,10302260.420000002,10343775.549999999,10302260.420000002,-151.55143500053964,-151.55143500053964,-0.004012175025889731,10302108.868565,5,0,10302260.420000002,0.0,10302260.420000002,-41515.129999997094,0.0,0.0,[],[],1.0000147107196142,"[{'sid': Equity(4 [VWO]), 'amount': 39110, 'cost_basis': 49.63314346906163, 'last_sale_price': 52.5}, {'sid': Equity(2 [SPY]), 'amount': 5331, 'cost_basis': 367.42362, 'last_sale_price': 375.7}, {'sid': Equity(3 [VNQ]), 'amount': 24386, 'cost_basis': 84.03318490136083, 'last_sale_price': 84.61}, {'sid': Equity(1 [LQD]), 'amount': 15589, 'cost_basis': 137.19018695971522, 'last_sale_price': 136.14000000000001}, {'sid': Equity(0 [DBC]), 'amount': 134676, 'cost_basis': 14.409375286103543, 'last_sale_price': 15.3}]",1.0000147107196142,10343775.549999999,,,4.313715775193413,7.181695480307085,-0.010306423756531954,1.0515748067084119,0.0,0.0,22,2021-01,0.030210886856500085,0.07979130223364876,0.0,0.0,"[0.19900231063365936, 0.1980818659067154, 0.19615527987480164, 0.2068013697862625, 0.1999591886997223]",0.030210886856500085
