,period_open,period_close,long_exposure,pnl,short_exposure,capital_used,orders,transactions,gross_leverage,positions,net_leverage,starting_exposure,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,shorts_count,long_value,short_value,returns,algo_volatility,benchmark_period_return,benchmark_volatility,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,algorithm_period_return,weights
2023-03-03 21:00:00+00:00,2023-03-03 14:31:00+00:00,2023-03-03 21:00:00+00:00,10631623.52,137914.1099999994,0.0,0.0,[],[],1.0000306394987393,"[{'sid': Equity(4 [VWO]), 'amount': 52662, 'cost_basis': 47.11046567220943, 'last_sale_price': 40.69}, {'sid': Equity(2 [SPY]), 'amount': 5252, 'cost_basis': 386.53331397981657, 'last_sale_price': 404.19}, {'sid': Equity(3 [VNQ]), 'amount': 24331, 'cost_basis': 88.95207869015637, 'last_sale_price': 86.93}, {'sid': Equity(1 [LQD]), 'amount': 19727, 'cost_basis': 128.0725721867839, 'last_sale_price': 106.17}, {'sid': Equity(0 [DBC]), 'amount': 88164, 'cost_basis': 20.329171180945636, 'last_sale_price': 24.46}]",1.0000306394987393,10493709.41,10631623.52,10493709.41,10631623.52,-325.7376349999964,-325.7376349999964,10631297.782365,5,0,10631623.52,0.0,0.013142958868758825,0.1309908970706346,0.0,0.0,,,0.27646025211086633,0.392068062544744,-0.20226465443232064,1.000374248125511,0.0,0.0,558,2023-03,0.06312977823649835,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2023-03-06 21:00:00+00:00,2023-03-06 14:31:00+00:00,2023-03-06 21:00:00+00:00,10601148.35,-30475.169999999925,0.0,0.0,"[{'id': 'd0cd0c348d3b413384e832c768fb35e4', 'dt': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': -376, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e7bb8666448e462f9f108ef8a6faa0f6', 'dt': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': -10, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '75daeee83ea04294af2e9e5a10c11066', 'dt': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': 154, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7181a163e5a7469ea230d06aa466df2a', 'dt': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': 297, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b08df3ff129c41b0a4ca48f70c383c29', 'dt': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': -1057, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.000030727580954,"[{'sid': Equity(4 [VWO]), 'amount': 52662, 'cost_basis': 47.11046567220943, 'last_sale_price': 40.550000000000004}, {'sid': Equity(2 [SPY]), 'amount': 5252, 'cost_basis': 386.53331397981657, 'last_sale_price': 404.47}, {'sid': Equity(3 [VNQ]), 'amount': 24331, 'cost_basis': 88.95207869015637, 'last_sale_price': 86.59}, {'sid': Equity(1 [LQD]), 'amount': 19727, 'cost_basis': 128.0725721867839, 'last_sale_price': 105.88}, {'sid': Equity(0 [DBC]), 'amount': 88164, 'cost_basis': 20.329171180945636, 'last_sale_price': 24.34}]",1.000030727580954,10631623.52,10601148.35,10631623.52,10601148.35,-325.7376349999964,-325.7376349999964,10600822.612365,5,0,10601148.35,0.0,-0.002866552195589067,0.13088907497115343,0.0,0.0,,,0.2663074607700878,0.37763197036363094,-0.20226465443232064,1.000374248125511,0.0,0.0,559,2023-03,0.0600822612364984,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2023-03-07 21:00:00+00:00,2023-03-07 14:31:00+00:00,2023-03-07 21:00:00+00:00,10438018.29,-163362.0819100011,0.0,-232.02191000059247,"[{'id': 'd0cd0c348d3b413384e832c768fb35e4', 'dt': Timestamp('2023-03-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': -376, 'filled': -376, 'commission': 1.8800000000000001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e7bb8666448e462f9f108ef8a6faa0f6', 'dt': Timestamp('2023-03-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': -10, 'filled': -10, 'commission': 0.05, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '75daeee83ea04294af2e9e5a10c11066', 'dt': Timestamp('2023-03-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': 154, 'filled': 154, 'commission': 0.77, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7181a163e5a7469ea230d06aa466df2a', 'dt': Timestamp('2023-03-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': 297, 'filled': 297, 'commission': 1.485, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b08df3ff129c41b0a4ca48f70c383c29', 'dt': Timestamp('2023-03-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': -1057, 'filled': -1057, 'commission': 5.285, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -376, 'dt': Timestamp('2023-03-07 21:00:00+0000', tz='UTC'), 'price': 39.930025, 'order_id': 'd0cd0c348d3b413384e832c768fb35e4', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -10, 'dt': Timestamp('2023-03-07 21:00:00+0000', tz='UTC'), 'price': 398.07086499999997, 'order_id': 'e7bb8666448e462f9f108ef8a6faa0f6', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 154, 'dt': Timestamp('2023-03-07 21:00:00+0000', tz='UTC'), 'price': 84.61228500000001, 'order_id': '75daeee83ea04294af2e9e5a10c11066', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 297, 'dt': Timestamp('2023-03-07 21:00:00+0000', tz='UTC'), 'price': 105.63279, 'order_id': '7181a163e5a7469ea230d06aa466df2a', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -1057, 'dt': Timestamp('2023-03-07 21:00:00+0000', tz='UTC'), 'price': 23.82808, 'order_id': 'b08df3ff129c41b0a4ca48f70c383c29', 'sid': Equity(0 [DBC]), 'commission': None}]",1.000053438242317,"[{'sid': Equity(4 [VWO]), 'amount': 52286, 'cost_basis': 47.110501628297094, 'last_sale_price': 39.95}, {'sid': Equity(2 [SPY]), 'amount': 5242, 'cost_basis': 386.5333235181607, 'last_sale_price': 398.27}, {'sid': Equity(3 [VNQ]), 'amount': 24485, 'cost_basis': 88.92481472330793, 'last_sale_price': 84.57000000000001}, {'sid': Equity(1 [LQD]), 'amount': 20024, 'cost_basis': 127.73981497995834, 'last_sale_price': 105.58}, {'sid': Equity(0 [DBC]), 'amount': 87107, 'cost_basis': 20.329231853451862, 'last_sale_price': 23.84}]",1.000053438242317,10601148.35,10438018.29,10601148.35,10438018.29,-325.7376349999964,-557.7595449999995,10437460.530454999,5,0,10438018.29,0.0,-0.015410321244263891,0.13118725001620168,0.0,0.0,,,0.2123670437575756,0.3002184243738513,-0.20226465443232064,1.000374248125511,0.0,0.0,560,2023-03,0.04374605304549828,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2023-03-08 21:00:00+00:00,2023-03-08 14:31:00+00:00,2023-03-08 21:00:00+00:00,10461428.110000001,23409.82000000216,0.0,0.0,[],[],1.000053318655744,"[{'sid': Equity(4 [VWO]), 'amount': 52286, 'cost_basis': 47.110501628297094, 'last_sale_price': 40.160000000000004}, {'sid': Equity(2 [SPY]), 'amount': 5242, 'cost_basis': 386.5333235181607, 'last_sale_price': 398.92}, {'sid': Equity(3 [VNQ]), 'amount': 24485, 'cost_basis': 88.92481472330793, 'last_sale_price': 85.54}, {'sid': Equity(1 [LQD]), 'amount': 20024, 'cost_basis': 127.73981497995834, 'last_sale_price': 105.41}, {'sid': Equity(0 [DBC]), 'amount': 87107, 'cost_basis': 20.329231853451862, 'last_sale_price': 23.71}]",1.000053318655744,10438018.29,10461428.110000001,10438018.29,10461428.110000001,-557.7595449999995,-557.7595449999995,10460870.350455001,5,0,10461428.110000001,0.0,0.0022428654874138143,0.1310778571867011,0.0,0.0,,,0.21985160891054759,0.31081716141504745,-0.20226465443232064,1.000374248125511,0.0,0.0,561,2023-03,0.04608703504549849,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2023-03-09 21:00:00+00:00,2023-03-09 14:31:00+00:00,2023-03-09 21:00:00+00:00,10304718.44,-156709.6700000018,0.0,0.0,[],[],1.0000541295465295,"[{'sid': Equity(4 [VWO]), 'amount': 52286, 'cost_basis': 47.110501628297094, 'last_sale_price': 39.34}, {'sid': Equity(2 [SPY]), 'amount': 5242, 'cost_basis': 386.5333235181607, 'last_sale_price': 391.56}, {'sid': Equity(3 [VNQ]), 'amount': 24485, 'cost_basis': 88.92481472330793, 'last_sale_price': 83.58}, {'sid': Equity(1 [LQD]), 'amount': 20024, 'cost_basis': 127.73981497995834, 'last_sale_price': 105.31}, {'sid': Equity(0 [DBC]), 'amount': 87107, 'cost_basis': 20.329231853451862, 'last_sale_price': 23.42}]",1.0000541295465295,10461428.110000001,10304718.44,10461428.110000001,10304718.44,-557.7595449999995,-557.7595449999995,10304160.680455,5,0,10304718.44,0.0,-0.014980557520549498,0.13135048056574497,0.0,0.0,,,0.1678649368144248,0.23664249218331135,-0.20226465443232064,1.000374248125511,0.0,0.0,562,2023-03,0.030416068045498346,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2023-03-10 21:00:00+00:00,2023-03-10 14:31:00+00:00,2023-03-10 21:00:00+00:00,10247787.76,-56930.6799999997,0.0,0.0,[],[],1.0000544302748133,"[{'sid': Equity(4 [VWO]), 'amount': 52286, 'cost_basis': 47.110501628297094, 'last_sale_price': 39.12}, {'sid': Equity(2 [SPY]), 'amount': 5242, 'cost_basis': 386.5333235181607, 'last_sale_price': 385.91}, {'sid': Equity(3 [VNQ]), 'amount': 24485, 'cost_basis': 88.92481472330793, 'last_sale_price': 80.81}, {'sid': Equity(1 [LQD]), 'amount': 20024, 'cost_basis': 127.73981497995834, 'last_sale_price': 106.82000000000001}, {'sid': Equity(0 [DBC]), 'amount': 87107, 'cost_basis': 20.329231853451862, 'last_sale_price': 23.67}]",1.0000544302748133,10304718.44,10247787.76,10304718.44,10247787.76,-557.7595449999995,-557.7595449999995,10247230.000455,5,0,10247787.76,0.0,-0.0055250186565886095,0.13128727722619704,0.0,0.0,,,0.14881081204038205,0.20970179423375682,-0.20226465443232064,1.000374248125511,0.0,0.0,563,2023-03,0.024723000045498322,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2023-03-13 20:00:00+00:00,2023-03-13 13:31:00+00:00,2023-03-13 20:00:00+00:00,10257503.43,9715.669999999925,0.0,0.0,"[{'id': 'c80f893697a744048edb13e2ef413abd', 'dt': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': 206, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '55222da74e47480e8f2e2857bdb4a682', 'dt': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': 81, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0e3a84e4b78d45f1bd68b08db5767daa', 'dt': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': 571, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '51e17a510b594bb6aba470266a21263d', 'dt': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': -835, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4a010b7dbdb64e528d3c82bce297e024', 'dt': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': 111, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.0000543787169125,"[{'sid': Equity(4 [VWO]), 'amount': 52286, 'cost_basis': 47.110501628297094, 'last_sale_price': 39.08}, {'sid': Equity(2 [SPY]), 'amount': 5242, 'cost_basis': 386.5333235181607, 'last_sale_price': 385.36}, {'sid': Equity(3 [VNQ]), 'amount': 24485, 'cost_basis': 88.92481472330793, 'last_sale_price': 81.87}, {'sid': Equity(1 [LQD]), 'amount': 20024, 'cost_basis': 127.73981497995834, 'last_sale_price': 106.91}, {'sid': Equity(0 [DBC]), 'amount': 87107, 'cost_basis': 20.329231853451862, 'last_sale_price': 23.52}]",1.0000543787169125,10247787.76,10257503.43,10247787.76,10257503.43,-557.7595449999995,-557.7595449999995,10256945.670455,5,0,10257503.43,0.0,0.0009481264692574598,0.1311719201335918,0.0,0.0,,,0.15190718622325336,0.21406692375034947,-0.20226465443232064,1.000374248125511,0.0,0.0,564,2023-03,0.02569456704549844,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2023-03-14 20:00:00+00:00,2023-03-14 13:31:00+00:00,2023-03-14 20:00:00+00:00,10279302.42,21142.328169999644,0.0,-656.6618299987167,"[{'id': 'c80f893697a744048edb13e2ef413abd', 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': 206, 'filled': 206, 'commission': 1.03, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '55222da74e47480e8f2e2857bdb4a682', 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': 81, 'filled': 81, 'commission': 0.405, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0e3a84e4b78d45f1bd68b08db5767daa', 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': 571, 'filled': 571, 'commission': 2.855, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '51e17a510b594bb6aba470266a21263d', 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': -835, 'filled': -835, 'commission': 4.175, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '4a010b7dbdb64e528d3c82bce297e024', 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': 111, 'filled': 111, 'commission': 0.555, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 206, 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'price': 39.119550000000004, 'order_id': 'c80f893697a744048edb13e2ef413abd', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 81, 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'price': 391.92586500000004, 'order_id': '55222da74e47480e8f2e2857bdb4a682', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 571, 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'price': 82.70133, 'order_id': '0e3a84e4b78d45f1bd68b08db5767daa', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -835, 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'price': 106.536705, 'order_id': '51e17a510b594bb6aba470266a21263d', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 111, 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'price': 23.23161, 'order_id': '4a010b7dbdb64e528d3c82bce297e024', 'sid': Equity(0 [DBC]), 'commission': None}]",1.0001181563511776,"[{'sid': Equity(4 [VWO]), 'amount': 52492, 'cost_basis': 47.079161499602634, 'last_sale_price': 39.1}, {'sid': Equity(2 [SPY]), 'amount': 5323, 'cost_basis': 386.6154578146155, 'last_sale_price': 391.73}, {'sid': Equity(3 [VNQ]), 'amount': 25056, 'cost_basis': 88.78310196879768, 'last_sale_price': 82.66}, {'sid': Equity(1 [LQD]), 'amount': 19189, 'cost_basis': 127.74003255252595, 'last_sale_price': 106.59}, {'sid': Equity(0 [DBC]), 'amount': 87218, 'cost_basis': 20.332931995329304, 'last_sale_price': 23.22}]",1.0001181563511776,10257503.43,10279302.42,10257503.43,10279302.42,-557.7595449999995,-1214.4213750000094,10278087.998625,5,0,10279302.42,0.0,0.0020612693923982572,0.13106226712104166,0.0,0.0,,,0.15877989299826342,0.22376297411440352,-0.20226465443232064,1.000374248125511,0.0,0.0,565,2023-03,0.027808799862498512,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2023-03-15 20:00:00+00:00,2023-03-15 13:31:00+00:00,2023-03-15 20:00:00+00:00,10203112.97,-76189.44999999925,0.0,0.0,[],[],1.0001190387621688,"[{'sid': Equity(4 [VWO]), 'amount': 52492, 'cost_basis': 47.079161499602634, 'last_sale_price': 38.45}, {'sid': Equity(2 [SPY]), 'amount': 5323, 'cost_basis': 386.6154578146155, 'last_sale_price': 389.28000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 25056, 'cost_basis': 88.78310196879768, 'last_sale_price': 82.60000000000001}, {'sid': Equity(1 [LQD]), 'amount': 19189, 'cost_basis': 127.74003255252595, 'last_sale_price': 107.61}, {'sid': Equity(0 [DBC]), 'amount': 87218, 'cost_basis': 20.332931995329304, 'last_sale_price': 22.68}]",1.0001190387621688,10279302.42,10203112.97,10279302.42,10203112.97,-1214.4213750000094,-1214.4213750000094,10201898.548625,5,0,10203112.97,0.0,-0.007412803822091418,0.1310417066348474,0.0,0.0,,,0.1333383548822912,0.18777994993168146,-0.20226465443232064,1.000374248125511,0.0,0.0,566,2023-03,0.02018985486249858,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2023-03-16 20:00:00+00:00,2023-03-16 13:31:00+00:00,2023-03-16 20:00:00+00:00,10263715.08,60602.109999999404,0.0,0.0,[],[],1.0001183358145735,"[{'sid': Equity(4 [VWO]), 'amount': 52492, 'cost_basis': 47.079161499602634, 'last_sale_price': 38.94}, {'sid': Equity(2 [SPY]), 'amount': 5323, 'cost_basis': 386.6154578146155, 'last_sale_price': 396.11}, {'sid': Equity(3 [VNQ]), 'amount': 25056, 'cost_basis': 88.78310196879768, 'last_sale_price': 82.42}, {'sid': Equity(1 [LQD]), 'amount': 19189, 'cost_basis': 127.74003255252595, 'last_sale_price': 107.45}, {'sid': Equity(0 [DBC]), 'amount': 87218, 'cost_basis': 20.332931995329304, 'last_sale_price': 22.75}]",1.0001183358145735,10203112.97,10263715.08,10203112.97,10263715.08,-1214.4213750000094,-1214.4213750000094,10262500.658625,5,0,10263715.08,0.0,0.0059402776562766935,0.13098438406130034,0.0,0.0,,,0.15331745653251957,0.21601257193198609,-0.20226465443232064,1.000374248125511,0.0,0.0,567,2023-03,0.02625006586249845,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2023-03-17 20:00:00+00:00,2023-03-17 13:31:00+00:00,2023-03-17 20:00:00+00:00,10178042.0,-85673.08000000007,0.0,0.0,[],[],1.000119332018315,"[{'sid': Equity(4 [VWO]), 'amount': 52492, 'cost_basis': 47.079161499602634, 'last_sale_price': 38.74}, {'sid': Equity(2 [SPY]), 'amount': 5323, 'cost_basis': 386.6154578146155, 'last_sale_price': 389.99}, {'sid': Equity(3 [VNQ]), 'amount': 25056, 'cost_basis': 88.78310196879768, 'last_sale_price': 80.55}, {'sid': Equity(1 [LQD]), 'amount': 19189, 'cost_basis': 127.74003255252595, 'last_sale_price': 107.99000000000001}, {'sid': Equity(0 [DBC]), 'amount': 87218, 'cost_basis': 20.332931995329304, 'last_sale_price': 22.68}]",1.000119332018315,10263715.08,10178042.0,10263715.08,10178042.0,-1214.4213750000094,-1214.4213750000094,10176827.578625,5,0,10178042.0,0.0,-0.00834816803914129,0.13098916959883058,0.0,0.0,,,0.12476658943241996,0.17563352751076622,-0.20226465443232064,1.000374248125511,0.0,0.0,568,2023-03,0.01768275786249851,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2023-03-20 20:00:00+00:00,2023-03-20 13:31:00+00:00,2023-03-20 20:00:00+00:00,10224863.59,46821.58999999985,0.0,0.0,"[{'id': '0df41a9717d1436bae4cc772390d8979', 'dt': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'amount': 234, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1cfa596ac72b493985157b0e94245048', 'dt': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'amount': -129, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6b8573512fa44db19dd0d3b0c1cf4bca', 'dt': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'amount': 41, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '710ac37562a84cf3be4ed138b2a09462', 'dt': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'amount': -198, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7923dc9fc2ed4f08974622b458d0ce74', 'dt': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'amount': 2581, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.0001187855094567,"[{'sid': Equity(4 [VWO]), 'amount': 52492, 'cost_basis': 47.079161499602634, 'last_sale_price': 38.78}, {'sid': Equity(2 [SPY]), 'amount': 5323, 'cost_basis': 386.6154578146155, 'last_sale_price': 393.74}, {'sid': Equity(3 [VNQ]), 'amount': 25056, 'cost_basis': 88.78310196879768, 'last_sale_price': 81.47}, {'sid': Equity(1 [LQD]), 'amount': 19189, 'cost_basis': 127.74003255252595, 'last_sale_price': 107.67}, {'sid': Equity(0 [DBC]), 'amount': 87218, 'cost_basis': 20.332931995329304, 'last_sale_price': 22.77}]",1.0001187855094567,10178042.0,10224863.59,10178042.0,10224863.59,-1214.4213750000094,-1214.4213750000094,10223649.168624999,5,0,10224863.59,0.0,0.004600804095211464,0.13090861986350724,0.0,0.0,,,0.1401891180561141,0.19739595303663257,-0.20226465443232064,1.000374248125511,0.0,0.0,569,2023-03,0.02236491686249842,"[0.2, 0.2, 0.2, 0.2, 0.2]"
