,period_open,period_close,long_exposure,returns,capital_used,short_exposure,pnl,orders,transactions,gross_leverage,positions,net_leverage,starting_exposure,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,shorts_count,long_value,short_value,benchmark_period_return,benchmark_volatility,algorithm_period_return,alpha,beta,sharpe,algo_volatility,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,weights,cumulative_returns
2023-03-01 21:00:00+00:00,2023-03-01 14:31:00+00:00,2023-03-01 21:00:00+00:00,10338631.46,-0.009897102021696358,0.0,-1507995.6300000001,-88241.76999999955,[],[],1.3419867333166893,"[{'sid': Equity(4 [VWO]), 'amount': -37503, 'cost_basis': 40.069955, 'last_sale_price': 40.21}, {'sid': Equity(2 [SPY]), 'amount': 5577, 'cost_basis': 404.17387986623737, 'last_sale_price': 394.74}, {'sid': Equity(3 [VNQ]), 'amount': 24008, 'cost_basis': 85.76286, 'last_sale_price': 84.64}, {'sid': Equity(1 [LQD]), 'amount': 45482, 'cost_basis': 107.73280935423075, 'last_sale_price': 104.89}, {'sid': Equity(0 [DBC]), 'amount': 55214, 'cost_basis': 24.071642664991774, 'last_sale_price': 24.17}]",1.0003350354983622,8918877.600000001,8830635.83,8918877.600000001,8830635.83,-2957.585580001585,-2957.585580001585,8827678.24442,4,1,10338631.46,-1507995.6300000001,0.0,0.0,-0.1172321755580018,,,-0.3895119752786594,0.1250341938049182,-0.5356719732077921,-0.2574560550073667,1.7985514772810929,0.0,0.0,556,2023-03,"[-0.16683194041252136, 0.24879486858844757, 0.23116184771060944, 0.5401620864868164, 0.14671316742897034]",-0.1172321755580018
2023-03-02 21:00:00+00:00,2023-03-02 14:31:00+00:00,2023-03-02 21:00:00+00:00,10378644.89,0.0037680224719365274,0.0,-1514746.17,33262.890000000596,[],[],1.342226618998806,"[{'sid': Equity(4 [VWO]), 'amount': -37503, 'cost_basis': 40.069955, 'last_sale_price': 40.39}, {'sid': Equity(2 [SPY]), 'amount': 5577, 'cost_basis': 404.17387986623737, 'last_sale_price': 397.81}, {'sid': Equity(3 [VNQ]), 'amount': 24008, 'cost_basis': 85.76286, 'last_sale_price': 85.63}, {'sid': Equity(1 [LQD]), 'amount': 45482, 'cost_basis': 107.73280935423075, 'last_sale_price': 104.98}, {'sid': Equity(0 [DBC]), 'amount': 55214, 'cost_basis': 24.071642664991774, 'last_sale_price': 24.080000000000002}]",1.0003337778160508,8830635.83,8863898.72,8830635.83,8863898.72,-2957.585580001585,-2957.585580001585,8860941.13442,4,1,10378644.89,-1514746.17,0.0,0.0,-0.11390588655800182,,,-0.3754309196033162,0.12495011428696227,-0.5164237518486655,-0.2574560550073667,1.7985514772810929,0.0,0.0,557,2023-03,"[-0.16683194041252136, 0.24879486858844757, 0.23116184771060944, 0.5401620864868164, 0.14671316742897034]",-0.11390588655800182
2023-03-03 21:00:00+00:00,2023-03-03 14:31:00+00:00,2023-03-03 21:00:00+00:00,10520541.450000001,0.01474399367043655,0.0,-1525997.0699999998,130645.66000000015,[],[],1.3397566853801426,"[{'sid': Equity(4 [VWO]), 'amount': -37503, 'cost_basis': 40.069955, 'last_sale_price': 40.69}, {'sid': Equity(2 [SPY]), 'amount': 5577, 'cost_basis': 404.17387986623737, 'last_sale_price': 404.19}, {'sid': Equity(3 [VNQ]), 'amount': 24008, 'cost_basis': 85.76286, 'last_sale_price': 86.93}, {'sid': Equity(1 [LQD]), 'amount': 45482, 'cost_basis': 107.73280935423075, 'last_sale_price': 106.17}, {'sid': Equity(0 [DBC]), 'amount': 55214, 'cost_basis': 24.071642664991774, 'last_sale_price': 24.46}]",1.0003289281021939,8863898.72,8994544.38,8863898.72,8994544.38,-2957.585580001585,-2957.585580001585,8991586.79442,4,1,10520541.450000001,-1525997.0699999998,0.0,0.0,-0.10084132055800188,,,-0.32072298127576193,0.125240449001266,-0.44259215494139387,-0.2574560550073667,1.7985514772810929,0.0,0.0,558,2023-03,"[-0.16683194041252136, 0.24879486858844757, 0.23116184771060944, 0.5401620864868164, 0.14671316742897034]",-0.10084132055800188
2023-03-06 21:00:00+00:00,2023-03-06 14:31:00+00:00,2023-03-06 21:00:00+00:00,10494124.83,-0.0023540005211470927,0.0,-1520746.6500000001,-21166.20000000298,"[{'id': 'c536bc8f1e92477b9a6a52a5e566b43b', 'dt': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': 68743, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7ab0154da24a45d3a9b01a388191a2f7', 'dt': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': -1568, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4cb574025e0b4e3586d83dae8b1bec1b', 'dt': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': -17389, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e2bf782bbc574a09be72d263d578f03a', 'dt': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': -4075, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'eaa2ed38547d471095ab6b960f52ac33', 'dt': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': -8988, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.3393877526181757,"[{'sid': Equity(4 [VWO]), 'amount': -37503, 'cost_basis': 40.069955, 'last_sale_price': 40.550000000000004}, {'sid': Equity(2 [SPY]), 'amount': 5577, 'cost_basis': 404.17387986623737, 'last_sale_price': 404.47}, {'sid': Equity(3 [VNQ]), 'amount': 24008, 'cost_basis': 85.76286, 'last_sale_price': 86.59}, {'sid': Equity(1 [LQD]), 'amount': 45482, 'cost_basis': 107.73280935423075, 'last_sale_price': 105.88}, {'sid': Equity(0 [DBC]), 'amount': 55214, 'cost_basis': 24.071642664991774, 'last_sale_price': 24.34}]",1.0003297042261143,8994544.38,8973378.18,8994544.38,8973378.18,-2957.585580001585,-2957.585580001585,8970420.594419997,4,1,10494124.83,-1520746.6500000001,0.0,0.0,-0.10295794055800223,,,-0.32889455722775224,0.12513685169382338,-0.4538305882554427,-0.2574560550073667,1.7985514772810929,0.0,0.0,559,2023-03,"[0.1412210762500763, 0.18072566390037537, 0.06389164179563522, 0.4887361526489258, 0.12542545795440674]",-0.10295794055800223
2023-03-07 21:00:00+00:00,2023-03-07 14:31:00+00:00,2023-03-07 21:00:00+00:00,8878250.16,-0.011656788450370215,-9438.275180000812,0.0,-104566.2951799985,"[{'id': 'c536bc8f1e92477b9a6a52a5e566b43b', 'dt': Timestamp('2023-03-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': 68743, 'filled': 68743, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7ab0154da24a45d3a9b01a388191a2f7', 'dt': Timestamp('2023-03-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': -1568, 'filled': -1568, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '4cb574025e0b4e3586d83dae8b1bec1b', 'dt': Timestamp('2023-03-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': -17389, 'filled': -17389, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e2bf782bbc574a09be72d263d578f03a', 'dt': Timestamp('2023-03-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': -4075, 'filled': -4075, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'eaa2ed38547d471095ab6b960f52ac33', 'dt': Timestamp('2023-03-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': -8988, 'filled': -8988, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 68743, 'dt': Timestamp('2023-03-07 21:00:00+0000', tz='UTC'), 'price': 39.969975000000005, 'order_id': 'c536bc8f1e92477b9a6a52a5e566b43b', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -1568, 'dt': Timestamp('2023-03-07 21:00:00+0000', tz='UTC'), 'price': 398.07086499999997, 'order_id': '7ab0154da24a45d3a9b01a388191a2f7', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -17389, 'dt': Timestamp('2023-03-07 21:00:00+0000', tz='UTC'), 'price': 84.527715, 'order_id': '4cb574025e0b4e3586d83dae8b1bec1b', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -4075, 'dt': Timestamp('2023-03-07 21:00:00+0000', tz='UTC'), 'price': 105.52721, 'order_id': 'e2bf782bbc574a09be72d263d578f03a', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -8988, 'dt': Timestamp('2023-03-07 21:00:00+0000', tz='UTC'), 'price': 23.82808, 'order_id': 'eaa2ed38547d471095ab6b960f52ac33', 'sid': Equity(0 [DBC]), 'commission': None}]",1.001398157508754,"[{'sid': Equity(4 [VWO]), 'amount': 31240, 'cost_basis': 39.969975000000005, 'last_sale_price': 39.95}, {'sid': Equity(2 [SPY]), 'amount': 4009, 'cost_basis': 404.17387986623737, 'last_sale_price': 398.27}, {'sid': Equity(3 [VNQ]), 'amount': 6619, 'cost_basis': 85.76286, 'last_sale_price': 84.57000000000001}, {'sid': Equity(1 [LQD]), 'amount': 41407, 'cost_basis': 107.73280935423075, 'last_sale_price': 105.58}, {'sid': Equity(0 [DBC]), 'amount': 46226, 'cost_basis': 24.071642664991774, 'last_sale_price': 23.84}]",1.001398157508754,8973378.18,8878250.16,8973378.18,8878250.16,-2957.585580001585,-12395.860760001582,8865854.299239999,5,0,8878250.16,0.0,0.0,0.0,-0.11341457007600197,,,-0.3698547817580994,0.12526237912861013,-0.5094252860527152,-0.2574560550073667,1.7985514772810929,0.0,0.0,560,2023-03,"[0.1412210762500763, 0.18072566390037537, 0.06389164179563522, 0.4887361526489258, 0.12542545795440674]",-0.11341457007600197
2023-03-08 21:00:00+00:00,2023-03-08 14:31:00+00:00,2023-03-08 21:00:00+00:00,8880788.27,0.0002862792365330158,0.0,0.0,2538.109999999404,[],[],1.0013977573598443,"[{'sid': Equity(4 [VWO]), 'amount': 31240, 'cost_basis': 39.969975000000005, 'last_sale_price': 40.160000000000004}, {'sid': Equity(2 [SPY]), 'amount': 4009, 'cost_basis': 404.17387986623737, 'last_sale_price': 398.92}, {'sid': Equity(3 [VNQ]), 'amount': 6619, 'cost_basis': 85.76286, 'last_sale_price': 85.54}, {'sid': Equity(1 [LQD]), 'amount': 41407, 'cost_basis': 107.73280935423075, 'last_sale_price': 105.41}, {'sid': Equity(0 [DBC]), 'amount': 46226, 'cost_basis': 24.071642664991774, 'last_sale_price': 23.71}]",1.0013977573598443,8878250.16,8880788.27,8878250.16,8880788.27,-12395.860760001582,-12395.860760001582,8868392.409239998,5,0,8880788.27,0.0,0.0,0.0,-0.11316075907600198,,,-0.3684968860484777,0.12515088438745076,-0.5075557664581368,-0.2574560550073667,1.7985514772810929,0.0,0.0,561,2023-03,"[0.1412210762500763, 0.18072566390037537, 0.06389164179563522, 0.4887361526489258, 0.12542545795440674]",-0.11316075907600198
2023-03-09 21:00:00+00:00,2023-03-09 14:31:00+00:00,2023-03-09 21:00:00+00:00,8795145.75,-0.009657051249871262,0.0,0.0,-85642.51999999955,[],[],1.001411387198352,"[{'sid': Equity(4 [VWO]), 'amount': 31240, 'cost_basis': 39.969975000000005, 'last_sale_price': 39.34}, {'sid': Equity(2 [SPY]), 'amount': 4009, 'cost_basis': 404.17387986623737, 'last_sale_price': 391.56}, {'sid': Equity(3 [VNQ]), 'amount': 6619, 'cost_basis': 85.76286, 'last_sale_price': 83.58}, {'sid': Equity(1 [LQD]), 'amount': 41407, 'cost_basis': 107.73280935423075, 'last_sale_price': 105.31}, {'sid': Equity(0 [DBC]), 'amount': 46226, 'cost_basis': 24.071642664991774, 'last_sale_price': 23.42}]",1.001411387198352,8880788.27,8795145.75,8880788.27,8795145.75,-12395.860760001582,-12395.860760001582,8782749.889239999,5,0,8795145.75,0.0,0.0,0.0,-0.12172501107600198,,,-0.4022828142295836,0.12520012650523885,-0.5534010200460465,-0.2574560550073667,1.7985514772810929,0.0,0.0,562,2023-03,"[0.1412210762500763, 0.18072566390037537, 0.06389164179563522, 0.4887361526489258, 0.12542545795440674]",-0.12172501107600198
2023-03-10 21:00:00+00:00,2023-03-10 14:31:00+00:00,2023-03-10 21:00:00+00:00,8821368.540000001,0.002985715217978191,0.0,0.0,26222.79000000097,[],[],1.0014071857424662,"[{'sid': Equity(4 [VWO]), 'amount': 31240, 'cost_basis': 39.969975000000005, 'last_sale_price': 39.12}, {'sid': Equity(2 [SPY]), 'amount': 4009, 'cost_basis': 404.17387986623737, 'last_sale_price': 385.91}, {'sid': Equity(3 [VNQ]), 'amount': 6619, 'cost_basis': 85.76286, 'last_sale_price': 80.81}, {'sid': Equity(1 [LQD]), 'amount': 41407, 'cost_basis': 107.73280935423075, 'last_sale_price': 106.82000000000001}, {'sid': Equity(0 [DBC]), 'amount': 46226, 'cost_basis': 24.071642664991774, 'last_sale_price': 23.67}]",1.0014071857424662,8795145.75,8821368.540000001,8795145.75,8821368.540000001,-12395.860760001582,-12395.860760001582,8808972.67924,5,0,8821368.540000001,0.0,0.0,0.0,-0.11910273207600197,,,-0.39118553019185404,0.1251068436184137,-0.5382122729562657,-0.2574560550073667,1.7985514772810929,0.0,0.0,563,2023-03,"[0.1412210762500763, 0.18072566390037537, 0.06389164179563522, 0.4887361526489258, 0.12542545795440674]",-0.11910273207600197
2023-03-13 20:00:00+00:00,2023-03-13 13:31:00+00:00,2023-03-13 20:00:00+00:00,8821722.86,4.022262446490288e-05,0.0,0.0,354.3199999984354,"[{'id': 'a9863a0064e44a94b7954282f284009f', 'dt': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': -36117, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '802bd02591174bf5a43796624b5f819c', 'dt': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': -2229, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '57e6b3b4648e496bb9d165f983feb0a3', 'dt': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': 18575, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'fb429feaf9794cc3b358d5126a63c03c', 'dt': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': 18224, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '00216a64117d41baaa16e14091885ae0', 'dt': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': -51480, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.0014071291440392,"[{'sid': Equity(4 [VWO]), 'amount': 31240, 'cost_basis': 39.969975000000005, 'last_sale_price': 39.08}, {'sid': Equity(2 [SPY]), 'amount': 4009, 'cost_basis': 404.17387986623737, 'last_sale_price': 385.36}, {'sid': Equity(3 [VNQ]), 'amount': 6619, 'cost_basis': 85.76286, 'last_sale_price': 81.87}, {'sid': Equity(1 [LQD]), 'amount': 41407, 'cost_basis': 107.73280935423075, 'last_sale_price': 106.91}, {'sid': Equity(0 [DBC]), 'amount': 46226, 'cost_basis': 24.071642664991774, 'last_sale_price': 23.52}]",1.0014071291440392,8821368.540000001,8821722.86,8821368.540000001,8821722.86,-12395.860760001582,-12395.860760001582,8809326.999239998,5,0,8821722.86,0.0,0.0,0.0,-0.11906730007600208,,,-0.39069511071261853,0.12499578514044711,-0.5375371042134485,-0.2574560550073667,1.7985514772810929,0.0,0.0,564,2023-03,"[-0.021639488637447357, 0.07783066481351852, 0.23414994776248932, 0.7236887216567993, -0.014029938727617264]",-0.11906730007600208
2023-03-14 20:00:00+00:00,2023-03-14 13:31:00+00:00,2023-03-14 20:00:00+00:00,9135883.73,9.0108351644691e-05,-678.4960650019348,-312688.58,793.7939350008965,"[{'id': 'a9863a0064e44a94b7954282f284009f', 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': -36117, 'filled': -36117, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '802bd02591174bf5a43796624b5f819c', 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': -2229, 'filled': -2229, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '57e6b3b4648e496bb9d165f983feb0a3', 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': 18575, 'filled': 18575, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'fb429feaf9794cc3b358d5126a63c03c', 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': 18224, 'filled': 18224, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '00216a64117d41baaa16e14091885ae0', 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': -51480, 'filled': -51480, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -36117, 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'price': 39.08045, 'order_id': 'a9863a0064e44a94b7954282f284009f', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -2229, 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'price': 391.534135, 'order_id': '802bd02591174bf5a43796624b5f819c', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 18575, 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'price': 82.70133, 'order_id': '57e6b3b4648e496bb9d165f983feb0a3', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 18224, 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'price': 106.64329500000001, 'order_id': 'fb429feaf9794cc3b358d5126a63c03c', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -51480, 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'price': 23.208389999999998, 'order_id': '00216a64117d41baaa16e14091885ae0', 'sid': Equity(0 [DBC]), 'commission': None}]",1.0724679640396753,"[{'sid': Equity(4 [VWO]), 'amount': -4877, 'cost_basis': 39.08045, 'last_sale_price': 39.1}, {'sid': Equity(2 [SPY]), 'amount': 1780, 'cost_basis': 404.17387986623737, 'last_sale_price': 391.73}, {'sid': Equity(3 [VNQ]), 'amount': 25194, 'cost_basis': 83.50565908906883, 'last_sale_price': 82.66}, {'sid': Equity(1 [LQD]), 'amount': 59631, 'cost_basis': 107.39983976473032, 'last_sale_price': 106.59}, {'sid': Equity(0 [DBC]), 'amount': -5254, 'cost_basis': 23.208389999999998, 'last_sale_price': 23.22}]",1.0014840156147609,8821722.86,8823195.15,8821722.86,8823195.15,-12395.860760001582,-13074.356825002003,8810120.793174999,3,2,9135883.73,-312688.58,0.0,0.0,-0.11898792068250197,,,-0.3900275581604651,0.12488506803795468,-0.5366184282894589,-0.2574560550073667,1.7985514772810929,0.0,0.0,565,2023-03,"[-0.021639488637447357, 0.07783066481351852, 0.23414994776248932, 0.7236887216567993, -0.014029938727617264]",-0.11898792068250197
2023-03-15 20:00:00+00:00,2023-03-15 13:31:00+00:00,2023-03-15 20:00:00+00:00,9190834.71,0.006919109445948202,0.0,-306681.37,60958.19000000134,[],[],1.070615659945437,"[{'sid': Equity(4 [VWO]), 'amount': -4877, 'cost_basis': 39.08045, 'last_sale_price': 38.45}, {'sid': Equity(2 [SPY]), 'amount': 1780, 'cost_basis': 404.17387986623737, 'last_sale_price': 389.28000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 25194, 'cost_basis': 83.50565908906883, 'last_sale_price': 82.60000000000001}, {'sid': Equity(1 [LQD]), 'amount': 59631, 'cost_basis': 107.39983976473032, 'last_sale_price': 107.61}, {'sid': Equity(0 [DBC]), 'amount': -5254, 'cost_basis': 23.208389999999998, 'last_sale_price': 22.68}]",1.0014738181059821,8823195.15,8884153.340000002,8823195.15,8884153.340000002,-13074.356825002003,-13074.356825002003,8871078.983175,3,2,9190834.71,-306681.37,0.0,0.0,-0.11289210168250186,,,-0.3647304625702353,0.12486472144169423,-0.5021755407215067,-0.2574560550073667,1.7985514772810929,0.0,0.0,566,2023-03,"[-0.021639488637447357, 0.07783066481351852, 0.23414994776248932, 0.7236887216567993, -0.014029938727617264]",-0.11289210168250186
2023-03-16 20:00:00+00:00,2023-03-16 13:31:00+00:00,2023-03-16 20:00:00+00:00,9188916.23,-0.0005271049901449665,0.0,-309438.88,-4675.990000002086,[],[],1.0712749146763862,"[{'sid': Equity(4 [VWO]), 'amount': -4877, 'cost_basis': 39.08045, 'last_sale_price': 38.94}, {'sid': Equity(2 [SPY]), 'amount': 1780, 'cost_basis': 404.17387986623737, 'last_sale_price': 396.11}, {'sid': Equity(3 [VNQ]), 'amount': 25194, 'cost_basis': 83.50565908906883, 'last_sale_price': 82.42}, {'sid': Equity(1 [LQD]), 'amount': 59631, 'cost_basis': 107.39983976473032, 'last_sale_price': 107.45}, {'sid': Equity(0 [DBC]), 'amount': -5254, 'cost_basis': 23.208389999999998, 'last_sale_price': 22.75}]",1.0014745953725614,8884153.340000002,8879477.35,8884153.340000002,8879477.35,-13074.356825002003,-13074.356825002003,8866402.993174998,3,2,9188916.23,-309438.88,0.0,0.0,-0.11335970068250201,,,-0.36628647123112723,0.12475458187282618,-0.504314200151393,-0.2574560550073667,1.7985514772810929,0.0,0.0,567,2023-03,"[-0.021639488637447357, 0.07783066481351852, 0.23414994776248932, 0.7236887216567993, -0.014029938727617264]",-0.11335970068250201
2023-03-17 20:00:00+00:00,2023-03-17 13:31:00+00:00,2023-03-17 20:00:00+00:00,9163110.59,-0.002759006106402895,0.0,-308095.7,-24462.45999999903,[],[],1.0711682864710514,"[{'sid': Equity(4 [VWO]), 'amount': -4877, 'cost_basis': 39.08045, 'last_sale_price': 38.74}, {'sid': Equity(2 [SPY]), 'amount': 1780, 'cost_basis': 404.17387986623737, 'last_sale_price': 389.99}, {'sid': Equity(3 [VNQ]), 'amount': 25194, 'cost_basis': 83.50565908906883, 'last_sale_price': 80.55}, {'sid': Equity(1 [LQD]), 'amount': 59631, 'cost_basis': 107.39983976473032, 'last_sale_price': 107.99000000000001}, {'sid': Equity(0 [DBC]), 'amount': -5254, 'cost_basis': 23.208389999999998, 'last_sale_price': 22.68}]",1.001478675046043,8879477.35,8855014.89,8879477.35,8855014.89,-13074.356825002003,-13074.356825002003,8841940.533174999,3,2,9163110.59,-308095.7,0.0,0.0,-0.11580594668250188,,,-0.37574927371592054,0.1246563450004547,-0.5172845764358216,-0.2574560550073667,1.7985514772810929,0.0,0.0,568,2023-03,"[-0.021639488637447357, 0.07783066481351852, 0.23414994776248932, 0.7236887216567993, -0.014029938727617264]",-0.11580594668250188
