,period_open,period_close,net_leverage,returns,orders,starting_cash,longs_count,long_value,ending_exposure,short_value,gross_leverage,pnl,shorts_count,positions,transactions,long_exposure,capital_used,ending_value,starting_exposure,ending_cash,short_exposure,portfolio_value,starting_value,max_drawdown,sortino,algorithm_period_return,alpha,beta,excess_return,algo_volatility,benchmark_period_return,benchmark_volatility,trading_days,period_label,max_leverage,treasury_period_return,sharpe,weights
2021-03-26 20:00:00+00:00,2021-03-26 13:31:00+00:00,2021-03-26 20:00:00+00:00,1.0015566346397324,0.007314190539348423,[],-16797.6237349984,5,10807784.35,10807784.35,0.0,1.0015566346397324,75960.8599999994,0,"[{'sid': Equity(4 [VWO]), 'amount': 842, 'cost_basis': 53.16839019845009, 'last_sale_price': 51.9}, {'sid': Equity(2 [SPY]), 'amount': 8590, 'cost_basis': 388.7052445300971, 'last_sale_price': 395.98}, {'sid': Equity(3 [VNQ]), 'amount': 5674, 'cost_basis': 91.05793038420867, 'last_sale_price': 92.84}, {'sid': Equity(1 [LQD]), 'amount': 48041, 'cost_basis': 129.13146485931972, 'last_sale_price': 129.62}, {'sid': Equity(0 [DBC]), 'amount': 36301, 'cost_basis': 16.788779215505556, 'last_sale_price': 16.77}]",[],10807784.35,0.0,10807784.35,10731823.49,-16797.6237349984,0.0,10790986.726265002,10731823.49,-0.05238795171748007,3.361100949215337,0.07909867262649994,,,0.0,0.14760655668057518,0.0,0.0,70,2021-03,2.5841273475010906,0.0,1.9300105696499972,"[0.004122205078601837, 0.31386104226112366, 0.04812416806817055, 0.5771377682685852, 0.056754641234874725]"
2021-03-29 20:00:00+00:00,2021-03-29 13:31:00+00:00,2021-03-29 20:00:00+00:00,1.0015594082004133,-0.001553598240074425,"[{'id': '3e4de08d00534e088e55fece0d96af91', 'dt': Timestamp('2021-03-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-29 20:00:00+0000', tz='UTC'), 'amount': 7022, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '35f71862897f46a2a444f69e0715d5d8', 'dt': Timestamp('2021-03-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-29 20:00:00+0000', tz='UTC'), 'amount': -1362, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0e0cd55e82534817897e1f5831ad978d', 'dt': Timestamp('2021-03-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-29 20:00:00+0000', tz='UTC'), 'amount': -27929, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9a23f84c23b649c9a758136128b04de7', 'dt': Timestamp('2021-03-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-29 20:00:00+0000', tz='UTC'), 'amount': -8984, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'da5536dd1c4c4bc591a7924576af35b2', 'dt': Timestamp('2021-03-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-29 20:00:00+0000', tz='UTC'), 'amount': 232270, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-16797.6237349984,5,10788591.52,10788591.52,0.0,1.0015594082004133,-19192.830000000075,0,"[{'sid': Equity(4 [VWO]), 'amount': 842, 'cost_basis': 53.16839019845009, 'last_sale_price': 51.61}, {'sid': Equity(2 [SPY]), 'amount': 8590, 'cost_basis': 388.7052445300971, 'last_sale_price': 395.78000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 5674, 'cost_basis': 91.05793038420867, 'last_sale_price': 92.3}, {'sid': Equity(1 [LQD]), 'amount': 48041, 'cost_basis': 129.13146485931972, 'last_sale_price': 129.31}, {'sid': Equity(0 [DBC]), 'amount': 36301, 'cost_basis': 16.788779215505556, 'last_sale_price': 16.79}]",[],10788591.52,0.0,10788591.52,10807784.35,-16797.6237349984,0.0,10771793.896265002,10807784.35,-0.05238795171748007,3.2597550634272072,0.07717938962649984,,,0.0,0.14665087670324936,0.0,0.0,71,2021-03,2.5841273475010906,0.0,1.872181223460971,"[0.037681180983781815, 0.26554635167121887, -0.19069871306419373, 0.46884918212890625, 0.4186219871044159]"
2021-03-30 20:00:00+00:00,2021-03-30 13:31:00+00:00,2021-03-30 20:00:00+00:00,0.9943601492870566,-0.00018134483003954003,"[{'id': '3e4de08d00534e088e55fece0d96af91', 'dt': Timestamp('2021-03-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-29 20:00:00+0000', tz='UTC'), 'amount': 7022, 'filled': 7022, 'commission': 35.11, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '35f71862897f46a2a444f69e0715d5d8', 'dt': Timestamp('2021-03-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-29 20:00:00+0000', tz='UTC'), 'amount': -1362, 'filled': -1362, 'commission': 6.8100000000000005, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0e0cd55e82534817897e1f5831ad978d', 'dt': Timestamp('2021-03-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-29 20:00:00+0000', tz='UTC'), 'amount': -27929, 'filled': -27929, 'commission': 139.645, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9a23f84c23b649c9a758136128b04de7', 'dt': Timestamp('2021-03-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-29 20:00:00+0000', tz='UTC'), 'amount': -8984, 'filled': -8984, 'commission': 44.92, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'da5536dd1c4c4bc591a7924576af35b2', 'dt': Timestamp('2021-03-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-29 20:00:00+0000', tz='UTC'), 'amount': 232270, 'filled': 232270, 'commission': 1161.3500000000001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-16797.6237349984,4,12763497.31,10706690.21,-2056807.1,1.3764029608181987,-4377.062759999186,1,"[{'sid': Equity(4 [VWO]), 'amount': 7864, 'cost_basis': 51.99197285949834, 'last_sale_price': 51.82}, {'sid': Equity(2 [SPY]), 'amount': 7228, 'cost_basis': 388.70618669943855, 'last_sale_price': 394.73}, {'sid': Equity(3 [VNQ]), 'amount': -22255, 'cost_basis': 92.36751523028532, 'last_sale_price': 92.42}, {'sid': Equity(1 [LQD]), 'amount': 39057, 'cost_basis': 129.13261497325576, 'last_sale_price': 129.71}, {'sid': Equity(0 [DBC]), 'amount': 268571, 'cost_basis': 16.56779687494952, 'last_sale_price': 16.52}]","[{'amount': 7022, 'dt': Timestamp('2021-03-30 20:00:00+0000', tz='UTC'), 'price': 51.84591, 'order_id': '3e4de08d00534e088e55fece0d96af91', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -1362, 'dt': Timestamp('2021-03-30 20:00:00+0000', tz='UTC'), 'price': 394.532635, 'order_id': '35f71862897f46a2a444f69e0715d5d8', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -27929, 'dt': Timestamp('2021-03-30 20:00:00+0000', tz='UTC'), 'price': 92.37379, 'order_id': '0e0cd55e82534817897e1f5831ad978d', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -8984, 'dt': Timestamp('2021-03-30 20:00:00+0000', tz='UTC'), 'price': 129.645145, 'order_id': '9a23f84c23b649c9a758136128b04de7', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 232270, 'dt': Timestamp('2021-03-30 20:00:00+0000', tz='UTC'), 'price': 16.52826, 'order_id': 'da5536dd1c4c4bc591a7924576af35b2', 'sid': Equity(0 [DBC]), 'commission': None}]",12763497.31,77524.24724000134,10706690.21,10788591.52,60726.62350500186,-2056807.1,10767416.833505003,10788591.52,-0.05238795171748007,3.2199016808224927,0.07674168335049991,,,0.0,0.14564135068879128,0.0,0.0,72,2021-03,2.5841273475010906,0.0,1.8492105276119155,"[0.037681180983781815, 0.26554635167121887, -0.19069871306419373, 0.46884918212890625, 0.4186219871044159]"
2021-03-31 20:00:00+00:00,2021-03-31 13:31:00+00:00,2021-03-31 20:00:00+00:00,0.9943931046463922,0.006102648369947864,[],60726.62350500186,4,12814321.600000001,10769977.3,-2044344.3,1.3719021408897938,63287.08999999985,1,"[{'sid': Equity(4 [VWO]), 'amount': 7864, 'cost_basis': 51.99197285949834, 'last_sale_price': 52.050000000000004}, {'sid': Equity(2 [SPY]), 'amount': 7228, 'cost_basis': 388.70618669943855, 'last_sale_price': 396.33}, {'sid': Equity(3 [VNQ]), 'amount': -22255, 'cost_basis': 92.36751523028532, 'last_sale_price': 91.86}, {'sid': Equity(1 [LQD]), 'amount': 39057, 'cost_basis': 129.13261497325576, 'last_sale_price': 130.05}, {'sid': Equity(0 [DBC]), 'amount': 268571, 'cost_basis': 16.56779687494952, 'last_sale_price': 16.61}]",[],12814321.600000001,0.0,10769977.3,10706690.21,60726.62350500186,-2044344.3,10830703.923505003,10706690.21,-0.05238795171748007,3.442029072684249,0.08307039235049984,,,0.0,0.14490214344365093,0.0,0.0,73,2021-03,2.5841273475010906,0.0,1.9732085427741544,"[0.037681180983781815, 0.26554635167121887, -0.19069871306419373, 0.46884918212890625, 0.4186219871044159]"
2021-04-01 20:00:00+00:00,2021-04-01 13:31:00+00:00,2021-04-01 20:00:00+00:00,0.9944416220114136,0.008953691197515958,[],60726.62350500186,4,12946025.32,10864515.17,-2081510.1500000001,1.3754876783536079,94537.86999999918,1,"[{'sid': Equity(4 [VWO]), 'amount': 7864, 'cost_basis': 51.99197285949834, 'last_sale_price': 52.52}, {'sid': Equity(2 [SPY]), 'amount': 7228, 'cost_basis': 388.70618669943855, 'last_sale_price': 400.61}, {'sid': Equity(3 [VNQ]), 'amount': -22255, 'cost_basis': 92.36751523028532, 'last_sale_price': 93.53}, {'sid': Equity(1 [LQD]), 'amount': 39057, 'cost_basis': 129.13261497325576, 'last_sale_price': 130.61}, {'sid': Equity(0 [DBC]), 'amount': 268571, 'cost_basis': 16.56779687494952, 'last_sale_price': 16.89}]",[],12946025.32,0.0,10864515.17,10769977.3,60726.62350500186,-2081510.1500000001,10925241.793505002,10769977.3,-0.05238795171748007,3.7789721535064458,0.09252417935049984,,,0.0,0.14458698408839987,0.0,0.0,74,2021-04,2.5841273475010906,0.0,2.156370220042307,"[0.037681180983781815, 0.26554635167121887, -0.19069871306419373, 0.46884918212890625, 0.4186219871044159]"
2021-04-05 20:00:00+00:00,2021-04-05 13:31:00+00:00,2021-04-05 20:00:00+00:00,0.9944120975745429,-0.005058635006990694,"[{'id': '05616801f33e468d9cc18cd1672ad118', 'dt': Timestamp('2021-04-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-05 20:00:00+0000', tz='UTC'), 'amount': -30208, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0c95f5bcd04d451cb4fc9891465436ba', 'dt': Timestamp('2021-04-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-05 20:00:00+0000', tz='UTC'), 'amount': 14839, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '428983df0e0e41daa6131821acd2bb29', 'dt': Timestamp('2021-04-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-05 20:00:00+0000', tz='UTC'), 'amount': 12849, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0a9edc4eacd8428592722756aa7fdf43', 'dt': Timestamp('2021-04-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-05 20:00:00+0000', tz='UTC'), 'amount': -38584, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'dad7586f847a46f1a8f979bb4005a186', 'dt': Timestamp('2021-04-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-05 20:00:00+0000', tz='UTC'), 'amount': -34318, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",60726.62350500186,4,12896312.129999999,10806790.18,-2089521.95,1.3789566053550295,-57724.99000000022,1,"[{'sid': Equity(4 [VWO]), 'amount': 7864, 'cost_basis': 51.99197285949834, 'last_sale_price': 52.63}, {'sid': Equity(2 [SPY]), 'amount': 7228, 'cost_basis': 388.70618669943855, 'last_sale_price': 406.36}, {'sid': Equity(3 [VNQ]), 'amount': -22255, 'cost_basis': 92.36751523028532, 'last_sale_price': 93.89}, {'sid': Equity(1 [LQD]), 'amount': 39057, 'cost_basis': 129.13261497325576, 'last_sale_price': 129.97}, {'sid': Equity(0 [DBC]), 'amount': 268571, 'cost_basis': 16.56779687494952, 'last_sale_price': 16.64}]",[],12896312.129999999,0.0,10806790.18,10864515.17,60726.62350500186,-2089521.95,10867516.803505002,10864515.17,-0.05238795171748007,3.512625855581224,0.08675168035049974,,,0.0,0.1441033089681927,0.0,0.0,75,2021-04,2.5841273475010906,0.0,2.0115634234223627,"[-0.10821225494146347, 0.8251357674598694, -0.0812598243355751, 0.005655916873365641, 0.3586804270744324]"
2021-04-06 20:00:00+00:00,2021-04-06 13:31:00+00:00,2021-04-06 20:00:00+00:00,0.9967174995623771,0.003639080239842354,"[{'id': '05616801f33e468d9cc18cd1672ad118', 'dt': Timestamp('2021-04-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-05 20:00:00+0000', tz='UTC'), 'amount': -30208, 'filled': -30208, 'commission': 151.04, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0c95f5bcd04d451cb4fc9891465436ba', 'dt': Timestamp('2021-04-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-05 20:00:00+0000', tz='UTC'), 'amount': 14839, 'filled': 14839, 'commission': 74.19500000000001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '428983df0e0e41daa6131821acd2bb29', 'dt': Timestamp('2021-04-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-05 20:00:00+0000', tz='UTC'), 'amount': 12849, 'filled': 12849, 'commission': 64.245, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0a9edc4eacd8428592722756aa7fdf43', 'dt': Timestamp('2021-04-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-05 20:00:00+0000', tz='UTC'), 'amount': -38584, 'filled': -38584, 'commission': 192.92000000000002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'dad7586f847a46f1a8f979bb4005a186', 'dt': Timestamp('2021-04-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-05 20:00:00+0000', tz='UTC'), 'amount': -34318, 'filled': -34318, 'commission': 171.59, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",60726.62350500186,3,12935762.46,10868824.96,-2066937.5,1.375811428176296,37102.57437500171,2,"[{'sid': Equity(4 [VWO]), 'amount': -22344, 'cost_basis': 52.84680024346581, 'last_sale_price': 52.88}, {'sid': Equity(2 [SPY]), 'amount': 22067, 'cost_basis': 400.55605201448054, 'last_sale_price': 406.12}, {'sid': Equity(3 [VNQ]), 'amount': -9406, 'cost_basis': 92.36068501552879, 'last_sale_price': 94.13}, {'sid': Equity(1 [LQD]), 'amount': 473, 'cost_basis': 129.54047966670183, 'last_sale_price': 130.84}, {'sid': Equity(0 [DBC]), 'amount': 234253, 'cost_basis': 16.5685293735728, 'last_sale_price': 16.7}]","[{'amount': -30208, 'dt': Timestamp('2021-04-06 20:00:00+0000', tz='UTC'), 'price': 52.85356, 'order_id': '05616801f33e468d9cc18cd1672ad118', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 14839, 'dt': Timestamp('2021-04-06 20:00:00+0000', tz='UTC'), 'price': 406.32306, 'order_id': '0c95f5bcd04d451cb4fc9891465436ba', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 12849, 'dt': Timestamp('2021-04-06 20:00:00+0000', tz='UTC'), 'price': 94.177065, 'order_id': '428983df0e0e41daa6131821acd2bb29', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -38584, 'dt': Timestamp('2021-04-06 20:00:00+0000', tz='UTC'), 'price': 130.77458000000001, 'order_id': '0a9edc4eacd8428592722756aa7fdf43', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -34318, 'dt': Timestamp('2021-04-06 20:00:00+0000', tz='UTC'), 'price': 16.69165, 'order_id': 'dad7586f847a46f1a8f979bb4005a186', 'sid': Equity(0 [DBC]), 'commission': None}]",12935762.46,-24932.20562499948,10868824.96,10806790.18,35794.41788000217,-2066937.5,10904619.377880003,10806790.18,-0.05238795171748007,3.627529576978263,0.09046193778799982,,,0.0,0.1431987408971327,0.0,0.0,76,2021-04,2.5841273475010906,0.0,2.0766886445294603,"[-0.10821225494146347, 0.8251357674598694, -0.0812598243355751, 0.005655916873365641, 0.3586804270744324]"
2021-04-07 20:00:00+00:00,2021-04-07 13:31:00+00:00,2021-04-07 20:00:00+00:00,0.9967290503082952,0.003756312617670368,[],35794.41788000217,3,12957723.620000001,10907332.580000002,-2050391.04,1.3714649078739103,38507.62000000104,2,"[{'sid': Equity(4 [VWO]), 'amount': -22344, 'cost_basis': 52.84680024346581, 'last_sale_price': 52.11}, {'sid': Equity(2 [SPY]), 'amount': 22067, 'cost_basis': 400.55605201448054, 'last_sale_price': 406.59000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -9406, 'cost_basis': 92.36068501552879, 'last_sale_price': 94.2}, {'sid': Equity(1 [LQD]), 'amount': 473, 'cost_basis': 129.54047966670183, 'last_sale_price': 130.58}, {'sid': Equity(0 [DBC]), 'amount': 234253, 'cost_basis': 16.5685293735728, 'last_sale_price': 16.75}]",[],12957723.620000001,0.0,10907332.580000002,10868824.96,35794.41788000217,-2050391.04,10943126.997880004,10868824.96,-0.05238795171748007,3.74579803670089,0.09431269978799994,,,0.0,0.1423171031601007,0.0,0.0,77,2021-04,2.5841273475010906,0.0,2.1436225720529003,"[-0.10821225494146347, 0.8251357674598694, -0.0812598243355751, 0.005655916873365641, 0.3586804270744324]"
2021-04-08 20:00:00+00:00,2021-04-08 13:31:00+00:00,2021-04-08 20:00:00+00:00,0.9967454449679998,0.0052624504481833785,[],35794.41788000217,3,13021622.74,10962458.040000001,-2059164.7,1.3711985151963801,55125.45999999903,2,"[{'sid': Equity(4 [VWO]), 'amount': -22344, 'cost_basis': 52.84680024346581, 'last_sale_price': 52.65}, {'sid': Equity(2 [SPY]), 'amount': 22067, 'cost_basis': 400.55605201448054, 'last_sale_price': 408.52}, {'sid': Equity(3 [VNQ]), 'amount': -9406, 'cost_basis': 92.36068501552879, 'last_sale_price': 93.85000000000001}, {'sid': Equity(1 [LQD]), 'amount': 473, 'cost_basis': 129.54047966670183, 'last_sale_price': 131.06}, {'sid': Equity(0 [DBC]), 'amount': 234253, 'cost_basis': 16.5685293735728, 'last_sale_price': 16.84}]",[],13021622.74,0.0,10962458.040000001,10907332.580000002,35794.41788000217,-2059164.7,10998252.457880003,10907332.580000002,-0.05238795171748007,3.922830139313112,0.09982524578799978,,,0.0,0.1415571632577016,0.0,0.0,78,2021-04,2.5841273475010906,0.0,2.2424706755599835,"[-0.10821225494146347, 0.8251357674598694, -0.0812598243355751, 0.005655916873365641, 0.3586804270744324]"
2021-04-09 20:00:00+00:00,2021-04-09 13:31:00+00:00,2021-04-09 20:00:00+00:00,0.9967638192614843,0.005902771104013685,[],35794.41788000217,3,13072978.84,11024903.6,-2048075.24,1.367097633038737,62445.55999999866,2,"[{'sid': Equity(4 [VWO]), 'amount': -22344, 'cost_basis': 52.84680024346581, 'last_sale_price': 52.2}, {'sid': Equity(2 [SPY]), 'amount': 22067, 'cost_basis': 400.55605201448054, 'last_sale_price': 411.49}, {'sid': Equity(3 [VNQ]), 'amount': -9406, 'cost_basis': 92.36068501552879, 'last_sale_price': 93.74}, {'sid': Equity(1 [LQD]), 'amount': 473, 'cost_basis': 129.54047966670183, 'last_sale_price': 130.79}, {'sid': Equity(0 [DBC]), 'amount': 234253, 'cost_basis': 16.5685293735728, 'last_sale_price': 16.78}]",[],13072978.84,0.0,11024903.6,10962458.040000001,35794.41788000217,-2048075.24,11060698.017880002,10962458.040000001,-0.05238795171748007,4.123169738179603,0.10606980178799974,,,0.0,0.14086799678211645,0.0,0.0,79,2021-04,2.5841273475010906,0.0,2.353486713580541,"[-0.10821225494146347, 0.8251357674598694, -0.0812598243355751, 0.005655916873365641, 0.3586804270744324]"
2021-04-12 20:00:00+00:00,2021-04-12 13:31:00+00:00,2021-04-12 20:00:00+00:00,0.9967661763684017,0.0009538916112677679,"[{'id': 'a9e0588f2d574515bfd7c42dd36feb2c', 'dt': Timestamp('2021-04-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-12 20:00:00+0000', tz='UTC'), 'amount': 33734, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8b09cfbb308a4ae3b05b61fb735c5778', 'dt': Timestamp('2021-04-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-12 20:00:00+0000', tz='UTC'), 'amount': -16406, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd8bda3a65f5e4601b34548299a9df91b', 'dt': Timestamp('2021-04-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-12 20:00:00+0000', tz='UTC'), 'amount': 27798, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a1b115592de64880b7c65f97839f97a5', 'dt': Timestamp('2021-04-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-12 20:00:00+0000', tz='UTC'), 'amount': 16911, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2c55fb08a6fa4b219be7c2193b773211', 'dt': Timestamp('2021-04-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-12 20:00:00+0000', tz='UTC'), 'amount': 12343, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",35794.41788000217,3,13078617.229999999,11032965.649999999,-2045651.58,1.3663923255404657,8062.049999998882,2,"[{'sid': Equity(4 [VWO]), 'amount': -22344, 'cost_basis': 52.84680024346581, 'last_sale_price': 51.86}, {'sid': Equity(2 [SPY]), 'amount': 22067, 'cost_basis': 400.55605201448054, 'last_sale_price': 411.64}, {'sid': Equity(3 [VNQ]), 'amount': -9406, 'cost_basis': 92.36068501552879, 'last_sale_price': 94.29}, {'sid': Equity(1 [LQD]), 'amount': 473, 'cost_basis': 129.54047966670183, 'last_sale_price': 130.76}, {'sid': Equity(0 [DBC]), 'amount': 234253, 'cost_basis': 16.5685293735728, 'last_sale_price': 16.79}]",[],13078617.229999999,0.0,11032965.649999999,11024903.6,35794.41788000217,-2045651.58,11068760.06788,11024903.6,-0.05238795171748007,4.126053947353279,0.10687600678799969,,,0.0,0.1399774609750545,0.0,0.0,80,2021-04,2.5841273475010906,0.0,2.3552565397990843,"[0.0533694364130497, 0.21052274107933044, 0.1566777527332306, 0.20537184178829193, 0.37405821681022644]"
