,period_open,period_close,short_value,returns,long_exposure,pnl,short_exposure,capital_used,orders,transactions,gross_leverage,positions,net_leverage,starting_exposure,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,shorts_count,long_value,algorithm_period_return,algo_volatility,benchmark_period_return,benchmark_volatility,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,weights
2023-10-09 20:00:00+00:00,2023-10-09 13:31:00+00:00,2023-10-09 20:00:00+00:00,0.0,0.009859364143300587,8427108.73,80198.87000000011,0.0,0.0,"[{'id': '5f10632bbc0e40539b040c5b72c8a7ee', 'dt': Timestamp('2023-10-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-09 20:00:00+0000', tz='UTC'), 'amount': -54013, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'fdc2aa25c30f4c798058e49ce7fbadf1', 'dt': Timestamp('2023-10-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-09 20:00:00+0000', tz='UTC'), 'amount': 2687, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e5ebfed8c969485f9096391fc66993ce', 'dt': Timestamp('2023-10-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-09 20:00:00+0000', tz='UTC'), 'amount': 6687, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'fb47a9195aa04557afc15d547ee42e9a', 'dt': Timestamp('2023-10-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-09 20:00:00+0000', tz='UTC'), 'amount': 857, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '78f3aba0988e4e4a981fc4cbaeaa5684', 'dt': Timestamp('2023-10-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-09 20:00:00+0000', tz='UTC'), 'amount': 13768, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.001369984103034,"[{'sid': Equity(4 [VWO]), 'amount': 47931, 'cost_basis': 38.67562493699277, 'last_sale_price': 38.86}, {'sid': Equity(2 [SPY]), 'amount': 4423, 'cost_basis': 446.58105388154775, 'last_sale_price': 432.29}, {'sid': Equity(3 [VNQ]), 'amount': 6206, 'cost_basis': 76.65656270472294, 'last_sale_price': 75.13}, {'sid': Equity(1 [LQD]), 'amount': 13455, 'cost_basis': 102.06254810404423, 'last_sale_price': 101.22}, {'sid': Equity(0 [DBC]), 'amount': 115656, 'cost_basis': 25.420394354910254, 'last_sale_price': 24.42}]",1.001369984103034,8346909.860000001,8427108.73,8346909.860000001,8427108.73,-11529.210159999218,-11529.210159999218,8415579.519840002,5,0,8427108.73,-0.15844204801599815,0.13853194097265137,0.0,0.0,,,-0.3727310725544659,-0.5209525348938373,-0.3069968239820765,2.808646823084,0.0,0.0,710,2023-10,"[-0.02808678150177002, 0.3652665317058563, 0.11510977149009705, 0.17215177416801453, 0.37555864453315735]"
2023-10-10 20:00:00+00:00,2023-10-10 13:31:00+00:00,2023-10-10 20:00:00+00:00,-240117.36000000002,0.004200855542522865,8664873.73,33310.451925000176,-240117.36000000002,35662.81192499772,"[{'id': '5f10632bbc0e40539b040c5b72c8a7ee', 'dt': Timestamp('2023-10-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-09 20:00:00+0000', tz='UTC'), 'amount': -54013, 'filled': -54013, 'commission': 54.013, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'fdc2aa25c30f4c798058e49ce7fbadf1', 'dt': Timestamp('2023-10-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-09 20:00:00+0000', tz='UTC'), 'amount': 2687, 'filled': 2687, 'commission': 2.6870000000000003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e5ebfed8c969485f9096391fc66993ce', 'dt': Timestamp('2023-10-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-09 20:00:00+0000', tz='UTC'), 'amount': 6687, 'filled': 6687, 'commission': 6.687, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'fb47a9195aa04557afc15d547ee42e9a', 'dt': Timestamp('2023-10-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-09 20:00:00+0000', tz='UTC'), 'amount': 857, 'filled': 857, 'commission': 0.857, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '78f3aba0988e4e4a981fc4cbaeaa5684', 'dt': Timestamp('2023-10-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-09 20:00:00+0000', tz='UTC'), 'amount': 13768, 'filled': 13768, 'commission': 13.768, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -54013, 'dt': Timestamp('2023-10-10 20:00:00+0000', tz='UTC'), 'price': 39.460260000000005, 'order_id': '5f10632bbc0e40539b040c5b72c8a7ee', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 2687, 'dt': Timestamp('2023-10-10 20:00:00+0000', tz='UTC'), 'price': 434.75727, 'order_id': 'fdc2aa25c30f4c798058e49ce7fbadf1', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 6687, 'dt': Timestamp('2023-10-10 20:00:00+0000', tz='UTC'), 'price': 75.527745, 'order_id': 'e5ebfed8c969485f9096391fc66993ce', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 857, 'dt': Timestamp('2023-10-10 20:00:00+0000', tz='UTC'), 'price': 101.31063, 'order_id': 'fb47a9195aa04557afc15d547ee42e9a', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 13768, 'dt': Timestamp('2023-10-10 20:00:00+0000', tz='UTC'), 'price': 24.37218, 'order_id': '78f3aba0988e4e4a981fc4cbaeaa5684', 'sid': Equity(0 [DBC]), 'commission': None}]",1.0539835552077519,"[{'sid': Equity(4 [VWO]), 'amount': -6082, 'cost_basis': 39.45137920420915, 'last_sale_price': 39.480000000000004}, {'sid': Equity(2 [SPY]), 'amount': 7110, 'cost_basis': 442.11300602082775, 'last_sale_price': 434.54}, {'sid': Equity(3 [VNQ]), 'amount': 12893, 'cost_basis': 76.0716160676732, 'last_sale_price': 75.49}, {'sid': Equity(1 [LQD]), 'amount': 14312, 'cost_basis': 102.01758326229144, 'last_sale_price': 101.26}, {'sid': Equity(0 [DBC]), 'amount': 129424, 'cost_basis': 25.308992704224103, 'last_sale_price': 24.36}]",0.9971435772219011,8427108.73,8424756.370000001,8427108.73,8424756.370000001,-11529.210159999218,24133.601765000887,8448889.971765002,4,1,8664873.73,-0.1551110028234981,0.13845653361030946,0.0,0.0,,,-0.36227711335232143,-0.5064220610983887,-0.3069968239820765,2.808646823084,0.0,0.0,711,2023-10,"[-0.02808678150177002, 0.3652665317058563, 0.11510977149009705, 0.17215177416801453, 0.37555864453315735]"
2023-10-11 20:00:00+00:00,2023-10-11 13:31:00+00:00,2023-10-11 20:00:00+00:00,-240847.2,0.0026968964103683923,8685173.44,19569.86999999918,-240847.2,0.0,[],[],1.054031170577014,"[{'sid': Equity(4 [VWO]), 'amount': -6082, 'cost_basis': 39.45137920420915, 'last_sale_price': 39.6}, {'sid': Equity(2 [SPY]), 'amount': 7110, 'cost_basis': 442.11300602082775, 'last_sale_price': 436.32}, {'sid': Equity(3 [VNQ]), 'amount': 12893, 'cost_basis': 76.0716160676732, 'last_sale_price': 76.8}, {'sid': Equity(1 [LQD]), 'amount': 14312, 'cost_basis': 102.01758326229144, 'last_sale_price': 101.88}, {'sid': Equity(0 [DBC]), 'amount': 129424, 'cost_basis': 25.308992704224103, 'last_sale_price': 24.22}]",0.9971501781651041,8424756.370000001,8444326.24,8424756.370000001,8444326.24,24133.601765000887,24133.601765000887,8468459.841765001,4,1,8685173.44,-0.1531540158234983,0.13836722384269826,0.0,0.0,,,-0.3560769761363331,-0.4977835957686553,-0.3069968239820765,2.808646823084,0.0,0.0,712,2023-10,"[-0.02808678150177002, 0.3652665317058563, 0.11510977149009705, 0.17215177416801453, 0.37555864453315735]"
2023-10-12 20:00:00+00:00,2023-10-12 13:31:00+00:00,2023-10-12 20:00:00+00:00,-238292.76,-0.005194722911544531,8635355.72,-47263.27999999933,-238292.76,0.0,[],[],1.0537277469913573,"[{'sid': Equity(4 [VWO]), 'amount': -6082, 'cost_basis': 39.45137920420915, 'last_sale_price': 39.18}, {'sid': Equity(2 [SPY]), 'amount': 7110, 'cost_basis': 442.11300602082775, 'last_sale_price': 433.66}, {'sid': Equity(3 [VNQ]), 'amount': 12893, 'cost_basis': 76.0716160676732, 'last_sale_price': 75.68}, {'sid': Equity(1 [LQD]), 'amount': 14312, 'cost_basis': 102.01758326229144, 'last_sale_price': 100.82000000000001}, {'sid': Equity(0 [DBC]), 'amount': 129424, 'cost_basis': 25.308992704224103, 'last_sale_price': 24.21}]",0.9971341837721048,8444326.24,8397062.96,8444326.24,8397062.96,24133.601765000887,24133.601765000887,8421196.561765002,4,1,8635355.72,-0.15788034382349825,0.13830708636626932,0.0,0.0,,,-0.3699943615375942,-0.5170869026374953,-0.3069968239820765,2.808646823084,0.0,0.0,713,2023-10,"[-0.02808678150177002, 0.3652665317058563, 0.11510977149009705, 0.17215177416801453, 0.37555864453315735]"
2023-10-13 20:00:00+00:00,2023-10-13 13:31:00+00:00,2023-10-13 20:00:00+00:00,-237380.46000000002,0.009056162821573229,8708394.530000001,73951.1099999994,-237380.46000000002,0.0,[],[],1.0530452601468876,"[{'sid': Equity(4 [VWO]), 'amount': -6082, 'cost_basis': 39.45137920420915, 'last_sale_price': 39.03}, {'sid': Equity(2 [SPY]), 'amount': 7110, 'cost_basis': 442.11300602082775, 'last_sale_price': 431.5}, {'sid': Equity(3 [VNQ]), 'amount': 12893, 'cost_basis': 76.0716160676732, 'last_sale_price': 75.49}, {'sid': Equity(1 [LQD]), 'amount': 14312, 'cost_basis': 102.01758326229144, 'last_sale_price': 101.38}, {'sid': Equity(0 [DBC]), 'amount': 129424, 'cost_basis': 25.308992704224103, 'last_sale_price': 24.85}]",0.9971591309889511,8397062.96,8471014.07,8397062.96,8471014.07,24133.601765000887,24133.601765000887,8495147.671765001,4,1,8708394.530000001,-0.15048523282349835,0.13831309414194254,0.0,0.0,,,-0.3470517612105336,-0.485384484633343,-0.3069968239820765,2.808646823084,0.0,0.0,714,2023-10,"[-0.02808678150177002, 0.3652665317058563, 0.11510977149009705, 0.17215177416801453, 0.37555864453315735]"
2023-10-16 20:00:00+00:00,2023-10-16 13:31:00+00:00,2023-10-16 20:00:00+00:00,-239083.42,0.0030576477600677754,8731905.31,21807.820000000298,-239083.42,0.0,"[{'id': 'd88a188d8f81480d889754eeb7caf2e6', 'dt': Timestamp('2023-10-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-16 20:00:00+0000', tz='UTC'), 'amount': 34468, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a2e0f9882e23493688e533f815baa9bf', 'dt': Timestamp('2023-10-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-16 20:00:00+0000', tz='UTC'), 'amount': -5708, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ca1441fcf98d46beb67ba7a46434e87d', 'dt': Timestamp('2023-10-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-16 20:00:00+0000', tz='UTC'), 'amount': 8656, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7167038221244a539f124de3d29eecc3', 'dt': Timestamp('2023-10-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-16 20:00:00+0000', tz='UTC'), 'amount': 36155, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '75bb1ec24f6f4b609936884c5e36ff0e', 'dt': Timestamp('2023-10-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-16 20:00:00+0000', tz='UTC'), 'amount': -126883, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.0533093355570544,"[{'sid': Equity(4 [VWO]), 'amount': -6082, 'cost_basis': 39.45137920420915, 'last_sale_price': 39.31}, {'sid': Equity(2 [SPY]), 'amount': 7110, 'cost_basis': 442.11300602082775, 'last_sale_price': 436.04}, {'sid': Equity(3 [VNQ]), 'amount': 12893, 'cost_basis': 76.0716160676732, 'last_sale_price': 76.39}, {'sid': Equity(1 [LQD]), 'amount': 14312, 'cost_basis': 102.01758326229144, 'last_sale_price': 100.68}, {'sid': Equity(0 [DBC]), 'amount': 129424, 'cost_basis': 25.308992704224103, 'last_sale_price': 24.77}]",0.9971664050859094,8471014.07,8492821.89,8471014.07,8492821.89,24133.601765000887,24133.601765000887,8516955.491765002,4,1,8731905.31,-0.1483044508234982,0.13822589722984882,0.0,0.0,,,-0.34023944438343584,-0.47588973110998417,-0.3069968239820765,2.808646823084,0.0,0.0,715,2023-10,"[0.13101638853549957, 0.07173217087984085, 0.1932801455259323, 0.596581757068634, 0.00738951750099659]"
2023-10-17 20:00:00+00:00,2023-10-17 13:31:00+00:00,2023-10-17 20:00:00+00:00,0.0,-0.0008503705420125035,9331622.32,-8293.247179999948,0.0,-847093.6771799996,"[{'id': 'd88a188d8f81480d889754eeb7caf2e6', 'dt': Timestamp('2023-10-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-16 20:00:00+0000', tz='UTC'), 'amount': 34468, 'filled': 34468, 'commission': 34.468, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a2e0f9882e23493688e533f815baa9bf', 'dt': Timestamp('2023-10-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-16 20:00:00+0000', tz='UTC'), 'amount': -5708, 'filled': -5708, 'commission': 5.708, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ca1441fcf98d46beb67ba7a46434e87d', 'dt': Timestamp('2023-10-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-16 20:00:00+0000', tz='UTC'), 'amount': 8656, 'filled': 8656, 'commission': 8.656, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7167038221244a539f124de3d29eecc3', 'dt': Timestamp('2023-10-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-16 20:00:00+0000', tz='UTC'), 'amount': 36155, 'filled': 36155, 'commission': 36.155, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '75bb1ec24f6f4b609936884c5e36ff0e', 'dt': Timestamp('2023-10-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-16 20:00:00+0000', tz='UTC'), 'amount': -126883, 'filled': -92190, 'commission': 92.19, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'amount': 34468, 'dt': Timestamp('2023-10-17 20:00:00+0000', tz='UTC'), 'price': 39.15957, 'order_id': 'd88a188d8f81480d889754eeb7caf2e6', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -5708, 'dt': Timestamp('2023-10-17 20:00:00+0000', tz='UTC'), 'price': 435.80199, 'order_id': 'a2e0f9882e23493688e533f815baa9bf', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 8656, 'dt': Timestamp('2023-10-17 20:00:00+0000', tz='UTC'), 'price': 76.31814, 'order_id': 'ca1441fcf98d46beb67ba7a46434e87d', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 36155, 'dt': Timestamp('2023-10-17 20:00:00+0000', tz='UTC'), 'price': 99.92994, 'order_id': '7167038221244a539f124de3d29eecc3', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -92190, 'dt': Timestamp('2023-10-17 20:00:00+0000', tz='UTC'), 'price': 24.82758, 'order_id': '75bb1ec24f6f4b609936884c5e36ff0e', 'sid': Equity(0 [DBC]), 'commission': None}]",1.096720265978208,"[{'sid': Equity(4 [VWO]), 'amount': 28386, 'cost_basis': 39.16078426055098, 'last_sale_price': 39.14}, {'sid': Equity(2 [SPY]), 'amount': 1402, 'cost_basis': 442.1170773475039, 'last_sale_price': 436.02}, {'sid': Equity(3 [VNQ]), 'amount': 21549, 'cost_basis': 76.17104375147387, 'last_sale_price': 76.28}, {'sid': Equity(1 [LQD]), 'amount': 50467, 'cost_basis': 100.52269378702748, 'last_sale_price': 99.88}, {'sid': Equity(0 [DBC]), 'amount': 37234, 'cost_basis': 25.311468667053774, 'last_sale_price': 24.84}]",1.096720265978208,8492821.89,9331622.32,8492821.89,9331622.32,24133.601765000887,-822960.0754149992,8508662.244585002,5,0,9331622.32,-0.1491337755414982,0.1381299912353713,0.0,0.0,,,-0.342481227984444,-0.47901936641633636,-0.3069968239820765,2.808646823084,0.0,0.0,716,2023-10,"[0.13101638853549957, 0.07173217087984085, 0.1932801455259323, 0.596581757068634, 0.00738951750099659]"
2023-10-18 20:00:00+00:00,2023-10-18 13:31:00+00:00,2023-10-18 20:00:00+00:00,0.0,-0.010666361034851697,8368811.58,-93873.55629000068,0.0,868937.1837099995,"[{'id': '75bb1ec24f6f4b609936884c5e36ff0e', 'dt': Timestamp('2023-10-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-16 20:00:00+0000', tz='UTC'), 'amount': -126883, 'filled': -126883, 'commission': 126.883, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -34693, 'dt': Timestamp('2023-10-18 20:00:00+0000', tz='UTC'), 'price': 25.04747, 'order_id': '75bb1ec24f6f4b609936884c5e36ff0e', 'sid': Equity(0 [DBC]), 'commission': None}]",0.9945361541450286,"[{'sid': Equity(4 [VWO]), 'amount': 28386, 'cost_basis': 39.16078426055098, 'last_sale_price': 38.5}, {'sid': Equity(2 [SPY]), 'amount': 1402, 'cost_basis': 442.1170773475039, 'last_sale_price': 430.21000000000004}, {'sid': Equity(3 [VNQ]), 'amount': 21549, 'cost_basis': 76.17104375147387, 'last_sale_price': 74.66}, {'sid': Equity(1 [LQD]), 'amount': 50467, 'cost_basis': 100.52269378702748, 'last_sale_price': 99.08}, {'sid': Equity(0 [DBC]), 'amount': 2541, 'cost_basis': 25.325121953161602, 'last_sale_price': 25.060000000000002}]",0.9945361541450286,9331622.32,8368811.58,9331622.32,8368811.58,-822960.0754149992,45977.10829500083,8414788.688295001,5,0,8368811.58,-0.15852113117049826,0.13818315224756492,0.0,0.0,,,-0.3699333273653787,-0.5168424948675401,-0.3069968239820765,2.808646823084,0.0,0.0,717,2023-10,"[0.13101638853549957, 0.07173217087984085, 0.1932801455259323, 0.596581757068634, 0.00738951750099659]"
2023-10-19 20:00:00+00:00,2023-10-19 13:31:00+00:00,2023-10-19 20:00:00+00:00,0.0,-0.01015359296559448,8281683.31,-87128.27000000048,0.0,0.0,[],[],0.9944789885771526,"[{'sid': Equity(4 [VWO]), 'amount': 28386, 'cost_basis': 39.16078426055098, 'last_sale_price': 38.36}, {'sid': Equity(2 [SPY]), 'amount': 1402, 'cost_basis': 442.1170773475039, 'last_sale_price': 426.43}, {'sid': Equity(3 [VNQ]), 'amount': 21549, 'cost_basis': 76.17104375147387, 'last_sale_price': 72.89}, {'sid': Equity(1 [LQD]), 'amount': 50467, 'cost_basis': 100.52269378702748, 'last_sale_price': 98.28}, {'sid': Equity(0 [DBC]), 'amount': 2541, 'cost_basis': 25.325121953161602, 'last_sale_price': 25.32}]",0.9944789885771526,8368811.58,8281683.31,8368811.58,8281683.31,45977.10829500083,45977.10829500083,8327660.418295001,5,0,8281683.31,-0.16723395817049824,0.13821765500920255,0.0,0.0,,,-0.39561817575432934,-0.5521883540049718,-0.3069968239820765,2.808646823084,0.0,0.0,718,2023-10,"[0.13101638853549957, 0.07173217087984085, 0.1932801455259323, 0.596581757068634, 0.00738951750099659]"
2023-10-20 20:00:00+00:00,2023-10-20 13:31:00+00:00,2023-10-20 20:00:00+00:00,0.0,-0.0010318389710081593,8269919.6,-11763.709999999963,0.0,0.0,[],[],0.9944711785261667,"[{'sid': Equity(4 [VWO]), 'amount': 28386, 'cost_basis': 39.16078426055098, 'last_sale_price': 37.9}, {'sid': Equity(2 [SPY]), 'amount': 1402, 'cost_basis': 442.1170773475039, 'last_sale_price': 421.19}, {'sid': Equity(3 [VNQ]), 'amount': 21549, 'cost_basis': 76.17104375147387, 'last_sale_price': 72.4}, {'sid': Equity(1 [LQD]), 'amount': 50467, 'cost_basis': 100.52269378702748, 'last_sale_price': 98.67}, {'sid': Equity(0 [DBC]), 'amount': 2541, 'cost_basis': 25.325121953161602, 'last_sale_price': 25.13}]",0.9944711785261667,8281683.31,8269919.6,8281683.31,8269919.6,45977.10829500083,45977.10829500083,8315896.708295001,5,0,8269919.6,-0.16841032917049825,0.13812318330928647,0.0,0.0,,,-0.39892263704049813,-0.5567874807605712,-0.3069968239820765,2.808646823084,0.0,0.0,719,2023-10,"[0.13101638853549957, 0.07173217087984085, 0.1932801455259323, 0.596581757068634, 0.00738951750099659]"
2023-10-23 20:00:00+00:00,2023-10-23 13:31:00+00:00,2023-10-23 20:00:00+00:00,0.0,0.0026655539671923177,8289778.499999999,19858.89999999944,0.0,0.0,"[{'id': 'bf672cafe4a14c5bad0f370f9385bd09', 'dt': Timestamp('2023-10-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-23 20:00:00+0000', tz='UTC'), 'amount': 21099, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '99ffb7e4cec542c989ccc6a96d242bd8', 'dt': Timestamp('2023-10-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-23 20:00:00+0000', tz='UTC'), 'amount': -934, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1c192af8d2b647a59e23b397eb8b6f6c', 'dt': Timestamp('2023-10-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-23 20:00:00+0000', tz='UTC'), 'amount': 7781, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b4080b1da6a74a4f8e9fd36f451dfea9', 'dt': Timestamp('2023-10-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-23 20:00:00+0000', tz='UTC'), 'amount': -30604, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '879401432fc94e33bf97a60da179a4b0', 'dt': Timestamp('2023-10-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-10-23 20:00:00+0000', tz='UTC'), 'amount': 85160, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],0.9944843502550328,"[{'sid': Equity(4 [VWO]), 'amount': 28386, 'cost_basis': 39.16078426055098, 'last_sale_price': 37.82}, {'sid': Equity(2 [SPY]), 'amount': 1402, 'cost_basis': 442.1170773475039, 'last_sale_price': 420.46000000000004}, {'sid': Equity(3 [VNQ]), 'amount': 21549, 'cost_basis': 76.17104375147387, 'last_sale_price': 71.69}, {'sid': Equity(1 [LQD]), 'amount': 50467, 'cost_basis': 100.52269378702748, 'last_sale_price': 99.44}, {'sid': Equity(0 [DBC]), 'amount': 2541, 'cost_basis': 25.325121953161602, 'last_sale_price': 24.97}]",0.9944843502550328,8269919.6,8289778.499999999,8269919.6,8289778.499999999,45977.10829500083,45977.10829500083,8335755.608295,5,0,8289778.499999999,-0.16642443917049832,0.13803571246138113,0.0,0.0,,,-0.3925658980693116,-0.5479488701455992,-0.3069968239820765,2.808646823084,0.0,0.0,720,2023-10,"[0.22452141344547272, 0.023571664467453957, 0.25225070118904114, 0.23694494366645813, 0.2627112865447998]"
