,period_open,period_close,portfolio_value,net_leverage,gross_leverage,capital_used,starting_cash,longs_count,ending_exposure,ending_value,orders,starting_exposure,transactions,ending_cash,starting_value,positions,short_exposure,short_value,pnl,long_exposure,shorts_count,long_value,returns,max_leverage,sharpe,treasury_period_return,period_label,algo_volatility,sortino,trading_days,benchmark_period_return,benchmark_volatility,alpha,beta,excess_return,max_drawdown,algorithm_period_return,weights
2020-12-30 21:00:00+00:00,2020-12-30 14:31:00+00:00,2020-12-30 21:00:00+00:00,10099908.097273348,1.0015731185446075,1.0015731185446075,-634805.0863612201,618916.7336345679,5,10115796.45,10115796.45,"[{'id': '060c3c1e6b4b4ac8b47504c440d246a3', 'dt': Timestamp('2020-12-30 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-12-28 21:00:00+0000', tz='UTC'), 'amount': 174835, 'filled': 174835, 'commission': 254.90232747000005, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",9451700.370000001,"[{'amount': 43335, 'dt': Timestamp('2020-12-30 21:00:00+0000', tz='UTC'), 'price': 14.64732, 'order_id': '060c3c1e6b4b4ac8b47504c440d246a3', 'sid': Equity(0 [DBC]), 'commission': None}]",-15888.352726652038,9451700.370000001,"[{'sid': Equity(4 [VWO]), 'amount': 3708, 'cost_basis': 49.58875701178399, 'last_sale_price': 50.24}, {'sid': Equity(2 [SPY]), 'amount': 9907, 'cost_basis': 367.4722759675751, 'last_sale_price': 371.99}, {'sid': Equity(3 [VNQ]), 'amount': 7687, 'cost_basis': 83.71143823400443, 'last_sale_price': 84.12}, {'sid': Equity(1 [LQD]), 'amount': 18214, 'cost_basis': 137.36674808777235, 'last_sale_price': 138.1}, {'sid': Equity(0 [DBC]), 'amount': 210534, 'cost_basis': 14.548423692453717, 'last_sale_price': 14.64}]",0.0,0.0,29290.993638778105,10115796.45,0,10115796.45,0.0030419180315394766,1.0864485004868634,7.732700642172433,0.0,2020-12,0.02951656826264126,33.90124164292725,11,0.0,0.0,,,0.0,-0.001246799752072111,0.009990809727334682,"[0.018029101192951202, 0.3656529486179352, 0.06433606147766113, 0.24901635944843292, 0.30296555161476135]"
2020-12-31 21:00:00+00:00,2020-12-31 14:31:00+00:00,2020-12-31 21:00:00+00:00,10137555.217273349,1.0015672765658115,1.0015672765658115,0.0,-15888.352726652038,5,10153443.57,10153443.57,[],10115796.45,[],-15888.352726652038,10115796.45,"[{'sid': Equity(4 [VWO]), 'amount': 3708, 'cost_basis': 49.58875701178399, 'last_sale_price': 50.11}, {'sid': Equity(2 [SPY]), 'amount': 9907, 'cost_basis': 367.4722759675751, 'last_sale_price': 373.88}, {'sid': Equity(3 [VNQ]), 'amount': 7687, 'cost_basis': 83.71143823400443, 'last_sale_price': 84.93}, {'sid': Equity(1 [LQD]), 'amount': 18214, 'cost_basis': 137.36674808777235, 'last_sale_price': 138.13}, {'sid': Equity(0 [DBC]), 'amount': 210534, 'cost_basis': 14.548423692453717, 'last_sale_price': 14.700000000000001}]",0.0,0.0,37647.12000000104,10153443.57,0,10153443.57,0.004059266063406988,1.0864485004868634,9.282716188699158,0.0,2020-12,0.030971479756658222,44.60153983504868,12,0.0,0.0,,,0.0,-0.001246799752072111,0.01375552172733463,"[0.018029101192951202, 0.3656529486179352, 0.06433606147766113, 0.24901635944843292, 0.30296555161476135]"
2021-01-04 21:00:00+00:00,2021-01-04 14:31:00+00:00,2021-01-04 21:00:00+00:00,10037172.78727335,1.0015829510025769,1.0015829510025769,0.0,-15888.352726652038,5,10053061.14,10053061.14,"[{'id': 'a8411579c05c4d1b8a775525bbbda0c1', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 10686, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'fc3abb48612e4a7498957d668973c494', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -7701, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e57d3149570c4f50881b255a47a1330f', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 60931, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6eef861153b24ad7b0fe13183290304a', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -4244, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4947c52ba17e4c0787cde662874a992f', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -146183, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10153443.57,[],-15888.352726652038,10153443.57,"[{'sid': Equity(4 [VWO]), 'amount': 3708, 'cost_basis': 49.58875701178399, 'last_sale_price': 50.34}, {'sid': Equity(2 [SPY]), 'amount': 9907, 'cost_basis': 367.4722759675751, 'last_sale_price': 368.79}, {'sid': Equity(3 [VNQ]), 'amount': 7687, 'cost_basis': 83.71143823400443, 'last_sale_price': 82.17}, {'sid': Equity(1 [LQD]), 'amount': 18214, 'cost_basis': 137.36674808777235, 'last_sale_price': 137.43}, {'sid': Equity(0 [DBC]), 'amount': 210534, 'cost_basis': 14.548423692453717, 'last_sale_price': 14.620000000000001}]",0.0,0.0,-100382.4299999997,10053061.14,0,10053061.14,-0.009647097976044147,1.0864485004868634,1.2895256233426895,0.0,2021-01,0.05694882353531016,1.6677210597535685,13,0.0,0.0,,,0.0,-0.009902035337766428,0.0037172787273347385,"[0.07219187915325165, 0.0810529887676239, 0.5617538094520569, 0.19126944243907928, 0.0937320664525032]"
2021-01-05 21:00:00+00:00,2021-01-05 14:31:00+00:00,2021-01-05 21:00:00+00:00,10139180.605219375,0.9949630411758239,0.9949630411758239,66958.98794602603,-15888.352726652038,5,10088109.97,10088109.97,"[{'id': 'a8411579c05c4d1b8a775525bbbda0c1', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 10686, 'filled': 10686, 'commission': 55.071107792999996, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'fc3abb48612e4a7498957d668973c494', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -7701, 'filled': -7701, 'commission': 285.8182523835, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e57d3149570c4f50881b255a47a1330f', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 60931, 'filled': 60931, 'commission': 501.6518995995001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '6eef861153b24ad7b0fe13183290304a', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -4244, 'filled': -4244, 'commission': 58.109486722, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '4947c52ba17e4c0787cde662874a992f', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -146183, 'filled': -146183, 'commission': 219.60319247550004, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",10053061.14,"[{'amount': 10686, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 51.535754999999995, 'order_id': 'a8411579c05c4d1b8a775525bbbda0c1', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -7701, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 371.144335, 'order_id': 'fc3abb48612e4a7498957d668973c494', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 60931, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 82.331145, 'order_id': 'e57d3149570c4f50881b255a47a1330f', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -4244, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 136.921505, 'order_id': '6eef861153b24ad7b0fe13183290304a', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -146183, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 15.022485000000001, 'order_id': '4947c52ba17e4c0787cde662874a992f', 'sid': Equity(0 [DBC]), 'commission': None}]",51070.635219374584,10053061.14,"[{'sid': Equity(4 [VWO]), 'amount': 14394, 'cost_basis': 51.038020010941224, 'last_sale_price': 51.51}, {'sid': Equity(2 [SPY]), 'amount': 2206, 'cost_basis': 367.60183999857395, 'last_sale_price': 371.33}, {'sid': Equity(3 [VNQ]), 'amount': 68618, 'cost_basis': 82.4930845200879, 'last_sale_price': 82.29}, {'sid': Equity(1 [LQD]), 'amount': 13970, 'cost_basis': 137.37090767880468, 'last_sale_price': 136.99}, {'sid': Equity(0 [DBC]), 'amount': 64351, 'cost_basis': 14.551836276445815, 'last_sale_price': 15.030000000000001}]",0.0,0.0,102007.8179460261,10088109.97,0,10088109.97,0.010400099719898744,1.0864485004868634,3.644570776719142,0.0,2021-01,0.06890400552717531,5.918230548814799,14,0.0,0.0,,,0.0,-0.009902035337766428,0.013918060521937337,"[0.07219187915325165, 0.0810529887676239, 0.5617538094520569, 0.19126944243907928, 0.0937320664525032]"
2021-01-06 21:00:00+00:00,2021-01-06 14:31:00+00:00,2021-01-06 21:00:00+00:00,10132411.705219375,0.9949596762641348,0.9949596762641348,0.0,51070.635219374584,5,10081341.07,10081341.07,[],10088109.97,[],51070.635219374584,10088109.97,"[{'sid': Equity(4 [VWO]), 'amount': 14394, 'cost_basis': 51.038020010941224, 'last_sale_price': 51.02}, {'sid': Equity(2 [SPY]), 'amount': 2206, 'cost_basis': 367.60183999857395, 'last_sale_price': 373.55}, {'sid': Equity(3 [VNQ]), 'amount': 68618, 'cost_basis': 82.4930845200879, 'last_sale_price': 82.43}, {'sid': Equity(1 [LQD]), 'amount': 13970, 'cost_basis': 137.37090767880468, 'last_sale_price': 135.88}, {'sid': Equity(0 [DBC]), 'amount': 64351, 'cost_basis': 14.551836276445815, 'last_sale_price': 15.05}]",0.0,0.0,-6768.9000000003725,10081341.07,0,10081341.07,-0.000364459963122798,1.0864485004868634,3.3434941365195514,0.0,2021-01,0.0667469905104426,5.431871892594723,15,0.0,0.0,,,0.0,-0.009902035337766428,0.013241170521937295,"[0.07219187915325165, 0.0810529887676239, 0.5617538094520569, 0.19126944243907928, 0.0937320664525032]"
2021-01-07 21:00:00+00:00,2021-01-07 14:31:00+00:00,2021-01-07 21:00:00+00:00,10143658.895219376,0.9949652649259092,0.9949652649259092,0.0,51070.635219374584,5,10092588.260000002,10092588.260000002,[],10081341.07,[],51070.635219374584,10081341.07,"[{'sid': Equity(4 [VWO]), 'amount': 14394, 'cost_basis': 51.038020010941224, 'last_sale_price': 51.42}, {'sid': Equity(2 [SPY]), 'amount': 2206, 'cost_basis': 367.60183999857395, 'last_sale_price': 379.1}, {'sid': Equity(3 [VNQ]), 'amount': 68618, 'cost_basis': 82.4930845200879, 'last_sale_price': 82.27}, {'sid': Equity(1 [LQD]), 'amount': 13970, 'cost_basis': 137.37090767880468, 'last_sale_price': 135.86}, {'sid': Equity(0 [DBC]), 'amount': 64351, 'cost_basis': 14.551836276445815, 'last_sale_price': 15.120000000000001}]",0.0,0.0,11247.190000001341,10092588.260000002,0,10092588.260000002,0.0013056172301185753,1.0864485004868634,3.5153271535428803,0.0,2021-01,0.0644898701854981,5.6988716675423525,16,0.0,0.0,,,0.0,-0.009902035337766428,0.014365889521937403,"[0.07219187915325165, 0.0810529887676239, 0.5617538094520569, 0.19126944243907928, 0.0937320664525032]"
2021-01-08 21:00:00+00:00,2021-01-08 14:31:00+00:00,2021-01-08 21:00:00+00:00,10224613.135219375,0.9950051278670429,0.9950051278670429,0.0,51070.635219374584,5,10173542.5,10173542.5,[],10092588.260000002,[],51070.635219374584,10092588.260000002,"[{'sid': Equity(4 [VWO]), 'amount': 14394, 'cost_basis': 51.038020010941224, 'last_sale_price': 52.46}, {'sid': Equity(2 [SPY]), 'amount': 2206, 'cost_basis': 367.60183999857395, 'last_sale_price': 381.26}, {'sid': Equity(3 [VNQ]), 'amount': 68618, 'cost_basis': 82.4930845200879, 'last_sale_price': 83.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 13970, 'cost_basis': 137.37090767880468, 'last_sale_price': 135.76}, {'sid': Equity(0 [DBC]), 'amount': 64351, 'cost_basis': 14.551836276445815, 'last_sale_price': 15.24}]",0.0,0.0,80954.23999999836,10173542.5,0,10173542.5,0.008127900964571368,1.0864485004868634,4.867886488136479,0.0,2021-01,0.06813444545244031,8.59415660364967,17,0.0,0.0,,,0.0,-0.009902035337766428,0.022461313521937365,"[0.07219187915325165, 0.0810529887676239, 0.5617538094520569, 0.19126944243907928, 0.0937320664525032]"
2021-01-11 21:00:00+00:00,2021-01-11 14:31:00+00:00,2021-01-11 21:00:00+00:00,10119502.365219375,0.9949532463775191,0.9949532463775191,0.0,51070.635219374584,5,10068431.73,10068431.73,"[{'id': '0de9ee1d61d9410188fec73575f482b2', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -18197, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c60f783e6afc4d90896a0573a1aebb85', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 9328, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7c041d76790446beb5ddc306c196a80a', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -71715, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'bee1abe5150342b58c5d5f0aea4eb961', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 16327, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8fdd8ef9049141019737e3877a26917a', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 74900, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10173542.5,[],51070.635219374584,10173542.5,"[{'sid': Equity(4 [VWO]), 'amount': 14394, 'cost_basis': 51.038020010941224, 'last_sale_price': 51.85}, {'sid': Equity(2 [SPY]), 'amount': 2206, 'cost_basis': 367.60183999857395, 'last_sale_price': 378.69}, {'sid': Equity(3 [VNQ]), 'amount': 68618, 'cost_basis': 82.4930845200879, 'last_sale_price': 81.97}, {'sid': Equity(1 [LQD]), 'amount': 13970, 'cost_basis': 137.37090767880468, 'last_sale_price': 135.18}, {'sid': Equity(0 [DBC]), 'amount': 64351, 'cost_basis': 14.551836276445815, 'last_sale_price': 15.13}]",0.0,0.0,-105110.76999999955,10068431.73,0,10068431.73,-0.00996900557312771,1.0864485004868634,2.141454506309045,0.0,2021-01,0.07906878305772543,3.1517472518647347,18,0.0,0.0,,,0.0,-0.010280170859270722,0.011950236521937496,"[-0.0194888636469841, 0.43165668845176697, -0.025090597569942474, 0.40472307801246643, 0.20819967985153198]"
2021-01-12 21:00:00+00:00,2021-01-12 14:31:00+00:00,2021-01-12 21:00:00+00:00,10155386.37188777,1.0010958754009633,1.0904677148134392,-62199.67333160527,51070.635219374584,3,10166515.41,10166515.41,"[{'id': '0de9ee1d61d9410188fec73575f482b2', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -18197, 'filled': -18197, 'commission': 95.34097966300001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c60f783e6afc4d90896a0573a1aebb85', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 9328, 'filled': 9328, 'commission': 353.49331432800005, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7c041d76790446beb5ddc306c196a80a', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -71715, 'filled': -71715, 'commission': 588.91583478, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'bee1abe5150342b58c5d5f0aea4eb961', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 16327, 'filled': 16327, 'commission': 221.2924599345, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8fdd8ef9049141019737e3877a26917a', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 74900, 'filled': 74900, 'commission': 115.55354790000001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",10068431.73,"[{'amount': -18197, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 52.39379, 'order_id': '0de9ee1d61d9410188fec73575f482b2', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 9328, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 378.959385, 'order_id': 'c60f783e6afc4d90896a0573a1aebb85', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -71715, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 82.11892, 'order_id': '7c041d76790446beb5ddc306c196a80a', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 16327, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 135.537735, 'order_id': 'bee1abe5150342b58c5d5f0aea4eb961', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 74900, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 15.42771, 'order_id': '8fdd8ef9049141019737e3877a26917a', 'sid': Equity(0 [DBC]), 'commission': None}]",-11129.0381122305,10068431.73,"[{'sid': Equity(4 [VWO]), 'amount': -3803, 'cost_basis': 52.36872006056719, 'last_sale_price': 52.42}, {'sid': Equity(2 [SPY]), 'amount': 11534, 'cost_basis': 376.81778183034345, 'last_sale_price': 378.77}, {'sid': Equity(3 [VNQ]), 'amount': -3097, 'cost_basis': 81.92876312729094, 'last_sale_price': 82.16}, {'sid': Equity(1 [LQD]), 'amount': 30297, 'cost_basis': 136.3903182519007, 'last_sale_price': 135.47}, {'sid': Equity(0 [DBC]), 'amount': 139251, 'cost_basis': 15.023778994574291, 'last_sale_price': 15.42}]",-453802.78,-453802.78,35884.00666839443,10620318.19,2,10620318.19,0.0038929270225939706,1.0904677148134392,2.6749219411334075,0.0,2021-01,0.07755067204164263,3.9671141979103224,19,0.0,0.0,,,0.0,-0.010280170859270722,0.015538637188776905,"[-0.0194888636469841, 0.43165668845176697, -0.025090597569942474, 0.40472307801246643, 0.20819967985153198]"
2021-01-13 21:00:00+00:00,2021-01-13 14:31:00+00:00,2021-01-13 21:00:00+00:00,10189649.35188777,1.0010921904893781,1.090898281788336,0.0,-11129.0381122305,3,10200778.39,10200778.39,[],10166515.41,[],-11129.0381122305,10166515.41,"[{'sid': Equity(4 [VWO]), 'amount': -3803, 'cost_basis': 52.36872006056719, 'last_sale_price': 52.59}, {'sid': Equity(2 [SPY]), 'amount': 11534, 'cost_basis': 376.81778183034345, 'last_sale_price': 379.79}, {'sid': Equity(3 [VNQ]), 'amount': -3097, 'cost_basis': 81.92876312729094, 'last_sale_price': 83.16}, {'sid': Equity(1 [LQD]), 'amount': 30297, 'cost_basis': 136.3903182519007, 'last_sale_price': 136.52}, {'sid': Equity(0 [DBC]), 'amount': 139251, 'cost_basis': 15.023778994574291, 'last_sale_price': 15.38}]",-457546.29000000004,-457546.29000000004,34262.98000000045,10658324.68,2,10658324.68,0.0038447308605576254,1.090898281788336,3.151409016534518,0.0,2021-01,0.07602335596786272,4.700759487979359,20,0.0,0.0,,,0.0,-0.010280170859270722,0.018964935188776844,"[-0.0194888636469841, 0.43165668845176697, -0.025090597569942474, 0.40472307801246643, 0.20819967985153198]"
2021-01-14 21:00:00+00:00,2021-01-14 14:31:00+00:00,2021-01-14 21:00:00+00:00,10172433.951887768,1.001094038866693,1.091739283098422,0.0,-11129.0381122305,3,10183562.989999998,10183562.989999998,[],10200778.39,[],-11129.0381122305,10200778.39,"[{'sid': Equity(4 [VWO]), 'amount': -3803, 'cost_basis': 52.36872006056719, 'last_sale_price': 53.11}, {'sid': Equity(2 [SPY]), 'amount': 11534, 'cost_basis': 376.81778183034345, 'last_sale_price': 378.46}, {'sid': Equity(3 [VNQ]), 'amount': -3097, 'cost_basis': 81.92876312729094, 'last_sale_price': 83.65}, {'sid': Equity(1 [LQD]), 'amount': 30297, 'cost_basis': 136.3903182519007, 'last_sale_price': 135.93}, {'sid': Equity(0 [DBC]), 'amount': 139251, 'cost_basis': 15.023778994574291, 'last_sale_price': 15.52}]",-461041.38,-461041.38,-17215.400000002235,10644604.37,2,10644604.37,-0.0015273262362801379,1.091739283098422,2.7845716043156767,0.0,2021-01,0.07466071251210213,4.151216968101179,21,0.0,0.0,,,0.0,-0.010280170859270722,0.01724339518877649,"[-0.0194888636469841, 0.43165668845176697, -0.025090597569942474, 0.40472307801246643, 0.20819967985153198]"
2021-01-15 21:00:00+00:00,2021-01-15 14:31:00+00:00,2021-01-15 21:00:00+00:00,10115673.971887771,1.0011001776197175,1.0923832045901567,0.0,-11129.0381122305,3,10126803.010000002,10126803.010000002,[],10183562.989999998,[],-11129.0381122305,10183562.989999998,"[{'sid': Equity(4 [VWO]), 'amount': -3803, 'cost_basis': 52.36872006056719, 'last_sale_price': 52.5}, {'sid': Equity(2 [SPY]), 'amount': 11534, 'cost_basis': 376.81778183034345, 'last_sale_price': 375.7}, {'sid': Equity(3 [VNQ]), 'amount': -3097, 'cost_basis': 81.92876312729094, 'last_sale_price': 84.61}, {'sid': Equity(1 [LQD]), 'amount': 30297, 'cost_basis': 136.3903182519007, 'last_sale_price': 136.14000000000001}, {'sid': Equity(0 [DBC]), 'amount': 139251, 'cost_basis': 15.023778994574291, 'last_sale_price': 15.3}]",-461694.67,-461694.67,-56759.97999999672,10588497.680000002,2,10588497.680000002,-0.005310310358411385,1.0923832045901567,1.7697804742349161,0.0,2021-01,0.07601750817227744,2.5651184907626203,22,0.0,0.0,,,0.0,-0.010654600021624008,0.011567397188776862,"[-0.0194888636469841, 0.43165668845176697, -0.025090597569942474, 0.40472307801246643, 0.20819967985153198]"
