,period_open,period_close,long_value,short_value,longs_count,long_exposure,shorts_count,transactions,ending_exposure,starting_value,returns,starting_exposure,starting_cash,capital_used,ending_value,positions,portfolio_value,ending_cash,gross_leverage,net_leverage,orders,short_exposure,pnl,max_drawdown,algo_volatility,alpha,beta,benchmark_period_return,benchmark_volatility,excess_return,algorithm_period_return,sharpe,trading_days,period_label,max_leverage,treasury_period_return,sortino,weights
2023-11-07 21:00:00+00:00,2023-11-07 14:31:00+00:00,2023-11-07 21:00:00+00:00,10997755.870000001,-1351453.32,3,10997755.870000001,2,"[{'amount': -21948, 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'price': 39.62018, 'order_id': '931e7d2d764641d0914f65d8ee787036', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -1596, 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'price': 436.711535, 'order_id': '7ccc943fb62949f9a3f9e9a7f522537e', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -44186, 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'price': 75.80208, 'order_id': 'b368e1c4d9e74b69801c7fe25a71b3c6', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 34440, 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'price': 102.23109000000001, 'order_id': '9fa01811ea2e461380df7ba8e5524c49', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 56349, 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'price': 24.262125, 'order_id': '247de9c574f14a99bf61075c7e827fd2', 'sid': Equity(0 [DBC]), 'commission': None}]",9646302.55,9680644.98,-0.0007628914838141432,9680644.98,-56708.77723470623,27000.41103013791,9646302.55,"[{'sid': Equity(4 [VWO]), 'amount': -939, 'cost_basis': 39.52757257607668, 'last_sale_price': 39.64}, {'sid': Equity(2 [SPY]), 'amount': 3325, 'cost_basis': 440.07949241081906, 'last_sale_price': 436.93}, {'sid': Equity(3 [VNQ]), 'amount': -17329, 'cost_basis': 75.7827517600157, 'last_sale_price': 75.84}, {'sid': Equity(1 [LQD]), 'amount': 70909, 'cost_basis': 103.04996067240779, 'last_sale_price': 102.18}, {'sid': Equity(0 [DBC]), 'amount': 94824, 'cost_basis': 24.479430736814003, 'last_sale_price': 24.25}]",9616594.183795433,-29708.36620456718,1.2841562151815864,1.0030892814687582,"[{'id': '931e7d2d764641d0914f65d8ee787036', 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': -21948, 'filled': -21948, 'commission': 86.958371064, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7ccc943fb62949f9a3f9e9a7f522537e', 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': -1596, 'filled': -1596, 'commission': 69.69916098600001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b368e1c4d9e74b69801c7fe25a71b3c6', 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': -44186, 'filled': -44186, 'commission': 334.939070688, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9fa01811ea2e461380df7ba8e5524c49', 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': 34440, 'filled': 34440, 'commission': 352.08387396000006, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '247de9c574f14a99bf61075c7e827fd2', 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': 56349, 'filled': 56349, 'commission': 136.71464816250003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-1351453.32,-7342.018969859928,-0.19547027039099357,0.1060582504832567,,,0.0,0.0,0.0,-0.038340581620457836,-0.07409975488351105,731,2023-11,1.9792321738257246,0.0,-0.10427327618188334,"[-0.0038695840630680323, 0.15051105618476868, -0.1376967430114746, 0.7468985319137573, 0.24415674805641174]"
2023-11-08 21:00:00+00:00,2023-11-08 14:31:00+00:00,2023-11-08 21:00:00+00:00,11010090.07,-1355616.55,3,11010090.07,2,[],9654473.52,9646302.55,0.0008496739951622256,9646302.55,-29708.36620456718,0.0,9654473.52,"[{'sid': Equity(4 [VWO]), 'amount': -939, 'cost_basis': 39.52757257607668, 'last_sale_price': 39.46}, {'sid': Equity(2 [SPY]), 'amount': 3325, 'cost_basis': 440.07949241081906, 'last_sale_price': 437.25}, {'sid': Equity(3 [VNQ]), 'amount': -17329, 'cost_basis': 75.7827517600157, 'last_sale_price': 76.09}, {'sid': Equity(1 [LQD]), 'amount': 70909, 'cost_basis': 103.04996067240779, 'last_sale_price': 102.7}, {'sid': Equity(0 [DBC]), 'amount': 94824, 'cost_basis': 24.479430736814003, 'last_sale_price': 23.98}]",9624765.153795432,-29708.36620456718,1.2847800878677758,1.0030866588150311,[],-1355616.55,8170.969999998808,-0.19547027039099357,0.10598694254741409,,,0.0,0.0,0.0,-0.03752348462045796,-0.07128843680093086,732,2023-11,1.9792321738257246,0.0,-0.10031828442850808,"[-0.0038695840630680323, 0.15051105618476868, -0.1376967430114746, 0.7468985319137573, 0.24415674805641174]"
2023-11-09 21:00:00+00:00,2023-11-09 14:31:00+00:00,2023-11-09 21:00:00+00:00,10919317.02,-1334493.1,3,10919317.02,2,[],9584823.92,9654473.52,-0.00723649864563547,9654473.52,-29708.36620456718,0.0,9584823.92,"[{'sid': Equity(4 [VWO]), 'amount': -939, 'cost_basis': 39.52757257607668, 'last_sale_price': 39.11}, {'sid': Equity(2 [SPY]), 'amount': 3325, 'cost_basis': 440.07949241081906, 'last_sale_price': 433.84000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -17329, 'cost_basis': 75.7827517600157, 'last_sale_price': 74.89}, {'sid': Equity(1 [LQD]), 'amount': 70909, 'cost_basis': 103.04996067240779, 'last_sale_price': 101.66}, {'sid': Equity(0 [DBC]), 'amount': 94824, 'cost_basis': 24.479430736814003, 'last_sale_price': 23.92}]",9555115.553795433,-29708.36620456718,1.2824345295471185,1.0031091582343834,[],-1334493.1,-69649.59999999963,-0.19547027039099357,0.10599877606731946,,,0.0,0.0,0.0,-0.04448844462045798,-0.09465383389700008,733,2023-11,1.9792321738257246,0.0,-0.13309297488752078,"[-0.0038695840630680323, 0.15051105618476868, -0.1376967430114746, 0.7468985319137573, 0.24415674805641174]"
2023-11-10 21:00:00+00:00,2023-11-10 14:31:00+00:00,2023-11-10 21:00:00+00:00,10989369.740000002,-1346876.9300000002,3,10989369.740000002,2,[],9642492.810000002,9584823.92,0.006035394305314856,9584823.92,-29708.36620456718,0.0,9642492.810000002,"[{'sid': Equity(4 [VWO]), 'amount': -939, 'cost_basis': 39.52757257607668, 'last_sale_price': 39.38}, {'sid': Equity(2 [SPY]), 'amount': 3325, 'cost_basis': 440.07949241081906, 'last_sale_price': 440.61}, {'sid': Equity(3 [VNQ]), 'amount': -17329, 'cost_basis': 75.7827517600157, 'last_sale_price': 75.59}, {'sid': Equity(1 [LQD]), 'amount': 70909, 'cost_basis': 103.04996067240779, 'last_sale_price': 102.17}, {'sid': Equity(0 [DBC]), 'amount': 94824, 'cost_basis': 24.479430736814003, 'last_sale_price': 24.04}]",9612784.443795435,-29708.36620456718,1.2833166854128746,1.0030905058131978,[],-1346876.9300000002,57668.89000000246,-0.19547027039099357,0.1059862423240232,,,0.0,0.0,0.0,-0.03872155562045776,-0.07498543154781595,734,2023-11,1.9792321738257246,0.0,-0.10549661015892703,"[-0.0038695840630680323, 0.15051105618476868, -0.1376967430114746, 0.7468985319137573, 0.24415674805641174]"
2023-11-13 21:00:00+00:00,2023-11-13 14:31:00+00:00,2023-11-13 21:00:00+00:00,11021870.73,-1336025.3900000001,3,11021870.73,2,[],9685845.34,9642492.810000002,0.004509882672754539,9642492.810000002,-29708.36620456718,0.0,9685845.34,"[{'sid': Equity(4 [VWO]), 'amount': -939, 'cost_basis': 39.52757257607668, 'last_sale_price': 39.45}, {'sid': Equity(2 [SPY]), 'amount': 3325, 'cost_basis': 440.07949241081906, 'last_sale_price': 440.19}, {'sid': Equity(3 [VNQ]), 'amount': -17329, 'cost_basis': 75.7827517600157, 'last_sale_price': 74.96000000000001}, {'sid': Equity(1 [LQD]), 'amount': 70909, 'cost_basis': 103.04996067240779, 'last_sale_price': 102.18}, {'sid': Equity(0 [DBC]), 'amount': 94824, 'cost_basis': 24.479430736814003, 'last_sale_price': 24.39}]",9656136.973795433,-29708.36620456718,1.2797971024579011,1.0030766305702983,"[{'id': '64f52a4ae512433eb411f352dfdaa5fa', 'dt': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'amount': 19462, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b8d45084fc2145f3bb4a835359d3d313', 'dt': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'amount': 2932, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '634d0e2fc09e4d20b85fc3d1fc06d749', 'dt': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'amount': 31496, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '90a7a513c23b4e01a63163b3d3abf868', 'dt': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'amount': -13893, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'cffce72392db42cb8c32d4cd8aaecd9d', 'dt': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'amount': -124222, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-1336025.3900000001,43352.52999999747,-0.19547027039099357,0.10594739680268736,,,0.0,0.0,0.0,-0.034386302620458054,-0.06031640230828484,735,2023-11,1.9792321738257246,0.0,-0.08488549277227185,"[0.07567569613456726, 0.2852696180343628, 0.10997787863016129, 0.6033325791358948, -0.0742558017373085]"
2023-11-14 21:00:00+00:00,2023-11-14 14:31:00+00:00,2023-11-14 21:00:00+00:00,10593490.64,-715841.3,4,10593490.64,1,"[{'amount': 19462, 'dt': Timestamp('2023-11-14 21:00:00+0000', tz='UTC'), 'price': 40.390184999999995, 'order_id': '64f52a4ae512433eb411f352dfdaa5fa', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 2932, 'dt': Timestamp('2023-11-14 21:00:00+0000', tz='UTC'), 'price': 448.954365, 'order_id': 'b8d45084fc2145f3bb4a835359d3d313', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 31496, 'dt': Timestamp('2023-11-14 21:00:00+0000', tz='UTC'), 'price': 79.15956, 'order_id': '634d0e2fc09e4d20b85fc3d1fc06d749', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -13893, 'dt': Timestamp('2023-11-14 21:00:00+0000', tz='UTC'), 'price': 103.72811, 'order_id': '90a7a513c23b4e01a63163b3d3abf868', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -124222, 'dt': Timestamp('2023-11-14 21:00:00+0000', tz='UTC'), 'price': 24.337825000000002, 'order_id': 'cffce72392db42cb8c32d4cd8aaecd9d', 'sid': Equity(0 [DBC]), 'commission': None}]",9877649.34,9685845.34,0.006179329124156752,9685845.34,-29708.36620456718,-132135.55157097615,9877649.34,"[{'sid': Equity(4 [VWO]), 'amount': 18523, 'cost_basis': 40.39442877142184, 'last_sale_price': 40.37}, {'sid': Equity(2 [SPY]), 'amount': 6257, 'cost_basis': 444.25925265555236, 'last_sale_price': 448.73}, {'sid': Equity(3 [VNQ]), 'amount': 14167, 'cost_basis': 79.17715871180745, 'last_sale_price': 79.12}, {'sid': Equity(1 [LQD]), 'amount': 57016, 'cost_basis': 103.05248819912352, 'last_sale_price': 103.78}, {'sid': Equity(0 [DBC]), 'amount': -29398, 'cost_basis': 24.327540989872954, 'last_sale_price': 24.35}]",9715805.422224455,-161843.917775546,1.1640138360665837,1.0166577973458932,"[{'id': '64f52a4ae512433eb411f352dfdaa5fa', 'dt': Timestamp('2023-11-14 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'amount': 19462, 'filled': 19462, 'commission': 78.607378047, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b8d45084fc2145f3bb4a835359d3d313', 'dt': Timestamp('2023-11-14 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'amount': 2932, 'filled': 2932, 'commission': 131.63341981800002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '634d0e2fc09e4d20b85fc3d1fc06d749', 'dt': Timestamp('2023-11-14 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'amount': 31496, 'filled': 31496, 'commission': 249.320950176, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '90a7a513c23b4e01a63163b3d3abf868', 'dt': Timestamp('2023-11-14 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'amount': -13893, 'filled': -13893, 'commission': 144.109463223, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'cffce72392db42cb8c32d4cd8aaecd9d', 'dt': Timestamp('2023-11-14 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'amount': -124222, 'filled': -124222, 'commission': 302.32932971500003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-715841.3,59668.448429021984,-0.19547027039099357,0.10593753071966612,,,0.0,0.0,0.0,-0.028419457777555945,-0.040268398357328705,736,2023-11,1.9792321738257246,0.0,-0.056704456773673896,"[0.07567569613456726, 0.2852696180343628, 0.10997787863016129, 0.6033325791358948, -0.0742558017373085]"
2023-11-15 21:00:00+00:00,2023-11-15 14:31:00+00:00,2023-11-15 21:00:00+00:00,10577091.0,-711137.62,4,10577091.0,1,[],9865953.38,9877649.34,-0.0012038075580687035,9877649.34,-161843.917775546,0.0,9865953.38,"[{'sid': Equity(4 [VWO]), 'amount': 18523, 'cost_basis': 40.39442877142184, 'last_sale_price': 40.65}, {'sid': Equity(2 [SPY]), 'amount': 6257, 'cost_basis': 444.25925265555236, 'last_sale_price': 449.68}, {'sid': Equity(3 [VNQ]), 'amount': 14167, 'cost_basis': 79.17715871180745, 'last_sale_price': 79.35000000000001}, {'sid': Equity(1 [LQD]), 'amount': 57016, 'cost_basis': 103.05248819912352, 'last_sale_price': 103.24000000000001}, {'sid': Equity(0 [DBC]), 'amount': -29398, 'cost_basis': 24.327540989872954, 'last_sale_price': 24.19}]",9704109.462224456,-161843.917775546,1.1632420949023816,1.0166778742970244,[],-711137.62,-11695.959999999031,-0.19547027039099357,0.10586781269746953,,,0.0,0.0,0.0,-0.02958905377755583,-0.04412824170431838,737,2023-11,1.9792321738257246,0.0,-0.0621382984223712,"[0.07567569613456726, 0.2852696180343628, 0.10997787863016129, 0.6033325791358948, -0.0742558017373085]"
2023-11-16 21:00:00+00:00,2023-11-16 14:31:00+00:00,2023-11-16 21:00:00+00:00,10618807.900000002,-694086.78,4,10618807.900000002,1,[],9924721.120000003,9865953.38,0.006055964251925339,9865953.38,-161843.917775546,0.0,9924721.120000003,"[{'sid': Equity(4 [VWO]), 'amount': 18523, 'cost_basis': 40.39442877142184, 'last_sale_price': 40.230000000000004}, {'sid': Equity(2 [SPY]), 'amount': 6257, 'cost_basis': 444.25925265555236, 'last_sale_price': 450.23}, {'sid': Equity(3 [VNQ]), 'amount': 14167, 'cost_basis': 79.17715871180745, 'last_sale_price': 79.18}, {'sid': Equity(1 [LQD]), 'amount': 57016, 'cost_basis': 103.05248819912352, 'last_sale_price': 104.09}, {'sid': Equity(0 [DBC]), 'amount': -29398, 'cost_basis': 24.327540989872954, 'last_sale_price': 23.61}]",9762877.202224458,-161843.917775546,1.1587664625569984,1.0165774816607003,[],-694086.78,58767.740000002086,-0.19547027039099357,0.10585549600393496,,,0.0,0.0,0.0,-0.023712279777555634,-0.024538545417405546,738,2023-11,1.9792321738257246,0.0,-0.0345728718651423,"[0.07567569613456726, 0.2852696180343628, 0.10997787863016129, 0.6033325791358948, -0.0742558017373085]"
2023-11-17 21:00:00+00:00,2023-11-17 14:31:00+00:00,2023-11-17 21:00:00+00:00,10641530.280000001,-704082.1,4,10641530.280000001,1,[],9937448.180000002,9924721.120000003,0.00130361774878196,9924721.120000003,-161843.917775546,0.0,9937448.180000002,"[{'sid': Equity(4 [VWO]), 'amount': 18523, 'cost_basis': 40.39442877142184, 'last_sale_price': 40.39}, {'sid': Equity(2 [SPY]), 'amount': 6257, 'cost_basis': 444.25925265555236, 'last_sale_price': 450.79}, {'sid': Equity(3 [VNQ]), 'amount': 14167, 'cost_basis': 79.17715871180745, 'last_sale_price': 79.12}, {'sid': Equity(1 [LQD]), 'amount': 57016, 'cost_basis': 103.05248819912352, 'last_sale_price': 104.39}, {'sid': Equity(0 [DBC]), 'amount': -29398, 'cost_basis': 24.327540989872954, 'last_sale_price': 23.95}]",9775604.262224456,-161843.917775546,1.1606047130858677,1.0165558990967907,[],-704082.1,12727.059999998659,-0.19547027039099357,0.10578653642638791,,,0.0,0.0,0.0,-0.022439573777555788,-0.02031912201359883,739,2023-11,1.9792321738257246,0.0,-0.02862876439129473,"[0.07567569613456726, 0.2852696180343628, 0.10997787863016129, 0.6033325791358948, -0.0742558017373085]"
2023-11-20 21:00:00+00:00,2023-11-20 14:31:00+00:00,2023-11-20 21:00:00+00:00,10703370.54,-712901.5,4,10703370.54,1,[],9990469.04,9937448.180000002,0.005423793617023165,9937448.180000002,-161843.917775546,0.0,9990469.04,"[{'sid': Equity(4 [VWO]), 'amount': 18523, 'cost_basis': 40.39442877142184, 'last_sale_price': 40.82}, {'sid': Equity(2 [SPY]), 'amount': 6257, 'cost_basis': 444.25925265555236, 'last_sale_price': 454.26}, {'sid': Equity(3 [VNQ]), 'amount': 14167, 'cost_basis': 79.17715871180745, 'last_sale_price': 79.7}, {'sid': Equity(1 [LQD]), 'amount': 57016, 'cost_basis': 103.05248819912352, 'last_sale_price': 104.81}, {'sid': Equity(0 [DBC]), 'amount': -29398, 'cost_basis': 24.327540989872954, 'last_sale_price': 24.25}]",9828625.122224454,-161843.917775546,1.1615329609210105,1.0164665877234023,"[{'id': '1c2f7592821044d1971dd50c2551598f', 'dt': Timestamp('2023-11-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-20 21:00:00+0000', tz='UTC'), 'amount': -5942, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'cb712c1984f94520899b8bf970c9fbe7', 'dt': Timestamp('2023-11-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-20 21:00:00+0000', tz='UTC'), 'amount': 1732, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '13883ba11dd94d359907fbdbc60d6bfd', 'dt': Timestamp('2023-11-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-20 21:00:00+0000', tz='UTC'), 'amount': -54445, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c32be04ed5e8451d9f5b94fce5c2d990', 'dt': Timestamp('2023-11-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-20 21:00:00+0000', tz='UTC'), 'amount': -1850, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e4c4e4dd193c47b594a284ddcd8e61ed', 'dt': Timestamp('2023-11-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-20 21:00:00+0000', tz='UTC'), 'amount': 157813, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-712901.5,53020.85999999754,-0.19547027039099357,0.10576245804816331,,,0.0,0.0,0.0,-0.017137487777556082,-0.0028324154038663453,740,2023-11,1.9792321738257246,0.0,-0.003992541069158525,"[0.052249982953071594, 0.3692622482776642, -0.32662078738212585, 0.5882706046104431, 0.31683796644210815]"
2023-11-21 21:00:00+00:00,2023-11-21 14:31:00+00:00,2023-11-21 21:00:00+00:00,10765354.729999999,-3187600.92,4,10765354.729999999,1,"[{'amount': -5942, 'dt': Timestamp('2023-11-21 21:00:00+0000', tz='UTC'), 'price': 40.559709999999995, 'order_id': '1c2f7592821044d1971dd50c2551598f', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 1732, 'dt': Timestamp('2023-11-21 21:00:00+0000', tz='UTC'), 'price': 453.49663499999997, 'order_id': 'cb712c1984f94520899b8bf970c9fbe7', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -54445, 'dt': Timestamp('2023-11-21 21:00:00+0000', tz='UTC'), 'price': 79.10043, 'order_id': '13883ba11dd94d359907fbdbc60d6bfd', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -1850, 'dt': Timestamp('2023-11-21 21:00:00+0000', tz='UTC'), 'price': 104.78758, 'order_id': 'c32be04ed5e8451d9f5b94fce5c2d990', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 64250, 'dt': Timestamp('2023-11-21 21:00:00+0000', tz='UTC'), 'price': 24.402195, 'order_id': 'e4c4e4dd193c47b594a284ddcd8e61ed', 'sid': Equity(0 [DBC]), 'commission': None}]",7577753.809999999,9990469.04,-0.002567620331363707,9990469.04,-161843.917775546,2387479.052306827,7577753.809999999,"[{'sid': Equity(4 [VWO]), 'amount': 12581, 'cost_basis': 40.396344404494094, 'last_sale_price': 40.58}, {'sid': Equity(2 [SPY]), 'amount': 7989, 'cost_basis': 446.2717312934, 'last_sale_price': 453.27}, {'sid': Equity(3 [VNQ]), 'amount': -40278, 'cost_basis': 79.0897377538325, 'last_sale_price': 79.14}, {'sid': Equity(1 [LQD]), 'amount': 55166, 'cost_basis': 103.05283960582872, 'last_sale_price': 104.84}, {'sid': Equity(0 [DBC]), 'amount': 34852, 'cost_basis': 24.40669356831387, 'last_sale_price': 24.39}]",9803388.944531279,2225635.1345312805,1.4232787997035978,0.7729728824262524,"[{'id': '1c2f7592821044d1971dd50c2551598f', 'dt': Timestamp('2023-11-21 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-20 21:00:00+0000', tz='UTC'), 'amount': -5942, 'filled': -5942, 'commission': 24.100579681999996, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'cb712c1984f94520899b8bf970c9fbe7', 'dt': Timestamp('2023-11-21 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-20 21:00:00+0000', tz='UTC'), 'amount': 1732, 'filled': 1732, 'commission': 78.545617182, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '13883ba11dd94d359907fbdbc60d6bfd', 'dt': Timestamp('2023-11-21 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-20 21:00:00+0000', tz='UTC'), 'amount': -54445, 'filled': -54445, 'commission': 430.66229113500003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c32be04ed5e8451d9f5b94fce5c2d990', 'dt': Timestamp('2023-11-21 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-20 21:00:00+0000', tz='UTC'), 'amount': -1850, 'filled': -1850, 'commission': 19.385702300000002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e4c4e4dd193c47b594a284ddcd8e61ed', 'dt': Timestamp('2023-11-21 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-20 21:00:00+0000', tz='UTC'), 'amount': 157813, 'filled': 64250, 'commission': 156.784102875, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-3187600.92,-25236.177693175152,-0.19547027039099357,0.10570156901584897,,,0.0,0.0,0.0,-0.019661105546873614,-0.011091204932331138,741,2023-11,1.9792321738257246,0.0,-0.01563247476291096,"[0.052249982953071594, 0.3692622482776642, -0.32662078738212585, 0.5882706046104431, 0.31683796644210815]"
