,period_open,period_close,returns,shorts_count,starting_exposure,starting_value,transactions,short_exposure,starting_cash,short_value,long_exposure,capital_used,gross_leverage,long_value,ending_cash,portfolio_value,longs_count,positions,pnl,ending_exposure,ending_value,net_leverage,orders,algorithm_period_return,max_drawdown,sharpe,max_leverage,sortino,alpha,beta,trading_days,benchmark_period_return,benchmark_volatility,period_label,treasury_period_return,excess_return,algo_volatility,weights
2020-12-30 21:00:00+00:00,2020-12-30 14:31:00+00:00,2020-12-30 21:00:00+00:00,0.0018360035763256288,2,13120216.670000002,13120216.670000002,"[{'amount': -208680, 'dt': Timestamp('2020-12-30 21:00:00+0000', tz='UTC'), 'price': 14.63268, 'order_id': 'bad32286ba6d4b77aff13592eaf82659', 'sid': Equity(0 [DBC]), 'commission': None}]",-2264586.92,-3030992.09612,-2264586.92,12349779.779999997,3053547.6624,1.445857779958478,12349779.779999997,22555.566280000377,10107748.426279997,3,"[{'sid': Equity(4 [VWO]), 'amount': -26284, 'cost_basis': 48.675650000000005, 'last_sale_price': 50.24}, {'sid': Equity(2 [SPY]), 'amount': 5464, 'cost_basis': 367.42362, 'last_sale_price': 371.99}, {'sid': Equity(3 [VNQ]), 'amount': -11223, 'cost_basis': 84.99748000000001, 'last_sale_price': 84.12}, {'sid': Equity(1 [LQD]), 'amount': 62413, 'cost_basis': 137.56150205373882, 'last_sale_price': 138.1}, {'sid': Equity(0 [DBC]), 'amount': 115983, 'cost_basis': 14.517598623518348, 'last_sale_price': 14.64}]",18523.85239999555,10085192.859999998,10085192.859999998,0.997768487567285,"[{'id': 'bad32286ba6d4b77aff13592eaf82659', 'dt': Timestamp('2020-12-30 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-12-28 21:00:00+0000', tz='UTC'), 'amount': -341536, 'filled': -340180, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",0.010774842627999659,-0.0037222605744971545,5.439321947778074,1.969412985091948,13.554186365192631,,,11,0.0,0.0,2020-12,0.0,0.0,0.04533155432164298,"[-0.12799985706806183, 0.20202507078647614, -0.09407906234264374, 0.8548164963722229, 0.16523735225200653]"
2020-12-31 21:00:00+00:00,2020-12-31 14:31:00+00:00,2020-12-31 21:00:00+00:00,0.0013331013823978388,2,10085192.859999998,10085192.859999998,"[{'amount': -1356, 'dt': Timestamp('2020-12-31 21:00:00+0000', tz='UTC'), 'price': 14.69265, 'order_id': 'bad32286ba6d4b77aff13592eaf82659', 'sid': Equity(0 [DBC]), 'commission': None}]",-2270260.63,22555.566280000377,-2270260.63,12349004.91,19923.23340000026,1.4444168876536818,12349004.91,42478.799680000375,10121223.079680001,3,"[{'sid': Equity(4 [VWO]), 'amount': -26284, 'cost_basis': 48.675650000000005, 'last_sale_price': 50.11}, {'sid': Equity(2 [SPY]), 'amount': 5464, 'cost_basis': 367.42362, 'last_sale_price': 373.88}, {'sid': Equity(3 [VNQ]), 'amount': -11223, 'cost_basis': 84.99748000000001, 'last_sale_price': 84.93}, {'sid': Equity(1 [LQD]), 'amount': 62413, 'cost_basis': 137.56150205373882, 'last_sale_price': 138.13}, {'sid': Equity(0 [DBC]), 'amount': 114627, 'cost_basis': 14.517598623518348, 'last_sale_price': 14.700000000000001}]",13474.65340000391,10078744.280000001,10078744.280000001,0.9958029973901787,"[{'id': 'bad32286ba6d4b77aff13592eaf82659', 'dt': Timestamp('2020-12-31 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-12-28 21:00:00+0000', tz='UTC'), 'amount': -341536, 'filled': -341536, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",0.012122307967999957,-0.0037222605744971545,5.872964608954021,1.969412985091948,14.58447463788953,,,12,0.0,0.0,2020-12,0.0,0.0,0.04325248338734418,"[-0.12799985706806183, 0.20202507078647614, -0.09407906234264374, 0.8548164963722229, 0.16523735225200653]"
2021-01-04 21:00:00+00:00,2021-01-04 14:31:00+00:00,2021-01-04 21:00:00+00:00,-0.005507324516135892,2,10078744.280000001,10078744.280000001,[],-2245330.47,42478.799680000375,-2245330.47,12268333.89,0.0,1.441924395000463,12268333.89,42478.799680000375,10065482.21968,3,"[{'sid': Equity(4 [VWO]), 'amount': -26284, 'cost_basis': 48.675650000000005, 'last_sale_price': 50.34}, {'sid': Equity(2 [SPY]), 'amount': 5464, 'cost_basis': 367.42362, 'last_sale_price': 368.79}, {'sid': Equity(3 [VNQ]), 'amount': -11223, 'cost_basis': 84.99748000000001, 'last_sale_price': 82.17}, {'sid': Equity(1 [LQD]), 'amount': 62413, 'cost_basis': 137.56150205373882, 'last_sale_price': 137.43}, {'sid': Equity(0 [DBC]), 'amount': 114627, 'cost_basis': 14.517598623518348, 'last_sale_price': 14.620000000000001}]",-55740.86000000127,10023003.42,10023003.42,0.995779755132154,"[{'id': '5f79126139614bb8b0e5227aa11d925b', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 1719, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9dc7d9568d93436c8a9c801025a6c38c', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 2511, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f2c07b639a384e59bd05e6ea73c839d1', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -8574, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '393f57beda7d4adf946f9aab7f42b995', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 3765, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e9d7906be16d45f0b858413bf4ce68f7', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -53555, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",0.006548221967999757,-0.00550732451613599,2.5353878810697967,1.969412985091948,4.33527275399517,,,13,0.0,0.0,2021-01,0.0,0.0,0.050376084146573866,"[-0.12285137921571732, 0.29219725728034973, -0.16161981225013733, 0.903567910194397, 0.08870605379343033]"
2021-01-05 21:00:00+00:00,2021-01-05 14:31:00+00:00,2021-01-05 21:00:00+00:00,-2.0737644301771496e-05,2,10023003.42,10023003.42,"[{'amount': 1719, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 51.535754999999995, 'order_id': '5f79126139614bb8b0e5227aa11d925b', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 2511, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 371.51566499999996, 'order_id': '9dc7d9568d93436c8a9c801025a6c38c', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -8574, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 82.248855, 'order_id': 'f2c07b639a384e59bd05e6ea73c839d1', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 3765, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 137.05849500000002, 'order_id': '393f57beda7d4adf946f9aab7f42b995', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -53555, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 15.022485000000001, 'order_id': 'e9d7906be16d45f0b858413bf4ce68f7', 'sid': Equity(0 [DBC]), 'commission': None}]",-2894438.2800000003,42478.799680000375,-2894438.2800000003,12944993.13,-27760.16438999772,1.5736712403442092,12944993.13,14718.635290000588,10065273.485290002,3,"[{'sid': Equity(4 [VWO]), 'amount': -24565, 'cost_basis': 48.675650000000005, 'last_sale_price': 51.51}, {'sid': Equity(2 [SPY]), 'amount': 7975, 'cost_basis': 368.7120369272727, 'last_sale_price': 371.33}, {'sid': Equity(3 [VNQ]), 'amount': -19797, 'cost_basis': 83.80706171692681, 'last_sale_price': 82.29}, {'sid': Equity(1 [LQD]), 'amount': 66178, 'cost_basis': 137.5328849671341, 'last_sale_price': 136.99}, {'sid': Equity(0 [DBC]), 'amount': 61072, 'cost_basis': 14.517598623518348, 'last_sale_price': 15.030000000000001}]",-208.73438999801874,10050554.850000001,10050554.850000001,0.9985376815332926,"[{'id': '5f79126139614bb8b0e5227aa11d925b', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 1719, 'filled': 1719, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9dc7d9568d93436c8a9c801025a6c38c', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 2511, 'filled': 2511, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f2c07b639a384e59bd05e6ea73c839d1', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -8574, 'filled': -8574, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '393f57beda7d4adf946f9aab7f42b995', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 3765, 'filled': 3765, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e9d7906be16d45f0b858413bf4ce68f7', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -53555, 'filled': -53555, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",0.006527348529000054,-0.005527947951500727,2.440101085150326,1.969412985091948,4.164404989229358,,,14,0.0,0.0,2021-01,0.0,0.0,0.048451505198507806,"[-0.12285137921571732, 0.29219725728034973, -0.16161981225013733, 0.903567910194397, 0.08870605379343033]"
2021-01-06 21:00:00+00:00,2021-01-06 14:31:00+00:00,2021-01-06 21:00:00+00:00,-0.004497281675073794,2,10050554.850000001,10050554.850000001,[],-2885173.0100000002,14718.635290000588,-2885173.0100000002,12890461.49,0.0,1.5744135027536275,12890461.49,14718.635290000588,10020007.115290001,3,"[{'sid': Equity(4 [VWO]), 'amount': -24565, 'cost_basis': 48.675650000000005, 'last_sale_price': 51.02}, {'sid': Equity(2 [SPY]), 'amount': 7975, 'cost_basis': 368.7120369272727, 'last_sale_price': 373.55}, {'sid': Equity(3 [VNQ]), 'amount': -19797, 'cost_basis': 83.80706171692681, 'last_sale_price': 82.43}, {'sid': Equity(1 [LQD]), 'amount': 66178, 'cost_basis': 137.5328849671341, 'last_sale_price': 135.88}, {'sid': Equity(0 [DBC]), 'amount': 61072, 'cost_basis': 14.517598623518348, 'last_sale_price': 15.05}]",-45266.37000000104,10005288.48,10005288.48,0.9985310753654515,[],0.0020007115289999433,-0.010000368887551552,0.6830533959753463,1.969412985091948,1.052789530834619,,,15,0.0,0.0,2021-01,0.0,0.0,0.05093374414795892,"[-0.12285137921571732, 0.29219725728034973, -0.16161981225013733, 0.903567910194397, 0.08870605379343033]"
2021-01-07 21:00:00+00:00,2021-01-07 14:31:00+00:00,2021-01-07 21:00:00+00:00,0.004047327465278583,2,10005288.48,10005288.48,[],-2891831.49,14718.635290000588,-2891831.49,12937674.22,0.0,1.5734217142806233,12937674.22,14718.635290000588,10060561.365290001,3,"[{'sid': Equity(4 [VWO]), 'amount': -24565, 'cost_basis': 48.675650000000005, 'last_sale_price': 51.42}, {'sid': Equity(2 [SPY]), 'amount': 7975, 'cost_basis': 368.7120369272727, 'last_sale_price': 379.1}, {'sid': Equity(3 [VNQ]), 'amount': -19797, 'cost_basis': 83.80706171692681, 'last_sale_price': 82.27}, {'sid': Equity(1 [LQD]), 'amount': 66178, 'cost_basis': 137.5328849671341, 'last_sale_price': 135.86}, {'sid': Equity(0 [DBC]), 'amount': 61072, 'cost_basis': 14.517598623518348, 'last_sale_price': 15.120000000000001}]",40554.25,10045842.73,10045842.73,0.9985369966192164,[],0.006056136528999945,-0.010000368887551552,1.8676688002086734,1.969412985091948,3.0116124235236708,,,16,0.0,0.0,2021-01,0.0,0.0,0.05159451734456285,"[-0.12285137921571732, 0.29219725728034973, -0.16161981225013733, 0.903567910194397, 0.08870605379343033]"
2021-01-08 21:00:00+00:00,2021-01-08 14:31:00+00:00,2021-01-08 21:00:00+00:00,-0.0023307208364037324,2,10045842.73,10045842.73,[],-2933216.69,14718.635290000588,-2933216.69,12955611.059999999,0.0,1.5830077574722818,12955611.059999999,14718.635290000588,10037113.00529,3,"[{'sid': Equity(4 [VWO]), 'amount': -24565, 'cost_basis': 48.675650000000005, 'last_sale_price': 52.46}, {'sid': Equity(2 [SPY]), 'amount': 7975, 'cost_basis': 368.7120369272727, 'last_sale_price': 381.26}, {'sid': Equity(3 [VNQ]), 'amount': -19797, 'cost_basis': 83.80706171692681, 'last_sale_price': 83.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 66178, 'cost_basis': 137.5328849671341, 'last_sale_price': 135.76}, {'sid': Equity(0 [DBC]), 'amount': 61072, 'cost_basis': 14.517598623518348, 'last_sale_price': 15.24}]",-23448.360000001267,10022394.37,10022394.37,0.9985335788007724,[],0.003711300528999928,-0.010000368887551552,1.100066147435561,1.969412985091948,1.7375292790220582,,,17,0.0,0.0,2021-01,0.0,0.0,0.05103660337642466,"[-0.12285137921571732, 0.29219725728034973, -0.16161981225013733, 0.903567910194397, 0.08870605379343033]"
2021-01-11 21:00:00+00:00,2021-01-11 14:31:00+00:00,2021-01-11 21:00:00+00:00,-0.002872893827617573,2,10022394.37,10022394.37,[],-2896455.34,14718.635290000588,-2896455.34,12890014.15,0.0,1.5773413133575025,12890014.15,14718.635290000588,10008277.445290001,3,"[{'sid': Equity(4 [VWO]), 'amount': -24565, 'cost_basis': 48.675650000000005, 'last_sale_price': 51.85}, {'sid': Equity(2 [SPY]), 'amount': 7975, 'cost_basis': 368.7120369272727, 'last_sale_price': 378.69}, {'sid': Equity(3 [VNQ]), 'amount': -19797, 'cost_basis': 83.80706171692681, 'last_sale_price': 81.97}, {'sid': Equity(1 [LQD]), 'amount': 66178, 'cost_basis': 137.5328849671341, 'last_sale_price': 135.18}, {'sid': Equity(0 [DBC]), 'amount': 61072, 'cost_basis': 14.517598623518348, 'last_sale_price': 15.13}]",-28835.55999999866,9993558.81,9993558.81,0.9985293537903541,"[{'id': '28a15ad26093466ebac96b46be95555d', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -6234, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7e7474b62c884b8b97187dbafbe0dcbf', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 6462, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a991245b43f44529a8608eb457bc87e5', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 26908, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c34da4ddece04d56a2753b4647b05342', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -62839, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2ae39a509f164cca95e171f8de597ff0', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 276251, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",0.0008277445290001406,-0.011159287123782065,0.2518021187930973,1.969412985091948,0.38577014470031074,,,18,0.0,0.0,2021-01,0.0,0.0,0.05084959188313438,"[-0.15956108272075653, 0.5462781190872192, 0.05824523791670799, 0.04508989304304123, 0.5099478363990784]"
2021-01-12 21:00:00+00:00,2021-01-12 14:31:00+00:00,2021-01-12 21:00:00+00:00,0.0011757492185167084,1,9993558.81,9993558.81,"[{'amount': -6234, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 52.39379, 'order_id': '28a15ad26093466ebac96b46be95555d', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 6462, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 378.959385, 'order_id': '7e7474b62c884b8b97187dbafbe0dcbf', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 26908, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 82.20107999999999, 'order_id': 'a991245b43f44529a8608eb457bc87e5', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -62839, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 135.402265, 'order_id': 'c34da4ddece04d56a2753b4647b05342', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 163530, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 15.42771, 'order_id': '2ae39a509f164cca95e171f8de597ff0', 'sid': Equity(0 [DBC]), 'commission': None}]",-1614483.58,14718.635290000588,-1614483.58,9968239.419999998,1651570.1943850005,1.1559552259337067,9968239.419999998,1666288.829675001,10020044.669675,4,"[{'sid': Equity(4 [VWO]), 'amount': -30799, 'cost_basis': 49.428235628104815, 'last_sale_price': 52.42}, {'sid': Equity(2 [SPY]), 'amount': 14437, 'cost_basis': 373.2987490728683, 'last_sale_price': 378.77}, {'sid': Equity(3 [VNQ]), 'amount': 7111, 'cost_basis': 82.20107999999999, 'last_sale_price': 82.16}, {'sid': Equity(1 [LQD]), 'amount': 3339, 'cost_basis': 137.5328849671341, 'last_sale_price': 135.47}, {'sid': Equity(0 [DBC]), 'amount': 224602, 'cost_basis': 15.18023971040112, 'last_sale_price': 15.42}]",11767.224384998903,8353755.839999998,8353755.839999998,0.833704450967378,"[{'id': '28a15ad26093466ebac96b46be95555d', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -6234, 'filled': -6234, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7e7474b62c884b8b97187dbafbe0dcbf', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 6462, 'filled': 6462, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a991245b43f44529a8608eb457bc87e5', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 26908, 'filled': 26908, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c34da4ddece04d56a2753b4647b05342', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -62839, 'filled': -62839, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2ae39a509f164cca95e171f8de597ff0', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 276251, 'filled': 163530, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",0.002004466967499896,-0.011159287123782065,0.5591100720295396,1.969412985091948,0.8581884776754525,,,19,0.0,0.0,2021-01,0.0,0.0,0.04958645410807836,"[-0.15956108272075653, 0.5462781190872192, 0.05824523791670799, 0.04508989304304123, 0.5099478363990784]"
2021-01-13 21:00:00+00:00,2021-01-13 14:31:00+00:00,2021-01-13 21:00:00+00:00,0.0010235438910806138,1,8353755.839999998,8353755.839999998,"[{'amount': 112721, 'dt': Timestamp('2021-01-13 21:00:00+0000', tz='UTC'), 'price': 15.387690000000001, 'order_id': '2ae39a509f164cca95e171f8de597ff0', 'sid': Equity(0 [DBC]), 'commission': None}]",-1619719.4100000001,1666288.829675001,-1619719.4100000001,11718247.010000002,-1734515.804489999,1.329767363752768,11718247.010000002,-68226.97481499892,10030300.625185002,4,"[{'sid': Equity(4 [VWO]), 'amount': -30799, 'cost_basis': 49.428235628104815, 'last_sale_price': 52.59}, {'sid': Equity(2 [SPY]), 'amount': 14437, 'cost_basis': 373.2987490728683, 'last_sale_price': 379.79}, {'sid': Equity(3 [VNQ]), 'amount': 7111, 'cost_basis': 82.20107999999999, 'last_sale_price': 83.16}, {'sid': Equity(1 [LQD]), 'amount': 3339, 'cost_basis': 137.5328849671341, 'last_sale_price': 136.52}, {'sid': Equity(0 [DBC]), 'amount': 337323, 'cost_basis': 15.249562004148878, 'last_sale_price': 15.38}]",10255.95551000163,10098527.600000001,10098527.600000001,1.0068020867334413,"[{'id': '2ae39a509f164cca95e171f8de597ff0', 'dt': Timestamp('2021-01-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 276251, 'filled': 276251, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",0.0030300625185000207,-0.011159287123782065,0.811091951484317,1.969412985091948,1.2460375109008826,,,20,0.0,0.0,2021-01,0.0,0.0,0.048372720981227316,"[-0.15956108272075653, 0.5462781190872192, 0.05824523791670799, 0.04508989304304123, 0.5099478363990784]"
2021-01-14 21:00:00+00:00,2021-01-14 14:31:00+00:00,2021-01-14 21:00:00+00:00,0.0013482058519802553,1,10098527.600000001,10098527.600000001,[],-1635734.89,-68226.97481499892,-1635734.89,11747785.399999999,0.0,1.3325124882088528,11747785.399999999,-68226.97481499892,10043823.535184998,4,"[{'sid': Equity(4 [VWO]), 'amount': -30799, 'cost_basis': 49.428235628104815, 'last_sale_price': 53.11}, {'sid': Equity(2 [SPY]), 'amount': 14437, 'cost_basis': 373.2987490728683, 'last_sale_price': 378.46}, {'sid': Equity(3 [VNQ]), 'amount': 7111, 'cost_basis': 82.20107999999999, 'last_sale_price': 83.65}, {'sid': Equity(1 [LQD]), 'amount': 3339, 'cost_basis': 137.5328849671341, 'last_sale_price': 135.93}, {'sid': Equity(0 [DBC]), 'amount': 337323, 'cost_basis': 15.249562004148878, 'last_sale_price': 15.52}]",13522.909999996424,10112050.509999998,10112050.509999998,1.0067929284675294,[],0.004382353518499693,-0.011159287123782065,1.1313447031383446,1.969412985091948,1.7425011093033025,,,21,0.0,0.0,2021-01,0.0,0.0,0.04732852375817015,"[-0.15956108272075653, 0.5462781190872192, 0.05824523791670799, 0.04508989304304123, 0.5099478363990784]"
2021-01-15 21:00:00+00:00,2021-01-15 14:31:00+00:00,2021-01-15 21:00:00+00:00,-0.008735920109769535,1,10112050.509999998,10112050.509999998,[],-1616947.5,-68226.97481499892,-1616947.5,11641255.969999999,0.0,1.3316688374248429,11641255.969999999,-68226.97481499892,9956081.495184999,4,"[{'sid': Equity(4 [VWO]), 'amount': -30799, 'cost_basis': 49.428235628104815, 'last_sale_price': 52.5}, {'sid': Equity(2 [SPY]), 'amount': 14437, 'cost_basis': 373.2987490728683, 'last_sale_price': 375.7}, {'sid': Equity(3 [VNQ]), 'amount': 7111, 'cost_basis': 82.20107999999999, 'last_sale_price': 84.61}, {'sid': Equity(1 [LQD]), 'amount': 3339, 'cost_basis': 137.5328849671341, 'last_sale_price': 136.14000000000001}, {'sid': Equity(0 [DBC]), 'amount': 337323, 'cost_basis': 15.249562004148878, 'last_sale_price': 15.3}]",-87742.0399999991,10024308.469999999,10024308.469999999,1.0068527939278116,[],-0.004391850481500259,-0.016316366430708443,-0.8863576829526362,1.969412985091948,-1.1618125592358228,,,22,0.0,0.0,2021-01,0.0,0.0,0.05523162737139553,"[-0.15956108272075653, 0.5462781190872192, 0.05824523791670799, 0.04508989304304123, 0.5099478363990784]"
