,period_open,period_close,ending_cash,returns,portfolio_value,longs_count,shorts_count,long_value,short_value,long_exposure,pnl,short_exposure,capital_used,orders,transactions,gross_leverage,positions,net_leverage,starting_exposure,ending_exposure,starting_value,ending_value,starting_cash,treasury_period_return,trading_days,period_label,algorithm_period_return,algo_volatility,benchmark_period_return,benchmark_volatility,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,weights
2023-07-27 20:00:00+00:00,2023-07-27 13:31:00+00:00,2023-07-27 20:00:00+00:00,-10654.99562499518,-0.008712840835416347,9926930.724375006,4,1,10909249.3,-971663.58,10909249.3,-87251.97999999858,-971663.58,0.0,[],[],1.1968364855037323,"[{'sid': Equity(4 [VWO]), 'amount': 6032, 'cost_basis': 42.231105, 'last_sale_price': 42.0}, {'sid': Equity(2 [SPY]), 'amount': 6466, 'cost_basis': 433.2558767087631, 'last_sale_price': 452.49}, {'sid': Equity(3 [VNQ]), 'amount': -11461, 'cost_basis': 85.24735500000001, 'last_sale_price': 84.78}, {'sid': Equity(1 [LQD]), 'amount': 63779, 'cost_basis': 107.72802875758948, 'last_sale_price': 106.85000000000001}, {'sid': Equity(0 [DBC]), 'amount': 37467, 'cost_basis': 23.42785768729365, 'last_sale_price': 24.43}]",1.0010733423976488,10024837.7,9937585.72,10024837.7,9937585.72,-10654.99562499518,0.0,659,2023-07,-0.0073069275624969565,0.10766106260431198,0.0,0.0,,,0.02772649478831603,0.038903149762264555,-0.19245059702615241,1.9552416083645703,0.0,"[0.025296734645962715, 0.29394111037254333, -0.0996847003698349, 0.6884849667549133, 0.09196191281080246]"
2023-07-28 20:00:00+00:00,2023-07-28 13:31:00+00:00,2023-07-28 20:00:00+00:00,-10654.99562499518,0.008649666486456153,10012795.364375005,4,1,10994311.67,-970861.31,10994311.67,85864.63999999873,-970861.31,0.0,[],[],1.1949882669700265,"[{'sid': Equity(4 [VWO]), 'amount': 6032, 'cost_basis': 42.231105, 'last_sale_price': 43.02}, {'sid': Equity(2 [SPY]), 'amount': 6466, 'cost_basis': 433.2558767087631, 'last_sale_price': 456.92}, {'sid': Equity(3 [VNQ]), 'amount': -11461, 'cost_basis': 85.24735500000001, 'last_sale_price': 84.71000000000001}, {'sid': Equity(1 [LQD]), 'amount': 63779, 'cost_basis': 107.72802875758948, 'last_sale_price': 107.55}, {'sid': Equity(0 [DBC]), 'amount': 37467, 'cost_basis': 23.42785768729365, 'last_sale_price': 24.580000000000002}]",1.0010641379592062,9937585.72,10023450.36,9937585.72,10023450.36,-10654.99562499518,0.0,660,2023-07,0.0012795364375028928,0.10771167056066706,0.0,0.0,,,0.05833296397328553,0.08194778138738786,-0.19245059702615241,1.9552416083645703,0.0,"[0.025296734645962715, 0.29394111037254333, -0.0996847003698349, 0.6884849667549133, 0.09196191281080246]"
2023-07-31 20:00:00+00:00,2023-07-31 13:31:00+00:00,2023-07-31 20:00:00+00:00,-10654.99562499518,0.002247511227491117,10035299.234375007,4,1,11023119.090000002,-977164.8600000001,11023119.090000002,22503.870000002906,-977164.8600000001,0.0,"[{'id': '43838f386b3849f3bc56c922661e1a47', 'dt': Timestamp('2023-07-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-07-31 20:00:00+0000', tz='UTC'), 'amount': 3358, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ae1c14def04a49428de6cc3ce10e80a4', 'dt': Timestamp('2023-07-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-07-31 20:00:00+0000', tz='UTC'), 'amount': 4892, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '470880b90fc542e09be0ea30334d5191', 'dt': Timestamp('2023-07-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-07-31 20:00:00+0000', tz='UTC'), 'amount': -831, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '72d512690dbc438881d069bd0b20c793', 'dt': Timestamp('2023-07-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-07-31 20:00:00+0000', tz='UTC'), 'amount': -9905, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6f2bc09797d6464690bd1fdff07ba79e', 'dt': Timestamp('2023-07-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-07-31 20:00:00+0000', tz='UTC'), 'amount': -50881, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.1958072868314795,"[{'sid': Equity(4 [VWO]), 'amount': 6032, 'cost_basis': 42.231105, 'last_sale_price': 43.07}, {'sid': Equity(2 [SPY]), 'amount': 6466, 'cost_basis': 433.2558767087631, 'last_sale_price': 457.79}, {'sid': Equity(3 [VNQ]), 'amount': -11461, 'cost_basis': 85.24735500000001, 'last_sale_price': 85.26}, {'sid': Equity(1 [LQD]), 'amount': 63779, 'cost_basis': 107.72802875758948, 'last_sale_price': 107.85000000000001}, {'sid': Equity(0 [DBC]), 'amount': 37467, 'cost_basis': 23.42785768729365, 'last_sale_price': 24.68}]",1.0010617516604285,10023450.36,10045954.230000002,10023450.36,10045954.230000002,-10654.99562499518,0.0,661,2023-07,0.0035299234375032462,0.10763878834579606,0.0,0.0,,,0.0662445016709201,0.09306958862395008,-0.19245059702615241,1.9552416083645703,0.0,"[0.040303513407707214, 0.518140971660614, -0.10444022715091705, 0.5789855718612671, -0.032989803701639175]"
2023-08-01 20:00:00+00:00,2023-08-01 13:31:00+00:00,2023-08-01 20:00:00+00:00,-14889.879994995194,-0.01091869527862932,9925726.860005004,3,2,11316225.48,-1375608.74,11316225.48,-109572.37437000312,-1375608.74,-4234.88436999917,"[{'id': '43838f386b3849f3bc56c922661e1a47', 'dt': Timestamp('2023-08-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-07-31 20:00:00+0000', tz='UTC'), 'amount': 3358, 'filled': 3358, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ae1c14def04a49428de6cc3ce10e80a4', 'dt': Timestamp('2023-08-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-07-31 20:00:00+0000', tz='UTC'), 'amount': 4892, 'filled': 4892, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '470880b90fc542e09be0ea30334d5191', 'dt': Timestamp('2023-08-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-07-31 20:00:00+0000', tz='UTC'), 'amount': -831, 'filled': -831, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '72d512690dbc438881d069bd0b20c793', 'dt': Timestamp('2023-08-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-07-31 20:00:00+0000', tz='UTC'), 'amount': -9905, 'filled': -9905, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '6f2bc09797d6464690bd1fdff07ba79e', 'dt': Timestamp('2023-08-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-07-31 20:00:00+0000', tz='UTC'), 'amount': -50881, 'filled': -50881, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 3358, 'dt': Timestamp('2023-08-01 20:00:00+0000', tz='UTC'), 'price': 42.491234999999996, 'order_id': '43838f386b3849f3bc56c922661e1a47', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 4892, 'dt': Timestamp('2023-08-01 20:00:00+0000', tz='UTC'), 'price': 456.70824000000005, 'order_id': 'ae1c14def04a49428de6cc3ce10e80a4', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -831, 'dt': Timestamp('2023-08-01 20:00:00+0000', tz='UTC'), 'price': 85.07744000000001, 'order_id': '470880b90fc542e09be0ea30334d5191', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -9905, 'dt': Timestamp('2023-08-01 20:00:00+0000', tz='UTC'), 'price': 106.35679499999999, 'order_id': '72d512690dbc438881d069bd0b20c793', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -50881, 'dt': Timestamp('2023-08-01 20:00:00+0000', tz='UTC'), 'price': 24.537725000000002, 'order_id': '6f2bc09797d6464690bd1fdff07ba79e', 'sid': Equity(0 [DBC]), 'commission': None}]",1.2786805842039464,"[{'sid': Equity(4 [VWO]), 'amount': 9390, 'cost_basis': 42.32413125559105, 'last_sale_price': 42.47}, {'sid': Equity(2 [SPY]), 'amount': 11358, 'cost_basis': 443.3570354709334, 'last_sale_price': 456.48}, {'sid': Equity(3 [VNQ]), 'amount': -12292, 'cost_basis': 85.23586790554835, 'last_sale_price': 85.12}, {'sid': Equity(1 [LQD]), 'amount': 53874, 'cost_basis': 107.72802875758948, 'last_sale_price': 106.41}, {'sid': Equity(0 [DBC]), 'amount': -13414, 'cost_basis': 24.537725000000002, 'last_sale_price': 24.55}]",1.001500129935571,10045954.230000002,9940616.74,10045954.230000002,9940616.74,-10654.99562499518,0.0,662,2023-08,-0.007427313999497032,0.10776918931180395,0.0,0.0,,,0.02749714880452521,0.03855891183170937,-0.19245059702615241,1.9552416083645703,0.0,"[0.040303513407707214, 0.518140971660614, -0.10444022715091705, 0.5789855718612671, -0.032989803701639175]"
2023-08-02 20:00:00+00:00,2023-08-02 13:31:00+00:00,2023-08-02 20:00:00+00:00,-14889.879994995194,-0.010557810171289206,9820932.920005005,3,2,11200445.280000001,-1364622.48,11200445.280000001,-104793.93999999948,-1364622.48,0.0,[],[],1.2794169212178672,"[{'sid': Equity(4 [VWO]), 'amount': 9390, 'cost_basis': 42.32413125559105, 'last_sale_price': 41.550000000000004}, {'sid': Equity(2 [SPY]), 'amount': 11358, 'cost_basis': 443.3570354709334, 'last_sale_price': 450.13}, {'sid': Equity(3 [VNQ]), 'amount': -12292, 'cost_basis': 85.23586790554835, 'last_sale_price': 84.63}, {'sid': Equity(1 [LQD]), 'amount': 53874, 'cost_basis': 107.72802875758948, 'last_sale_price': 105.76}, {'sid': Equity(0 [DBC]), 'amount': -13414, 'cost_basis': 24.537725000000002, 'last_sale_price': 24.18}]",1.0015161370224477,9940616.74,9835822.8,9940616.74,9835822.8,-14889.879994995194,0.0,663,2023-08,-0.017906707999497007,0.10788473558649005,0.0,0.0,,,-0.009770126266723387,-0.0136765323183477,-0.19245059702615241,1.9552416083645703,0.0,"[0.040303513407707214, 0.518140971660614, -0.10444022715091705, 0.5789855718612671, -0.032989803701639175]"
2023-08-03 20:00:00+00:00,2023-08-03 13:31:00+00:00,2023-08-03 20:00:00+00:00,-14889.879994995194,-0.005693807345542035,9765014.420005005,3,2,11136303.360000001,-1356399.06,11136303.360000001,-55918.5,-1356399.06,0.0,[],[],1.2793327160282473,"[{'sid': Equity(4 [VWO]), 'amount': 9390, 'cost_basis': 42.32413125559105, 'last_sale_price': 41.730000000000004}, {'sid': Equity(2 [SPY]), 'amount': 11358, 'cost_basis': 443.3570354709334, 'last_sale_price': 448.84000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -12292, 'cost_basis': 85.23586790554835, 'last_sale_price': 83.71000000000001}, {'sid': Equity(1 [LQD]), 'amount': 53874, 'cost_basis': 107.72802875758948, 'last_sale_price': 104.81}, {'sid': Equity(0 [DBC]), 'amount': -13414, 'cost_basis': 24.537725000000002, 'last_sale_price': 24.41}]",1.001524819048346,9835822.8,9779904.3,9835822.8,9779904.3,-14889.879994995194,0.0,664,2023-08,-0.02349855799949707,0.10786031076546151,0.0,0.0,,,-0.02979189317160699,-0.0416824124218839,-0.19245059702615241,1.9552416083645703,0.0,"[0.040303513407707214, 0.518140971660614, -0.10444022715091705, 0.5789855718612671, -0.032989803701639175]"
2023-08-04 20:00:00+00:00,2023-08-04 13:31:00+00:00,2023-08-04 20:00:00+00:00,-14889.879994995194,0.004501521258375885,9808971.840005005,3,2,11172438.780000001,-1348577.06,11172438.780000001,43957.419999999925,-1348577.06,0.0,[],[],1.2764860623754848,"[{'sid': Equity(4 [VWO]), 'amount': 9390, 'cost_basis': 42.32413125559105, 'last_sale_price': 41.78}, {'sid': Equity(2 [SPY]), 'amount': 11358, 'cost_basis': 443.3570354709334, 'last_sale_price': 446.81}, {'sid': Equity(3 [VNQ]), 'amount': -12292, 'cost_basis': 85.23586790554835, 'last_sale_price': 83.03}, {'sid': Equity(1 [LQD]), 'amount': 53874, 'cost_basis': 107.72802875758948, 'last_sale_price': 105.9}, {'sid': Equity(0 [DBC]), 'amount': -13414, 'cost_basis': 24.537725000000002, 'last_sale_price': 24.45}]",1.001517985802984,9779904.3,9823861.72,9779904.3,9823861.72,-14889.879994995194,0.0,665,2023-08,-0.019102815999497147,0.10781487941777684,0.0,0.0,,,-0.01393769676827247,-0.019506959094655784,-0.19245059702615241,1.9552416083645703,0.0,"[0.040303513407707214, 0.518140971660614, -0.10444022715091705, 0.5789855718612671, -0.032989803701639175]"
2023-08-07 20:00:00+00:00,2023-08-07 13:31:00+00:00,2023-08-07 20:00:00+00:00,-14889.879994995194,0.0017039339364635087,9825685.680005005,3,2,11202070.440000001,-1361494.8800000001,11202070.440000001,16713.83999999985,-1361494.8800000001,0.0,"[{'id': '74ced6da460749ec8e1123f572dde86a', 'dt': Timestamp('2023-08-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-07 20:00:00+0000', tz='UTC'), 'amount': -64085, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '75d6b514684b44c1bc5733e9ea981887', 'dt': Timestamp('2023-08-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-07 20:00:00+0000', tz='UTC'), 'amount': -818, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '5adc471966644c23b1b287df4dab9d68', 'dt': Timestamp('2023-08-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-07 20:00:00+0000', tz='UTC'), 'amount': 15167, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4217acd3c89b4286a0e887d4421b1bdf', 'dt': Timestamp('2023-08-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-07 20:00:00+0000', tz='UTC'), 'amount': -10003, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0fc557b8ba8e47e78e658d0a9c4b5350', 'dt': Timestamp('2023-08-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-07 20:00:00+0000', tz='UTC'), 'amount': 114832, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.2786451479479448,"[{'sid': Equity(4 [VWO]), 'amount': 9390, 'cost_basis': 42.32413125559105, 'last_sale_price': 41.71}, {'sid': Equity(2 [SPY]), 'amount': 11358, 'cost_basis': 443.3570354709334, 'last_sale_price': 450.71000000000004}, {'sid': Equity(3 [VNQ]), 'amount': -12292, 'cost_basis': 85.23586790554835, 'last_sale_price': 84.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 53874, 'cost_basis': 107.72802875758948, 'last_sale_price': 105.64}, {'sid': Equity(0 [DBC]), 'amount': -13414, 'cost_basis': 24.537725000000002, 'last_sale_price': 24.46}]",1.0015154036552683,9823861.72,9840575.56,9823861.72,9840575.56,-14889.879994995194,0.0,666,2023-08,-0.01743143199949715,0.10773891931438939,0.0,0.0,,,-0.007942376340858768,-0.011116529602169559,-0.19245059702615241,1.9552416083645703,0.0,"[-0.23218320310115814, 0.48343124985694885, 0.024606848135590553, 0.47167444229125977, 0.25247064232826233]"
2023-08-08 20:00:00+00:00,2023-08-08 13:31:00+00:00,2023-08-08 20:00:00+00:00,360386.44561000494,-5.2519937214112744e-05,9825169.635610005,4,1,11722592.79,-2257809.6,11722592.79,-516.0443949997425,-2257809.6,375276.32560499944,"[{'id': '74ced6da460749ec8e1123f572dde86a', 'dt': Timestamp('2023-08-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-07 20:00:00+0000', tz='UTC'), 'amount': -64085, 'filled': -64085, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '75d6b514684b44c1bc5733e9ea981887', 'dt': Timestamp('2023-08-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-07 20:00:00+0000', tz='UTC'), 'amount': -818, 'filled': -818, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5adc471966644c23b1b287df4dab9d68', 'dt': Timestamp('2023-08-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-07 20:00:00+0000', tz='UTC'), 'amount': 15167, 'filled': 15167, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '4217acd3c89b4286a0e887d4421b1bdf', 'dt': Timestamp('2023-08-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-07 20:00:00+0000', tz='UTC'), 'amount': -10003, 'filled': -10003, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0fc557b8ba8e47e78e658d0a9c4b5350', 'dt': Timestamp('2023-08-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-07 20:00:00+0000', tz='UTC'), 'amount': 114832, 'filled': 99360, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'amount': -64085, 'dt': Timestamp('2023-08-08 20:00:00+0000', tz='UTC'), 'price': 41.25936, 'order_id': '74ced6da460749ec8e1123f572dde86a', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -818, 'dt': Timestamp('2023-08-08 20:00:00+0000', tz='UTC'), 'price': 448.525625, 'order_id': '75d6b514684b44c1bc5733e9ea981887', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 15167, 'dt': Timestamp('2023-08-08 20:00:00+0000', tz='UTC'), 'price': 83.571765, 'order_id': '5adc471966644c23b1b287df4dab9d68', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -10003, 'dt': Timestamp('2023-08-08 20:00:00+0000', tz='UTC'), 'price': 106.00697, 'order_id': '4217acd3c89b4286a0e887d4421b1bdf', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 99360, 'dt': Timestamp('2023-08-08 20:00:00+0000', tz='UTC'), 'price': 24.442215, 'order_id': '0fc557b8ba8e47e78e658d0a9c4b5350', 'sid': Equity(0 [DBC]), 'commission': None}]",1.4229171514077388,"[{'sid': Equity(4 [VWO]), 'amount': -54695, 'cost_basis': 41.25936, 'last_sale_price': 41.28}, {'sid': Equity(2 [SPY]), 'amount': 10540, 'cost_basis': 443.3570354709334, 'last_sale_price': 448.75}, {'sid': Equity(3 [VNQ]), 'amount': 2875, 'cost_basis': 83.571765, 'last_sale_price': 83.53}, {'sid': Equity(1 [LQD]), 'amount': 43871, 'cost_basis': 107.72802875758948, 'last_sale_price': 106.06}, {'sid': Equity(0 [DBC]), 'amount': 85946, 'cost_basis': 24.442215, 'last_sale_price': 24.43}]",0.9633200790443522,9840575.56,9464783.19,9840575.56,9464783.19,-14889.879994995194,0.0,667,2023-08,-0.01748303643899707,0.1076580080891389,0.0,0.0,,,-0.008120740492233566,-0.011366163228357536,-0.19245059702615241,1.9552416083645703,0.0,"[-0.23218320310115814, 0.48343124985694885, 0.024606848135590553, 0.47167444229125977, 0.25247064232826233]"
2023-08-09 20:00:00+00:00,2023-08-09 13:31:00+00:00,2023-08-09 20:00:00+00:00,-20415.05998999509,-0.0016966409963632412,9808499.850010006,4,1,12090553.16,-2261638.25,12090553.16,-16669.78559999913,-2261638.25,-380801.5055999998,"[{'id': '0fc557b8ba8e47e78e658d0a9c4b5350', 'dt': Timestamp('2023-08-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-07 20:00:00+0000', tz='UTC'), 'amount': 114832, 'filled': 114832, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 15472, 'dt': Timestamp('2023-08-09 20:00:00+0000', tz='UTC'), 'price': 24.6123, 'order_id': '0fc557b8ba8e47e78e658d0a9c4b5350', 'sid': Equity(0 [DBC]), 'commission': None}]",1.4632402130265985,"[{'sid': Equity(4 [VWO]), 'amount': -54695, 'cost_basis': 41.25936, 'last_sale_price': 41.35}, {'sid': Equity(2 [SPY]), 'amount': 10540, 'cost_basis': 443.3570354709334, 'last_sale_price': 445.75}, {'sid': Equity(3 [VNQ]), 'amount': 2875, 'cost_basis': 83.571765, 'last_sale_price': 83.52}, {'sid': Equity(1 [LQD]), 'amount': 43871, 'cost_basis': 107.72802875758948, 'last_sale_price': 106.16}, {'sid': Equity(0 [DBC]), 'amount': 101418, 'cost_basis': 24.46816261403301, 'last_sale_price': 24.6}]",1.0020813641537625,9464783.19,9828914.91,9464783.19,9828914.91,360386.44561000494,0.0,668,2023-08,-0.019150014998997045,0.10758230116008217,0.0,0.0,,,-0.014063690299939756,-0.01968327867266196,-0.19245059702615241,1.9552416083645703,0.0,"[-0.23218320310115814, 0.48343124985694885, 0.024606848135590553, 0.47167444229125977, 0.25247064232826233]"
2023-08-10 20:00:00+00:00,2023-08-10 13:31:00+00:00,2023-08-10 20:00:00+00:00,-20415.05998999509,-0.00506670650557739,9758803.060010005,4,1,12045231.969999999,-2266013.85,12045231.969999999,-49696.79000000097,-2266013.85,0.0,[],[],1.46649601718526,"[{'sid': Equity(4 [VWO]), 'amount': -54695, 'cost_basis': 41.25936, 'last_sale_price': 41.43}, {'sid': Equity(2 [SPY]), 'amount': 10540, 'cost_basis': 443.3570354709334, 'last_sale_price': 445.91}, {'sid': Equity(3 [VNQ]), 'amount': 2875, 'cost_basis': 83.571765, 'last_sale_price': 83.2}, {'sid': Equity(1 [LQD]), 'amount': 43871, 'cost_basis': 107.72802875758948, 'last_sale_price': 105.41}, {'sid': Equity(0 [DBC]), 'amount': 101418, 'cost_basis': 24.46816261403301, 'last_sale_price': 24.47}]",1.0020919635189331,9828914.91,9779218.12,9828914.91,9779218.12,-20415.05998999509,0.0,669,2023-08,-0.02411969399899716,0.10754660539390669,0.0,0.0,,,-0.03179345129512429,-0.04447960323217755,-0.19245059702615241,1.9552416083645703,0.0,"[-0.23218320310115814, 0.48343124985694885, 0.024606848135590553, 0.47167444229125977, 0.25247064232826233]"
2023-08-11 20:00:00+00:00,2023-08-11 13:31:00+00:00,2023-08-11 20:00:00+00:00,-20415.05998999509,0.0010862059552609882,9769403.130010007,4,1,12023015.040000001,-2233196.85,12023015.040000001,10600.07000000216,-2233196.85,0.0,[],[],1.4592715338163549,"[{'sid': Equity(4 [VWO]), 'amount': -54695, 'cost_basis': 41.25936, 'last_sale_price': 40.83}, {'sid': Equity(2 [SPY]), 'amount': 10540, 'cost_basis': 443.3570354709334, 'last_sale_price': 445.65000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 2875, 'cost_basis': 83.571765, 'last_sale_price': 83.33}, {'sid': Equity(1 [LQD]), 'amount': 43871, 'cost_basis': 107.72802875758948, 'last_sale_price': 105.05}, {'sid': Equity(0 [DBC]), 'amount': 101418, 'cost_basis': 24.46816261403301, 'last_sale_price': 24.43}]",1.002089693681212,9779218.12,9789818.190000001,9779218.12,9789818.190000001,-20415.05998999509,0.0,670,2023-08,-0.023059686998996964,0.10746831324774028,0.0,0.0,,,-0.027967603981689175,-0.03912790176287083,-0.19245059702615241,1.9552416083645703,0.0,"[-0.23218320310115814, 0.48343124985694885, 0.024606848135590553, 0.47167444229125977, 0.25247064232826233]"
