,period_open,period_close,shorts_count,orders,long_value,starting_value,pnl,portfolio_value,ending_exposure,positions,gross_leverage,starting_cash,capital_used,ending_cash,returns,starting_exposure,long_exposure,short_value,longs_count,ending_value,transactions,net_leverage,short_exposure,max_drawdown,sharpe,sortino,excess_return,trading_days,benchmark_period_return,benchmark_volatility,algorithm_period_return,max_leverage,alpha,beta,algo_volatility,treasury_period_return,period_label,weights
2023-11-01 20:00:00+00:00,2023-11-01 13:31:00+00:00,2023-11-01 20:00:00+00:00,1,[],8794031.450000001,8481384.13,79795.58000000007,8521517.181670006,8561179.71,"[{'sid': Equity(4 [VWO]), 'amount': -6094, 'cost_basis': 37.921029999999995, 'last_sale_price': 38.21}, {'sid': Equity(2 [SPY]), 'amount': 10958, 'cost_basis': 429.89811091612717, 'last_sale_price': 422.66}, {'sid': Equity(3 [VNQ]), 'amount': 29164, 'cost_basis': 74.60836666089571, 'last_sale_price': 73.37}, {'sid': Equity(1 [LQD]), 'amount': 18212, 'cost_basis': 102.49172465540947, 'last_sale_price': 100.22}, {'sid': Equity(0 [DBC]), 'amount': 8047, 'cost_basis': 24.749552770540088, 'last_sale_price': 24.55}]",1.0593046986300807,-39662.52832999476,0.0,-39662.52832999476,0.009452524468967827,8481384.13,8794031.450000001,-232851.74,4,8561179.71,[],1.0046543975074427,-232851.74,-0.24121805260468918,-0.4386006383894186,-0.599837794203611,0.0,727,0.0,0.0,-0.1478482818329998,1.1888561964438267,,,0.11211025303254515,0.0,2023-11,"[-0.02759518474340439, 0.5409125089645386, 0.24836426973342896, 0.21480894088745117, 0.023509440943598747]"
2023-11-02 20:00:00+00:00,2023-11-02 13:31:00+00:00,2023-11-02 20:00:00+00:00,1,[],8976840.99,8561179.71,179214.08000000007,8700731.261670006,8740393.790000001,"[{'sid': Equity(4 [VWO]), 'amount': -6094, 'cost_basis': 37.921029999999995, 'last_sale_price': 38.800000000000004}, {'sid': Equity(2 [SPY]), 'amount': 10958, 'cost_basis': 429.89811091612717, 'last_sale_price': 430.76}, {'sid': Equity(3 [VNQ]), 'amount': 29164, 'cost_basis': 74.60836666089571, 'last_sale_price': 75.78}, {'sid': Equity(1 [LQD]), 'amount': 18212, 'cost_basis': 102.49172465540947, 'last_sale_price': 101.41}, {'sid': Equity(0 [DBC]), 'amount': 8047, 'cost_basis': 24.749552770540088, 'last_sale_price': 24.810000000000002}]",1.0589096379275613,-39662.52832999476,0.0,-39662.52832999476,0.021030771420081695,8561179.71,8976840.99,-236447.2,4,8740393.790000001,[],1.0045585281440335,-236447.2,-0.24121805260468918,-0.37102205706281166,-0.5105583562413578,0.0,728,0.0,0.0,-0.12992687383299972,1.1888561964438267,,,0.11272699801386415,0.0,2023-11,"[-0.02759518474340439, 0.5409125089645386, 0.24836426973342896, 0.21480894088745117, 0.023509440943598747]"
2023-11-03 20:00:00+00:00,2023-11-03 13:31:00+00:00,2023-11-03 20:00:00+00:00,1,[],9080752.66,8740393.790000001,99584.9299999997,8800316.191670006,8839978.72,"[{'sid': Equity(4 [VWO]), 'amount': -6094, 'cost_basis': 37.921029999999995, 'last_sale_price': 39.51}, {'sid': Equity(2 [SPY]), 'amount': 10958, 'cost_basis': 429.89811091612717, 'last_sale_price': 434.69}, {'sid': Equity(3 [VNQ]), 'amount': 29164, 'cost_basis': 74.60836666089571, 'last_sale_price': 77.59}, {'sid': Equity(1 [LQD]), 'amount': 18212, 'cost_basis': 102.49172465540947, 'last_sale_price': 101.91}, {'sid': Equity(0 [DBC]), 'amount': 8047, 'cost_basis': 24.749552770540088, 'last_sale_price': 24.68}]",1.0592263274384788,-39662.52832999476,0.0,-39662.52832999476,0.011445581641937208,8740393.790000001,9080752.66,-240773.94,4,8839978.72,[],1.0045069435536347,-240773.94,-0.24121805260468918,-0.33503098646310076,-0.46187695966086173,0.0,729,0.0,0.0,-0.11996838083299977,1.1888561964438267,,,0.11285622775052363,0.0,2023-11,"[-0.02759518474340439, 0.5409125089645386, 0.24836426973342896, 0.21480894088745117, 0.023509440943598747]"
2023-11-06 21:00:00+00:00,2023-11-06 14:31:00+00:00,2023-11-06 21:00:00+00:00,1,"[{'id': 'ec5921b2586b469ea326f60eeebf82bb', 'dt': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': -5042, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd3302ab5ff974a1c8d6399116706ec65', 'dt': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': -6596, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e4d37dd8073241b98dc235b88402b8c6', 'dt': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': -24787, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1caa368103454dc0b98bb2fd65caba9e', 'dt': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': 48652, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8bb6deb1a3834c1d92b19bac3259eb3c', 'dt': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': -82, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",9050017.2,8839978.72,-31466.740000002086,8768849.451670004,8808511.979999999,"[{'sid': Equity(4 [VWO]), 'amount': -6094, 'cost_basis': 37.921029999999995, 'last_sale_price': 39.63}, {'sid': Equity(2 [SPY]), 'amount': 10958, 'cost_basis': 429.89811091612717, 'last_sale_price': 435.69}, {'sid': Equity(3 [VNQ]), 'amount': 29164, 'cost_basis': 74.60836666089571, 'last_sale_price': 76.47}, {'sid': Equity(1 [LQD]), 'amount': 18212, 'cost_basis': 102.49172465540947, 'last_sale_price': 101.37}, {'sid': Equity(0 [DBC]), 'amount': 8047, 'cost_basis': 24.749552770540088, 'last_sale_price': 24.78}]",1.0596056496591413,-39662.52832999476,0.0,-39662.52832999476,-0.0035756374333216767,8839978.72,9050017.2,-241505.22,4,8808511.979999999,[],1.0045231165785884,-241505.22,-0.24121805260468918,-0.3456914003128327,-0.4764918505739676,0.0,730,0.0,0.0,-0.123115054833,1.1888561964438267,,,0.11279675437066965,0.0,2023-11,"[-0.05033009871840477, 0.2166900634765625, 0.0381653867661953, 0.7729671001434326, 0.02250749059021473]"
2023-11-07 21:00:00+00:00,2023-11-07 14:31:00+00:00,2023-11-07 21:00:00+00:00,1,"[{'id': 'ec5921b2586b469ea326f60eeebf82bb', 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': -5042, 'filled': -5042, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd3302ab5ff974a1c8d6399116706ec65', 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': -6596, 'filled': -6596, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e4d37dd8073241b98dc235b88402b8c6', 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': -24787, 'filled': -24787, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1caa368103454dc0b98bb2fd65caba9e', 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': 48652, 'filled': 48652, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8bb6deb1a3834c1d92b19bac3259eb3c', 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': -82, 'filled': -82, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",9263155.11,8808511.979999999,672.9944500010461,8769522.446120005,8821724.07,"[{'sid': Equity(4 [VWO]), 'amount': -11136, 'cost_basis': 38.690347016882185, 'last_sale_price': 39.64}, {'sid': Equity(2 [SPY]), 'amount': 4362, 'cost_basis': 429.89811091612717, 'last_sale_price': 436.93}, {'sid': Equity(3 [VNQ]), 'amount': 4377, 'cost_basis': 74.60836666089571, 'last_sale_price': 75.84}, {'sid': Equity(1 [LQD]), 'amount': 66864, 'cost_basis': 102.30208004463265, 'last_sale_price': 102.18}, {'sid': Equity(0 [DBC]), 'amount': 7965, 'cost_basis': 24.749552770540088, 'last_sale_price': 24.25}]",1.1066265249476275,-39662.52832999476,-12539.095550000668,-52201.62387999568,7.67483184322959e-05,8808511.979999999,9263155.11,-441431.04,4,8821724.07,"[{'amount': -5042, 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'price': 39.62018, 'order_id': 'ec5921b2586b469ea326f60eeebf82bb', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -6596, 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'price': 436.711535, 'order_id': 'd3302ab5ff974a1c8d6399116706ec65', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -24787, 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'price': 75.80208, 'order_id': 'e4d37dd8073241b98dc235b88402b8c6', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 48652, 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'price': 102.23109000000001, 'order_id': '1caa368103454dc0b98bb2fd65caba9e', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -82, 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'price': 24.237875, 'order_id': '8bb6deb1a3834c1d92b19bac3259eb3c', 'sid': Equity(0 [DBC]), 'commission': None}]",1.0059526187658134,-441431.04,-0.24121805260468918,-0.3452202199237252,-0.4758422874680218,0.0,731,0.0,0.0,-0.12304775538799984,1.1888561964438267,,,0.11271955178189831,0.0,2023-11,"[-0.05033009871840477, 0.2166900634765625, 0.0381653867661953, 0.7729671001434326, 0.02250749059021473]"
2023-11-08 21:00:00+00:00,2023-11-08 14:31:00+00:00,2023-11-08 21:00:00+00:00,1,[],9298263.93,8821724.07,37113.29999999888,8806635.746120004,8858837.37,"[{'sid': Equity(4 [VWO]), 'amount': -11136, 'cost_basis': 38.690347016882185, 'last_sale_price': 39.46}, {'sid': Equity(2 [SPY]), 'amount': 4362, 'cost_basis': 429.89811091612717, 'last_sale_price': 437.25}, {'sid': Equity(3 [VNQ]), 'amount': 4377, 'cost_basis': 74.60836666089571, 'last_sale_price': 76.09}, {'sid': Equity(1 [LQD]), 'amount': 66864, 'cost_basis': 102.30208004463265, 'last_sale_price': 102.7}, {'sid': Equity(0 [DBC]), 'amount': 7965, 'cost_basis': 24.749552770540088, 'last_sale_price': 23.98}]",1.1057219545261874,-52201.62387999568,0.0,-52201.62387999568,0.00423207765622613,8821724.07,9298263.93,-439426.56,4,8858837.37,[],1.0059275329859072,-439426.56,-0.24121805260468918,-0.3319637694290061,-0.457688947540458,0.0,732,0.0,0.0,-0.11933642538800004,1.1888561964438267,,,0.11267182507206609,0.0,2023-11,"[-0.05033009871840477, 0.2166900634765625, 0.0381653867661953, 0.7729671001434326, 0.02250749059021473]"
2023-11-09 21:00:00+00:00,2023-11-09 14:31:00+00:00,2023-11-09 21:00:00+00:00,1,[],9208120.650000002,8858837.37,-86245.67999999784,8720390.066120006,8772591.690000001,"[{'sid': Equity(4 [VWO]), 'amount': -11136, 'cost_basis': 38.690347016882185, 'last_sale_price': 39.11}, {'sid': Equity(2 [SPY]), 'amount': 4362, 'cost_basis': 429.89811091612717, 'last_sale_price': 433.84000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 4377, 'cost_basis': 74.60836666089571, 'last_sale_price': 74.89}, {'sid': Equity(1 [LQD]), 'amount': 66864, 'cost_basis': 102.30208004463265, 'last_sale_price': 101.66}, {'sid': Equity(0 [DBC]), 'amount': 7965, 'cost_basis': 24.749552770540088, 'last_sale_price': 23.92}]",1.105873652082032,-52201.62387999568,0.0,-52201.62387999568,-0.009793260728195308,8858837.37,9208120.650000002,-435528.96,4,8772591.690000001,[],1.0059861569819917,-435528.96,-0.24121805260468918,-0.36118463950023144,-0.4973759419936292,0.0,733,0.0,0.0,-0.12796099338799982,1.1888561964438267,,,0.11273676386562724,0.0,2023-11,"[-0.05033009871840477, 0.2166900634765625, 0.0381653867661953, 0.7729671001434326, 0.02250749059021473]"
2023-11-10 21:00:00+00:00,2023-11-10 14:31:00+00:00,2023-11-10 21:00:00+00:00,1,[],9275771.729999999,8772591.690000001,64644.35999999754,8785034.426120004,8837236.049999999,"[{'sid': Equity(4 [VWO]), 'amount': -11136, 'cost_basis': 38.690347016882185, 'last_sale_price': 39.38}, {'sid': Equity(2 [SPY]), 'amount': 4362, 'cost_basis': 429.89811091612717, 'last_sale_price': 440.61}, {'sid': Equity(3 [VNQ]), 'amount': 4377, 'cost_basis': 74.60836666089571, 'last_sale_price': 75.59}, {'sid': Equity(1 [LQD]), 'amount': 66864, 'cost_basis': 102.30208004463265, 'last_sale_price': 102.17}, {'sid': Equity(0 [DBC]), 'amount': 7965, 'cost_basis': 24.749552770540088, 'last_sale_price': 24.04}]",1.1057790941737284,-52201.62387999568,0.0,-52201.62387999568,0.007413012435206312,8772591.690000001,9275771.729999999,-438535.68000000005,4,8837236.049999999,[],1.0059421080610438,-438535.68000000005,-0.24121805260468918,-0.33808588302036857,-0.4659280762081934,0.0,734,0.0,0.0,-0.12149655738800014,1.1888561964438267,,,0.11274722549155052,0.0,2023-11,"[-0.05033009871840477, 0.2166900634765625, 0.0381653867661953, 0.7729671001434326, 0.02250749059021473]"
2023-11-13 21:00:00+00:00,2023-11-13 14:31:00+00:00,2023-11-13 21:00:00+00:00,1,"[{'id': '330fecb350be424abb9cc93cc33f4b38', 'dt': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'amount': 37502, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e054dc1d11f6479c9b643c8855a0aac5', 'dt': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'amount': 3485, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '44bffab7b1fe4187950e75a5be1aa812', 'dt': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'amount': 4660, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '94cd117c4c744354954e7456b7b4505a', 'dt': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'amount': -31675, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '464d495e1973473093070046b652857f', 'dt': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'amount': -7320, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",9274638.57,8837236.049999999,-1912.6799999978393,8783121.746120006,8835323.370000001,"[{'sid': Equity(4 [VWO]), 'amount': -11136, 'cost_basis': 38.690347016882185, 'last_sale_price': 39.45}, {'sid': Equity(2 [SPY]), 'amount': 4362, 'cost_basis': 429.89811091612717, 'last_sale_price': 440.19}, {'sid': Equity(3 [VNQ]), 'amount': 4377, 'cost_basis': 74.60836666089571, 'last_sale_price': 74.96000000000001}, {'sid': Equity(1 [LQD]), 'amount': 66864, 'cost_basis': 102.30208004463265, 'last_sale_price': 102.18}, {'sid': Equity(0 [DBC]), 'amount': 7965, 'cost_basis': 24.749552770540088, 'last_sale_price': 24.39}]",1.105979633527361,-52201.62387999568,0.0,-52201.62387999568,-0.00021772026234878616,8837236.049999999,9274638.57,-439315.2,4,8835323.370000001,[],1.0059434020600997,-439315.2,-0.24121805260468918,-0.33851863264240806,-0.4665234914051152,0.0,735,0.0,0.0,-0.12168782538799994,1.1888561964438267,,,0.11267040274729277,0.0,2023-11,"[0.1184283122420311, 0.393284410238266, 0.07712830603122711, 0.4093698561191559, 0.0017890805611386895]"
2023-11-14 21:00:00+00:00,2023-11-14 14:31:00+00:00,2023-11-14 21:00:00+00:00,0,"[{'id': '330fecb350be424abb9cc93cc33f4b38', 'dt': Timestamp('2023-11-14 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'amount': 37502, 'filled': 37502, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e054dc1d11f6479c9b643c8855a0aac5', 'dt': Timestamp('2023-11-14 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'amount': 3485, 'filled': 3485, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '44bffab7b1fe4187950e75a5be1aa812', 'dt': Timestamp('2023-11-14 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'amount': 4660, 'filled': 4660, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '94cd117c4c744354954e7456b7b4505a', 'dt': Timestamp('2023-11-14 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'amount': -31675, 'filled': -31675, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '464d495e1973473093070046b652857f', 'dt': Timestamp('2023-11-14 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'amount': -7320, 'filled': -7320, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",8968207.34,8835323.370000001,148422.50375499763,8931544.249875003,8968207.34,"[{'sid': Equity(4 [VWO]), 'amount': 26366, 'cost_basis': 40.390184999999995, 'last_sale_price': 40.37}, {'sid': Equity(2 [SPY]), 'amount': 7847, 'cost_basis': 438.3613510693446, 'last_sale_price': 448.73}, {'sid': Equity(3 [VNQ]), 'amount': 9037, 'cost_basis': 76.9552252378821, 'last_sale_price': 79.12}, {'sid': Equity(1 [LQD]), 'amount': 35189, 'cost_basis': 102.30208004463265, 'last_sale_price': 103.78}, {'sid': Equity(0 [DBC]), 'amount': 645, 'cost_basis': 24.749552770540088, 'last_sale_price': 24.35}]",1.0041048993431914,-52201.62387999568,15538.533755002543,-36663.09012499562,0.016898604852034982,8835323.370000001,8968207.34,0.0,5,8968207.34,"[{'amount': 37502, 'dt': Timestamp('2023-11-14 21:00:00+0000', tz='UTC'), 'price': 40.390184999999995, 'order_id': '330fecb350be424abb9cc93cc33f4b38', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 3485, 'dt': Timestamp('2023-11-14 21:00:00+0000', tz='UTC'), 'price': 448.954365, 'order_id': 'e054dc1d11f6479c9b643c8855a0aac5', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 4660, 'dt': Timestamp('2023-11-14 21:00:00+0000', tz='UTC'), 'price': 79.15956, 'order_id': '44bffab7b1fe4187950e75a5be1aa812', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -31675, 'dt': Timestamp('2023-11-14 21:00:00+0000', tz='UTC'), 'price': 103.72811, 'order_id': '94cd117c4c744354954e7456b7b4505a', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -7320, 'dt': Timestamp('2023-11-14 21:00:00+0000', tz='UTC'), 'price': 24.337825000000002, 'order_id': '464d495e1973473093070046b652857f', 'sid': Equity(0 [DBC]), 'commission': None}]",1.0041048993431914,0.0,-0.24121805260468918,-0.2857814901456754,-0.3953874328344606,0.0,736,0.0,0.0,-0.10684557501250025,1.1888561964438267,,,0.11303486888293268,0.0,2023-11,"[0.1184283122420311, 0.393284410238266, 0.07712830603122711, 0.4093698561191559, 0.0017890805611386895]"
2023-11-15 21:00:00+00:00,2023-11-15 14:31:00+00:00,2023-11-15 21:00:00+00:00,0,[],8966017.72,8968207.34,-2189.6199999991804,8929354.629875004,8966017.72,"[{'sid': Equity(4 [VWO]), 'amount': 26366, 'cost_basis': 40.390184999999995, 'last_sale_price': 40.65}, {'sid': Equity(2 [SPY]), 'amount': 7847, 'cost_basis': 438.3613510693446, 'last_sale_price': 449.68}, {'sid': Equity(3 [VNQ]), 'amount': 9037, 'cost_basis': 76.9552252378821, 'last_sale_price': 79.35000000000001}, {'sid': Equity(1 [LQD]), 'amount': 35189, 'cost_basis': 102.30208004463265, 'last_sale_price': 103.24000000000001}, {'sid': Equity(0 [DBC]), 'amount': 645, 'cost_basis': 24.749552770540088, 'last_sale_price': 24.19}]",1.0041059059299013,-36663.09012499562,0.0,-36663.09012499562,-0.0002451558139041632,8968207.34,8966017.72,0.0,5,8966017.72,[],1.0041059059299013,0.0,-0.24121805260468918,-0.28632984635958536,-0.3961451967578224,0.0,737,0.0,0.0,-0.10706453701250018,1.1888561964438267,,,0.11295807349640319,0.0,2023-11,"[0.1184283122420311, 0.393284410238266, 0.07712830603122711, 0.4093698561191559, 0.0017890805611386895]"
2023-11-16 21:00:00+00:00,2023-11-16 14:31:00+00:00,2023-11-16 21:00:00+00:00,0,[],8987260.11,8966017.72,21242.389999998733,8950597.019875003,8987260.11,"[{'sid': Equity(4 [VWO]), 'amount': 26366, 'cost_basis': 40.390184999999995, 'last_sale_price': 40.230000000000004}, {'sid': Equity(2 [SPY]), 'amount': 7847, 'cost_basis': 438.3613510693446, 'last_sale_price': 450.23}, {'sid': Equity(3 [VNQ]), 'amount': 9037, 'cost_basis': 76.9552252378821, 'last_sale_price': 79.18}, {'sid': Equity(1 [LQD]), 'amount': 35189, 'cost_basis': 102.30208004463265, 'last_sale_price': 104.09}, {'sid': Equity(0 [DBC]), 'amount': 645, 'cost_basis': 24.749552770540088, 'last_sale_price': 23.61}]",1.0040961614117567,-36663.09012499562,0.0,-36663.09012499562,0.0023789390029294033,8966017.72,8987260.11,0.0,5,8987260.11,[],1.0040961614117567,0.0,-0.24121805260468918,-0.2789163307428352,-0.3859205420522391,0.0,738,0.0,0.0,-0.10494029801250038,1.1888561964438267,,,0.11289092160408656,0.0,2023-11,"[0.1184283122420311, 0.393284410238266, 0.07712830603122711, 0.4093698561191559, 0.0017890805611386895]"
2023-11-17 21:00:00+00:00,2023-11-17 14:31:00+00:00,2023-11-17 21:00:00+00:00,0,[],9006106.77,8987260.11,18846.66000000015,8969443.679875003,9006106.77,"[{'sid': Equity(4 [VWO]), 'amount': 26366, 'cost_basis': 40.390184999999995, 'last_sale_price': 40.39}, {'sid': Equity(2 [SPY]), 'amount': 7847, 'cost_basis': 438.3613510693446, 'last_sale_price': 450.79}, {'sid': Equity(3 [VNQ]), 'amount': 9037, 'cost_basis': 76.9552252378821, 'last_sale_price': 79.12}, {'sid': Equity(1 [LQD]), 'amount': 35189, 'cost_basis': 102.30208004463265, 'last_sale_price': 104.39}, {'sid': Equity(0 [DBC]), 'amount': 645, 'cost_basis': 24.749552770540088, 'last_sale_price': 23.95}]",1.0040875545277417,-36663.09012499562,0.0,-36663.09012499562,0.0021056316085006355,8987260.11,9006106.77,0.0,5,9006106.77,[],1.0040875545277417,0.0,-0.24121805260468918,-0.2723450171894496,-0.376852962776628,0.0,739,0.0,0.0,-0.10305563201250034,1.1888561964438267,,,0.1128219307071999,0.0,2023-11,"[0.1184283122420311, 0.393284410238266, 0.07712830603122711, 0.4093698561191559, 0.0017890805611386895]"
