,period_open,period_close,starting_cash,longs_count,returns,net_leverage,gross_leverage,orders,long_exposure,starting_exposure,capital_used,positions,shorts_count,starting_value,pnl,short_exposure,ending_value,ending_exposure,ending_cash,portfolio_value,long_value,transactions,short_value,algo_volatility,trading_days,algorithm_period_return,alpha,beta,max_leverage,sortino,benchmark_period_return,benchmark_volatility,max_drawdown,period_label,treasury_period_return,sharpe,excess_return,weights
2023-04-27 20:00:00+00:00,2023-04-27 13:31:00+00:00,2023-04-27 20:00:00+00:00,377.9576950001501,5,0.010579851931470596,0.9999639746352584,0.9999639746352584,[],10491054.89,10381219.13,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 52868, 'cost_basis': 46.867306957346145, 'last_sale_price': 40.0}, {'sid': Equity(2 [SPY]), 'amount': 5113, 'cost_basis': 386.65166443283687, 'last_sale_price': 412.41}, {'sid': Equity(3 [VNQ]), 'amount': 25706, 'cost_basis': 88.33918460900739, 'last_sale_price': 82.29}, {'sid': Equity(1 [LQD]), 'amount': 19268, 'cost_basis': 127.18972166949706, 'last_sale_price': 109.08}, {'sid': Equity(0 [DBC]), 'amount': 87857, 'cost_basis': 20.416085693594972, 'last_sale_price': 23.34}]",0,10381219.13,109835.75999999978,0.0,10491054.89,10491054.89,377.9576950001501,10491432.847695,10491054.89,[],0.0,0.12915296823075392,596,0.04914328476950125,,,1.0003693641853546,0.31268272859366536,0.0,0.0,-0.20222765786675231,2023-04,0.0,0.2215495833999576,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2023-04-28 20:00:00+00:00,2023-04-28 13:31:00+00:00,2023-04-28 20:00:00+00:00,377.9576950001501,5,0.008802942490385268,0.9999642889971627,0.9999642889971627,[],10583410.37,10491054.89,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 52868, 'cost_basis': 46.867306957346145, 'last_sale_price': 40.24}, {'sid': Equity(2 [SPY]), 'amount': 5113, 'cost_basis': 386.65166443283687, 'last_sale_price': 415.93}, {'sid': Equity(3 [VNQ]), 'amount': 25706, 'cost_basis': 88.33918460900739, 'last_sale_price': 83.3}, {'sid': Equity(1 [LQD]), 'amount': 19268, 'cost_basis': 127.18972166949706, 'last_sale_price': 109.93}, {'sid': Equity(0 [DBC]), 'amount': 87857, 'cost_basis': 20.416085693594972, 'last_sale_price': 23.56}]",0,10491054.89,92355.47999999858,0.0,10583410.37,10583410.37,377.9576950001501,10583788.327694999,10583410.37,[],0.0,0.12916800499549977,597,0.058378832769500955,,,1.0003693641853546,0.3530600830745947,0.0,0.0,-0.20222765786675231,2023-04,0.0,0.24992003195981358,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2023-05-01 20:00:00+00:00,2023-05-01 13:31:00+00:00,2023-05-01 20:00:00+00:00,377.9576950001501,5,-0.007914268256935197,0.9999640041160812,0.9999640041160812,"[{'id': '3bde396199fb4c04910ea7be1a52590f', 'dt': Timestamp('2023-05-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-05-01 20:00:00+0000', tz='UTC'), 'amount': -511, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '91fd82b9a2b141f4b4eb6c2996d24c3e', 'dt': Timestamp('2023-05-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-05-01 20:00:00+0000', tz='UTC'), 'amount': -58, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '00c68fd972bc46868cb42cec0e472a4e', 'dt': Timestamp('2023-05-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-05-01 20:00:00+0000', tz='UTC'), 'amount': -306, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2f77a987a2614dc5a4b7ffa415726d35', 'dt': Timestamp('2023-05-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-05-01 20:00:00+0000', tz='UTC'), 'amount': 214, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '32aef06bb74a4bf1865e088cfd2a54ae', 'dt': Timestamp('2023-05-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-05-01 20:00:00+0000', tz='UTC'), 'amount': 2040, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10499647.43,10583410.37,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 52868, 'cost_basis': 46.867306957346145, 'last_sale_price': 40.11}, {'sid': Equity(2 [SPY]), 'amount': 5113, 'cost_basis': 386.65166443283687, 'last_sale_price': 415.51}, {'sid': Equity(3 [VNQ]), 'amount': 25706, 'cost_basis': 88.33918460900739, 'last_sale_price': 82.68}, {'sid': Equity(1 [LQD]), 'amount': 19268, 'cost_basis': 127.18972166949706, 'last_sale_price': 107.79}, {'sid': Equity(0 [DBC]), 'amount': 87857, 'cost_basis': 20.416085693594972, 'last_sale_price': 23.36}]",0,10583410.37,-83762.93999999948,0.0,10499647.43,10499647.43,377.9576950001501,10500025.387695,10499647.43,[],0.0,0.12916533136226893,598,0.050002538769501115,,,1.0003693641853546,0.3157596954689383,0.0,0.0,-0.20222765786675231,2023-05,0.0,0.22368679894752774,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2023-05-02 20:00:00+00:00,2023-05-02 13:31:00+00:00,2023-05-02 20:00:00+00:00,377.9576950001501,5,-0.009871969485566567,1.0000604020983064,1.0000604020983064,"[{'id': '3bde396199fb4c04910ea7be1a52590f', 'dt': Timestamp('2023-05-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-05-01 20:00:00+0000', tz='UTC'), 'amount': -511, 'filled': -511, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '91fd82b9a2b141f4b4eb6c2996d24c3e', 'dt': Timestamp('2023-05-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-05-01 20:00:00+0000', tz='UTC'), 'amount': -58, 'filled': -58, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '00c68fd972bc46868cb42cec0e472a4e', 'dt': Timestamp('2023-05-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-05-01 20:00:00+0000', tz='UTC'), 'amount': -306, 'filled': -306, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2f77a987a2614dc5a4b7ffa415726d35', 'dt': Timestamp('2023-05-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-05-01 20:00:00+0000', tz='UTC'), 'amount': 214, 'filled': 214, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '32aef06bb74a4bf1865e088cfd2a54ae', 'dt': Timestamp('2023-05-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-05-01 20:00:00+0000', tz='UTC'), 'amount': 2040, 'filled': 2040, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",10396997.42,10499647.43,-1005.9202250000089,"[{'sid': Equity(4 [VWO]), 'amount': 52357, 'cost_basis': 46.867306957346145, 'last_sale_price': 39.69}, {'sid': Equity(2 [SPY]), 'amount': 5055, 'cost_basis': 386.65166443283687, 'last_sale_price': 410.84000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 25400, 'cost_basis': 88.33918460900739, 'last_sale_price': 81.28}, {'sid': Equity(1 [LQD]), 'amount': 19482, 'cost_basis': 126.99150445323218, 'last_sale_price': 109.09}, {'sid': Equity(0 [DBC]), 'amount': 89897, 'cost_basis': 20.471122811463935, 'last_sale_price': 22.830000000000002}]",0,10499647.43,-103655.93022499979,0.0,10396997.42,10396997.42,-627.9625299998515,10396369.45747,10396997.42,"[{'amount': -511, 'dt': Timestamp('2023-05-02 20:00:00+0000', tz='UTC'), 'price': 39.670155, 'order_id': '3bde396199fb4c04910ea7be1a52590f', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -58, 'dt': Timestamp('2023-05-02 20:00:00+0000', tz='UTC'), 'price': 410.63458, 'order_id': '91fd82b9a2b141f4b4eb6c2996d24c3e', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -306, 'dt': Timestamp('2023-05-02 20:00:00+0000', tz='UTC'), 'price': 81.23936, 'order_id': '00c68fd972bc46868cb42cec0e472a4e', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 214, 'dt': Timestamp('2023-05-02 20:00:00+0000', tz='UTC'), 'price': 109.14454500000001, 'order_id': '2f77a987a2614dc5a4b7ffa415726d35', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 2040, 'dt': Timestamp('2023-05-02 20:00:00+0000', tz='UTC'), 'price': 22.841415, 'order_id': '32aef06bb74a4bf1865e088cfd2a54ae', 'sid': Equity(0 [DBC]), 'commission': None}]",0.0,0.12921974046165807,599,0.03963694574700116,,,1.0003693641853546,0.2694094305040257,0.0,0.0,-0.20222765786675231,2023-05,0.0,0.19107913101958507,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2023-05-03 20:00:00+00:00,2023-05-03 13:31:00+00:00,2023-05-03 20:00:00+00:00,-627.9625299998515,5,-0.0043736460296079915,1.0000606674361978,1.0000606674361978,[],10351527.379999999,10396997.42,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 52357, 'cost_basis': 46.867306957346145, 'last_sale_price': 39.68}, {'sid': Equity(2 [SPY]), 'amount': 5055, 'cost_basis': 386.65166443283687, 'last_sale_price': 408.02}, {'sid': Equity(3 [VNQ]), 'amount': 25400, 'cost_basis': 88.33918460900739, 'last_sale_price': 80.96000000000001}, {'sid': Equity(1 [LQD]), 'amount': 19482, 'cost_basis': 126.99150445323218, 'last_sale_price': 109.27}, {'sid': Equity(0 [DBC]), 'amount': 89897, 'cost_basis': 20.471122811463935, 'last_sale_price': 22.54}]",0,10396997.42,-45470.04000000097,0.0,10351527.379999999,10351527.379999999,-627.9625299998515,10350899.417469999,10351527.379999999,[],0.0,0.1291443509569623,600,0.035089941747000974,,,1.0003693641853546,0.24900581021504414,0.0,0.0,-0.20222765786675231,2023-05,0.0,0.17664816326572264,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2023-05-04 20:00:00+00:00,2023-05-04 13:31:00+00:00,2023-05-04 20:00:00+00:00,-627.9625299998515,5,0.0021695274095794304,1.0000605361014665,1.0000605361014665,[],10373983.94,10351527.379999999,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 52357, 'cost_basis': 46.867306957346145, 'last_sale_price': 40.02}, {'sid': Equity(2 [SPY]), 'amount': 5055, 'cost_basis': 386.65166443283687, 'last_sale_price': 405.13}, {'sid': Equity(3 [VNQ]), 'amount': 25400, 'cost_basis': 88.33918460900739, 'last_sale_price': 81.63}, {'sid': Equity(1 [LQD]), 'amount': 19482, 'cost_basis': 126.99150445323218, 'last_sale_price': 108.97}, {'sid': Equity(0 [DBC]), 'amount': 89897, 'cost_basis': 20.471122811463935, 'last_sale_price': 22.63}]",0,10351527.379999999,22456.56000000052,0.0,10373983.94,10373983.94,-627.9625299998515,10373355.97747,10373983.94,[],0.0,0.12904370809040208,601,0.037335597747001126,,,1.0003693641853546,0.258736078582117,0.0,0.0,-0.20222765786675231,2023-05,0.0,0.18354121656336406,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2023-05-05 20:00:00+00:00,2023-05-05 13:31:00+00:00,2023-05-05 20:00:00+00:00,-627.9625299998515,5,0.01276734552324732,1.0000597729594403,1.0000597729594403,[],10506424.160000002,10373983.94,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 52357, 'cost_basis': 46.867306957346145, 'last_sale_price': 40.45}, {'sid': Equity(2 [SPY]), 'amount': 5055, 'cost_basis': 386.65166443283687, 'last_sale_price': 412.63}, {'sid': Equity(3 [VNQ]), 'amount': 25400, 'cost_basis': 88.33918460900739, 'last_sale_price': 82.99}, {'sid': Equity(1 [LQD]), 'amount': 19482, 'cost_basis': 126.99150445323218, 'last_sale_price': 108.54}, {'sid': Equity(0 [DBC]), 'amount': 89897, 'cost_basis': 20.471122811463935, 'last_sale_price': 23.14}]",0,10373983.94,132440.22000000253,0.0,10506424.160000002,10506424.160000002,-627.9625299998515,10505796.197470002,10506424.160000002,[],0.0,0.12919676756335832,602,0.050579619747001425,,,1.0003693641853546,0.31695329011803725,0.0,0.0,-0.20222765786675231,2023-05,0.0,0.22438615417302404,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2023-05-08 20:00:00+00:00,2023-05-08 13:31:00+00:00,2023-05-08 20:00:00+00:00,-627.9625299998515,5,-0.0015629153365793735,1.0000598665257516,1.0000598665257516,"[{'id': '648c9b318bd54e56aa4aae369fd12192', 'dt': Timestamp('2023-05-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-05-08 20:00:00+0000', tz='UTC'), 'amount': -506, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'dab8b50158964543a0fe8c7a489b20e4', 'dt': Timestamp('2023-05-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-05-08 20:00:00+0000', tz='UTC'), 'amount': 27, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '3b7558998e0e4ec5ab61d9d15f745a63', 'dt': Timestamp('2023-05-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-05-08 20:00:00+0000', tz='UTC'), 'amount': 25, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2edfc75fe1de4d04802b5f9bfe6f667b', 'dt': Timestamp('2023-05-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-05-08 20:00:00+0000', tz='UTC'), 'amount': -13, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8fd96d911b87450ab5da72921c301e40', 'dt': Timestamp('2023-05-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-05-08 20:00:00+0000', tz='UTC'), 'amount': 334, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10490004.49,10506424.160000002,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 52357, 'cost_basis': 46.867306957346145, 'last_sale_price': 40.46}, {'sid': Equity(2 [SPY]), 'amount': 5055, 'cost_basis': 386.65166443283687, 'last_sale_price': 412.74}, {'sid': Equity(3 [VNQ]), 'amount': 25400, 'cost_basis': 88.33918460900739, 'last_sale_price': 82.51}, {'sid': Equity(1 [LQD]), 'amount': 19482, 'cost_basis': 126.99150445323218, 'last_sale_price': 107.76}, {'sid': Equity(0 [DBC]), 'amount': 89897, 'cost_basis': 20.471122811463935, 'last_sale_price': 23.25}]",0,10506424.160000002,-16419.670000001788,0.0,10490004.49,10490004.49,-627.9625299998515,10489376.52747,10490004.49,[],0.0,0.12909397406111894,603,0.048937652747001126,,,1.0003693641853546,0.3095244044765374,0.0,0.0,-0.20222765786675231,2023-05,0.0,0.21913285367665283,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2023-05-09 20:00:00+00:00,2023-05-09 13:31:00+00:00,2023-05-09 20:00:00+00:00,-627.9625299998515,5,-0.0024440568262432683,0.9999847735927502,0.9999847735927502,"[{'id': '648c9b318bd54e56aa4aae369fd12192', 'dt': Timestamp('2023-05-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-05-08 20:00:00+0000', tz='UTC'), 'amount': -506, 'filled': -506, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'dab8b50158964543a0fe8c7a489b20e4', 'dt': Timestamp('2023-05-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-05-08 20:00:00+0000', tz='UTC'), 'amount': 27, 'filled': 27, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3b7558998e0e4ec5ab61d9d15f745a63', 'dt': Timestamp('2023-05-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-05-08 20:00:00+0000', tz='UTC'), 'amount': 25, 'filled': 25, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2edfc75fe1de4d04802b5f9bfe6f667b', 'dt': Timestamp('2023-05-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-05-08 20:00:00+0000', tz='UTC'), 'amount': -13, 'filled': -13, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8fd96d911b87450ab5da72921c301e40', 'dt': Timestamp('2023-05-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-05-08 20:00:00+0000', tz='UTC'), 'amount': 334, 'filled': 334, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",10463580.57,10490004.49,787.2876949980855,"[{'sid': Equity(4 [VWO]), 'amount': 51851, 'cost_basis': 46.867306957346145, 'last_sale_price': 40.21}, {'sid': Equity(2 [SPY]), 'amount': 5082, 'cost_basis': 386.7817436566294, 'last_sale_price': 410.93}, {'sid': Equity(3 [VNQ]), 'amount': 25425, 'cost_basis': 88.33314910791691, 'last_sale_price': 82.16}, {'sid': Equity(1 [LQD]), 'amount': 19469, 'cost_basis': 126.99150445323218, 'last_sale_price': 107.72}, {'sid': Equity(0 [DBC]), 'amount': 90231, 'cost_basis': 20.481711405416913, 'last_sale_price': 23.32}]",0,10490004.49,-25636.632304999977,0.0,10463580.57,10463580.57,159.32516500014754,10463739.895165,10463580.57,"[{'amount': -506, 'dt': Timestamp('2023-05-09 20:00:00+0000', tz='UTC'), 'price': 40.189895, 'order_id': '648c9b318bd54e56aa4aae369fd12192', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 27, 'dt': Timestamp('2023-05-09 20:00:00+0000', tz='UTC'), 'price': 411.135465, 'order_id': 'dab8b50158964543a0fe8c7a489b20e4', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 25, 'dt': Timestamp('2023-05-09 20:00:00+0000', tz='UTC'), 'price': 82.20107999999999, 'order_id': '3b7558998e0e4ec5ab61d9d15f745a63', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -13, 'dt': Timestamp('2023-05-09 20:00:00+0000', tz='UTC'), 'price': 107.66614, 'order_id': '2edfc75fe1de4d04802b5f9bfe6f667b', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 334, 'dt': Timestamp('2023-05-09 20:00:00+0000', tz='UTC'), 'price': 23.33166, 'order_id': '8fd96d911b87450ab5da72921c301e40', 'sid': Equity(0 [DBC]), 'commission': None}]",0.0,0.1289974546884347,604,0.04637398951650118,,,1.0003693641853546,0.29805705783931774,0.0,0.0,-0.20222765786675231,2023-05,0.0,0.2110288882739724,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2023-05-10 20:00:00+00:00,2023-05-10 13:31:00+00:00,2023-05-10 20:00:00+00:00,159.32516500014754,5,0.003879509659711289,0.9999848324354633,0.9999848324354633,[],10504174.75,10463580.57,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 51851, 'cost_basis': 46.867306957346145, 'last_sale_price': 40.22}, {'sid': Equity(2 [SPY]), 'amount': 5082, 'cost_basis': 386.7817436566294, 'last_sale_price': 412.85}, {'sid': Equity(3 [VNQ]), 'amount': 25425, 'cost_basis': 88.33314910791691, 'last_sale_price': 82.95}, {'sid': Equity(1 [LQD]), 'amount': 19469, 'cost_basis': 126.99150445323218, 'last_sale_price': 108.57000000000001}, {'sid': Equity(0 [DBC]), 'amount': 90231, 'cost_basis': 20.481711405416913, 'last_sale_price': 23.25}]",0,10463580.57,40594.1799999997,0.0,10504174.75,10504174.75,159.32516500014754,10504334.075165,10504174.75,[],0.0,0.12891360606174895,605,0.05043340751650116,,,1.0003693641853546,0.3155181412448151,0.0,0.0,-0.20222765786675231,2023-05,0.0,0.22335208027075257,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2023-05-11 20:00:00+00:00,2023-05-11 13:31:00+00:00,2023-05-11 20:00:00+00:00,159.32516500014754,5,-0.005998226022625008,0.9999847409079805,0.9999847409079805,[],10441167.379999999,10504174.75,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 51851, 'cost_basis': 46.867306957346145, 'last_sale_price': 40.06}, {'sid': Equity(2 [SPY]), 'amount': 5082, 'cost_basis': 386.7817436566294, 'last_sale_price': 412.13}, {'sid': Equity(3 [VNQ]), 'amount': 25425, 'cost_basis': 88.33314910791691, 'last_sale_price': 82.04}, {'sid': Equity(1 [LQD]), 'amount': 19469, 'cost_basis': 126.99150445323218, 'last_sale_price': 108.99000000000001}, {'sid': Equity(0 [DBC]), 'amount': 90231, 'cost_basis': 20.481711405416913, 'last_sale_price': 22.85}]",0,10504174.75,-63007.37000000104,0.0,10441167.379999999,10441167.379999999,159.32516500014754,10441326.705164999,10441167.379999999,[],0.0,0.12886731835433102,606,0.04413267051650105,,,1.0003693641853546,0.2876434902602987,0.0,0.0,-0.20222765786675231,2023-05,0.0,0.20370794713629392,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2023-05-12 20:00:00+00:00,2023-05-12 13:31:00+00:00,2023-05-12 20:00:00+00:00,159.32516500014754,5,-0.005326649722825594,0.9999846591928745,0.9999846591928745,[],10385550.09,10441167.379999999,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 51851, 'cost_basis': 46.867306957346145, 'last_sale_price': 39.61}, {'sid': Equity(2 [SPY]), 'amount': 5082, 'cost_basis': 386.7817436566294, 'last_sale_price': 411.59000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 25425, 'cost_basis': 88.33314910791691, 'last_sale_price': 82.03}, {'sid': Equity(1 [LQD]), 'amount': 19469, 'cost_basis': 126.99150445323218, 'last_sale_price': 108.32000000000001}, {'sid': Equity(0 [DBC]), 'amount': 90231, 'cost_basis': 20.481711405416913, 'last_sale_price': 22.67}]",0,10441167.379999999,-55617.289999999106,0.0,10385550.09,10385550.09,159.32516500014754,10385709.415165,10385550.09,[],0.0,0.12880848712462173,607,0.0385709415165012,,,1.0003693641853546,0.2629693631020667,0.0,0.0,-0.20222765786675231,2023-05,0.0,0.1862971649570397,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2023-05-15 20:00:00+00:00,2023-05-15 13:31:00+00:00,2023-05-15 20:00:00+00:00,159.32516500014754,5,0.004968574407122395,0.9999847350379741,0.9999847350379741,"[{'id': '18f57dc132ef4baa954fe3209e418684', 'dt': Timestamp('2023-05-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-05-15 20:00:00+0000', tz='UTC'), 'amount': -52, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9fdf86baf53743fca938a80bc4db3b8e', 'dt': Timestamp('2023-05-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-05-15 20:00:00+0000', tz='UTC'), 'amount': -27, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0bbae61509d1444180d78be9521d7efe', 'dt': Timestamp('2023-05-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-05-15 20:00:00+0000', tz='UTC'), 'amount': 66, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b691d734518c475dba295dec759e3bcc', 'dt': Timestamp('2023-05-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-05-15 20:00:00+0000', tz='UTC'), 'amount': -94, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '3ca2c39e514f4d2dbb33fcc0a6f8572f', 'dt': Timestamp('2023-05-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-05-15 20:00:00+0000', tz='UTC'), 'amount': 805, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10437152.26,10385550.09,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 51851, 'cost_basis': 46.867306957346145, 'last_sale_price': 40.300000000000004}, {'sid': Equity(2 [SPY]), 'amount': 5082, 'cost_basis': 386.7817436566294, 'last_sale_price': 413.01}, {'sid': Equity(3 [VNQ]), 'amount': 25425, 'cost_basis': 88.33314910791691, 'last_sale_price': 81.89}, {'sid': Equity(1 [LQD]), 'amount': 19469, 'cost_basis': 126.99150445323218, 'last_sale_price': 107.74000000000001}, {'sid': Equity(0 [DBC]), 'amount': 90231, 'cost_basis': 20.481711405416913, 'last_sale_price': 22.93}]",0,10385550.09,51602.169999999925,0.0,10437152.26,10437152.26,159.32516500014754,10437311.585165,10437152.26,[],0.0,0.12874057673091055,608,0.043731158516501,,,1.0003693641853546,0.2853390844842196,0.0,0.0,-0.20222765786675231,2023-05,0.0,0.20208493537921732,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]"
