,period_open,period_close,pnl,long_value,positions,shorts_count,transactions,returns,ending_cash,starting_exposure,starting_value,orders,longs_count,long_exposure,portfolio_value,short_value,starting_cash,short_exposure,ending_exposure,ending_value,capital_used,gross_leverage,net_leverage,period_label,max_leverage,benchmark_period_return,benchmark_volatility,treasury_period_return,algorithm_period_return,trading_days,algo_volatility,sharpe,max_drawdown,alpha,beta,excess_return,sortino,weights
2023-08-22 20:00:00+00:00,2023-08-22 13:31:00+00:00,2023-08-22 20:00:00+00:00,-32387.04000000097,11924690.4,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 438.15000000000003}]",0,[],-0.0027085939485627097,63.65055999870674,11957077.440000001,11957077.440000001,[],1,11924690.4,11924754.05056,0.0,63.65055999870674,0.0,11924690.4,11924690.4,0.0,0.9999946623167464,0.9999946623167464,2023-08,0.9999951043374614,0.0,0.0,0.0,0.19247540505599603,677,0.1809081756866091,0.45264845416226446,-0.25360450250253047,,,0.0,0.6437435106119807,"[0, 1, 0, 0, 0]"
2023-08-23 20:00:00+00:00,2023-08-23 13:31:00+00:00,2023-08-23 20:00:00+00:00,132814.08000000007,12057504.48,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 443.03000000000003}]",0,[],0.011137678767786596,63.65055999870674,11924690.4,11924690.4,[],1,12057504.48,12057568.13056,0.0,63.65055999870674,0.0,12057504.48,12057504.48,0.0,0.9999947211113128,0.9999947211113128,2023-08,0.9999951043374614,0.0,0.0,0.0,0.2057568130559959,678,0.1808946678119483,0.4748989942517864,-0.25360450250253047,,,0.0,0.6758357424254896,"[0, 1, 0, 0, 0]"
2023-08-24 20:00:00+00:00,2023-08-24 13:31:00+00:00,2023-08-24 20:00:00+00:00,-167106.24000000022,11890398.24,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 436.89}]",0,[],-0.01385903344609496,63.65055999870674,12057504.48,12057504.48,[],1,11890398.24,11890461.89056,0.0,63.65055999870674,0.0,11890398.24,11890398.24,0.0,0.9999946469228375,0.9999946469228375,2023-08,0.9999951043374614,0.0,0.0,0.0,0.18904618905599602,679,0.1809680959860417,0.44558471553299,-0.25360450250253047,,,0.0,0.6334453516402347,"[0, 1, 0, 0, 0]"
2023-08-25 20:00:00+00:00,2023-08-25 13:31:00+00:00,2023-08-25 20:00:00+00:00,83825.28000000119,11974223.520000001,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 439.97}]",0,[],0.007049791738246158,63.65055999870674,11890398.24,11890398.24,[],1,11974223.520000001,11974287.17056,0.0,63.65055999870674,0.0,11974223.520000001,11974223.520000001,0.0,0.9999946843967334,0.9999946843967334,2023-08,0.9999951043374614,0.0,0.0,0.0,0.19742871705599607,680,0.1808811873056548,0.45958678968834343,-0.25360450250253047,,,0.0,0.6535177041967963,"[0, 1, 0, 0, 0]"
2023-08-28 20:00:00+00:00,2023-08-28 13:31:00+00:00,2023-08-28 20:00:00+00:00,75932.63999999873,12050156.16,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 442.76}]",0,[],0.006341307747043778,63.65055999870674,11974223.520000001,11974223.520000001,[],1,12050156.16,12050219.81056,0.0,63.65055999870674,0.0,12050156.16,12050156.16,0.0,0.9999947178922045,0.9999947178922045,2023-08,0.9999951043374614,0.0,0.0,0.0,0.2050219810559959,681,0.18078512542246708,0.4721356131304537,-0.25360450250253047,,,0.0,0.6714983894275331,"[0, 1, 0, 0, 0]"
2023-08-29 20:00:00+00:00,2023-08-29 13:31:00+00:00,2023-08-29 20:00:00+00:00,174182.40000000037,12224338.56,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 449.16}]",0,[],0.01445470727823217,63.65055999870674,12050156.16,12050156.16,[],1,12224338.56,12224402.21056,0.0,63.65055999870674,0.0,12224338.56,12224338.56,0.0,0.9999947931556159,0.9999947931556159,2023-08,0.9999951043374614,0.0,0.0,0.0,0.2224402210559957,682,0.1808560087377317,0.5007905355341351,-0.25360450250253047,,,0.0,0.7130552900963834,"[0, 1, 0, 0, 0]"
2023-08-30 20:00:00+00:00,2023-08-30 13:31:00+00:00,2023-08-30 20:00:00+00:00,50349.59999999963,12274688.16,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 451.01}]",0,[],0.004118778090965058,63.65055999870674,12224338.56,12224338.56,[],1,12274688.16,12274751.81056,0.0,63.65055999870674,0.0,12274688.16,12274688.16,0.0,0.9999948145134842,0.9999948145134842,2023-08,0.9999951043374614,0.0,0.0,0.0,0.22747518105599562,683,0.18073779379195593,0.5087925123722598,-0.25360450250253047,,,0.0,0.7245060293330868,"[0, 1, 0, 0, 0]"
2023-08-31 20:00:00+00:00,2023-08-31 13:31:00+00:00,2023-08-31 20:00:00+00:00,-17962.55999999866,12256725.600000001,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 450.35}]",0,[],-0.0014633745982989277,63.65055999870674,12274688.16,12274688.16,[],1,12256725.600000001,12256789.25056,0.0,63.65055999870674,0.0,12256725.600000001,12256725.600000001,0.0,0.9999948069140541,0.9999948069140541,2023-08,0.9999951043374614,0.0,0.0,0.0,0.22567892505599585,684,0.18060884294326912,0.5054262854085937,-0.25360450250253047,,,0.0,0.7197077840094965,"[0, 1, 0, 0, 0]"
2023-09-01 20:00:00+00:00,2023-09-01 13:31:00+00:00,2023-09-01 20:00:00+00:00,22861.439999997616,12279587.04,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 451.19}]",0,[],0.0018652062569284311,63.65055999870674,12256725.600000001,12256725.600000001,[],1,12279587.04,12279650.690559998,0.0,63.65055999870674,0.0,12279587.04,12279587.04,0.0,0.9999948165821974,0.9999948165821974,2023-09,0.9999951043374614,0.0,0.0,0.0,0.22796506905599556,685,0.18047907290577944,0.5088533047624212,-0.25360450250253047,,,0.0,0.7245961979258052,"[0, 1, 0, 0, 0]"
2023-09-05 20:00:00+00:00,2023-09-05 13:31:00+00:00,2023-09-05 20:00:00+00:00,-53071.199999999255,12226515.84,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 449.24}]",0,[],-0.004321881895288593,63.65055999870674,12279587.04,12279587.04,[],1,12226515.84,12226579.490559999,0.0,63.65055999870674,0.0,12226515.84,12226515.84,0.0,0.9999947940828383,0.9999947940828383,2023-09,0.9999951043374614,0.0,0.0,0.0,0.22265794905599567,686,0.18036965345351275,0.49961768600218415,-0.25360450250253047,,,0.0,0.7113802074177751,"[0, 1, 0, 0, 0]"
2023-09-06 20:00:00+00:00,2023-09-06 13:31:00+00:00,2023-09-06 20:00:00+00:00,-82192.31999999844,12144323.520000001,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 446.22}]",0,[],-0.0067224296102976755,63.65055999870674,12226515.84,12226515.84,[],1,12144323.520000001,12144387.17056,0.0,63.65055999870674,0.0,12144323.520000001,12144323.520000001,0.0,0.9999947588495735,0.9999947588495735,2023-09,0.9999951043374614,0.0,0.0,0.0,0.21443871705599582,687,0.18028914144734398,0.4854359268568968,-0.25360450250253047,,,0.0,0.6910250279579555,"[0, 1, 0, 0, 0]"
2023-09-07 20:00:00+00:00,2023-09-07 13:31:00+00:00,2023-09-07 20:00:00+00:00,-37285.919999999925,12107037.600000001,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 444.85}]",0,[],-0.0030702183219575296,63.65055999870674,12144323.520000001,12144323.520000001,[],1,12107037.600000001,12107101.25056,0.0,63.65055999870674,0.0,12107037.600000001,12107037.600000001,0.0,0.9999947427085409,0.9999947427085409,2023-09,0.9999951043374614,0.0,0.0,0.0,0.21071012505599596,688,0.18016975117516287,0.4788099090467042,-0.25360450250253047,,,0.0,0.6815635360141652,"[0, 1, 0, 0, 0]"
2023-09-08 20:00:00+00:00,2023-09-08 13:31:00+00:00,2023-09-08 20:00:00+00:00,18234.719999998808,12125272.32,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 445.52}]",0,[],0.0015061177421933358,63.65055999870674,12107037.600000001,12107037.600000001,[],1,12125272.32,12125335.97056,0.0,63.65055999870674,0.0,12125272.32,12125272.32,0.0,0.9999947506147332,0.9999947506147332,2023-09,0.9999951043374614,0.0,0.0,0.0,0.21253359705599584,689,0.18004014196695314,0.48151880896556537,-0.25360450250253047,,,0.0,0.6854240419418756,"[0, 1, 0, 0, 0]"
2023-09-11 20:00:00+00:00,2023-09-11 13:31:00+00:00,2023-09-11 20:00:00+00:00,79742.87999999896,12205015.2,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 448.45}]",0,[],0.0065765501420838035,63.65055999870674,12125272.32,12125272.32,[],1,12205015.2,12205078.850559998,0.0,63.65055999870674,0.0,12205015.2,12205015.2,0.0,0.9999947849120208,0.9999947849120208,2023-09,0.9999951043374614,0.0,0.0,0.0,0.22050788505599583,690,0.17994886422997428,0.4944123653003207,-0.25360450250253047,,,0.0,0.7039310127646653,"[0, 1, 0, 0, 0]"
2023-09-12 20:00:00+00:00,2023-09-12 13:31:00+00:00,2023-09-12 20:00:00+00:00,-66951.3599999994,12138063.84,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 445.99}]",0,[],-0.005485532770394763,63.65055999870674,12205015.2,12205015.2,[],1,12138063.84,12138127.490559999,0.0,63.65055999870674,0.0,12138063.84,12138063.84,0.0,0.9999947561466916,0.9999947561466916,2023-09,0.9999951043374614,0.0,0.0,0.0,0.213812749055996,691,0.17985298383315565,0.4828370103934739,-0.25360450250253047,,,0.0,0.6873453559881648,"[0, 1, 0, 0, 0]"
2023-09-13 20:00:00+00:00,2023-09-13 13:31:00+00:00,2023-09-13 20:00:00+00:00,14152.320000000298,12152216.16,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 446.51}]",0,[],0.0011659393107386062,63.65055999870674,12138063.84,12138063.84,[],1,12152216.16,12152279.81056,0.0,63.65055999870674,0.0,12152216.16,12152216.16,0.0,0.9999947622535861,0.9999947622535861,2023-09,0.9999951043374614,0.0,0.0,0.0,0.21522798105599605,692,0.17972348051943068,0.4848491500709785,-0.25360450250253047,,,0.0,0.6902116507492292,"[0, 1, 0, 0, 0]"
2023-09-14 20:00:00+00:00,2023-09-14 13:31:00+00:00,2023-09-14 20:00:00+00:00,104781.59999999963,12256997.76,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 450.36}]",0,[],0.008622382107178472,63.65055999870674,12152216.16,12152216.16,[],1,12256997.76,12257061.410559999,0.0,63.65055999870674,0.0,12256997.76,12256997.76,0.0,0.9999948070293632,0.9999948070293632,2023-09,0.9999951043374614,0.0,0.0,0.0,0.22570614105599596,693,0.17966291270422727,0.5017643636934593,-0.25360450250253047,,,0.0,0.7145664912450329,"[0, 1, 0, 0, 0]"
2023-09-15 20:00:00+00:00,2023-09-15 13:31:00+00:00,2023-09-15 20:00:00+00:00,-190239.83999999985,12066757.92,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 443.37}]",0,[],-0.015520836000389115,63.65055999870674,12256997.76,12256997.76,[],1,12066757.92,12066821.570559999,0.0,63.65055999870674,0.0,12066757.92,12066757.92,0.0,0.9999947251594277,0.9999947251594277,2023-09,0.9999951043374614,0.0,0.0,0.0,0.20668215705599602,694,0.17978802806640465,0.4693457245023962,-0.25360450250253047,,,0.0,0.6675123137261206,"[0, 1, 0, 0, 0]"
2023-09-18 20:00:00+00:00,2023-09-18 13:31:00+00:00,2023-09-18 20:00:00+00:00,7076.160000000149,12073834.08,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 443.63}]",0,[],0.0005864145714447044,63.65055999870674,12066757.92,12066757.92,[],1,12073834.08,12073897.73056,0.0,63.65055999870674,0.0,12073834.08,12073834.08,0.0,0.9999947282508582,0.9999947282508582,2023-09,0.9999951043374614,0.0,0.0,0.0,0.20738977305599593,695,0.17965851495249865,0.47019177639093596,-0.25360450250253047,,,0.0,0.6687151281124952,"[0, 1, 0, 0, 0]"
2023-09-19 20:00:00+00:00,2023-09-19 13:31:00+00:00,2023-09-19 20:00:00+00:00,-25038.719999998808,12048795.360000001,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 442.71000000000004}]",0,[],-0.0020737893063831336,63.65055999870674,12073834.08,12073834.08,[],1,12048795.360000001,12048859.01056,0.0,63.65055999870674,0.0,12048795.360000001,12048795.360000001,0.0,0.9999947172956424,0.9999947172956424,2023-09,0.9999951043374614,0.0,0.0,0.0,0.20488590105599602,696,0.17953506955569196,0.46565682749589093,-0.25360450250253047,,,0.0,0.6622539874985309,"[0, 1, 0, 0, 0]"
2023-09-20 20:00:00+00:00,2023-09-20 13:31:00+00:00,2023-09-20 20:00:00+00:00,-110769.12000000104,11938026.24,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 438.64}]",0,[],-0.009193328588451344,63.65055999870674,12048795.360000001,12048795.360000001,[],1,11938026.24,11938089.89056,0.0,63.65055999870674,0.0,11938026.24,11938026.24,0.0,0.9999946682793829,0.9999946682793829,2023-09,0.9999951043374614,0.0,0.0,0.0,0.19380898905599597,697,0.1794974429130893,0.44656871531644154,-0.25360450250253047,,,0.0,0.6348206829717516,"[0, 1, 0, 0, 0]"
2023-09-21 20:00:00+00:00,2023-09-21 13:31:00+00:00,2023-09-21 20:00:00+00:00,-197316.0,11740710.24,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 431.39}]",0,[],-0.01652827226204978,63.65055999870674,11938026.24,11938026.24,[],1,11740710.24,11740773.89056,0.0,63.65055999870674,0.0,11740710.24,11740710.24,0.0,0.9999945786742346,0.9999945786742346,2023-09,0.9999951043374614,0.0,0.0,0.0,0.17407738905599612,698,0.17965402017753038,0.4123251776772289,-0.25360450250253047,,,0.0,0.5852636832310695,"[0, 1, 0, 0, 0]"
2023-09-22 20:00:00+00:00,2023-09-22 13:31:00+00:00,2023-09-22 20:00:00+00:00,-26399.519999999553,11714310.72,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 430.42}]",0,[],-0.002248533209657233,63.65055999870674,11740710.24,11740710.24,[],1,11714310.72,11714374.37056,0.0,63.65055999870674,0.0,11714310.72,11714310.72,0.0,0.9999945664567321,0.9999945664567321,2023-09,0.9999951043374614,0.0,0.0,0.0,0.17143743705599612,699,0.17953177253859376,0.4075004144730973,-0.25360450250253047,,,0.0,0.5784026714005694,"[0, 1, 0, 0, 0]"
2023-09-25 20:00:00+00:00,2023-09-25 13:31:00+00:00,2023-09-25 20:00:00+00:00,49260.95999999903,11763571.68,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 432.23}]",0,[],0.00420517207677773,63.65055999870674,11714310.72,11714310.72,[],1,11763571.68,11763635.330559999,0.0,63.65055999870674,0.0,11763571.68,11763571.68,0.0,0.9999945892100349,0.9999945892100349,2023-09,0.9999951043374614,0.0,0.0,0.0,0.17636353305599606,700,0.1794186825623577,0.4156123507203608,-0.25360450250253047,,,0.0,0.5899666429542847,"[0, 1, 0, 0, 0]"
2023-09-26 20:00:00+00:00,2023-09-26 13:31:00+00:00,2023-09-26 20:00:00+00:00,-172821.59999999963,11590750.08,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 425.88}]",0,[],-0.014691172851222123,63.65055999870674,11763571.68,11763571.68,[],1,11590750.08,11590813.73056,0.0,63.65055999870674,0.0,11590750.08,11590750.08,0.0,0.9999945085339581,0.9999945085339581,2023-09,0.9999951043374614,0.0,0.0,0.0,0.15908137305599612,701,0.17951551908756408,0.38537597525523937,-0.25360450250253047,,,0.0,0.5464046865294159,"[0, 1, 0, 0, 0]"
2023-09-27 20:00:00+00:00,2023-09-27 13:31:00+00:00,2023-09-27 20:00:00+00:00,4626.720000000671,11595376.8,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 426.05}]",0,[],0.0003991712840489825,63.65055999870674,11590750.08,11590750.08,[],1,11595376.8,11595440.45056,0.0,63.65055999870674,0.0,11595376.8,11595376.8,0.0,0.999994510725119,0.999994510725119,2023-09,0.9999951043374614,0.0,0.0,0.0,0.15954404505599618,702,0.17938744648243787,0.38590053801006297,-0.25360450250253047,,,0.0,0.5471479276496289,"[0, 1, 0, 0, 0]"
2023-09-28 20:00:00+00:00,2023-09-28 13:31:00+00:00,2023-09-28 20:00:00+00:00,67223.51999999955,11662600.32,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 428.52}]",0,[],0.005797409791083341,63.65055999870674,11595376.8,11595376.8,[],1,11662600.32,11662663.97056,0.0,63.65055999870674,0.0,11662600.32,11662600.32,0.0,0.9999945423652641,0.9999945423652641,2023-09,0.9999951043374614,0.0,0.0,0.0,0.1662663970559961,703,0.17929012505945577,0.39715183060964687,-0.25360450250253047,,,0.0,0.5631957540867226,"[0, 1, 0, 0, 0]"
2023-09-29 20:00:00+00:00,2023-09-29 13:31:00+00:00,2023-09-29 20:00:00+00:00,-28304.640000000596,11634295.68,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 427.48}]",0,[],-0.0024269446561652197,63.65055999870674,11662600.32,11662600.32,[],1,11634295.68,11634359.330559999,0.0,63.65055999870674,0.0,11634295.68,11634295.68,0.0,0.9999945290876626,0.9999945290876626,2023-09,0.9999951043374614,0.0,0.0,0.0,0.16343593305599602,704,0.17916989548851292,0.3920051484029006,-0.25360450250253047,,,0.0,0.5558827932959923,"[0, 1, 0, 0, 0]"
2023-10-02 20:00:00+00:00,2023-10-02 13:31:00+00:00,2023-10-02 20:00:00+00:00,-4626.719999998808,11629668.96,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 427.31}]",0,[],-0.0003976772479293844,63.65055999870674,11634295.68,11634295.68,[],1,11629668.96,11629732.61056,0.0,63.65055999870674,0.0,11629668.96,11629668.96,0.0,0.9999945269111397,0.9999945269111397,2023-10,0.9999951043374614,0.0,0.0,0.0,0.1629732610559962,705,0.17904305560819983,0.39093249339552766,-0.25360450250253047,,,0.0,0.5543615870184991,"[0, 1, 0, 0, 0]"
2023-10-03 20:00:00+00:00,2023-10-03 13:31:00+00:00,2023-10-03 20:00:00+00:00,-155675.51999999955,11473993.440000001,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 421.59000000000003}]",0,[],-0.01338599305874344,63.65055999870674,11629668.96,11629668.96,[],1,11473993.440000001,11474057.09056,0.0,63.65055999870674,0.0,11473993.440000001,11473993.440000001,0.0,0.9999944526544101,0.9999944526544101,2023-10,0.9999951043374614,0.0,0.0,0.0,0.14740570905599637,706,0.17910216562532374,0.3635723970856148,-0.25360450250253047,,,0.0,0.515065808700159,"[0, 1, 0, 0, 0]"
2023-10-04 20:00:00+00:00,2023-10-04 13:31:00+00:00,2023-10-04 20:00:00+00:00,83553.11999999918,11557546.56,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 424.66}]",0,[],0.007281916007611633,63.65055999870674,11473993.440000001,11473993.440000001,[],1,11557546.56,11557610.21056,0.0,63.65055999870674,0.0,11557546.56,11557546.56,0.0,0.9999944927576861,0.9999944927576861,2023-10,0.9999951043374614,0.0,0.0,0.0,0.1557610210559961,707,0.17902439206038764,0.37771409039474896,-0.25360450250253047,,,0.0,0.5352463701898745,"[0, 1, 0, 0, 0]"
2023-10-05 20:00:00+00:00,2023-10-05 13:31:00+00:00,2023-10-05 20:00:00+00:00,-4354.5600000005215,11553192.0,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 424.5}]",0,[],-0.0003767699308653283,63.65055999870674,11557546.56,11557546.56,[],1,11553192.0,11553255.650559999,0.0,63.65055999870674,0.0,11553192.0,11553192.0,0.0,0.9999944906819407,0.9999944906819407,2023-10,0.9999951043374614,0.0,0.0,0.0,0.15532556505599593,708,0.17889815276884743,0.37669713904977364,-0.25360450250253047,,,0.0,0.5338051366474086,"[0, 1, 0, 0, 0]"
2023-10-06 20:00:00+00:00,2023-10-06 13:31:00+00:00,2023-10-06 20:00:00+00:00,137168.6400000006,11690360.64,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 429.54}]",0,[],0.011872726108449916,63.65055999870674,11553192.0,11553192.0,[],1,11690360.64,11690424.29056,0.0,63.65055999870674,0.0,11690360.64,11690360.64,0.0,0.9999945553250749,0.9999945553250749,2023-10,0.9999951043374614,0.0,0.0,0.0,0.16904242905599598,709,0.17890560452160903,0.3997376033984218,-0.25360450250253047,,,0.0,0.566878530765513,"[0, 1, 0, 0, 0]"
2023-10-09 20:00:00+00:00,2023-10-09 13:31:00+00:00,2023-10-09 20:00:00+00:00,74844.0,11765204.64,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 432.29}]",0,[],0.006402162841979697,63.65055999870674,11690360.64,11690360.64,[],1,11765204.64,11765268.29056,0.0,63.65055999870674,0.0,11765204.64,11765204.64,0.0,0.9999945899610253,0.9999945899610253,2023-10,0.9999951043374614,0.0,0.0,0.0,0.17652682905599604,710,0.178816547790095,0.4120809269488213,-0.25360450250253047,,,0.0,0.5845037960038392,"[0, 1, 0, 0, 0]"
2023-10-10 20:00:00+00:00,2023-10-10 13:31:00+00:00,2023-10-10 20:00:00+00:00,61236.0,11826440.64,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 434.54}]",0,[],0.005204811185575142,63.65055999870674,11765204.64,11765204.64,[],1,11826440.64,11826504.29056,0.0,63.65055999870674,0.0,11826440.64,11826440.64,0.0,0.9999946179734573,0.9999946179734573,2023-10,0.9999951043374614,0.0,0.0,0.0,0.18265042905599604,711,0.1787145071246019,0.4220585939267339,-0.25360450250253047,,,0.0,0.5987358978470172,"[0, 1, 0, 0, 0]"
2023-10-11 20:00:00+00:00,2023-10-11 13:31:00+00:00,2023-10-11 20:00:00+00:00,48444.479999998584,11874885.12,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 436.32}]",0,[],0.004096263681117263,63.65055999870674,11826440.64,11826440.64,[],1,11874885.12,11874948.770559998,0.0,63.65055999870674,0.0,11874885.12,11874885.12,0.0,0.9999946399297185,0.9999946399297185,2023-10,0.9999951043374614,0.0,0.0,0.0,0.18749487705599588,712,0.17860306987951724,0.42984623187255055,-0.25360450250253047,,,0.0,0.6098316802169538,"[0, 1, 0, 0, 0]"
2023-10-12 20:00:00+00:00,2023-10-12 13:31:00+00:00,2023-10-12 20:00:00+00:00,-72394.55999999866,11802490.56,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 433.66}]",0,[],-0.006096410300268307,63.65055999870674,11874885.12,11874885.12,[],1,11802490.56,11802554.21056,0.0,63.65055999870674,0.0,11802490.56,11802490.56,0.0,0.9999946070520954,0.9999946070520954,2023-10,0.9999951043374614,0.0,0.0,0.0,0.1802554210559959,713,0.1785181673359321,0.4173776332560497,-0.25360450250253047,,,0.0,0.5920305777207011,"[0, 1, 0, 0, 0]"
2023-10-13 20:00:00+00:00,2023-10-13 13:31:00+00:00,2023-10-13 20:00:00+00:00,-58786.56000000052,11743704.0,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 431.5}]",0,[],-0.0049808337205010655,63.65055999870674,11802490.56,11802490.56,[],1,11743704.0,11743767.650559999,0.0,63.65055999870674,0.0,11743704.0,11743704.0,0.0,0.9999945800562569,0.9999945800562569,2023-10,0.9999951043374614,0.0,0.0,0.0,0.17437676505599597,714,0.1784204747298636,0.40716848189365173,-0.25360450250253047,,,0.0,0.5774781487692902,"[0, 1, 0, 0, 0]"
2023-10-16 20:00:00+00:00,2023-10-16 13:31:00+00:00,2023-10-16 20:00:00+00:00,123560.6400000006,11867264.64,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 436.04}]",0,[],0.010521379822608257,63.65055999870674,11743704.0,11743704.0,[],1,11867264.64,11867328.29056,0.0,63.65055999870674,0.0,11867264.64,11867264.64,0.0,0.9999946364878058,0.9999946364878058,2023-10,0.9999951043374614,0.0,0.0,0.0,0.1867328290559962,715,0.1783989561442892,0.42743424951868564,-0.25360450250253047,,,0.0,0.6065718542365711,"[0, 1, 0, 0, 0]"
2023-10-17 20:00:00+00:00,2023-10-17 13:31:00+00:00,2023-10-17 20:00:00+00:00,-544.320000000298,11866720.32,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 436.02}]",0,[],-4.586710560905427e-05,63.65055999870674,11867264.64,11867264.64,[],1,11866720.32,11866783.97056,0.0,63.65055999870674,0.0,11866720.32,11866720.32,0.0,0.9999946362417858,0.9999946362417858,2023-10,0.9999951043374614,0.0,0.0,0.0,0.1866783970559962,716,0.17827427783980285,0.4270452357547415,-0.25360450250253047,,,0.0,0.6060196054075947,"[0, 1, 0, 0, 0]"
2023-10-18 20:00:00+00:00,2023-10-18 13:31:00+00:00,2023-10-18 20:00:00+00:00,-158124.95999999903,11708595.360000001,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 430.21000000000004}]",0,[],-0.01332500535884762,63.65055999870674,11866720.32,11866720.32,[],1,11708595.360000001,11708659.01056,0.0,63.65055999870674,0.0,11708595.360000001,11708595.360000001,0.0,0.999994563804451,0.999994563804451,2023-10,0.9999951043374614,0.0,0.0,0.0,0.1708659010559963,717,0.17833282530972241,0.40004825378983844,-0.25360450250253047,,,0.0,0.5671692631113211,"[0, 1, 0, 0, 0]"
2023-10-19 20:00:00+00:00,2023-10-19 13:31:00+00:00,2023-10-19 20:00:00+00:00,-102876.48000000045,11605718.88,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 426.43}]",0,[],-0.008786358873993705,63.65055999870674,11708595.360000001,11708595.360000001,[],1,11605718.88,11605782.53056,0.0,63.65055999870674,0.0,11605718.88,11605718.88,0.0,0.999994515616691,0.999994515616691,2023-10,0.9999951043374614,0.0,0.0,0.0,0.16057825305599627,718,0.17828940232962714,0.3822918301683587,-0.25360450250253047,,,0.0,0.541776474129869,"[0, 1, 0, 0, 0]"
