,period_open,period_close,returns,starting_cash,pnl,starting_value,gross_leverage,shorts_count,starting_exposure,capital_used,short_exposure,transactions,net_leverage,ending_cash,ending_value,long_exposure,longs_count,short_value,orders,positions,portfolio_value,ending_exposure,long_value,algorithm_period_return,trading_days,max_leverage,algo_volatility,max_drawdown,excess_return,alpha,beta,sharpe,benchmark_period_return,benchmark_volatility,treasury_period_return,period_label,sortino,weights
2020-02-14 21:00:00+00:00,2020-02-14 14:31:00+00:00,2020-02-14 21:00:00+00:00,0.01089797599940101,95561.73315183964,101648.6299999971,9231732.620000001,3.093760902163072,2,9231732.620000001,0.0,-9918756.950000001,[],0.9898650640562155,95561.73315183964,9333381.249999998,19252138.2,3,-9918756.950000001,[],"[{'sid': Equity(4 [VWO]), 'amount': -143305, 'cost_basis': 43.664460410411436, 'last_sale_price': 43.77}, {'sid': Equity(2 [SPY]), 'amount': 13232, 'cost_basis': 336.46316647865024, 'last_sale_price': 337.6}, {'sid': Equity(3 [VNQ]), 'amount': 55352, 'cost_basis': 95.4792171988663, 'last_sale_price': 99.56}, {'sid': Equity(1 [LQD]), 'amount': 70806, 'cost_basis': 128.13432208191819, 'last_sale_price': 130.98}, {'sid': Equity(0 [DBC]), 'amount': -248894, 'cost_basis': 15.763439541883685, 'last_sale_price': 14.65}]",9428942.983151838,9333381.249999998,19252138.2,-0.05710570168481666,544,4.91155894550826,0.10855459469887822,-0.23668401091115074,0.0,,,-0.19657207330970872,0.0,0.0,0.0,2020-02,-0.2620388685314356,"[-0.6677278280258179, 0.4774446487426758, 0.5766829252243042, 0.999991238117218, -0.3863909840583801]"
2020-02-18 21:00:00+00:00,2020-02-18 14:31:00+00:00,2020-02-18 21:00:00+00:00,-0.0006131811392143804,95561.73315183964,-5781.649999996647,9333381.249999998,3.096294083106924,2,9333381.249999998,0.0,-9924639.54,[],0.9898588456916638,95561.73315183964,9327599.600000001,19252239.14,3,-9924639.54,"[{'id': '94d0fb2ec1bf4126a55372c81f05997d', 'dt': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'amount': -72673, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '241f88998d7445de835cce9081849217', 'dt': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'amount': 14754, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6881cf3fa10b465895af81f416801256', 'dt': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'amount': 39348, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'cbcd14a8454347718ac748478dc16990', 'dt': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '65d9c6addeec4213bc2e2bd218e067f5', 'dt': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'amount': -389382, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'sid': Equity(4 [VWO]), 'amount': -143305, 'cost_basis': 43.664460410411436, 'last_sale_price': 43.62}, {'sid': Equity(2 [SPY]), 'amount': 13232, 'cost_basis': 336.46316647865024, 'last_sale_price': 336.73}, {'sid': Equity(3 [VNQ]), 'amount': 55352, 'cost_basis': 95.4792171988663, 'last_sale_price': 99.45}, {'sid': Equity(1 [LQD]), 'amount': 70806, 'cost_basis': 128.13432208191819, 'last_sale_price': 131.23}, {'sid': Equity(0 [DBC]), 'amount': -248894, 'cost_basis': 15.763439541883685, 'last_sale_price': 14.76}]",9423161.333151842,9327599.600000001,19252239.14,-0.05768386668481629,545,4.91155894550826,0.10845536977566678,-0.23668401091115074,0.0,,,-0.19900512058713066,0.0,0.0,0.0,2020-02,-0.26527974769477275,"[-0.9997668266296387, 1.0000839233398438, 0.9994444251060486, 1.0000040531158447, -0.9997657537460327]"
2020-02-19 21:00:00+00:00,2020-02-19 14:31:00+00:00,2020-02-19 21:00:00+00:00,-0.01820638566809596,95561.73315183964,-171561.7094440516,9327599.600000001,4.561919591920836,2,9327599.600000001,-4978861.60944405,-14035077.040000003,"[{'amount': -72673, 'dt': Timestamp('2020-02-19 21:00:00+0000', tz='UTC'), 'price': 43.95801, 'order_id': '94d0fb2ec1bf4126a55372c81f05997d', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 14754, 'dt': Timestamp('2020-02-19 21:00:00+0000', tz='UTC'), 'price': 338.50917000000004, 'order_id': '241f88998d7445de835cce9081849217', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 39348, 'dt': Timestamp('2020-02-19 21:00:00+0000', tz='UTC'), 'price': 98.159055, 'order_id': '6881cf3fa10b465895af81f416801256', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 1000, 'dt': Timestamp('2020-02-19 21:00:00+0000', tz='UTC'), 'price': 131.11552500000002, 'order_id': 'cbcd14a8454347718ac748478dc16990', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -55560, 'dt': Timestamp('2020-02-19 21:00:00+0000', tz='UTC'), 'price': 14.89255, 'order_id': '65d9c6addeec4213bc2e2bd218e067f5', 'sid': Equity(0 [DBC]), 'commission': None}]",1.5278330315741784,-4883299.876292211,14134899.5,28169976.540000003,3,-14035077.040000003,"[{'id': '94d0fb2ec1bf4126a55372c81f05997d', 'dt': Timestamp('2020-02-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'amount': -72673, 'filled': -72673, 'commission': 3194.5604607300006, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '241f88998d7445de835cce9081849217', 'dt': Timestamp('2020-02-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'amount': 14754, 'filled': 14754, 'commission': 4994.364294180001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '6881cf3fa10b465895af81f416801256', 'dt': Timestamp('2020-02-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'amount': 39348, 'filled': 39348, 'commission': 3862.3624961399996, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'cbcd14a8454347718ac748478dc16990', 'dt': Timestamp('2020-02-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 1000, 'commission': 131.11552500000002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '65d9c6addeec4213bc2e2bd218e067f5', 'dt': Timestamp('2020-02-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'amount': -389382, 'filled': -55560, 'commission': 827.4300780000001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'sid': Equity(4 [VWO]), 'amount': -215978, 'cost_basis': 43.7484438201265, 'last_sale_price': 43.980000000000004}, {'sid': Equity(2 [SPY]), 'amount': 27986, 'cost_basis': 337.7202628928636, 'last_sale_price': 338.34000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 94700, 'cost_basis': 96.63347929279607, 'last_sale_price': 98.11}, {'sid': Equity(1 [LQD]), 'amount': 71806, 'cost_basis': 128.17766551342922, 'last_sale_price': 131.05}, {'sid': Equity(0 [DBC]), 'amount': -304454, 'cost_basis': 15.601792616485898, 'last_sale_price': 14.9}]",9251599.62370779,14134899.5,28169976.540000003,-0.07484003762922142,546,4.91155894550826,0.10905290386576083,-0.23668401091115074,0.0,,,-0.2746060901433538,0.0,0.0,0.0,2020-02,-0.3642199384356895,"[-0.9997668266296387, 1.0000839233398438, 0.9994444251060486, 1.0000040531158447, -0.9997657537460327]"
2020-02-20 21:00:00+00:00,2020-02-20 14:31:00+00:00,2020-02-20 21:00:00+00:00,0.026936747116248938,-4883299.876292211,249207.9994846005,14134899.5,4.587742807632404,2,14134899.5,1424430.059484601,-15313792.2,"[{'amount': -96130, 'dt': Timestamp('2020-02-20 21:00:00+0000', tz='UTC'), 'price': 14.83258, 'order_id': '65d9c6addeec4213bc2e2bd218e067f5', 'sid': Equity(0 [DBC]), 'commission': None}]",1.3640606097911272,-3458869.816807611,12959677.440000001,28273469.64,3,-15313792.2,"[{'id': '65d9c6addeec4213bc2e2bd218e067f5', 'dt': Timestamp('2020-02-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'amount': -389382, 'filled': -151690, 'commission': 2253.2859934, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'sid': Equity(4 [VWO]), 'amount': -215978, 'cost_basis': 43.7484438201265, 'last_sale_price': 43.38}, {'sid': Equity(2 [SPY]), 'amount': 27986, 'cost_basis': 337.7202628928636, 'last_sale_price': 336.95}, {'sid': Equity(3 [VNQ]), 'amount': 94700, 'cost_basis': 96.63347929279607, 'last_sale_price': 99.28}, {'sid': Equity(1 [LQD]), 'amount': 71806, 'cost_basis': 128.17766551342922, 'last_sale_price': 131.49}, {'sid': Equity(0 [DBC]), 'amount': -400584, 'cost_basis': 15.41364165504413, 'last_sale_price': 14.84}]",9500807.62319239,12959677.440000001,28273469.64,-0.04991923768076134,547,4.91155894550826,0.11048975183503172,-0.23668401091115074,0.0,,,-0.15822488243058097,0.0,0.0,0.0,2020-02,-0.21281902002620298,"[-0.9997668266296387, 1.0000839233398438, 0.9994444251060486, 1.0000040531158447, -0.9997657537460327]"
2020-02-21 21:00:00+00:00,2020-02-21 14:31:00+00:00,2020-02-21 21:00:00+00:00,0.0006454862731066768,-3458869.816807611,6132.640904197469,12959677.440000001,4.677077863623805,2,12959677.440000001,985528.3809041996,-16242209.080000002,"[{'amount': -66780, 'dt': Timestamp('2020-02-21 21:00:00+0000', tz='UTC'), 'price': 14.772610000000002, 'order_id': '65d9c6addeec4213bc2e2bd218e067f5', 'sid': Equity(0 [DBC]), 'commission': None}]",1.2601616679179213,-2473341.435903411,11980281.7,28222490.78,3,-16242209.080000002,"[{'id': '65d9c6addeec4213bc2e2bd218e067f5', 'dt': Timestamp('2020-02-21 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'amount': -389382, 'filled': -218470, 'commission': 3239.8008892, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'sid': Equity(4 [VWO]), 'amount': -215978, 'cost_basis': 43.7484438201265, 'last_sale_price': 43.22}, {'sid': Equity(2 [SPY]), 'amount': 27986, 'cost_basis': 337.7202628928636, 'last_sale_price': 333.48}, {'sid': Equity(3 [VNQ]), 'amount': 94700, 'cost_basis': 96.63347929279607, 'last_sale_price': 99.57000000000001}, {'sid': Equity(1 [LQD]), 'amount': 71806, 'cost_basis': 128.17766551342922, 'last_sale_price': 131.75}, {'sid': Equity(0 [DBC]), 'amount': -467364, 'cost_basis': 15.319936087607086, 'last_sale_price': 14.780000000000001}]",9506940.264096588,11980281.7,28222490.78,-0.0493059735903415,548,4.91155894550826,0.11038977391830622,-0.23668401091115074,0.0,,,-0.15539026899918085,0.0,0.0,0.0,2020-02,-0.20900801359477883,"[-0.9997668266296387, 1.0000839233398438, 0.9994444251060486, 1.0000040531158447, -0.9997657537460327]"
2020-02-24 21:00:00+00:00,2020-02-24 14:31:00+00:00,2020-02-24 21:00:00+00:00,0.002166219350065335,-2473341.435903411,20594.117960002273,11980281.7,4.690047660615684,2,11980281.7,1114246.677960001,-16898980.6,"[{'amount': -76960, 'dt': Timestamp('2020-02-24 21:00:00+0000', tz='UTC'), 'price': 14.49275, 'order_id': '65d9c6addeec4213bc2e2bd218e067f5', 'sid': Equity(0 [DBC]), 'commission': None}]",1.142649158055312,-1359094.757943411,10886629.14,27785609.740000002,3,-16898980.6,"[{'id': '65d9c6addeec4213bc2e2bd218e067f5', 'dt': Timestamp('2020-02-24 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'amount': -389382, 'filled': -295430, 'commission': 4355.1629292, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'efa4f2df61c241378e35e7d00f277917', 'dt': Timestamp('2020-02-24 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-24 21:00:00+0000', tz='UTC'), 'amount': 146527, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ef67de043d3b4cd287d06209b51f03c5', 'dt': Timestamp('2020-02-24 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-24 21:00:00+0000', tz='UTC'), 'amount': -19073, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c83196bc09bf4c5096f6725940910dfb', 'dt': Timestamp('2020-02-24 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-24 21:00:00+0000', tz='UTC'), 'amount': 2306, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4c1b8f4a35804bb2b3039a87841d15fe', 'dt': Timestamp('2020-02-24 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-24 21:00:00+0000', tz='UTC'), 'amount': -3491, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd8f4aba0a5614daf94716d76d2184794', 'dt': Timestamp('2020-02-24 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-24 21:00:00+0000', tz='UTC'), 'amount': -74904, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'sid': Equity(4 [VWO]), 'amount': -215978, 'cost_basis': 43.7484438201265, 'last_sale_price': 41.7}, {'sid': Equity(2 [SPY]), 'amount': 27986, 'cost_basis': 337.7202628928636, 'last_sale_price': 322.42}, {'sid': Equity(3 [VNQ]), 'amount': 94700, 'cost_basis': 96.63347929279607, 'last_sale_price': 98.21000000000001}, {'sid': Equity(1 [LQD]), 'amount': 71806, 'cost_basis': 128.17766551342922, 'last_sale_price': 131.77}, {'sid': Equity(0 [DBC]), 'amount': -544324, 'cost_basis': 15.200934163491594, 'last_sale_price': 14.5}]",9527534.38205659,10886629.14,27785609.740000002,-0.04724656179434139,549,4.91155894550826,0.11029939514369867,-0.23668401091115074,0.0,,,-0.14621949163569128,0.0,0.0,0.0,2020-02,-0.19669103646921,"[-0.30397218465805054, 0.3016151785850525, 0.9999438524246216, 0.9448202252388, -0.9424071907997131]"
2020-02-25 21:00:00+00:00,2020-02-25 14:31:00+00:00,2020-02-25 21:00:00+00:00,-0.033559980733934625,-1359094.757943411,-319743.8703037184,10886629.14,3.6537078137321264,2,10886629.14,2076818.909696281,-12576254.889999999,"[{'amount': -93952, 'dt': Timestamp('2020-02-25 21:00:00+0000', tz='UTC'), 'price': 14.222885, 'order_id': '65d9c6addeec4213bc2e2bd218e067f5', 'sid': Equity(0 [DBC]), 'commission': None}, {'amount': -43598, 'dt': Timestamp('2020-02-25 21:00:00+0000', tz='UTC'), 'price': 14.222885, 'order_id': 'd8f4aba0a5614daf94716d76d2184794', 'sid': Equity(0 [DBC]), 'commission': None}, {'amount': 146527, 'dt': Timestamp('2020-02-25 21:00:00+0000', tz='UTC'), 'price': 41.390685, 'order_id': 'efa4f2df61c241378e35e7d00f277917', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -19073, 'dt': Timestamp('2020-02-25 21:00:00+0000', tz='UTC'), 'price': 312.49367500000005, 'order_id': 'ef67de043d3b4cd287d06209b51f03c5', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 2306, 'dt': Timestamp('2020-02-25 21:00:00+0000', tz='UTC'), 'price': 95.597775, 'order_id': 'c83196bc09bf4c5096f6725940910dfb', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -3491, 'dt': Timestamp('2020-02-25 21:00:00+0000', tz='UTC'), 'price': 131.83405000000002, 'order_id': '4c1b8f4a35804bb2b3039a87841d15fe', 'sid': Equity(1 [LQD]), 'commission': None}]",0.9220525107693573,717724.151752871,8490066.360000001,21066321.25,3,-12576254.889999999,"[{'id': '65d9c6addeec4213bc2e2bd218e067f5', 'dt': Timestamp('2020-02-25 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'amount': -389382, 'filled': -389382, 'commission': 5691.43142072, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd8f4aba0a5614daf94716d76d2184794', 'dt': Timestamp('2020-02-25 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-24 21:00:00+0000', tz='UTC'), 'amount': -74904, 'filled': -43598, 'commission': 620.08934023, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'efa4f2df61c241378e35e7d00f277917', 'dt': Timestamp('2020-02-25 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-24 21:00:00+0000', tz='UTC'), 'amount': 146527, 'filled': 146527, 'commission': 6064.852900995, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ef67de043d3b4cd287d06209b51f03c5', 'dt': Timestamp('2020-02-25 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-24 21:00:00+0000', tz='UTC'), 'amount': -19073, 'filled': -19073, 'commission': 5960.191863275001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c83196bc09bf4c5096f6725940910dfb', 'dt': Timestamp('2020-02-25 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-24 21:00:00+0000', tz='UTC'), 'amount': 2306, 'filled': 2306, 'commission': 220.44846915, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '4c1b8f4a35804bb2b3039a87841d15fe', 'dt': Timestamp('2020-02-25 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-24 21:00:00+0000', tz='UTC'), 'amount': -3491, 'filled': -3491, 'commission': 460.23266855, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'sid': Equity(4 [VWO]), 'amount': -69451, 'cost_basis': 43.66111818189242, 'last_sale_price': 41.37}, {'sid': Equity(2 [SPY]), 'amount': 8913, 'cost_basis': 338.3889706078053, 'last_sale_price': 312.65000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 97006, 'cost_basis': 96.61113133875159, 'last_sale_price': 95.55}, {'sid': Equity(1 [LQD]), 'amount': 68315, 'cost_basis': 128.18440243311815, 'last_sale_price': 131.9}, {'sid': Equity(0 [DBC]), 'amount': -681874, 'cost_basis': 15.000769587235542, 'last_sale_price': 14.23}]",9207790.511752872,8490066.360000001,21066321.25,-0.07922094882471331,550,4.91155894550826,0.11250718881473795,-0.23668401091115074,0.0,,,-0.27976142070953125,0.0,0.0,0.0,2020-02,-0.37023993772396385,"[-0.30397218465805054, 0.3016151785850525, 0.9999438524246216, 0.9448202252388, -0.9424071907997131]"
2020-02-26 21:00:00+00:00,2020-02-26 14:31:00+00:00,2020-02-26 21:00:00+00:00,-0.0072652404150425065,717724.151752871,-66896.81175923161,8490066.360000001,3.7045209375997405,2,8490066.360000001,440440.1082407702,-12939951.33,"[{'amount': -31306, 'dt': Timestamp('2020-02-26 21:00:00+0000', tz='UTC'), 'price': 14.082955, 'order_id': 'd8f4aba0a5614daf94716d76d2184794', 'sid': Equity(0 [DBC]), 'commission': None}]",0.8732985747340606,1158164.259993641,7982729.4399999995,20922680.77,3,-12939951.33,"[{'id': 'd8f4aba0a5614daf94716d76d2184794', 'dt': Timestamp('2020-02-26 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-24 21:00:00+0000', tz='UTC'), 'amount': -74904, 'filled': -74904, 'commission': 1060.97032946, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'sid': Equity(4 [VWO]), 'amount': -69451, 'cost_basis': 43.66111818189242, 'last_sale_price': 41.63}, {'sid': Equity(2 [SPY]), 'amount': 8913, 'cost_basis': 338.3889706078053, 'last_sale_price': 311.5}, {'sid': Equity(3 [VNQ]), 'amount': 97006, 'cost_basis': 96.61113133875159, 'last_sale_price': 94.52}, {'sid': Equity(1 [LQD]), 'amount': 68315, 'cost_basis': 128.18440243311815, 'last_sale_price': 131.41}, {'sid': Equity(0 [DBC]), 'amount': -713180, 'cost_basis': 14.959862685110938, 'last_sale_price': 14.09}]",9140893.69999364,7982729.4399999995,20922680.77,-0.08591063000063648,551,4.91155894550826,0.11250853735605988,-0.23668401091115074,0.0,,,-0.30878373995976843,0.0,0.0,0.0,2020-02,-0.4083420365821555,"[-0.30397218465805054, 0.3016151785850525, 0.9999438524246216, 0.9448202252388, -0.9424071907997131]"
2020-02-27 21:00:00+00:00,2020-02-27 14:31:00+00:00,2020-02-27 21:00:00+00:00,-0.04592979240096551,1158164.259993641,-419839.3500000015,7982729.4399999995,3.779538921234225,2,7982729.4399999995,0.0,-12699337.13,[],0.8671990548947232,1158164.259993641,7562890.089999998,20262227.22,3,-12699337.13,[],"[{'sid': Equity(4 [VWO]), 'amount': -69451, 'cost_basis': 43.66111818189242, 'last_sale_price': 40.63}, {'sid': Equity(2 [SPY]), 'amount': 8913, 'cost_basis': 338.3889706078053, 'last_sale_price': 297.51}, {'sid': Equity(3 [VNQ]), 'amount': 97006, 'cost_basis': 96.61113133875159, 'last_sale_price': 89.49}, {'sid': Equity(1 [LQD]), 'amount': 68315, 'cost_basis': 128.18440243311815, 'last_sale_price': 130.71}, {'sid': Equity(0 [DBC]), 'amount': -713180, 'cost_basis': 14.959862685110938, 'last_sale_price': 13.85}]",8721054.349993639,7562890.089999998,20262227.22,-0.12789456500063656,552,4.91155894550826,0.11658678656321983,-0.23668401091115074,0.0,,,-0.47729096103323265,0.0,0.0,0.0,2020-02,-0.6149494665886761,"[-0.30397218465805054, 0.3016151785850525, 0.9999438524246216, 0.9448202252388, -0.9424071907997131]"
2020-02-28 21:00:00+00:00,2020-02-28 14:31:00+00:00,2020-02-28 21:00:00+00:00,0.006713826981258109,1158164.259993641,58551.65000000596,7562890.089999998,3.720270634015199,2,7562890.089999998,0.0,-12520534.319999998,[],0.8680847113191094,1158164.259993641,7621441.740000004,20141976.060000002,3,-12520534.319999998,[],"[{'sid': Equity(4 [VWO]), 'amount': -69451, 'cost_basis': 43.66111818189242, 'last_sale_price': 40.52}, {'sid': Equity(2 [SPY]), 'amount': 8913, 'cost_basis': 338.3889706078053, 'last_sale_price': 296.26}, {'sid': Equity(3 [VNQ]), 'amount': 97006, 'cost_basis': 96.61113133875159, 'last_sale_price': 87.33}, {'sid': Equity(1 [LQD]), 'amount': 68315, 'cost_basis': 128.18440243311815, 'last_sale_price': 132.18}, {'sid': Equity(0 [DBC]), 'amount': -713180, 'cost_basis': 14.959862685110938, 'last_sale_price': 13.61}]",8779605.999993645,7621441.740000004,20141976.060000002,-0.12203940000063596,553,4.91155894550826,0.11657516394693065,-0.23668401091115074,0.0,,,-0.45023079371411856,0.0,0.0,0.0,2020-02,-0.5805520251140659,"[-0.30397218465805054, 0.3016151785850525, 0.9999438524246216, 0.9448202252388, -0.9424071907997131]"
