,period_open,period_close,starting_exposure,ending_cash,long_value,portfolio_value,short_value,pnl,ending_value,shorts_count,net_leverage,ending_exposure,longs_count,starting_value,transactions,gross_leverage,short_exposure,long_exposure,orders,positions,capital_used,returns,starting_cash,trading_days,sharpe,alpha,beta,algo_volatility,max_leverage,excess_return,benchmark_period_return,benchmark_volatility,sortino,period_label,max_drawdown,treasury_period_return,algorithm_period_return,weights
2020-03-17 20:00:00+00:00,2020-03-17 13:31:00+00:00,2020-03-17 20:00:00+00:00,9098233.32,-144956.49001003997,8771146.51,8626190.01998996,0.0,-246299.96708549,8771146.51,0,1.0168042310306316,8771146.51,5,9098233.32,"[{'amount': 40320, 'dt': Timestamp('2020-03-17 20:00:00+0000', tz='UTC'), 'price': 33.55677, 'order_id': '5857ffdb5827425c85b551b1927fe0c0', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 945, 'dt': Timestamp('2020-03-17 20:00:00+0000', tz='UTC'), 'price': 252.9264, 'order_id': '17842fe085e24d798f1db50a63654da8', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -2968, 'dt': Timestamp('2020-03-17 20:00:00+0000', tz='UTC'), 'price': 69.135415, 'order_id': '5c21edeeed324673a7ca9678e0a7fc4a', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -11502, 'dt': Timestamp('2020-03-17 20:00:00+0000', tz='UTC'), 'price': 116.271835, 'order_id': '763165f1c4de466b84ce9f1cb91bd5de', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -11928, 'dt': Timestamp('2020-03-17 20:00:00+0000', tz='UTC'), 'price': 11.194400000000002, 'order_id': 'b4418ffd1a02424383bbf2dc9a19da3a', 'sid': Equity(0 [DBC]), 'commission': None}]",1.0168042310306316,0.0,8771146.51,"[{'id': '5857ffdb5827425c85b551b1927fe0c0', 'dt': Timestamp('2020-03-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-03-16 20:00:00+0000', tz='UTC'), 'amount': 40320, 'filled': 40320, 'commission': 1353.0089664, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '17842fe085e24d798f1db50a63654da8', 'dt': Timestamp('2020-03-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-03-16 20:00:00+0000', tz='UTC'), 'amount': 945, 'filled': 945, 'commission': 239.015448, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5c21edeeed324673a7ca9678e0a7fc4a', 'dt': Timestamp('2020-03-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-03-16 20:00:00+0000', tz='UTC'), 'amount': -2968, 'filled': -2968, 'commission': 205.19391172, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '763165f1c4de466b84ce9f1cb91bd5de', 'dt': Timestamp('2020-03-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-03-16 20:00:00+0000', tz='UTC'), 'amount': -11502, 'filled': -11502, 'commission': 1337.3586461700002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b4418ffd1a02424383bbf2dc9a19da3a', 'dt': Timestamp('2020-03-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-03-16 20:00:00+0000', tz='UTC'), 'amount': -11928, 'filled': -11928, 'commission': 133.52680320000002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'sid': Equity(4 [VWO]), 'amount': 1984, 'cost_basis': 34.23873016451613, 'last_sale_price': 33.54}, {'sid': Equity(2 [SPY]), 'amount': 4809, 'cost_basis': 282.06304653245166, 'last_sale_price': 252.8}, {'sid': Equity(3 [VNQ]), 'amount': 13898, 'cost_basis': 96.08031543343982, 'last_sale_price': 69.17}, {'sid': Equity(1 [LQD]), 'amount': 37113, 'cost_basis': 131.0461348993484, 'last_sale_price': 116.33}, {'sid': Equity(0 [DBC]), 'amount': 197340, 'cost_basis': 12.73334526780133, 'last_sale_price': 11.200000000000001}]",80786.84291451238,-0.02775995999367431,-225743.3329245496,565,-0.6166003446702841,,,0.09889823242646945,1.97695795221656,0.0,0.0,0.0,-0.7507519418865596,2020-03,-0.1758160405988521,0.0,-0.13738099800100745,"[0.0070593408308923244, 0.13001976907253265, 0.10242396593093872, 0.5073865056037903, 0.2531103789806366]"
2020-03-18 20:00:00+00:00,2020-03-18 13:31:00+00:00,2020-03-18 20:00:00+00:00,8771146.51,-144956.49001003997,8323712.69,8178756.1999899605,0.0,-447433.81999999937,8323712.69,0,1.0177235372305409,8323712.69,5,8771146.51,[],1.0177235372305409,0.0,8323712.69,[],"[{'sid': Equity(4 [VWO]), 'amount': 1984, 'cost_basis': 34.23873016451613, 'last_sale_price': 30.810000000000002}, {'sid': Equity(2 [SPY]), 'amount': 4809, 'cost_basis': 282.06304653245166, 'last_sale_price': 240.0}, {'sid': Equity(3 [VNQ]), 'amount': 13898, 'cost_basis': 96.08031543343982, 'last_sale_price': 62.59}, {'sid': Equity(1 [LQD]), 'amount': 37113, 'cost_basis': 131.0461348993484, 'last_sale_price': 110.51}, {'sid': Equity(0 [DBC]), 'amount': 197340, 'cost_basis': 12.73334526780133, 'last_sale_price': 10.83}]",0.0,-0.05186922835726271,-144956.49001003997,566,-0.8024072559397106,,,0.104643451191578,1.97695795221656,0.0,0.0,0.0,-0.9517190288601628,2020-03,-0.21856582659742327,0.0,-0.18212438000100728,"[0.0070593408308923244, 0.13001976907253265, 0.10242396593093872, 0.5073865056037903, 0.2531103789806366]"
2020-03-19 20:00:00+00:00,2020-03-19 13:31:00+00:00,2020-03-19 20:00:00+00:00,8323712.69,-144956.49001003997,8172311.34,8027354.84998996,0.0,-151401.35000000056,8172311.34,0,1.0180578151481894,8172311.34,5,8323712.69,[],1.0180578151481894,0.0,8172311.34,[],"[{'sid': Equity(4 [VWO]), 'amount': 1984, 'cost_basis': 34.23873016451613, 'last_sale_price': 30.98}, {'sid': Equity(2 [SPY]), 'amount': 4809, 'cost_basis': 282.06304653245166, 'last_sale_price': 240.51}, {'sid': Equity(3 [VNQ]), 'amount': 13898, 'cost_basis': 96.08031543343982, 'last_sale_price': 62.81}, {'sid': Equity(1 [LQD]), 'amount': 37113, 'cost_basis': 131.0461348993484, 'last_sale_price': 105.05}, {'sid': Equity(0 [DBC]), 'amount': 197340, 'cost_basis': 12.73334526780133, 'last_sale_price': 11.06}]",0.0,-0.0185115372433019,-144956.49001003997,567,-0.8745373106559755,,,0.10525099836409016,1.97695795221656,0.0,0.0,0.0,-1.034128858153333,2020-03,-0.23303137440155383,0.0,-0.19726451500100728,"[0.0070593408308923244, 0.13001976907253265, 0.10242396593093872, 0.5073865056037903, 0.2531103789806366]"
2020-03-20 20:00:00+00:00,2020-03-20 13:31:00+00:00,2020-03-20 20:00:00+00:00,8172311.34,-144956.49001003997,8111815.140000001,7966858.649989961,0.0,-60496.199999999255,8111815.140000001,0,1.0181949368475645,8111815.140000001,5,8172311.34,[],1.0181949368475645,0.0,8111815.140000001,[],"[{'sid': Equity(4 [VWO]), 'amount': 1984, 'cost_basis': 34.23873016451613, 'last_sale_price': 31.12}, {'sid': Equity(2 [SPY]), 'amount': 4809, 'cost_basis': 282.06304653245166, 'last_sale_price': 228.8}, {'sid': Equity(3 [VNQ]), 'amount': 13898, 'cost_basis': 96.08031543343982, 'last_sale_price': 59.68}, {'sid': Equity(1 [LQD]), 'amount': 37113, 'cost_basis': 131.0461348993484, 'last_sale_price': 106.74000000000001}, {'sid': Equity(0 [DBC]), 'amount': 197340, 'cost_basis': 12.73334526780133, 'last_sale_price': 10.94}]",0.0,-0.007536255856445018,-144956.49001003997,568,-0.9046312359015805,,,0.10526656467573998,1.97695795221656,0.0,0.0,0.0,-1.069113936186323,2020-03,-0.23881144619792968,0.0,-0.20331413500100715,"[0.0070593408308923244, 0.13001976907253265, 0.10242396593093872, 0.5073865056037903, 0.2531103789806366]"
2020-03-23 20:00:00+00:00,2020-03-23 13:31:00+00:00,2020-03-23 20:00:00+00:00,8111815.140000001,-144956.49001003997,8362351.359999999,8217394.8699899595,0.0,250536.2199999988,8362351.359999999,0,1.0176402001246676,8362351.359999999,5,8111815.140000001,[],1.0176402001246676,0.0,8362351.359999999,"[{'id': '7c28a26985c043ff906e9dc7016c28c5', 'dt': Timestamp('2020-03-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-03-23 20:00:00+0000', tz='UTC'), 'amount': 33066, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ea6e41b9e9d343ab9d49237c70fb5639', 'dt': Timestamp('2020-03-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-03-23 20:00:00+0000', tz='UTC'), 'amount': 2101, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '3bd0b6c68c604dc486c3df190d4e080f', 'dt': Timestamp('2020-03-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-03-23 20:00:00+0000', tz='UTC'), 'amount': 6396, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0a346dab441a4d57923adaa537d94474', 'dt': Timestamp('2020-03-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-03-23 20:00:00+0000', tz='UTC'), 'amount': -9535, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'fa6cb303afbb494a84e04652b66f7972', 'dt': Timestamp('2020-03-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-03-23 20:00:00+0000', tz='UTC'), 'amount': -80551, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'sid': Equity(4 [VWO]), 'amount': 1984, 'cost_basis': 34.23873016451613, 'last_sale_price': 30.46}, {'sid': Equity(2 [SPY]), 'amount': 4809, 'cost_basis': 282.06304653245166, 'last_sale_price': 222.95000000000002}, {'sid': Equity(3 [VNQ]), 'amount': 13898, 'cost_basis': 96.08031543343982, 'last_sale_price': 56.910000000000004}, {'sid': Equity(1 [LQD]), 'amount': 37113, 'cost_basis': 131.0461348993484, 'last_sale_price': 114.63}, {'sid': Equity(0 [DBC]), 'amount': 197340, 'cost_basis': 12.73334526780133, 'last_sale_price': 11.07}]",0.0,0.03144730326052847,-144956.49001003997,569,-0.7562331297480158,,,0.10728518446667971,1.97695795221656,0.0,0.0,0.0,-0.9116735987564388,2020-03,-0.23881144619792968,0.0,-0.17826051300100743,"[0.1299244910478592, 0.18749457597732544, 0.14054931700229645, 0.3847010135650635, 0.15733057260513306]"
2020-03-24 20:00:00+00:00,2020-03-24 13:31:00+00:00,2020-03-24 20:00:00+00:00,8362351.359999999,-102806.53876153994,8620880.35,8518073.81123846,0.0,300678.9412485007,8620880.35,0,1.0120692237517241,8620880.35,5,8362351.359999999,"[{'amount': 33066, 'dt': Timestamp('2020-03-24 20:00:00+0000', tz='UTC'), 'price': 32.396190000000004, 'order_id': '7c28a26985c043ff906e9dc7016c28c5', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 2101, 'dt': Timestamp('2020-03-24 20:00:00+0000', tz='UTC'), 'price': 243.271575, 'order_id': 'ea6e41b9e9d343ab9d49237c70fb5639', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 6396, 'dt': Timestamp('2020-03-24 20:00:00+0000', tz='UTC'), 'price': 62.061015, 'order_id': '3bd0b6c68c604dc486c3df190d4e080f', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -9535, 'dt': Timestamp('2020-03-24 20:00:00+0000', tz='UTC'), 'price': 116.92151, 'order_id': '0a346dab441a4d57923adaa537d94474', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -80551, 'dt': Timestamp('2020-03-24 20:00:00+0000', tz='UTC'), 'price': 11.304345, 'order_id': 'fa6cb303afbb494a84e04652b66f7972', 'sid': Equity(0 [DBC]), 'commission': None}]",1.0120692237517241,0.0,8620880.35,"[{'id': '7c28a26985c043ff906e9dc7016c28c5', 'dt': Timestamp('2020-03-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-03-23 20:00:00+0000', tz='UTC'), 'amount': 33066, 'filled': 33066, 'commission': 1071.2124185400003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ea6e41b9e9d343ab9d49237c70fb5639', 'dt': Timestamp('2020-03-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-03-23 20:00:00+0000', tz='UTC'), 'amount': 2101, 'filled': 2101, 'commission': 511.113579075, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3bd0b6c68c604dc486c3df190d4e080f', 'dt': Timestamp('2020-03-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-03-23 20:00:00+0000', tz='UTC'), 'amount': 6396, 'filled': 6396, 'commission': 396.94225194, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0a346dab441a4d57923adaa537d94474', 'dt': Timestamp('2020-03-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-03-23 20:00:00+0000', tz='UTC'), 'amount': -9535, 'filled': -9535, 'commission': 1114.84659785, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'fa6cb303afbb494a84e04652b66f7972', 'dt': Timestamp('2020-03-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-03-23 20:00:00+0000', tz='UTC'), 'amount': -80551, 'filled': -80551, 'commission': 910.576294095, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'sid': Equity(4 [VWO]), 'amount': 35050, 'cost_basis': 32.53104911854322, 'last_sale_price': 32.38}, {'sid': Equity(2 [SPY]), 'amount': 6910, 'cost_basis': 270.34238544553324, 'last_sale_price': 243.15}, {'sid': Equity(3 [VNQ]), 'amount': 20294, 'cost_basis': 85.3781126483634, 'last_sale_price': 62.03}, {'sid': Equity(1 [LQD]), 'amount': 27578, 'cost_basis': 131.08656011502214, 'last_sale_price': 116.98}, {'sid': Equity(0 [DBC]), 'amount': 116789, 'cost_basis': 12.741142032000827, 'last_sale_price': 11.31}]",42149.951248500496,0.03659054311075938,-144956.49001003997,570,-0.5894011593381552,,,0.1099648349738737,1.97695795221656,0.0,0.0,0.0,-0.7289370648934164,2020-03,-0.23881144619792968,0.0,-0.14819261887615753,"[0.1299244910478592, 0.18749457597732544, 0.14054931700229645, 0.3847010135650635, 0.15733057260513306]"
2020-03-25 20:00:00+00:00,2020-03-25 13:31:00+00:00,2020-03-25 20:00:00+00:00,8620880.35,-102806.53876153994,8927594.42,8824787.88123846,0.0,306714.0700000003,8927594.42,0,1.0116497461633165,8927594.42,5,8620880.35,[],1.0116497461633165,0.0,8927594.42,[],"[{'sid': Equity(4 [VWO]), 'amount': 35050, 'cost_basis': 32.53104911854322, 'last_sale_price': 33.44}, {'sid': Equity(2 [SPY]), 'amount': 6910, 'cost_basis': 270.34238544553324, 'last_sale_price': 246.79}, {'sid': Equity(3 [VNQ]), 'amount': 20294, 'cost_basis': 85.3781126483634, 'last_sale_price': 65.37}, {'sid': Equity(1 [LQD]), 'amount': 27578, 'cost_basis': 131.08656011502214, 'last_sale_price': 122.58}, {'sid': Equity(0 [DBC]), 'amount': 116789, 'cost_basis': 12.741142032000827, 'last_sale_price': 11.5}]",0.0,0.03600744449940452,-102806.53876153994,571,-0.4339372340778375,,,0.11247868903177803,1.97695795221656,0.0,0.0,0.0,-0.5494181595972858,2020-03,-0.23881144619792968,0.0,-0.11752121187615772,"[0.1299244910478592, 0.18749457597732544, 0.14054931700229645, 0.3847010135650635, 0.15733057260513306]"
2020-03-26 20:00:00+00:00,2020-03-26 13:31:00+00:00,2020-03-26 20:00:00+00:00,8927594.42,-102806.53876153994,9166126.6,9063320.06123846,0.0,238532.1799999997,9166126.6,0,1.0113431433588247,9166126.6,5,8927594.42,[],1.0113431433588247,0.0,9166126.6,[],"[{'sid': Equity(4 [VWO]), 'amount': 35050, 'cost_basis': 32.53104911854322, 'last_sale_price': 34.79}, {'sid': Equity(2 [SPY]), 'amount': 6910, 'cost_basis': 270.34238544553324, 'last_sale_price': 261.2}, {'sid': Equity(3 [VNQ]), 'amount': 20294, 'cost_basis': 85.3781126483634, 'last_sale_price': 69.98}, {'sid': Equity(1 [LQD]), 'amount': 27578, 'cost_basis': 131.08656011502214, 'last_sale_price': 122.68}, {'sid': Equity(0 [DBC]), 'amount': 116789, 'cost_basis': 12.741142032000827, 'last_sale_price': 11.46}]",0.0,0.02702979190096122,-102806.53876153994,572,-0.3234403132604653,,,0.11382357060555569,1.97695795221656,0.0,0.0,0.0,-0.4147746082696097,2020-03,-0.23881144619792968,0.0,-0.09366799387615776,"[0.1299244910478592, 0.18749457597732544, 0.14054931700229645, 0.3847010135650635, 0.15733057260513306]"
2020-03-27 20:00:00+00:00,2020-03-27 13:31:00+00:00,2020-03-27 20:00:00+00:00,9166126.6,-102806.53876153994,9036327.32,8933520.78123846,0.0,-129799.27999999933,9036327.32,0,1.0115079531663984,9036327.32,5,9166126.6,[],1.0115079531663984,0.0,9036327.32,[],"[{'sid': Equity(4 [VWO]), 'amount': 35050, 'cost_basis': 32.53104911854322, 'last_sale_price': 32.910000000000004}, {'sid': Equity(2 [SPY]), 'amount': 6910, 'cost_basis': 270.34238544553324, 'last_sale_price': 253.42000000000002}, {'sid': Equity(3 [VNQ]), 'amount': 20294, 'cost_basis': 85.3781126483634, 'last_sale_price': 70.05}, {'sid': Equity(1 [LQD]), 'amount': 27578, 'cost_basis': 131.08656011502214, 'last_sale_price': 122.43}, {'sid': Equity(0 [DBC]), 'amount': 116789, 'cost_basis': 12.741142032000827, 'last_sale_price': 11.42}]",0.0,-0.014321383237376528,-102806.53876153994,573,-0.3772550457603934,,,0.11411190229489476,1.97695795221656,0.0,0.0,0.0,-0.48267488532629715,2020-03,-0.23881144619792968,0.0,-0.10664792187615757,"[0.1299244910478592, 0.18749457597732544, 0.14054931700229645, 0.3847010135650635, 0.15733057260513306]"
2020-03-30 20:00:00+00:00,2020-03-30 13:31:00+00:00,2020-03-30 20:00:00+00:00,9036327.32,-102806.53876153994,9178657.989999998,9075851.451238459,0.0,142330.66999999806,9178657.989999998,0,1.0113274814284792,9178657.989999998,5,9036327.32,[],1.0113274814284792,0.0,9178657.989999998,"[{'id': 'c9a61af59078414d9a2afd4a0ae64857', 'dt': Timestamp('2020-03-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-03-30 20:00:00+0000', tz='UTC'), 'amount': -28594, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0db513ffb06d48f89d74d4ca5cfe3b17', 'dt': Timestamp('2020-03-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-03-30 20:00:00+0000', tz='UTC'), 'amount': 1836, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1ed39ad70f994b95870eea028a3c9b50', 'dt': Timestamp('2020-03-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-03-30 20:00:00+0000', tz='UTC'), 'amount': 6861, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '983174fa35aa4d9c83b7a8d7b232ce41', 'dt': Timestamp('2020-03-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-03-30 20:00:00+0000', tz='UTC'), 'amount': -6107, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '617ca1c961274eed9e360d513d057432', 'dt': Timestamp('2020-03-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-03-30 20:00:00+0000', tz='UTC'), 'amount': 55935, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'sid': Equity(4 [VWO]), 'amount': 35050, 'cost_basis': 32.53104911854322, 'last_sale_price': 33.39}, {'sid': Equity(2 [SPY]), 'amount': 6910, 'cost_basis': 270.34238544553324, 'last_sale_price': 261.65}, {'sid': Equity(3 [VNQ]), 'amount': 20294, 'cost_basis': 85.3781126483634, 'last_sale_price': 71.58}, {'sid': Equity(1 [LQD]), 'amount': 27578, 'cost_basis': 131.08656011502214, 'last_sale_price': 123.92}, {'sid': Equity(0 [DBC]), 'amount': 116789, 'cost_basis': 12.741142032000827, 'last_sale_price': 11.39}]",0.0,0.015932203381550325,-102806.53876153994,574,-0.31420421324702935,,,0.11451045137411657,1.97695795221656,0.0,0.0,0.0,-0.40376109144737266,2020-03,-0.23881144619792968,0.0,-0.09241485487615786,"[0.023749683052301407, 0.25215810537338257, 0.21416780352592468, 0.2931586503982544, 0.21676571667194366]"
2020-03-31 20:00:00+00:00,2020-03-31 13:31:00+00:00,2020-03-31 20:00:00+00:00,9178657.989999998,24116.182866294814,8962685.26,8986801.442866294,0.0,-89050.00837216526,8962685.26,0,0.9973164887396686,8962685.26,5,9178657.989999998,"[{'amount': -28594, 'dt': Timestamp('2020-03-31 20:00:00+0000', tz='UTC'), 'price': 33.533224999999995, 'order_id': 'c9a61af59078414d9a2afd4a0ae64857', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 1836, 'dt': Timestamp('2020-03-31 20:00:00+0000', tz='UTC'), 'price': 257.878875, 'order_id': '0db513ffb06d48f89d74d4ca5cfe3b17', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 6861, 'dt': Timestamp('2020-03-31 20:00:00+0000', tz='UTC'), 'price': 69.88492500000001, 'order_id': '1ed39ad70f994b95870eea028a3c9b50', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -6107, 'dt': Timestamp('2020-03-31 20:00:00+0000', tz='UTC'), 'price': 123.448245, 'order_id': '983174fa35aa4d9c83b7a8d7b232ce41', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 55935, 'dt': Timestamp('2020-03-31 20:00:00+0000', tz='UTC'), 'price': 11.255625, 'order_id': '617ca1c961274eed9e360d513d057432', 'sid': Equity(0 [DBC]), 'commission': None}]",0.9973164887396686,0.0,8962685.26,"[{'id': 'c9a61af59078414d9a2afd4a0ae64857', 'dt': Timestamp('2020-03-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-03-30 20:00:00+0000', tz='UTC'), 'amount': -28594, 'filled': -28594, 'commission': 958.8490356499998, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0db513ffb06d48f89d74d4ca5cfe3b17', 'dt': Timestamp('2020-03-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-03-30 20:00:00+0000', tz='UTC'), 'amount': 1836, 'filled': 1836, 'commission': 473.4656145, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1ed39ad70f994b95870eea028a3c9b50', 'dt': Timestamp('2020-03-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-03-30 20:00:00+0000', tz='UTC'), 'amount': 6861, 'filled': 6861, 'commission': 479.4804704250001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '983174fa35aa4d9c83b7a8d7b232ce41', 'dt': Timestamp('2020-03-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-03-30 20:00:00+0000', tz='UTC'), 'amount': -6107, 'filled': -6107, 'commission': 753.898432215, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '617ca1c961274eed9e360d513d057432', 'dt': Timestamp('2020-03-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-03-30 20:00:00+0000', tz='UTC'), 'amount': 55935, 'filled': 55935, 'commission': 629.583384375, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'sid': Equity(4 [VWO]), 'amount': 6456, 'cost_basis': 32.679569725056545, 'last_sale_price': 33.55}, {'sid': Equity(2 [SPY]), 'amount': 8746, 'cost_basis': 267.7801238901366, 'last_sale_price': 257.75}, {'sid': Equity(3 [VNQ]), 'amount': 27155, 'cost_basis': 81.48125092915897, 'last_sale_price': 69.85000000000001}, {'sid': Equity(1 [LQD]), 'amount': 21471, 'cost_basis': 131.1216725192984, 'last_sale_price': 123.51}, {'sid': Equity(0 [DBC]), 'amount': 172724, 'cost_basis': 12.263716707201777, 'last_sale_price': 11.25}]",126922.72162783518,-0.00981175252268085,-102806.53876153994,575,-0.3509673416272223,,,0.11458957963435366,1.97695795221656,0.0,0.0,0.0,-0.4505100046412092,2020-03,-0.23881144619792968,0.0,-0.10131985571337443,"[0.023749683052301407, 0.25215810537338257, 0.21416780352592468, 0.2931586503982544, 0.21676571667194366]"
