,period_open,period_close,long_exposure,positions,ending_cash,shorts_count,portfolio_value,net_leverage,capital_used,starting_cash,gross_leverage,ending_exposure,short_exposure,orders,short_value,starting_value,returns,longs_count,pnl,transactions,starting_exposure,ending_value,long_value,algo_volatility,benchmark_period_return,benchmark_volatility,period_label,max_drawdown,algorithm_period_return,excess_return,sortino,max_leverage,sharpe,alpha,beta,treasury_period_return,trading_days,weights
2018-01-02 21:00:00+00:00,2018-01-02 14:31:00+00:00,2018-01-02 21:00:00+00:00,11651114.559999999,"[{'sid': Equity(4 [VWO]), 'amount': -17223, 'cost_basis': 44.67892050376502, 'last_sale_price': 46.7}, {'sid': Equity(2 [SPY]), 'amount': 10608, 'cost_basis': 267.890942961167, 'last_sale_price': 268.77}, {'sid': Equity(3 [VNQ]), 'amount': 38870, 'cost_basis': 83.38257512792309, 'last_sale_price': 82.67}, {'sid': Equity(1 [LQD]), 'amount': 46266, 'cost_basis': 121.14538647338088, 'last_sale_price': 120.75}, {'sid': Equity(0 [DBC]), 'amount': -57560, 'cost_basis': 15.999033428241143, 'last_sale_price': 16.69}]",-21085.01797728417,2,9865039.042022714,1.0021373476463162,0.0,-21085.01797728417,1.3599647201446026,9886124.059999999,-1764990.5,"[{'id': '2766d9a890884c2e98cb91294f9d4881', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 26860, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4a319a24820d4a15b7d61a78d1e463d3', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 4906, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2264224ada0a4e56990a494e8fd49a41', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -33416, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'dd2cd77638ec4b759b86144089b928c1', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -3544, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2c2bb7c00f3048abb8391a0bf1a0af13', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 35736, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-1764990.5,9933598.910000002,-0.00478938546943275,3,-47474.85000000335,[],9933598.910000002,9886124.059999999,11651114.559999999,0.034286371604600616,0.0,0.0,2018-01,-0.013496095797728884,-0.013496095797728924,0.0,-8.502208988213079,1.5063561362720275,-9.057860926994813,,,0.0,11,"[0.04562253877520561, 0.42267635464668274, 0.04570275545120239, 0.5229198336601257, -0.03692151978611946]"
2018-01-03 21:00:00+00:00,2018-01-03 14:31:00+00:00,2018-01-03 21:00:00+00:00,10268109.69,"[{'sid': Equity(4 [VWO]), 'amount': 9637, 'cost_basis': 47.305055982100235, 'last_sale_price': 47.15}, {'sid': Equity(2 [SPY]), 'amount': 15514, 'cost_basis': 268.83485852294507, 'last_sale_price': 270.47}, {'sid': Equity(3 [VNQ]), 'amount': 5454, 'cost_basis': 83.88736127379035, 'last_sale_price': 82.43}, {'sid': Equity(1 [LQD]), 'amount': 42722, 'cost_basis': 121.15541651226388, 'last_sale_price': 120.97}, {'sid': Equity(0 [DBC]), 'amount': -21824, 'cost_basis': 15.971526672205584, 'last_sale_price': 16.79}]",-40833.59429913377,1,9860851.135700867,1.0041409807061479,-19748.576321847737,-21085.01797728417,1.0784601150196902,9901684.73,-366424.95999999996,"[{'id': '2766d9a890884c2e98cb91294f9d4881', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 26860, 'filled': 26860, 'commission': 1267.0822245000002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '4a319a24820d4a15b7d61a78d1e463d3', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 4906, 'filled': 4906, 'commission': 1327.5892829100003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2264224ada0a4e56990a494e8fd49a41', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -33416, 'filled': -33416, 'commission': 2753.103639560001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'dd2cd77638ec4b759b86144089b928c1', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -3544, 'filled': -3544, 'commission': 428.50332116, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2c2bb7c00f3048abb8391a0bf1a0af13', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 35736, 'filled': 35736, 'commission': 600.30744372, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-366424.95999999996,9886124.059999999,-0.0004245199947012779,4,-4187.906321847811,"[{'amount': 26860, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 47.173575, 'order_id': '2766d9a890884c2e98cb91294f9d4881', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 4906, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 270.60523500000005, 'order_id': '4a319a24820d4a15b7d61a78d1e463d3', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -33416, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 82.38878500000001, 'order_id': '2264224ada0a4e56990a494e8fd49a41', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -3544, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 120.909515, 'order_id': 'dd2cd77638ec4b759b86144089b928c1', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 35736, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 16.798395, 'order_id': '2c2bb7c00f3048abb8391a0bf1a0af13', 'sid': Equity(0 [DBC]), 'commission': None}]",9886124.059999999,9901684.73,10268109.69,0.03289972950802065,0.0,0.0,2018-01,-0.013914886429913622,-0.013914886429913675,0.0,-8.382202075699986,1.5063561362720275,-8.923964152828141,,,0.0,12,"[0.04562253877520561, 0.42267635464668274, 0.04570275545120239, 0.5229198336601257, -0.03692151978611946]"
2018-01-04 21:00:00+00:00,2018-01-04 14:31:00+00:00,2018-01-04 21:00:00+00:00,10279136.82,"[{'sid': Equity(4 [VWO]), 'amount': 9637, 'cost_basis': 47.305055982100235, 'last_sale_price': 47.44}, {'sid': Equity(2 [SPY]), 'amount': 15514, 'cost_basis': 268.83485852294507, 'last_sale_price': 271.61}, {'sid': Equity(3 [VNQ]), 'amount': 5454, 'cost_basis': 83.88736127379035, 'last_sale_price': 81.01}, {'sid': Equity(1 [LQD]), 'amount': 42722, 'cost_basis': 121.15541651226388, 'last_sale_price': 120.93}, {'sid': Equity(0 [DBC]), 'amount': -21824, 'cost_basis': 15.971526672205584, 'last_sale_price': 16.77}]",-40833.59429913377,1,9872314.745700866,1.004136172250476,0.0,-40833.59429913377,1.0782805830451945,9913148.34,-365988.48,[],-365988.48,9901684.73,0.0011625375783734793,4,11463.609999999404,[],9901684.73,9913148.34,10279136.82,0.03312421173637845,0.0,0.0,2018-01,-0.013914886429913622,-0.012768525429913802,0.0,-7.383701008905195,1.5063561362720275,-7.501351479849049,,,0.0,13,"[0.04562253877520561, 0.42267635464668274, 0.04570275545120239, 0.5229198336601257, -0.03692151978611946]"
2018-01-05 21:00:00+00:00,2018-01-05 14:31:00+00:00,2018-01-05 21:00:00+00:00,10309773.98,"[{'sid': Equity(4 [VWO]), 'amount': 9637, 'cost_basis': 47.305055982100235, 'last_sale_price': 47.86}, {'sid': Equity(2 [SPY]), 'amount': 15514, 'cost_basis': 268.83485852294507, 'last_sale_price': 273.42}, {'sid': Equity(3 [VNQ]), 'amount': 5454, 'cost_basis': 83.88736127379035, 'last_sale_price': 81.05}, {'sid': Equity(1 [LQD]), 'amount': 42722, 'cost_basis': 121.15541651226388, 'last_sale_price': 120.89}, {'sid': Equity(0 [DBC]), 'amount': -21824, 'cost_basis': 15.971526672205584, 'last_sale_price': 16.71}]",-40833.59429913377,1,9904261.345700867,1.0041228308577357,0.0,-40833.59429913377,1.077763666306468,9945094.940000001,-364679.04000000004,[],-364679.04000000004,9913148.34,0.0032359786760154385,4,31946.60000000149,[],9913148.34,9945094.940000001,10309773.98,0.036519404014748486,0.0,0.0,2018-01,-0.013914886429913622,-0.009573865429913675,0.0,-5.318892303287587,1.5063561362720275,-4.7229803486830075,,,0.0,14,"[0.04562253877520561, 0.42267635464668274, 0.04570275545120239, 0.5229198336601257, -0.03692151978611946]"
2018-01-08 21:00:00+00:00,2018-01-08 14:31:00+00:00,2018-01-08 21:00:00+00:00,10319490.809999999,"[{'sid': Equity(4 [VWO]), 'amount': 9637, 'cost_basis': 47.305055982100235, 'last_sale_price': 47.870000000000005}, {'sid': Equity(2 [SPY]), 'amount': 15514, 'cost_basis': 268.83485852294507, 'last_sale_price': 273.92}, {'sid': Equity(3 [VNQ]), 'amount': 5454, 'cost_basis': 83.88736127379035, 'last_sale_price': 81.47}, {'sid': Equity(1 [LQD]), 'amount': 42722, 'cost_basis': 121.15541651226388, 'last_sale_price': 120.88}, {'sid': Equity(0 [DBC]), 'amount': -21824, 'cost_basis': 15.971526672205584, 'last_sale_price': 16.7}]",-40833.59429913377,1,9914196.415700864,1.004118699346572,0.0,-40833.59429913377,1.077641713157921,9955030.009999998,-364460.8,"[{'id': '2845b296a8dd42f18c3312fc299fa8e7', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 1908, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '05ead01d440843c2942311a4fefd05a9', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -2717, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9bdb2fa9cc12468f9d6966cf943552e9', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -4605, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '091e06beb77a43a488de6d490f27a1a3', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 8226, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '968352bde05e4816a25bf39c3bd09319', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -429, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-364460.8,9945094.940000001,0.001003110646339067,4,9935.069999996573,[],9945094.940000001,9955030.009999998,10319490.809999999,0.0358643108845906,0.0,0.0,2018-01,-0.013914886429913622,-0.008580358429914003,0.0,-4.60061391535794,1.5063561362720275,-4.018743701654423,,,0.0,15,"[0.05574658140540123, 0.35356730222702026, 0.006969914771616459, 0.6212005019187927, -0.03748438507318497]"
2018-01-09 21:00:00+00:00,2018-01-09 14:31:00+00:00,2018-01-09 21:00:00+00:00,10270285.780000001,"[{'sid': Equity(4 [VWO]), 'amount': 11545, 'cost_basis': 47.40863797989953, 'last_sale_price': 47.86}, {'sid': Equity(2 [SPY]), 'amount': 12797, 'cost_basis': 268.8931184445994, 'last_sale_price': 274.54}, {'sid': Equity(3 [VNQ]), 'amount': 849, 'cost_basis': 84.32334352697056, 'last_sale_price': 80.42}, {'sid': Equity(1 [LQD]), 'amount': 50948, 'cost_basis': 121.06908512143083, 'last_sale_price': 120.44}, {'sid': Equity(0 [DBC]), 'amount': -22253, 'cost_basis': 15.987205071898606, 'last_sale_price': 16.81}]",-2727.4142269088325,1,9893485.435773093,1.0002756777926862,38106.18007222004,-40833.59429913377,1.0758957274563605,9896212.850000001,-374072.93,"[{'id': '2845b296a8dd42f18c3312fc299fa8e7', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 1908, 'filled': 1908, 'commission': 91.36253844, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '05ead01d440843c2942311a4fefd05a9', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -2717, 'filled': -2717, 'commission': 745.5522174100001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9bdb2fa9cc12468f9d6966cf943552e9', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -4605, 'filled': -4605, 'commission': 370.14893295, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '091e06beb77a43a488de6d490f27a1a3', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 8226, 'filled': 8226, 'commission': 991.23480972, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '968352bde05e4816a25bf39c3bd09319', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -429, 'filled': -429, 'commission': 7.207884255, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-374072.93,9955030.009999998,-0.00208902255506771,4,-20710.979927770793,"[{'amount': 1908, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 47.88393, 'order_id': '2845b296a8dd42f18c3312fc299fa8e7', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -2717, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 274.40273, 'order_id': '05ead01d440843c2942311a4fefd05a9', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -4605, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 80.37979, 'order_id': '9bdb2fa9cc12468f9d6966cf943552e9', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 8226, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 120.50022, 'order_id': '091e06beb77a43a488de6d490f27a1a3', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -429, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 16.801595, 'order_id': '968352bde05e4816a25bf39c3bd09319', 'sid': Equity(0 [DBC]), 'commission': None}]",9955030.009999998,9896212.850000001,10270285.780000001,0.03516742825104407,0.0,0.0,2018-01,-0.013914886429913622,-0.010651456422691052,0.0,-5.343227757573917,1.5063561362720275,-4.777815580710004,,,0.0,16,"[0.05574658140540123, 0.35356730222702026, 0.006969914771616459, 0.6212005019187927, -0.03748438507318497]"
2018-01-10 21:00:00+00:00,2018-01-10 14:31:00+00:00,2018-01-10 21:00:00+00:00,10265798.33,"[{'sid': Equity(4 [VWO]), 'amount': 11545, 'cost_basis': 47.40863797989953, 'last_sale_price': 47.65}, {'sid': Equity(2 [SPY]), 'amount': 12797, 'cost_basis': 268.8931184445994, 'last_sale_price': 274.12}, {'sid': Equity(3 [VNQ]), 'amount': 849, 'cost_basis': 84.32334352697056, 'last_sale_price': 79.52}, {'sid': Equity(1 [LQD]), 'amount': 50948, 'cost_basis': 121.06908512143083, 'last_sale_price': 120.52}, {'sid': Equity(0 [DBC]), 'amount': -22253, 'cost_basis': 15.987205071898606, 'last_sale_price': 16.87}]",-2727.4142269088325,1,9887662.805773092,1.0002758401333545,0.0,-2727.4142269088325,1.0762104906921923,9890390.22,-375408.11000000004,[],-375408.11000000004,9896212.850000001,-0.0005885317199687545,4,-5822.63000000082,[],9896212.850000001,9890390.22,10265798.33,0.034052048013144355,0.0,0.0,2018-01,-0.013914886429913622,-0.011233719422691135,0.0,-5.454636406883293,1.5063561362720275,-4.900259429914941,,,0.0,17,"[0.05574658140540123, 0.35356730222702026, 0.006969914771616459, 0.6212005019187927, -0.03748438507318497]"
2018-01-11 21:00:00+00:00,2018-01-11 14:31:00+00:00,2018-01-11 21:00:00+00:00,10309516.969999999,"[{'sid': Equity(4 [VWO]), 'amount': 11545, 'cost_basis': 47.40863797989953, 'last_sale_price': 47.96}, {'sid': Equity(2 [SPY]), 'amount': 12797, 'cost_basis': 268.8931184445994, 'last_sale_price': 276.12}, {'sid': Equity(3 [VNQ]), 'amount': 849, 'cost_basis': 84.32334352697056, 'last_sale_price': 79.25}, {'sid': Equity(1 [LQD]), 'amount': 50948, 'cost_basis': 121.06908512143083, 'last_sale_price': 120.81}, {'sid': Equity(0 [DBC]), 'amount': -22253, 'cost_basis': 15.987205071898606, 'last_sale_price': 16.86}]",-2727.4142269088325,1,9931603.97577309,1.0002746197123407,0.0,-2727.4142269088325,1.0758284941751604,9934331.389999999,-375185.58,[],-375185.58,9890390.22,0.00444404009958177,4,43941.16999999806,[],9890390.22,9934331.389999999,10309516.969999999,0.03816227560330389,0.0,0.0,2018-01,-0.013914886429913622,-0.0068396024226912155,0.0,-3.2081847500554512,1.5063561362720275,-2.4992506740381337,,,0.0,18,"[0.05574658140540123, 0.35356730222702026, 0.006969914771616459, 0.6212005019187927, -0.03748438507318497]"
2018-01-12 21:00:00+00:00,2018-01-12 14:31:00+00:00,2018-01-12 21:00:00+00:00,10338915.120000001,"[{'sid': Equity(4 [VWO]), 'amount': 11545, 'cost_basis': 47.40863797989953, 'last_sale_price': 48.47}, {'sid': Equity(2 [SPY]), 'amount': 12797, 'cost_basis': 268.8931184445994, 'last_sale_price': 277.92}, {'sid': Equity(3 [VNQ]), 'amount': 849, 'cost_basis': 84.32334352697056, 'last_sale_price': 78.61}, {'sid': Equity(1 [LQD]), 'amount': 50948, 'cost_basis': 121.06908512143083, 'last_sale_price': 120.83}, {'sid': Equity(0 [DBC]), 'amount': -22253, 'cost_basis': 15.987205071898606, 'last_sale_price': 16.97}]",-2727.4142269088325,1,9958554.295773093,1.0002738765232284,0.0,-2727.4142269088325,1.076114886931795,9961281.71,-377633.41,[],-377633.41,9934331.389999999,0.002713591889663025,4,26950.32000000216,[],9934331.389999999,9961281.71,10338915.120000001,0.03875897720097919,0.0,0.0,2018-01,-0.013914886429913622,-0.004144570422690896,0.0,-1.8788270259360054,1.5063561362720275,-1.4026801596625011,,,0.0,19,"[0.05574658140540123, 0.35356730222702026, 0.006969914771616459, 0.6212005019187927, -0.03748438507318497]"
2018-01-16 21:00:00+00:00,2018-01-16 14:31:00+00:00,2018-01-16 21:00:00+00:00,10329718.8,"[{'sid': Equity(4 [VWO]), 'amount': 11545, 'cost_basis': 47.40863797989953, 'last_sale_price': 48.230000000000004}, {'sid': Equity(2 [SPY]), 'amount': 12797, 'cost_basis': 268.8931184445994, 'last_sale_price': 276.97}, {'sid': Equity(3 [VNQ]), 'amount': 849, 'cost_basis': 84.32334352697056, 'last_sale_price': 78.76}, {'sid': Equity(1 [LQD]), 'amount': 50948, 'cost_basis': 121.06908512143083, 'last_sale_price': 120.94}, {'sid': Equity(0 [DBC]), 'amount': -22253, 'cost_basis': 15.987205071898606, 'last_sale_price': 16.89}]",-2727.4142269088325,1,9951138.215773093,1.000274080629549,0.0,-2727.4142269088325,1.0758138152509116,9953865.63,-375853.17,"[{'id': '59ab648fa32844949151470379200d20', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': -7777, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4f465dacd77145d2875d9e627a3d25a9', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': 6779, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd394c1d607be4f4e979717969e163fb9', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': 22595, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4fac87ecdf7b40c2bba66d83473db219', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': -10944, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '39798867516748e1a9050df28ed5374c', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': -116127, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-375853.17,9961281.71,-0.0007446944385439691,4,-7416.0800000000745,[],9961281.71,9953865.63,10329718.8,0.0377719138721053,0.0,0.0,2018-01,-0.013914886429913622,-0.004886178422690901,0.0,-2.1545039366736214,1.5063561362720275,-1.6157845759285008,,,0.0,20,"[0.01825759932398796, 0.5448734760284424, 0.1855589896440506, 0.4861830472946167, -0.23487311601638794]"
