,period_open,period_close,pnl,short_value,orders,starting_value,shorts_count,long_value,longs_count,short_exposure,net_leverage,ending_value,returns,positions,transactions,capital_used,ending_exposure,starting_cash,gross_leverage,starting_exposure,portfolio_value,long_exposure,ending_cash,alpha,beta,sortino,excess_return,benchmark_period_return,benchmark_volatility,trading_days,treasury_period_return,algo_volatility,sharpe,algorithm_period_return,max_leverage,period_label,max_drawdown,weights
2020-09-18 20:00:00+00:00,2020-09-18 13:31:00+00:00,2020-09-18 20:00:00+00:00,-57460.200000000186,-3915914.7199999997,[],8266327.209999999,1,12124781.729999999,4,-3915914.7199999997,1.0007474182355485,8208867.009999999,-0.006956275331317818,"[{'sid': Equity(4 [VWO]), 'amount': -88756, 'cost_basis': 44.642083802067525, 'last_sale_price': 44.12}, {'sid': Equity(2 [SPY]), 'amount': 4413, 'cost_basis': 345.31095218487127, 'last_sale_price': 330.65000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 35990, 'cost_basis': 81.83862099874716, 'last_sale_price': 80.16}, {'sid': Equity(1 [LQD]), 'amount': 39469, 'cost_basis': 136.47983190256124, 'last_sale_price': 135.73}, {'sid': Equity(0 [DBC]), 'amount': 180457, 'cost_basis': 13.137973521727005, 'last_sale_price': 13.43}]",[],0.0,8208867.009999999,-6130.874569012398,1.9555299823328027,8266327.209999999,8202736.135430986,12124781.729999999,-6130.874569012398,,,-0.48475122073770144,0.0,0.0,0.0,694,0.0,0.15586964156774946,-0.38245761526029526,-0.17972638645690164,2.511056523472132,2020-09,-0.30613925469493547,"[-0.4776935577392578, 0.18180282413959503, 0.36019274592399597, 0.6520808935165405, 0.2836171090602875]"
2020-09-21 20:00:00+00:00,2020-09-21 13:31:00+00:00,2020-09-21 20:00:00+00:00,-97540.28000000026,-3845797.48,"[{'id': '4b2b88c582a74755b226c6145622df9b', 'dt': Timestamp('2020-09-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-21 20:00:00+0000', tz='UTC'), 'amount': 69182, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2120d4f5366144b8b2fabc437165e2a3', 'dt': Timestamp('2020-09-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-21 20:00:00+0000', tz='UTC'), 'amount': 10461, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0dc504f7751546bea71cb5134437515b', 'dt': Timestamp('2020-09-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-21 20:00:00+0000', tz='UTC'), 'amount': -46417, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'be5926bab35c49fb87e91f6140bc393c', 'dt': Timestamp('2020-09-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-21 20:00:00+0000', tz='UTC'), 'amount': -7979, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0af372ec79ce4314b1a0f8fe7aae1570', 'dt': Timestamp('2020-09-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-21 20:00:00+0000', tz='UTC'), 'amount': -132321, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",8208867.009999999,1,11957124.209999999,4,-3845797.48,1.000756412883583,8111326.729999999,-0.011891188304678502,"[{'sid': Equity(4 [VWO]), 'amount': -88756, 'cost_basis': 44.642083802067525, 'last_sale_price': 43.33}, {'sid': Equity(2 [SPY]), 'amount': 4413, 'cost_basis': 345.31095218487127, 'last_sale_price': 326.97}, {'sid': Equity(3 [VNQ]), 'amount': 35990, 'cost_basis': 81.83862099874716, 'last_sale_price': 77.75}, {'sid': Equity(1 [LQD]), 'amount': 39469, 'cost_basis': 136.47983190256124, 'last_sale_price': 135.6}, {'sid': Equity(0 [DBC]), 'amount': 180457, 'cost_basis': 13.137973521727005, 'last_sale_price': 13.1}]",[],0.0,8111326.729999999,-6130.874569012398,1.9497273072569934,8208867.009999999,8105195.855430986,11957124.209999999,-6130.874569012398,,,-0.5186082660273429,0.0,0.0,0.0,695,0.0,0.1559153237096715,-0.4094490530702021,-0.18948041445690167,2.511056523472132,2020-09,-0.30613925469493547,"[-0.10463830828666687, 0.6000515818595886, -0.10003018379211426, 0.5268173217773438, 0.07779961079359055]"
2020-09-22 20:00:00+00:00,2020-09-22 13:31:00+00:00,2020-09-22 20:00:00+00:00,56466.507329743356,-1661099.6600000001,"[{'id': '4b2b88c582a74755b226c6145622df9b', 'dt': Timestamp('2020-09-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-21 20:00:00+0000', tz='UTC'), 'amount': 69182, 'filled': 69182, 'commission': 2972.8525834500006, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2120d4f5366144b8b2fabc437165e2a3', 'dt': Timestamp('2020-09-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-21 20:00:00+0000', tz='UTC'), 'amount': 10461, 'filled': 10461, 'commission': 3456.99593415, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0dc504f7751546bea71cb5134437515b', 'dt': Timestamp('2020-09-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-21 20:00:00+0000', tz='UTC'), 'amount': -46417, 'filled': -46417, 'commission': 3650.2635152200005, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'be5926bab35c49fb87e91f6140bc393c', 'dt': Timestamp('2020-09-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-21 20:00:00+0000', tz='UTC'), 'amount': -7979, 'filled': -7979, 'commission': 1082.04942464, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0af372ec79ce4314b1a0f8fe7aae1570', 'dt': Timestamp('2020-09-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-21 20:00:00+0000', tz='UTC'), 'amount': -132321, 'filled': -51860, 'commission': 675.9162728000001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",8111326.729999999,2,10862350.280000001,3,-1661099.6600000001,1.1273745728544968,9201250.620000001,0.006966704856602224,"[{'sid': Equity(4 [VWO]), 'amount': -19574, 'cost_basis': 44.49020617953508, 'last_sale_price': 42.95}, {'sid': Equity(2 [SPY]), 'amount': 14874, 'cost_basis': 335.10220264058, 'last_sale_price': 330.3}, {'sid': Equity(3 [VNQ]), 'amount': -10427, 'cost_basis': 78.2905819799348, 'last_sale_price': 78.68}, {'sid': Equity(1 [LQD]), 'amount': 31490, 'cost_basis': 136.51419358641772, 'last_sale_price': 135.68}, {'sid': Equity(0 [DBC]), 'amount': 128597, 'cost_basis': 13.14322960291708, 'last_sale_price': 13.040000000000001}]","[{'amount': 69182, 'dt': Timestamp('2020-09-22 20:00:00+0000', tz='UTC'), 'price': 42.971475000000005, 'order_id': '4b2b88c582a74755b226c6145622df9b', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 10461, 'dt': Timestamp('2020-09-22 20:00:00+0000', tz='UTC'), 'price': 330.46515, 'order_id': '2120d4f5366144b8b2fabc437165e2a3', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -46417, 'dt': Timestamp('2020-09-22 20:00:00+0000', tz='UTC'), 'price': 78.64066000000001, 'order_id': '0dc504f7751546bea71cb5134437515b', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -7979, 'dt': Timestamp('2020-09-22 20:00:00+0000', tz='UTC'), 'price': 135.61216000000002, 'order_id': 'be5926bab35c49fb87e91f6140bc393c', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -51860, 'dt': Timestamp('2020-09-22 20:00:00+0000', tz='UTC'), 'price': 13.03348, 'order_id': '0af372ec79ce4314b1a0f8fe7aae1570', 'sid': Equity(0 [DBC]), 'commission': None}]",-1033457.3826702572,9201250.620000001,-6130.874569012398,1.534423917992593,8111326.729999999,8161662.362760729,10862350.280000001,-1039588.2572392721,,,-0.49772953372935136,0.0,0.0,0.0,696,0.0,0.15586367314256186,-0.39281270322729356,-0.18383376372392735,2.511056523472132,2020-09,-0.30613925469493547,"[-0.10463830828666687, 0.6000515818595886, -0.10003018379211426, 0.5268173217773438, 0.07779961079359055]"
2020-09-23 20:00:00+00:00,2020-09-23 13:31:00+00:00,2020-09-23 20:00:00+00:00,-127813.21486385725,-1623273.0899999999,"[{'id': '0af372ec79ce4314b1a0f8fe7aae1570', 'dt': Timestamp('2020-09-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-21 20:00:00+0000', tz='UTC'), 'amount': -132321, 'filled': -132321, 'commission': 1712.5399916550002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",9201250.620000001,2,9661123.399999999,3,-1623273.0899999999,1.0004980379926818,8037850.309999999,-0.01566019386528794,"[{'sid': Equity(4 [VWO]), 'amount': -19574, 'cost_basis': 44.49020617953508, 'last_sale_price': 42.28}, {'sid': Equity(2 [SPY]), 'amount': 14874, 'cost_basis': 335.10220264058, 'last_sale_price': 322.64}, {'sid': Equity(3 [VNQ]), 'amount': -10427, 'cost_basis': 78.2905819799348, 'last_sale_price': 76.31}, {'sid': Equity(1 [LQD]), 'amount': 31490, 'cost_basis': 136.51419358641772, 'last_sale_price': 134.7}, {'sid': Equity(0 [DBC]), 'amount': 48136, 'cost_basis': 13.164764913679397, 'last_sale_price': 12.89}]","[{'amount': -80461, 'dt': Timestamp('2020-09-23 20:00:00+0000', tz='UTC'), 'price': 12.883555000000001, 'order_id': '0af372ec79ce4314b1a0f8fe7aae1570', 'sid': Equity(0 [DBC]), 'commission': None}]",1035587.0951361451,8037850.309999999,-1039588.2572392721,1.4046064697336351,9201250.620000001,8033849.147896872,9661123.399999999,-4001.162103127019,,,-0.5418464903179538,0.0,0.0,0.0,697,0.0,0.15602729665653256,-0.4281258879985984,-0.196615085210313,2.511056523472132,2020-09,-0.30613925469493547,"[-0.10463830828666687, 0.6000515818595886, -0.10003018379211426, 0.5268173217773438, 0.07779961079359055]"
2020-09-24 20:00:00+00:00,2020-09-24 13:31:00+00:00,2020-09-24 20:00:00+00:00,3047.010000000708,-1625199.28,[],8037850.309999999,2,9666096.6,3,-1625199.28,1.0004978491726804,8040897.319999999,0.00037927149787209125,"[{'sid': Equity(4 [VWO]), 'amount': -19574, 'cost_basis': 44.49020617953508, 'last_sale_price': 42.160000000000004}, {'sid': Equity(2 [SPY]), 'amount': 14874, 'cost_basis': 335.10220264058, 'last_sale_price': 323.5}, {'sid': Equity(3 [VNQ]), 'amount': -10427, 'cost_basis': 78.2905819799348, 'last_sale_price': 76.72}, {'sid': Equity(1 [LQD]), 'amount': 31490, 'cost_basis': 136.51419358641772, 'last_sale_price': 134.36}, {'sid': Equity(0 [DBC]), 'amount': 48136, 'cost_basis': 13.164764913679397, 'last_sale_price': 12.950000000000001}]",[],0.0,8040897.319999999,-4001.162103127019,1.4049324090003859,8037850.309999999,8036896.157896873,9666096.6,-4001.162103127019,,,-0.5403467055041294,0.0,0.0,0.0,698,0.0,0.1559158094139721,-0.42693999524399484,-0.19631038421031288,2.511056523472132,2020-09,-0.30613925469493547,"[-0.10463830828666687, 0.6000515818595886, -0.10003018379211426, 0.5268173217773438, 0.07779961079359055]"
2020-09-25 20:00:00+00:00,2020-09-25 13:31:00+00:00,2020-09-25 20:00:00+00:00,63359.700000000186,-1635222.0,[],8040897.319999999,2,9739479.02,3,-1635222.0,1.0004939550272633,8104257.02,0.007883603166596087,"[{'sid': Equity(4 [VWO]), 'amount': -19574, 'cost_basis': 44.49020617953508, 'last_sale_price': 42.15}, {'sid': Equity(2 [SPY]), 'amount': 14874, 'cost_basis': 335.10220264058, 'last_sale_price': 328.73}, {'sid': Equity(3 [VNQ]), 'amount': -10427, 'cost_basis': 78.2905819799348, 'last_sale_price': 77.7}, {'sid': Equity(1 [LQD]), 'amount': 31490, 'cost_basis': 136.51419358641772, 'last_sale_price': 134.22}, {'sid': Equity(0 [DBC]), 'amount': 48136, 'cost_basis': 13.164764913679397, 'last_sale_price': 12.950000000000001}]",[],0.0,8104257.02,-4001.162103127019,1.4042397202689465,8040897.319999999,8100255.857896873,9739479.02,-4001.162103127019,,,-0.5168726805620649,0.0,0.0,0.0,699,0.0,0.15588086812187807,-0.408191890437224,-0.18997441421031291,2.511056523472132,2020-09,-0.30613925469493547,"[-0.10463830828666687, 0.6000515818595886, -0.10003018379211426, 0.5268173217773438, 0.07779961079359055]"
2020-09-28 20:00:00+00:00,2020-09-28 13:31:00+00:00,2020-09-28 20:00:00+00:00,83120.18999999948,-1660022.0100000002,"[{'id': '95667a3b158943ddb8f9ae7a08037e94', 'dt': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': -26151, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '29179a6fa2624744a51d4db182026220', 'dt': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': -5833, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'cf03069a1d6c4836912bd80eb23eed92', 'dt': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': 21071, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '76f483d7c136419a89dae45052ad6520', 'dt': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': 7110, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6f42e0d0bd5f4c9da41217dc8de19e31', 'dt': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': 32837, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",8104257.02,2,9847399.219999999,3,-1660022.0100000002,1.000488937827091,8187377.209999999,0.010261427720084537,"[{'sid': Equity(4 [VWO]), 'amount': -19574, 'cost_basis': 44.49020617953508, 'last_sale_price': 42.57}, {'sid': Equity(2 [SPY]), 'amount': 14874, 'cost_basis': 335.10220264058, 'last_sale_price': 334.19}, {'sid': Equity(3 [VNQ]), 'amount': -10427, 'cost_basis': 78.2905819799348, 'last_sale_price': 79.29}, {'sid': Equity(1 [LQD]), 'amount': 31490, 'cost_basis': 136.51419358641772, 'last_sale_price': 134.9}, {'sid': Equity(0 [DBC]), 'amount': 48136, 'cost_basis': 13.164764913679397, 'last_sale_price': 13.06}]",[],0.0,8187377.209999999,-4001.162103127019,1.4061948470469479,8104257.02,8183376.047896872,9847399.219999999,-4001.162103127019,,,-0.4864739221498257,0.0,0.0,0.0,700,0.0,0.1558970111733493,-0.3838706900350655,-0.1816623952103129,2.511056523472132,2020-09,-0.30613925469493547,"[-0.23786260187625885, 0.3691921532154083, 0.10313567519187927, 0.6363075375556946, 0.12922686338424683]"
2020-09-29 20:00:00+00:00,2020-09-29 13:31:00+00:00,2020-09-29 20:00:00+00:00,-42447.51108791493,-1945598.7500000002,"[{'id': '95667a3b158943ddb8f9ae7a08037e94', 'dt': Timestamp('2020-09-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': -26151, 'filled': -26151, 'commission': 1112.168687475, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '29179a6fa2624744a51d4db182026220', 'dt': Timestamp('2020-09-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': -5833, 'filled': -5833, 'commission': 1937.7448528950001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'cf03069a1d6c4836912bd80eb23eed92', 'dt': Timestamp('2020-09-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': 21071, 'filled': 21071, 'commission': 1659.53847456, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '76f483d7c136419a89dae45052ad6520', 'dt': Timestamp('2020-09-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': 7110, 'filled': 7110, 'commission': 958.4092651499998, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '6f42e0d0bd5f4c9da41217dc8de19e31', 'dt': Timestamp('2020-09-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': 32837, 'filled': 32837, 'commission': 424.1376328350001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",8187377.209999999,1,10088792.28,4,-1945598.7500000002,1.0002782229546423,8143193.529999999,-0.005187041489902455,"[{'sid': Equity(4 [VWO]), 'amount': -45725, 'cost_basis': 43.34407467568605, 'last_sale_price': 42.550000000000004}, {'sid': Equity(2 [SPY]), 'amount': 9041, 'cost_basis': 335.31653123840044, 'last_sale_price': 332.37}, {'sid': Equity(3 [VNQ]), 'amount': 10644, 'cost_basis': 78.91527304721534, 'last_sale_price': 78.72}, {'sid': Equity(1 [LQD]), 'amount': 38600, 'cost_basis': 136.22278835366436, 'last_sale_price': 134.73}, {'sid': Equity(0 [DBC]), 'amount': 80973, 'cost_basis': 13.06930574824579, 'last_sale_price': 12.91}]","[{'amount': -26151, 'dt': Timestamp('2020-09-29 20:00:00+0000', tz='UTC'), 'price': 42.528725, 'order_id': '95667a3b158943ddb8f9ae7a08037e94', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -5833, 'dt': Timestamp('2020-09-29 20:00:00+0000', tz='UTC'), 'price': 332.203815, 'order_id': '29179a6fa2624744a51d4db182026220', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 21071, 'dt': Timestamp('2020-09-29 20:00:00+0000', tz='UTC'), 'price': 78.75936, 'order_id': 'cf03069a1d6c4836912bd80eb23eed92', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 7110, 'dt': Timestamp('2020-09-29 20:00:00+0000', tz='UTC'), 'price': 134.79736499999999, 'order_id': '76f483d7c136419a89dae45052ad6520', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 32837, 'dt': Timestamp('2020-09-29 20:00:00+0000', tz='UTC'), 'price': 12.916455000000001, 'order_id': '6f42e0d0bd5f4c9da41217dc8de19e31', 'sid': Equity(0 [DBC]), 'commission': None}]",1736.1689120847732,8143193.529999999,-4001.162103127019,1.4782577903229186,8187377.209999999,8140928.536808957,10088792.28,-2264.993191042095,,,-0.5011351861029416,0.0,0.0,0.0,701,0.0,0.15581387946037095,-0.3954948987657478,-0.18590714631910443,2.511056523472132,2020-09,-0.30613925469493547,"[-0.23786260187625885, 0.3691921532154083, 0.10313567519187927, 0.6363075375556946, 0.12922686338424683]"
2020-09-30 20:00:00+00:00,2020-09-30 13:31:00+00:00,2020-09-30 20:00:00+00:00,5161.580000001937,-1977149.0,[],8143193.529999999,1,10125504.110000001,4,-1977149.0,1.0002780466651564,8148355.110000001,0.000634028412934029,"[{'sid': Equity(4 [VWO]), 'amount': -45725, 'cost_basis': 43.34407467568605, 'last_sale_price': 43.24}, {'sid': Equity(2 [SPY]), 'amount': 9041, 'cost_basis': 335.31653123840044, 'last_sale_price': 334.89}, {'sid': Equity(3 [VNQ]), 'amount': 10644, 'cost_basis': 78.91527304721534, 'last_sale_price': 78.96000000000001}, {'sid': Equity(1 [LQD]), 'amount': 38600, 'cost_basis': 136.22278835366436, 'last_sale_price': 134.71}, {'sid': Equity(0 [DBC]), 'amount': 80973, 'cost_basis': 13.06930574824579, 'last_sale_price': 13.06}]",[],0.0,8148355.110000001,-2264.993191042095,1.4857008621874825,8143193.529999999,8146090.116808959,10125504.110000001,-2264.993191042095,,,-0.4989259178142791,0.0,0.0,0.0,702,0.0,0.15570359272118128,-0.393749499101369,-0.18539098831910417,2.511056523472132,2020-09,-0.30613925469493547,"[-0.23786260187625885, 0.3691921532154083, 0.10313567519187927, 0.6363075375556946, 0.12922686338424683]"
2020-10-01 20:00:00+00:00,2020-10-01 13:31:00+00:00,2020-10-01 20:00:00+00:00,9012.48999999836,-1994524.4999999998,[],8148355.110000001,1,10151892.1,4,-1994524.4999999998,1.0002777393860318,8157367.6,0.0011063577582330897,"[{'sid': Equity(4 [VWO]), 'amount': -45725, 'cost_basis': 43.34407467568605, 'last_sale_price': 43.62}, {'sid': Equity(2 [SPY]), 'amount': 9041, 'cost_basis': 335.31653123840044, 'last_sale_price': 337.04}, {'sid': Equity(3 [VNQ]), 'amount': 10644, 'cost_basis': 78.91527304721534, 'last_sale_price': 80.54}, {'sid': Equity(1 [LQD]), 'amount': 38600, 'cost_basis': 136.22278835366436, 'last_sale_price': 134.79}, {'sid': Equity(0 [DBC]), 'amount': 80973, 'cost_basis': 13.06930574824579, 'last_sale_price': 12.9}]",[],0.0,8157367.6,-2264.993191042095,1.4894253555876251,8148355.110000001,8155102.606808958,10151892.1,-2264.993191042095,,,-0.49534119844796765,0.0,0.0,0.0,703,0.0,0.15559475147628532,-0.39091558381606784,-0.1844897393191044,2.511056523472132,2020-10,-0.30613925469493547,"[-0.23786260187625885, 0.3691921532154083, 0.10313567519187927, 0.6363075375556946, 0.12922686338424683]"
2020-10-02 20:00:00+00:00,2020-10-02 13:31:00+00:00,2020-10-02 20:00:00+00:00,-4371.720000000671,-1972576.5,[],8157367.6,1,10125572.379999999,4,-1972576.5,1.000277888354124,8152995.879999999,-0.0005360717345666011,"[{'sid': Equity(4 [VWO]), 'amount': -45725, 'cost_basis': 43.34407467568605, 'last_sale_price': 43.14}, {'sid': Equity(2 [SPY]), 'amount': 9041, 'cost_basis': 335.31653123840044, 'last_sale_price': 333.84000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 10644, 'cost_basis': 78.91527304721534, 'last_sale_price': 81.93}, {'sid': Equity(1 [LQD]), 'amount': 38600, 'cost_basis': 136.22278835366436, 'last_sale_price': 134.81}, {'sid': Equity(0 [DBC]), 'amount': 80973, 'cost_basis': 13.06930574824579, 'last_sale_price': 12.74}]",[],0.0,8152995.879999999,-2264.993191042095,1.484302334110858,8157367.6,8150730.886808957,10125572.379999999,-2264.993191042095,,,-0.49655138958154244,0.0,0.0,0.0,704,0.0,0.15548414723740145,-0.39187213098345797,-0.18492691131910444,2.511056523472132,2020-10,-0.30613925469493547,"[-0.23786260187625885, 0.3691921532154083, 0.10313567519187927, 0.6363075375556946, 0.12922686338424683]"
