,period_open,period_close,starting_cash,shorts_count,long_exposure,ending_cash,longs_count,ending_value,capital_used,positions,orders,pnl,transactions,long_value,short_exposure,starting_value,short_value,ending_exposure,starting_exposure,returns,portfolio_value,net_leverage,gross_leverage,period_label,sortino,treasury_period_return,max_leverage,max_drawdown,algo_volatility,alpha,beta,sharpe,excess_return,trading_days,algorithm_period_return,benchmark_period_return,benchmark_volatility,weights
2020-05-06 20:00:00+00:00,2020-05-06 13:31:00+00:00,2020-05-06 20:00:00+00:00,85189.02737298426,1,8218920.370000001,-46956.45985076577,4,7234562.620000001,-132145.48722374998,"[{'sid': Equity(4 [VWO]), 'amount': 45348, 'cost_basis': 35.619532974195565, 'last_sale_price': 35.47}, {'sid': Equity(2 [SPY]), 'amount': -3463, 'cost_basis': 285.70361567364137, 'last_sale_price': 284.25}, {'sid': Equity(3 [VNQ]), 'amount': 9640, 'cost_basis': 73.69775188602387, 'last_sale_price': 72.22}, {'sid': Equity(1 [LQD]), 'amount': 25457, 'cost_basis': 129.49106828408662, 'last_sale_price': 126.93}, {'sid': Equity(0 [DBC]), 'amount': 245020, 'cost_basis': 10.974645598391174, 'last_sale_price': 10.950000000000001}]","[{'id': 'a7295f6d489044d9a95c637d5366a31a', 'dt': Timestamp('2020-05-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-04 20:00:00+0000', tz='UTC'), 'amount': 105240, 'filled': 105240, 'commission': 1173.4662399000001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-98197.36722374987,"[{'amount': 12050, 'dt': Timestamp('2020-05-06 20:00:00+0000', tz='UTC'), 'price': 10.955475000000002, 'order_id': 'a7295f6d489044d9a95c637d5366a31a', 'sid': Equity(0 [DBC]), 'commission': None}]",8218920.370000001,-984357.75,7200614.500000001,-984357.75,7234562.620000001,7200614.500000001,-0.013477904922198136,7187606.160149235,1.0065329761821271,1.2804371740658804,2020-05,-1.04569365284956,0.0,2.9801546681779816,-0.4315456864471613,0.15765196411456756,,,-0.8001118759765141,0.0,600,-0.2812393839850773,0.0,0.0,"[0.2208465337753296, -0.1351219266653061, 0.09705692529678345, 0.45014461874961853, 0.36707377433776855]"
2020-05-07 20:00:00+00:00,2020-05-07 13:31:00+00:00,2020-05-07 20:00:00+00:00,-46956.45985076577,1,8265086.390000001,-46956.45985076577,4,7268850.550000001,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 45348, 'cost_basis': 35.619532974195565, 'last_sale_price': 35.7}, {'sid': Equity(2 [SPY]), 'amount': -3463, 'cost_basis': 285.70361567364137, 'last_sale_price': 287.68}, {'sid': Equity(3 [VNQ]), 'amount': 9640, 'cost_basis': 73.69775188602387, 'last_sale_price': 73.25}, {'sid': Equity(1 [LQD]), 'amount': 25457, 'cost_basis': 129.49106828408662, 'last_sale_price': 127.27}, {'sid': Equity(0 [DBC]), 'amount': 245020, 'cost_basis': 10.974645598391174, 'last_sale_price': 11.02}]",[],34287.9299999997,[],8265086.390000001,-996235.84,7234562.620000001,-996235.84,7268850.550000001,7234562.620000001,0.004770424149016961,7221894.090149235,1.0065019590795183,1.2823951880757396,2020-05,-1.0282274966856804,0.0,2.9801546681779816,-0.4315456864471613,0.15755750615287606,,,-0.786564126154745,0.0,601,-0.27781059098507743,0.0,0.0,"[0.2208465337753296, -0.1351219266653061, 0.09705692529678345, 0.45014461874961853, 0.36707377433776855]"
2020-05-08 20:00:00+00:00,2020-05-08 13:31:00+00:00,2020-05-08 20:00:00+00:00,-46956.45985076577,1,8358964.220000001,-46956.45985076577,4,7346244.500000001,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 45348, 'cost_basis': 35.619532974195565, 'last_sale_price': 36.5}, {'sid': Equity(2 [SPY]), 'amount': -3463, 'cost_basis': 285.70361567364137, 'last_sale_price': 292.44}, {'sid': Equity(3 [VNQ]), 'amount': 9640, 'cost_basis': 73.69775188602387, 'last_sale_price': 74.99}, {'sid': Equity(1 [LQD]), 'amount': 25457, 'cost_basis': 129.49106828408662, 'last_sale_price': 126.66}, {'sid': Equity(0 [DBC]), 'amount': 245020, 'cost_basis': 10.974645598391174, 'last_sale_price': 11.25}]",[],77393.95000000019,[],8358964.220000001,-1012719.72,7268850.550000001,-1012719.72,7346244.500000001,7268850.550000001,0.010716572277841507,7299288.040149235,1.0064330191646753,1.2839175394164053,2020-05,-0.9901222178721687,0.0,2.9801546681779816,-0.4315456864471613,0.15759330815098788,,,-0.7566134265630762,0.0,602,-0.27007119598507734,0.0,0.0,"[0.2208465337753296, -0.1351219266653061, 0.09705692529678345, 0.45014461874961853, 0.36707377433776855]"
2020-05-11 20:00:00+00:00,2020-05-11 13:31:00+00:00,2020-05-11 20:00:00+00:00,-46956.45985076577,1,8275283.710000001,-46956.45985076577,4,7262356.210000001,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 45348, 'cost_basis': 35.619532974195565, 'last_sale_price': 36.32}, {'sid': Equity(2 [SPY]), 'amount': -3463, 'cost_basis': 285.70361567364137, 'last_sale_price': 292.5}, {'sid': Equity(3 [VNQ]), 'amount': 9640, 'cost_basis': 73.69775188602387, 'last_sale_price': 73.9}, {'sid': Equity(1 [LQD]), 'amount': 25457, 'cost_basis': 129.49106828408662, 'last_sale_price': 125.55}, {'sid': Equity(0 [DBC]), 'amount': 245020, 'cost_basis': 10.974645598391174, 'last_sale_price': 11.1}]","[{'id': '4c0b68dcf1f64f43b64e88f8a98aabce', 'dt': Timestamp('2020-05-11 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-11 20:00:00+0000', tz='UTC'), 'amount': -17396, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '843c0691962a41c8b04b3cd4bfc25b0e', 'dt': Timestamp('2020-05-11 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-11 20:00:00+0000', tz='UTC'), 'amount': 7574, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '729032bc8b4d459e9ffb1d2fb24dfc06', 'dt': Timestamp('2020-05-11 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-11 20:00:00+0000', tz='UTC'), 'amount': -40107, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8c8116750361425382ba7a3247ab51e0', 'dt': Timestamp('2020-05-11 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-11 20:00:00+0000', tz='UTC'), 'amount': 11635, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '59c569ecd7e8411a9b45f1c4ad647c1e', 'dt': Timestamp('2020-05-11 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-11 20:00:00+0000', tz='UTC'), 'amount': -11493, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-83888.29000000004,[],8275283.710000001,-1012927.5,7346244.500000001,-1012927.5,7262356.210000001,7346244.500000001,-0.011492667440794024,7215399.750149235,1.0065078112754313,1.287276038975927,2020-05,-1.0272600647250016,0.0,2.9801546681779816,-0.4315456864471613,0.15762341889039927,,,-0.7856851447791263,0.0,603,-0.2784600249850774,0.0,0.0,"[0.1406993418931961, 0.1666756272315979, -0.31205204129219055, 0.6454254388809204, 0.3592514991760254]"
2020-05-12 20:00:00+00:00,2020-05-12 13:31:00+00:00,2020-05-12 20:00:00+00:00,-46956.45985076577,1,9463556.48,-118300.32917392053,4,7314414.300000001,-71343.86932315491,"[{'sid': Equity(4 [VWO]), 'amount': 27952, 'cost_basis': 35.64205709430933, 'last_sale_price': 36.21}, {'sid': Equity(2 [SPY]), 'amount': 4111, 'cost_basis': 287.3417524651642, 'last_sale_price': 286.67}, {'sid': Equity(3 [VNQ]), 'amount': -30467, 'cost_basis': 70.41191701525882, 'last_sale_price': 70.54}, {'sid': Equity(1 [LQD]), 'amount': 37092, 'cost_basis': 128.69405105236422, 'last_sale_price': 126.76}, {'sid': Equity(0 [DBC]), 'amount': 233527, 'cost_basis': 10.975187183137413, 'last_sale_price': 11.01}]","[{'id': '4c0b68dcf1f64f43b64e88f8a98aabce', 'dt': Timestamp('2020-05-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-11 20:00:00+0000', tz='UTC'), 'amount': -17396, 'filled': -17396, 'commission': 629.59420542, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '843c0691962a41c8b04b3cd4bfc25b0e', 'dt': Timestamp('2020-05-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-11 20:00:00+0000', tz='UTC'), 'amount': 7574, 'filled': 7574, 'commission': 2172.32419929, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '729032bc8b4d459e9ffb1d2fb24dfc06', 'dt': Timestamp('2020-05-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-11 20:00:00+0000', tz='UTC'), 'amount': -40107, 'filled': -40107, 'commission': 2827.7332061100005, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8c8116750361425382ba7a3247ab51e0', 'dt': Timestamp('2020-05-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-11 20:00:00+0000', tz='UTC'), 'amount': 11635, 'filled': 11635, 'commission': 1475.5900263, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '59c569ecd7e8411a9b45f1c4ad647c1e', 'dt': Timestamp('2020-05-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-11 20:00:00+0000', tz='UTC'), 'amount': -11493, 'filled': -11493, 'commission': 126.47466103500001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-19285.77932315506,"[{'amount': -17396, 'dt': Timestamp('2020-05-12 20:00:00+0000', tz='UTC'), 'price': 36.191895, 'order_id': '4c0b68dcf1f64f43b64e88f8a98aabce', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 7574, 'dt': Timestamp('2020-05-12 20:00:00+0000', tz='UTC'), 'price': 286.813335, 'order_id': '843c0691962a41c8b04b3cd4bfc25b0e', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -40107, 'dt': Timestamp('2020-05-12 20:00:00+0000', tz='UTC'), 'price': 70.50473000000001, 'order_id': '729032bc8b4d459e9ffb1d2fb24dfc06', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 11635, 'dt': Timestamp('2020-05-12 20:00:00+0000', tz='UTC'), 'price': 126.82338, 'order_id': '8c8116750361425382ba7a3247ab51e0', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -11493, 'dt': Timestamp('2020-05-12 20:00:00+0000', tz='UTC'), 'price': 11.004495, 'order_id': '59c569ecd7e8411a9b45f1c4ad647c1e', 'sid': Equity(0 [DBC]), 'commission': None}]",9463556.48,-2149142.18,7262356.210000001,-2149142.18,7314414.300000001,7262356.210000001,-0.0026728635960545644,7196113.97082608,1.0164394740902554,1.6137457948942013,2020-05,-1.0355608460118848,0.0,2.9801546681779816,-0.4315456864471613,0.15749896827813475,,,-0.7920846165523558,0.0,604,-0.28038860291739287,0.0,0.0,"[0.1406993418931961, 0.1666756272315979, -0.31205204129219055, 0.6454254388809204, 0.3592514991760254]"
2020-05-13 20:00:00+00:00,2020-05-13 13:31:00+00:00,2020-05-13 20:00:00+00:00,-118300.32917392053,1,9424707.700000001,-118300.32917392053,4,7327664.090000002,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 27952, 'cost_basis': 35.64205709430933, 'last_sale_price': 36.1}, {'sid': Equity(2 [SPY]), 'amount': 4111, 'cost_basis': 287.3417524651642, 'last_sale_price': 281.6}, {'sid': Equity(3 [VNQ]), 'amount': -30467, 'cost_basis': 70.41191701525882, 'last_sale_price': 68.83}, {'sid': Equity(1 [LQD]), 'amount': 37092, 'cost_basis': 128.69405105236422, 'last_sale_price': 127.05}, {'sid': Equity(0 [DBC]), 'amount': 233527, 'cost_basis': 10.975187183137413, 'last_sale_price': 10.9}]",[],13249.790000000969,[],9424707.700000001,-2097043.6099999999,7314414.300000001,-2097043.6099999999,7327664.090000002,7314414.300000001,0.0018412423779996523,7209363.760826081,1.016409260664129,1.598164788494427,2020-05,-1.028333156828062,0.0,2.9801546681779816,-0.4315456864471613,0.15737575772574708,,,-0.7865212436751159,0.0,605,-0.2790636239173928,0.0,0.0,"[0.1406993418931961, 0.1666756272315979, -0.31205204129219055, 0.6454254388809204, 0.3592514991760254]"
2020-05-14 20:00:00+00:00,2020-05-14 13:31:00+00:00,2020-05-14 20:00:00+00:00,-118300.32917392053,1,9524953.22,-118300.32917392053,4,7420597.53,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 27952, 'cost_basis': 35.64205709430933, 'last_sale_price': 36.21}, {'sid': Equity(2 [SPY]), 'amount': 4111, 'cost_basis': 287.3417524651642, 'last_sale_price': 284.97}, {'sid': Equity(3 [VNQ]), 'amount': -30467, 'cost_basis': 70.41191701525882, 'last_sale_price': 69.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 37092, 'cost_basis': 128.69405105236422, 'last_sale_price': 128.1}, {'sid': Equity(0 [DBC]), 'amount': 233527, 'cost_basis': 10.975187183137413, 'last_sale_price': 11.09}]",[],92933.43999999855,[],9524953.22,-2104355.6900000004,7327664.090000002,-2104355.6900000004,7420597.53,7327664.090000002,0.012890657634030855,7302297.20082608,1.016200426512432,1.5925548618706484,2020-05,-0.9829138820161389,0.0,2.9801546681779816,-0.4315456864471613,0.15748224676408648,,,-0.7506538116597932,0.0,606,-0.269770279917393,0.0,0.0,"[0.1406993418931961, 0.1666756272315979, -0.31205204129219055, 0.6454254388809204, 0.3592514991760254]"
2020-05-15 20:00:00+00:00,2020-05-15 13:31:00+00:00,2020-05-15 20:00:00+00:00,-118300.32917392053,1,9560139.600000001,-118300.32917392053,4,7464010.000000002,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 27952, 'cost_basis': 35.64205709430933, 'last_sale_price': 35.76}, {'sid': Equity(2 [SPY]), 'amount': 4111, 'cost_basis': 287.3417524651642, 'last_sale_price': 286.28000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -30467, 'cost_basis': 70.41191701525882, 'last_sale_price': 68.8}, {'sid': Equity(1 [LQD]), 'amount': 37092, 'cost_basis': 128.69405105236422, 'last_sale_price': 128.55}, {'sid': Equity(0 [DBC]), 'amount': 233527, 'cost_basis': 10.975187183137413, 'last_sale_price': 11.200000000000001}]",[],43412.4700000016,[],9560139.600000001,-2096129.5999999999,7420597.53,-2096129.5999999999,7464010.000000002,7420597.53,0.005945042882545382,7345709.670826081,1.0161046834785423,1.5868132178288452,2020-05,-0.9615653839172593,0.0,2.9801546681779816,-0.4315456864471613,0.1574065212978744,,,-0.7340977508774741,0.0,607,-0.26542903291739284,0.0,0.0,"[0.1406993418931961, 0.1666756272315979, -0.31205204129219055, 0.6454254388809204, 0.3592514991760254]"
2020-05-18 20:00:00+00:00,2020-05-18 13:31:00+00:00,2020-05-18 20:00:00+00:00,-118300.32917392053,1,9735528.52,-118300.32917392053,4,7515398.2299999995,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 27952, 'cost_basis': 35.64205709430933, 'last_sale_price': 37.11}, {'sid': Equity(2 [SPY]), 'amount': 4111, 'cost_basis': 287.3417524651642, 'last_sale_price': 295.0}, {'sid': Equity(3 [VNQ]), 'amount': -30467, 'cost_basis': 70.41191701525882, 'last_sale_price': 72.87}, {'sid': Equity(1 [LQD]), 'amount': 37092, 'cost_basis': 128.69405105236422, 'last_sale_price': 129.28}, {'sid': Equity(0 [DBC]), 'amount': 233527, 'cost_basis': 10.975187183137413, 'last_sale_price': 11.52}]","[{'id': 'fc8647b4ca7c49548ddf9c4847c849ae', 'dt': Timestamp('2020-05-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-18 20:00:00+0000', tz='UTC'), 'amount': 14484, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '822b0190130846c388bc70b099764a40', 'dt': Timestamp('2020-05-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-18 20:00:00+0000', tz='UTC'), 'amount': -5473, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '36f63922112848d2a266d082da349273', 'dt': Timestamp('2020-05-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-18 20:00:00+0000', tz='UTC'), 'amount': 41320, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'cb4718286bac451fbee7ebf9fc13c55e', 'dt': Timestamp('2020-05-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-18 20:00:00+0000', tz='UTC'), 'amount': -6369, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1ddd05deea2d4db184436acb76cfb5e9', 'dt': Timestamp('2020-05-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-18 20:00:00+0000', tz='UTC'), 'amount': -106654, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",51388.22999999765,[],9735528.52,-2220130.29,7464010.000000002,-2220130.29,7515398.2299999995,7464010.000000002,0.006995679424152801,7397097.900826079,1.0159928029559686,1.616263427940414,2020-05,-0.9366260003443451,0.0,2.9801546681779816,-0.4315456864471613,0.15735000749159125,,,-0.7147263464928275,0.0,608,-0.26029020991739305,0.0,0.0,"[0.21289770305156708, -0.05434638261795044, 0.10692274570465088, 0.5369394421577454, 0.19758650660514832]"
2020-05-19 20:00:00+00:00,2020-05-19 13:31:00+00:00,2020-05-19 20:00:00+00:00,-118300.32917392053,1,8525018.98,-736091.3814564856,4,8127355.840000001,-617791.0522825643,"[{'sid': Equity(4 [VWO]), 'amount': 42436, 'cost_basis': 36.03561643913692, 'last_sale_price': 36.74}, {'sid': Equity(2 [SPY]), 'amount': -1362, 'cost_basis': 290.6513624052166, 'last_sale_price': 291.97}, {'sid': Equity(3 [VNQ]), 'amount': 10853, 'cost_basis': 72.19978449575233, 'last_sale_price': 71.89}, {'sid': Equity(1 [LQD]), 'amount': 30723, 'cost_basis': 128.72085863005486, 'last_sale_price': 129.38}, {'sid': Equity(0 [DBC]), 'amount': 192407, 'cost_basis': 10.977641525056365, 'last_sale_price': 11.49}]","[{'id': 'fc8647b4ca7c49548ddf9c4847c849ae', 'dt': Timestamp('2020-05-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-18 20:00:00+0000', tz='UTC'), 'amount': 14484, 'filled': 14484, 'commission': 532.40823108, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '822b0190130846c388bc70b099764a40', 'dt': Timestamp('2020-05-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-18 20:00:00+0000', tz='UTC'), 'amount': -5473, 'filled': -5473, 'commission': 1597.1528340950003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '36f63922112848d2a266d082da349273', 'dt': Timestamp('2020-05-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-18 20:00:00+0000', tz='UTC'), 'amount': 41320, 'filled': 41320, 'commission': 2971.9800474000003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'cb4718286bac451fbee7ebf9fc13c55e', 'dt': Timestamp('2020-05-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-18 20:00:00+0000', tz='UTC'), 'amount': -6369, 'filled': -6369, 'commission': 823.6092093899999, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1ddd05deea2d4db184436acb76cfb5e9', 'dt': Timestamp('2020-05-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-18 20:00:00+0000', tz='UTC'), 'amount': -106654, 'filled': -41120, 'commission': 472.23256560000004, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-5833.442282564007,"[{'amount': 14484, 'dt': Timestamp('2020-05-19 20:00:00+0000', tz='UTC'), 'price': 36.75837, 'order_id': 'fc8647b4ca7c49548ddf9c4847c849ae', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -5473, 'dt': Timestamp('2020-05-19 20:00:00+0000', tz='UTC'), 'price': 291.82401500000003, 'order_id': '822b0190130846c388bc70b099764a40', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 41320, 'dt': Timestamp('2020-05-19 20:00:00+0000', tz='UTC'), 'price': 71.925945, 'order_id': '36f63922112848d2a266d082da349273', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -6369, 'dt': Timestamp('2020-05-19 20:00:00+0000', tz='UTC'), 'price': 129.31530999999998, 'order_id': 'cb4718286bac451fbee7ebf9fc13c55e', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -41120, 'dt': Timestamp('2020-05-19 20:00:00+0000', tz='UTC'), 'price': 11.484255000000001, 'order_id': '1ddd05deea2d4db184436acb76cfb5e9', 'sid': Equity(0 [DBC]), 'commission': None}]",8525018.98,-397663.14,7515398.2299999995,-397663.14,8127355.840000001,7515398.2299999995,-0.000788612285625101,7391264.458543515,1.0995893714242144,1.2071929194315771,2020-05,-0.9385682721097875,0.0,2.9801546681779816,-0.4315456864471613,0.1572207087843256,,,-0.7162151359219143,0.0,609,-0.2608735541456494,0.0,0.0,"[0.21289770305156708, -0.05434638261795044, 0.10692274570465088, 0.5369394421577454, 0.19758650660514832]"
2020-05-20 20:00:00+00:00,2020-05-20 13:31:00+00:00,2020-05-20 20:00:00+00:00,-736091.3814564856,1,7867501.0600000005,28852.322899744267,4,7463082.4,764943.7043562289,"[{'sid': Equity(4 [VWO]), 'amount': 42436, 'cost_basis': 36.03561643913692, 'last_sale_price': 37.2}, {'sid': Equity(2 [SPY]), 'amount': -1362, 'cost_basis': 290.6513624052166, 'last_sale_price': 296.93}, {'sid': Equity(3 [VNQ]), 'amount': 10853, 'cost_basis': 72.19978449575233, 'last_sale_price': 72.53}, {'sid': Equity(1 [LQD]), 'amount': 30723, 'cost_basis': 128.72085863005486, 'last_sale_price': 130.8}, {'sid': Equity(0 [DBC]), 'amount': 126873, 'cost_basis': 10.98367676828203, 'last_sale_price': 11.69}]","[{'id': '1ddd05deea2d4db184436acb76cfb5e9', 'dt': Timestamp('2020-05-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-05-18 20:00:00+0000', tz='UTC'), 'amount': -106654, 'filled': -106654, 'commission': 1237.94197937, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",100670.26435622945,"[{'amount': -65534, 'dt': Timestamp('2020-05-20 20:00:00+0000', tz='UTC'), 'price': 11.684154999999999, 'order_id': '1ddd05deea2d4db184436acb76cfb5e9', 'sid': Equity(0 [DBC]), 'commission': None}]",7867501.0600000005,-404418.66000000003,8127355.840000001,-404418.66000000003,7463082.4,8127355.840000001,0.013620168094494955,7491934.722899744,0.9961488822357789,1.1041099563662995,2020-05,-0.8908609097755992,0.0,2.9801546681779816,-0.4315456864471613,0.1573515500287431,,,-0.6786877054690729,0.0,610,-0.25080652771002654,0.0,0.0,"[0.21289770305156708, -0.05434638261795044, 0.10692274570465088, 0.5369394421577454, 0.19758650660514832]"
2020-05-21 20:00:00+00:00,2020-05-21 13:31:00+00:00,2020-05-21 20:00:00+00:00,28852.322899744267,1,7842610.609999999,28852.322899744267,4,7440984.05,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 42436, 'cost_basis': 36.03561643913692, 'last_sale_price': 36.82}, {'sid': Equity(2 [SPY]), 'amount': -1362, 'cost_basis': 290.6513624052166, 'last_sale_price': 294.88}, {'sid': Equity(3 [VNQ]), 'amount': 10853, 'cost_basis': 72.19978449575233, 'last_sale_price': 72.59}, {'sid': Equity(1 [LQD]), 'amount': 30723, 'cost_basis': 128.72085863005486, 'last_sale_price': 130.7}, {'sid': Equity(0 [DBC]), 'amount': 126873, 'cost_basis': 10.98367676828203, 'last_sale_price': 11.64}]",[],-22098.35000000056,[],7842610.609999999,-401626.56,7463082.4,-401626.56,7440984.05,7463082.4,-0.0029496185988453494,7469836.372899744,0.996137489302387,1.1036703829162509,2020-05,-0.9001756590826395,0.0,2.9801546681779816,-0.4315456864471613,0.15723088830198825,,,-0.6858341703768611,0.0,611,-0.2530163627100266,0.0,0.0,"[0.21289770305156708, -0.05434638261795044, 0.10692274570465088, 0.5369394421577454, 0.19758650660514832]"
