,period_open,period_close,shorts_count,ending_exposure,orders,long_value,starting_exposure,short_exposure,returns,longs_count,ending_cash,capital_used,transactions,long_exposure,ending_value,short_value,net_leverage,starting_cash,portfolio_value,starting_value,gross_leverage,positions,pnl,algo_volatility,period_label,treasury_period_return,algorithm_period_return,sharpe,alpha,beta,trading_days,benchmark_period_return,benchmark_volatility,sortino,max_drawdown,excess_return,max_leverage,weights
2023-03-01 21:00:00+00:00,2023-03-01 14:31:00+00:00,2023-03-01 21:00:00+00:00,1,8697554.71,[],10613601.42,8765392.700000001,-1916046.71,-0.007774009477093502,4,-39137.58031069459,0.0,[],10613601.42,8697554.71,-1916046.71,1.0045201772707963,-39137.58031069459,8658417.129689306,8765392.700000001,1.447106086750709,"[{'sid': Equity(4 [VWO]), 'amount': -47651, 'cost_basis': 39.3529354007557, 'last_sale_price': 40.21}, {'sid': Equity(2 [SPY]), 'amount': 3074, 'cost_basis': 401.1716482988112, 'last_sale_price': 394.74}, {'sid': Equity(3 [VNQ]), 'amount': 27043, 'cost_basis': 85.88867703009208, 'last_sale_price': 84.64}, {'sid': Equity(1 [LQD]), 'amount': 41628, 'cost_basis': 108.91678204939497, 'last_sale_price': 104.89}, {'sid': Equity(0 [DBC]), 'amount': 113566, 'cost_basis': 24.07962004668801, 'last_sale_price': 24.17}]",-67837.99000000022,0.12677618702366758,2023-03,0.0,-0.1341582870310688,-0.45166098020864576,,,556,0.0,0.0,-0.6301393883879532,-0.2814404153969422,0.0,3.1351689904369455,"[-0.215940922498703, 0.13966357707977295, 0.26525378227233887, 0.5036143660545349, 0.30740922689437866]"
2023-03-02 21:00:00+00:00,2023-03-02 14:31:00+00:00,2023-03-02 21:00:00+00:00,1,8718712.86,[],10643336.75,8697554.71,-1924623.8900000001,0.002443651037260297,4,-39137.58031069459,0.0,[],10643336.75,8718712.86,-1924623.8900000001,1.0045091584610457,-39137.58031069459,8679575.279689305,8697554.71,1.4479925843157022,"[{'sid': Equity(4 [VWO]), 'amount': -47651, 'cost_basis': 39.3529354007557, 'last_sale_price': 40.39}, {'sid': Equity(2 [SPY]), 'amount': 3074, 'cost_basis': 401.1716482988112, 'last_sale_price': 397.81}, {'sid': Equity(3 [VNQ]), 'amount': 27043, 'cost_basis': 85.88867703009208, 'last_sale_price': 85.63}, {'sid': Equity(1 [LQD]), 'amount': 41628, 'cost_basis': 108.91678204939497, 'last_sale_price': 104.98}, {'sid': Equity(0 [DBC]), 'amount': 113566, 'cost_basis': 24.07962004668801, 'last_sale_price': 24.080000000000002}]",21158.14999999851,0.12667486787392898,2023-03,0.0,-0.132042472031069,-0.4424831202741277,,,557,0.0,0.0,-0.6173958963894512,-0.2814404153969422,0.0,3.1351689904369455,"[-0.215940922498703, 0.13966357707977295, 0.26525378227233887, 0.5036143660545349, 0.30740922689437866]"
2023-03-03 21:00:00+00:00,2023-03-03 14:31:00+00:00,2023-03-03 21:00:00+00:00,1,8851877.98,[],10790797.17,8718712.86,-1938919.19,0.015342354402019476,4,-39137.58031069459,0.0,[],10790797.17,8851877.98,-1938919.19,1.00444102271662,-39137.58031069459,8812740.399689306,8718712.86,1.44446741679226,"[{'sid': Equity(4 [VWO]), 'amount': -47651, 'cost_basis': 39.3529354007557, 'last_sale_price': 40.69}, {'sid': Equity(2 [SPY]), 'amount': 3074, 'cost_basis': 401.1716482988112, 'last_sale_price': 404.19}, {'sid': Equity(3 [VNQ]), 'amount': 27043, 'cost_basis': 85.88867703009208, 'last_sale_price': 86.93}, {'sid': Equity(1 [LQD]), 'amount': 41628, 'cost_basis': 108.91678204939497, 'last_sale_price': 106.17}, {'sid': Equity(0 [DBC]), 'amount': 113566, 'cost_basis': 24.07962004668801, 'last_sale_price': 24.46}]",133165.12000000104,0.12699260664521753,2023-03,0.0,-0.11872596003106894,-0.38602432202966763,,,558,0.0,0.0,-0.5404545518651724,-0.2814404153969422,0.0,3.1351689904369455,"[-0.215940922498703, 0.13966357707977295, 0.26525378227233887, 0.5036143660545349, 0.30740922689437866]"
2023-03-06 21:00:00+00:00,2023-03-06 14:31:00+00:00,2023-03-06 21:00:00+00:00,1,8824515.18,"[{'id': 'd767c843564740d39038a500d3c425f1', 'dt': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': 38879, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9d99a84e0eb64b50a8d149e1c3b8a058', 'dt': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': -4145, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '81db08b46be249f180fea2361f9a3554', 'dt': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': 54923, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '99c20b3a2d9f43d294356ec9c31a84ae', 'dt': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': -340, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '59a7798bcb9743678ba3508ee517aa73', 'dt': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': -191406, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10756763.23,8851877.98,-1932248.0500000003,-0.0031049138813807886,4,-39137.58031069459,0.0,[],10756763.23,8824515.18,-1932248.0500000003,1.0044548546566832,-39137.58031069459,8785377.599689305,8851877.98,1.444333056378675,"[{'sid': Equity(4 [VWO]), 'amount': -47651, 'cost_basis': 39.3529354007557, 'last_sale_price': 40.550000000000004}, {'sid': Equity(2 [SPY]), 'amount': 3074, 'cost_basis': 401.1716482988112, 'last_sale_price': 404.47}, {'sid': Equity(3 [VNQ]), 'amount': 27043, 'cost_basis': 85.88867703009208, 'last_sale_price': 86.59}, {'sid': Equity(1 [LQD]), 'amount': 41628, 'cost_basis': 108.91678204939497, 'last_sale_price': 105.88}, {'sid': Equity(0 [DBC]), 'amount': 113566, 'cost_basis': 24.07962004668801, 'last_sale_price': 24.34}]",-27362.800000000745,0.12689380974689368,2023-03,0.0,-0.12146224003106898,-0.3966643401106202,,,559,0.0,0.0,-0.5552692131804039,-0.2814404153969422,0.0,3.1351689904369455,"[-0.04048607498407364, -0.04931371286511421, 0.8078728318214417, 0.49758583307266235, -0.21565887331962585]"
2023-03-07 21:00:00+00:00,2023-03-07 14:31:00+00:00,2023-03-07 21:00:00+00:00,3,9649052.530000001,"[{'id': 'd767c843564740d39038a500d3c425f1', 'dt': Timestamp('2023-03-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': 38879, 'filled': 38879, 'commission': 1553.992658025, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9d99a84e0eb64b50a8d149e1c3b8a058', 'dt': Timestamp('2023-03-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': -4145, 'filled': -4145, 'commission': 1650.003735425, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '81db08b46be249f180fea2361f9a3554', 'dt': Timestamp('2023-03-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': 54923, 'filled': 54923, 'commission': 4647.160529055001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '99c20b3a2d9f43d294356ec9c31a84ae', 'dt': Timestamp('2023-03-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': -340, 'filled': -340, 'commission': 35.8792514, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '59a7798bcb9743678ba3508ee517aa73', 'dt': Timestamp('2023-03-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': -191406, 'filled': -149850, 'commission': 3570.637788, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",11291051.66,8824515.18,-1641999.13,-0.014974056006603176,2,-995227.6665276007,-956090.0862169061,"[{'amount': 38879, 'dt': Timestamp('2023-03-07 21:00:00+0000', tz='UTC'), 'price': 39.969975000000005, 'order_id': 'd767c843564740d39038a500d3c425f1', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -4145, 'dt': Timestamp('2023-03-07 21:00:00+0000', tz='UTC'), 'price': 398.07086499999997, 'order_id': '9d99a84e0eb64b50a8d149e1c3b8a058', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 54923, 'dt': Timestamp('2023-03-07 21:00:00+0000', tz='UTC'), 'price': 84.61228500000001, 'order_id': '81db08b46be249f180fea2361f9a3554', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -340, 'dt': Timestamp('2023-03-07 21:00:00+0000', tz='UTC'), 'price': 105.52721, 'order_id': '99c20b3a2d9f43d294356ec9c31a84ae', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -149850, 'dt': Timestamp('2023-03-07 21:00:00+0000', tz='UTC'), 'price': 23.82808, 'order_id': '59a7798bcb9743678ba3508ee517aa73', 'sid': Equity(0 [DBC]), 'commission': None}]",11291051.66,9649052.530000001,-1641999.13,1.1150043688460156,-39137.58031069459,8653824.8634724,8824515.18,1.4944895458411824,"[{'sid': Equity(4 [VWO]), 'amount': -8772, 'cost_basis': 39.17578165497082, 'last_sale_price': 39.95}, {'sid': Equity(2 [SPY]), 'amount': -1071, 'cost_basis': 396.5302452657096, 'last_sale_price': 398.27}, {'sid': Equity(3 [VNQ]), 'amount': 81966, 'cost_basis': 85.09010056009609, 'last_sale_price': 84.57000000000001}, {'sid': Equity(1 [LQD]), 'amount': 41288, 'cost_basis': 108.91765104889602, 'last_sale_price': 105.58}, {'sid': Equity(0 [DBC]), 'amount': -36284, 'cost_basis': 23.729671947194355, 'last_sale_price': 23.84}]",-131552.7362169046,0.12716705576400486,2023-03,0.0,-0.13461751365275942,-0.4480931919037626,,,560,0.0,0.0,-0.6253399773442815,-0.2814404153969422,0.0,3.1351689904369455,"[-0.04048607498407364, -0.04931371286511421, 0.8078728318214417, 0.49758583307266235, -0.21565887331962585]"
2023-03-08 21:00:00+00:00,2023-03-08 14:31:00+00:00,2023-03-08 21:00:00+00:00,3,8738426.48,"[{'id': '59a7798bcb9743678ba3508ee517aa73', 'dt': Timestamp('2023-03-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': -191406, 'filled': -191406, 'commission': 4555.43790162, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",11363539.72,9649052.530000001,-2625113.24,0.008457446812369485,2,-11412.353021220766,983815.3135063797,"[{'amount': -41556, 'dt': Timestamp('2023-03-08 21:00:00+0000', tz='UTC'), 'price': 23.698145, 'order_id': '59a7798bcb9743678ba3508ee517aa73', 'sid': Equity(0 [DBC]), 'commission': None}]",11363539.72,8738426.48,-2625113.24,1.0013077041993024,-995227.6665276007,8727014.12697878,9649052.530000001,1.6029139813989,"[{'sid': Equity(4 [VWO]), 'amount': -8772, 'cost_basis': 39.17578165497082, 'last_sale_price': 40.160000000000004}, {'sid': Equity(2 [SPY]), 'amount': -1071, 'cost_basis': 396.5302452657096, 'last_sale_price': 398.92}, {'sid': Equity(3 [VNQ]), 'amount': 81966, 'cost_basis': 85.09010056009609, 'last_sale_price': 85.54}, {'sid': Equity(1 [LQD]), 'amount': 41288, 'cost_basis': 108.91765104889602, 'last_sale_price': 105.41}, {'sid': Equity(0 [DBC]), 'amount': -77840, 'cost_basis': 23.70018923995863, 'last_sale_price': 23.71}]",73189.26350637898,0.12718668933229388,2023-03,0.0,-0.12729858730212162,-0.4173553990418335,,,561,0.0,0.0,-0.5830534206580239,-0.2814404153969422,0.0,3.1351689904369455,"[-0.04048607498407364, -0.04931371286511421, 0.8078728318214417, 0.49758583307266235, -0.21565887331962585]"
2023-03-09 21:00:00+00:00,2023-03-09 14:31:00+00:00,2023-03-09 21:00:00+00:00,3,8611293.52,[],11198757.56,8738426.48,-2587464.04,-0.014567749994466084,2,-11412.353021220766,0.0,[],11198757.56,8611293.52,-2587464.04,1.001327036129876,-11412.353021220766,8599881.166978778,8738426.48,1.603071174161728,"[{'sid': Equity(4 [VWO]), 'amount': -8772, 'cost_basis': 39.17578165497082, 'last_sale_price': 39.34}, {'sid': Equity(2 [SPY]), 'amount': -1071, 'cost_basis': 396.5302452657096, 'last_sale_price': 391.56}, {'sid': Equity(3 [VNQ]), 'amount': 81966, 'cost_basis': 85.09010056009609, 'last_sale_price': 83.58}, {'sid': Equity(1 [LQD]), 'amount': 41288, 'cost_basis': 108.91765104889602, 'last_sale_price': 105.31}, {'sid': Equity(0 [DBC]), 'amount': -77840, 'cost_basis': 23.70018923995863, 'last_sale_price': 23.42}]",-127132.9600000009,0.12743643806801,2023-03,0.0,-0.14001188330212166,-0.4670544680394911,,,562,0.0,0.0,-0.650616878296597,-0.2814404153969422,0.0,3.1351689904369455,"[-0.04048607498407364, -0.04931371286511421, 0.8078728318214417, 0.49758583307266235, -0.21565887331962585]"
2023-03-10 21:00:00+00:00,2023-03-10 14:31:00+00:00,2023-03-10 21:00:00+00:00,3,8435113.57,[],11034056.620000001,8611293.52,-2598943.05,-0.020486323773458937,2,-11412.353021220766,0.0,[],11034056.620000001,8435113.57,-2598943.05,1.0013547908131188,-11412.353021220766,8423701.216978779,8611293.52,1.6184096893799345,"[{'sid': Equity(4 [VWO]), 'amount': -8772, 'cost_basis': 39.17578165497082, 'last_sale_price': 39.12}, {'sid': Equity(2 [SPY]), 'amount': -1071, 'cost_basis': 396.5302452657096, 'last_sale_price': 385.91}, {'sid': Equity(3 [VNQ]), 'amount': 81966, 'cost_basis': 85.09010056009609, 'last_sale_price': 80.81}, {'sid': Equity(1 [LQD]), 'amount': 41288, 'cost_basis': 108.91765104889602, 'last_sale_price': 106.82000000000001}, {'sid': Equity(0 [DBC]), 'amount': -77840, 'cost_basis': 23.70018923995863, 'last_sale_price': 23.67}]",-176179.94999999925,0.12804177502580955,2023-03,0.0,-0.1576298783021216,-0.5356358191134489,,,563,0.0,0.0,-0.7420663353282766,-0.2814404153969422,0.0,3.1351689904369455,"[-0.04048607498407364, -0.04931371286511421, 0.8078728318214417, 0.49758583307266235, -0.21565887331962585]"
2023-03-13 20:00:00+00:00,2023-03-13 13:31:00+00:00,2023-03-13 20:00:00+00:00,3,8538329.379999999,"[{'id': '13ac260b75034103b43430106f541ac6', 'dt': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': -90903, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '86b10d6ddd9c46ebaa768fd5e7a6a6f0', 'dt': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': 5700, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b706ca49a2004d10962d907d7b2034a0', 'dt': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': -59379, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c1a8a3ca103946a79b535f8337545764', 'dt': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': -33967, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '36ee8e74895849529cdb99104f23a1c7', 'dt': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': 418244, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",11124656.5,8435113.57,-2586327.12,0.012253023622437853,2,-11412.353021220766,0.0,[],11124656.5,8538329.379999999,-2586327.12,1.001338391470811,-11412.353021220766,8526917.026978778,8435113.57,1.6079649393349404,"[{'sid': Equity(4 [VWO]), 'amount': -8772, 'cost_basis': 39.17578165497082, 'last_sale_price': 39.08}, {'sid': Equity(2 [SPY]), 'amount': -1071, 'cost_basis': 396.5302452657096, 'last_sale_price': 385.36}, {'sid': Equity(3 [VNQ]), 'amount': 81966, 'cost_basis': 85.09010056009609, 'last_sale_price': 81.87}, {'sid': Equity(1 [LQD]), 'amount': 41288, 'cost_basis': 108.91765104889602, 'last_sale_price': 106.91}, {'sid': Equity(0 [DBC]), 'amount': -77840, 'cost_basis': 23.70018923995863, 'last_sale_price': 23.52}]",103215.80999999866,0.12820168214450958,2023-03,0.0,-0.1473082973021217,-0.49131495269250086,,,564,0.0,0.0,-0.6821195424200615,-0.2814404153969422,0.0,3.1351689904369455,"[-0.45682719349861145, 0.2092364877462387, 0.2168649435043335, 0.09178014099597931, 0.938945472240448]"
2023-03-14 20:00:00+00:00,2023-03-14 13:31:00+00:00,2023-03-14 20:00:00+00:00,1,1775960.879999999,"[{'id': '13ac260b75034103b43430106f541ac6', 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': -90903, 'filled': -90903, 'commission': 3552.5301463500005, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '86b10d6ddd9c46ebaa768fd5e7a6a6f0', 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': 5700, 'filled': 5700, 'commission': 2233.9774305, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b706ca49a2004d10962d907d7b2034a0', 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': -59379, 'filled': -59379, 'commission': 4905.814005929999, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c1a8a3ca103946a79b535f8337545764', 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': -33967, 'filled': -33967, 'commission': 3618.732258735, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '36ee8e74895849529cdb99104f23a1c7', 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': 418244, 'filled': 130060, 'commission': 3021.5031966, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",5673253.379999999,8538329.379999999,-3897292.5,0.00491323261905019,4,6792850.873855665,6804263.226876885,"[{'amount': -90903, 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'price': 39.08045, 'order_id': '13ac260b75034103b43430106f541ac6', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 5700, 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'price': 391.92586500000004, 'order_id': '86b10d6ddd9c46ebaa768fd5e7a6a6f0', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -59379, 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'price': 82.61867, 'order_id': 'b706ca49a2004d10962d907d7b2034a0', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -33967, 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'price': 106.536705, 'order_id': 'c1a8a3ca103946a79b535f8337545764', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 130060, 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'price': 23.23161, 'order_id': '36ee8e74895849529cdb99104f23a1c7', 'sid': Equity(0 [DBC]), 'commission': None}]",5673253.379999999,1775960.879999999,-3897292.5,0.20725871112769853,-11412.353021220766,8568811.753855664,8538329.379999999,1.1169046718401288,"[{'sid': Equity(4 [VWO]), 'amount': -99675, 'cost_basis': 39.05319862433964, 'last_sale_price': 39.1}, {'sid': Equity(2 [SPY]), 'amount': 4629, 'cost_basis': 392.4084697592353, 'last_sale_price': 391.73}, {'sid': Equity(3 [VNQ]), 'amount': 22587, 'cost_basis': 85.30729691224246, 'last_sale_price': 82.66}, {'sid': Equity(1 [LQD]), 'amount': 7321, 'cost_basis': 109.41194585271175, 'last_sale_price': 106.59}, {'sid': Equity(0 [DBC]), 'amount': 52220, 'cost_basis': 23.289471034021446, 'last_sale_price': 23.22}]",41894.72687688656,0.12813438330993923,2023-03,0.0,-0.14311882461443304,-0.47360069165251084,,,565,0.0,0.0,-0.657763044624274,-0.2814404153969422,0.0,3.1351689904369455,"[-0.45682719349861145, 0.2092364877462387, 0.2168649435043335, 0.09178014099597931, 0.938945472240448]"
2023-03-15 20:00:00+00:00,2023-03-15 13:31:00+00:00,2023-03-15 20:00:00+00:00,1,8343335.1,"[{'id': '36ee8e74895849529cdb99104f23a1c7', 'dt': Timestamp('2023-03-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': 418244, 'filled': 418244, 'commission': 9560.78432316, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",12175838.85,1775960.879999999,-3832503.7500000005,0.0025153793702776817,4,247030.46616910555,-6545820.407686561,"[{'amount': 288184, 'dt': Timestamp('2023-03-15 20:00:00+0000', tz='UTC'), 'price': 22.69134, 'order_id': '36ee8e74895849529cdb99104f23a1c7', 'sid': Equity(0 [DBC]), 'commission': None}]",12175838.85,8343335.1,-3832503.7500000005,0.9712433115603403,6792850.873855665,8590365.566169105,1775960.879999999,1.8635228590322914,"[{'sid': Equity(4 [VWO]), 'amount': -99675, 'cost_basis': 39.05319862433964, 'last_sale_price': 38.45}, {'sid': Equity(2 [SPY]), 'amount': 4629, 'cost_basis': 392.4084697592353, 'last_sale_price': 389.28000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 22587, 'cost_basis': 85.30729691224246, 'last_sale_price': 82.60000000000001}, {'sid': Equity(1 [LQD]), 'amount': 7321, 'cost_basis': 109.41194585271175, 'last_sale_price': 107.61}, {'sid': Equity(0 [DBC]), 'amount': 340404, 'cost_basis': 22.802307214613105, 'last_sale_price': 22.68}]",21553.812313441187,0.12803414881309122,2023-03,0.0,-0.14096344338308886,-0.4643870019485692,,,566,0.0,0.0,-0.6450320949166695,-0.2814404153969422,0.0,3.1351689904369455,"[-0.45682719349861145, 0.2092364877462387, 0.2168649435043335, 0.09178014099597931, 0.938945472240448]"
2023-03-16 20:00:00+00:00,2023-03-16 13:31:00+00:00,2023-03-16 20:00:00+00:00,1,8344701.68,[],12226046.18,8343335.1,-3881344.5,0.00015908286899701807,4,247030.46616910555,0.0,[],12226046.18,8344701.68,-3881344.5,0.9712478855292,247030.46616910555,8591732.146169106,8343335.1,1.8747547532870874,"[{'sid': Equity(4 [VWO]), 'amount': -99675, 'cost_basis': 39.05319862433964, 'last_sale_price': 38.94}, {'sid': Equity(2 [SPY]), 'amount': 4629, 'cost_basis': 392.4084697592353, 'last_sale_price': 396.11}, {'sid': Equity(3 [VNQ]), 'amount': 22587, 'cost_basis': 85.30729691224246, 'last_sale_price': 82.42}, {'sid': Equity(1 [LQD]), 'amount': 7321, 'cost_basis': 109.41194585271175, 'last_sale_price': 107.45}, {'sid': Equity(0 [DBC]), 'amount': 340404, 'cost_basis': 22.802307214613105, 'last_sale_price': 22.75}]",1366.5800000000745,0.1279212655173394,2023-03,0.0,-0.1408267853830889,-0.4634243387728677,,,567,0.0,0.0,-0.6436953181712429,-0.2814404153969422,0.0,3.1351689904369455,"[-0.45682719349861145, 0.2092364877462387, 0.2168649435043335, 0.09178014099597931, 0.938945472240448]"
