,period_open,period_close,long_value,pnl,ending_cash,gross_leverage,returns,positions,net_leverage,short_exposure,transactions,capital_used,starting_value,ending_exposure,longs_count,starting_cash,orders,short_value,shorts_count,starting_exposure,portfolio_value,long_exposure,ending_value,max_drawdown,alpha,beta,algorithm_period_return,max_leverage,benchmark_period_return,benchmark_volatility,sortino,trading_days,excess_return,treasury_period_return,sharpe,algo_volatility,period_label,weights
2022-01-13 21:00:00+00:00,2022-01-13 14:31:00+00:00,2022-01-13 21:00:00+00:00,10750799.940000001,-13660.89999999851,-6297.696743992435,1.204634777262936,-0.0013991502120928034,"[{'sid': Equity(4 [VWO]), 'amount': 37975, 'cost_basis': 50.65952815187423, 'last_sale_price': 50.59}, {'sid': Equity(2 [SPY]), 'amount': 866, 'cost_basis': 474.5273011215769, 'last_sale_price': 464.53000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -9002, 'cost_basis': 112.24716171116015, 'last_sale_price': 110.47}, {'sid': Equity(1 [LQD]), 'amount': 57891, 'cost_basis': 134.80243129173425, 'last_sale_price': 130.31}, {'sid': Equity(0 [DBC]), 'amount': 41097, 'cost_basis': 21.324178744989236, 'last_sale_price': 21.5}]",1.0006459142160504,-994450.94,[],0.0,9770009.9,9756349.000000002,4,-6297.696743992435,[],-994450.94,1,9770009.9,9750051.303256009,10750799.940000001,9756349.000000002,-0.05977998518665999,,,-0.024994869674397124,1.4082574731431492,0.0,0.0,-0.468408694110806,273,0.0,0.0,-0.35218265552412387,0.061060273432057444,2022-01,[ 0.19457486  0.04169706 -0.10287527  0.77662848  0.08997487]
2022-01-14 21:00:00+00:00,2022-01-14 14:31:00+00:00,2022-01-14 21:00:00+00:00,10699694.49,-42103.45000000112,-6297.696743992435,1.203667717073784,-0.004318279841865169,"[{'sid': Equity(4 [VWO]), 'amount': 37975, 'cost_basis': 50.65952815187423, 'last_sale_price': 50.69}, {'sid': Equity(2 [SPY]), 'amount': 866, 'cost_basis': 474.5273011215769, 'last_sale_price': 464.72}, {'sid': Equity(3 [VNQ]), 'amount': -9002, 'cost_basis': 112.24716171116015, 'last_sale_price': 109.47}, {'sid': Equity(1 [LQD]), 'amount': 57891, 'cost_basis': 134.80243129173425, 'last_sale_price': 129.16}, {'sid': Equity(0 [DBC]), 'amount': 41097, 'cost_basis': 21.324178744989236, 'last_sale_price': 21.78}]",1.0006487155513388,-985448.94,[],0.0,9756349.000000002,9714245.55,4,-6297.696743992435,[],-985448.94,1,9756349.000000002,9707947.853256008,10699694.49,9714245.55,-0.05977998518665999,,,-0.029205214674397295,1.4082574731431492,0.0,0.0,-0.5519706370235873,274,0.0,0.0,-0.41578320097623145,0.06108337885742139,2022-01,[ 0.19457486  0.04169706 -0.10287527  0.77662848  0.08997487]
2022-01-18 21:00:00+00:00,2022-01-18 14:31:00+00:00,2022-01-18 21:00:00+00:00,10599866.620000001,-89475.5700000003,-6297.696743992435,1.2034097431615918,-0.009216733685893264,"[{'sid': Equity(4 [VWO]), 'amount': 37975, 'cost_basis': 50.65952815187423, 'last_sale_price': 49.94}, {'sid': Equity(2 [SPY]), 'amount': 866, 'cost_basis': 474.5273011215769, 'last_sale_price': 456.49}, {'sid': Equity(3 [VNQ]), 'amount': -9002, 'cost_basis': 112.24716171116015, 'last_sale_price': 108.32000000000001}, {'sid': Equity(1 [LQD]), 'amount': 57891, 'cost_basis': 134.80243129173425, 'last_sale_price': 127.93}, {'sid': Equity(0 [DBC]), 'amount': 41097, 'cost_basis': 21.324178744989236, 'last_sale_price': 21.95}]",1.0006547502096519,-975096.64,[],0.0,9714245.55,9624769.98,4,-6297.696743992435,"[{'id': '0825f923cdaa4b27a94f91f951e3fd7d', 'dt': Timestamp('2022-01-18 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-18 21:00:00+0000', tz='UTC'), 'amount': -16983, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0c8620be75c54e7893c41af4cda29f8c', 'dt': Timestamp('2022-01-18 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-18 21:00:00+0000', tz='UTC'), 'amount': -542, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f26007f9b47c447d8c323baded01f0d2', 'dt': Timestamp('2022-01-18 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-18 21:00:00+0000', tz='UTC'), 'amount': -1069, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c0e8a4f5f07248128bcf8c9f0c23e2cc', 'dt': Timestamp('2022-01-18 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-18 21:00:00+0000', tz='UTC'), 'amount': 4589, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ba221b7e73a74043993584b6c972ed80', 'dt': Timestamp('2022-01-18 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-18 21:00:00+0000', tz='UTC'), 'amount': 28171, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-975096.64,1,9714245.55,9618472.283256007,10599866.620000001,9624769.98,-0.05977998518665999,,,-0.038152771674397346,1.4082574731431492,0.0,0.0,-0.7216627999141686,275,0.0,0.0,-0.5479665543844557,0.06159311690854212,2022-01,[ 0.10899204  0.0153371  -0.11341642  0.83101278  0.1580745 ]
2022-01-19 21:00:00+00:00,2022-01-19 14:31:00+00:00,2022-01-19 21:00:00+00:00,10733213.04,29512.42244345881,-9041.274300532315,1.2240276555396792,0.003068306647286967,"[{'sid': Equity(4 [VWO]), 'amount': 20992, 'cost_basis': 50.7000722570662, 'last_sale_price': 50.14}, {'sid': Equity(2 [SPY]), 'amount': 324, 'cost_basis': 475.282628515867, 'last_sale_price': 451.75}, {'sid': Equity(3 [VNQ]), 'amount': -10071, 'cost_basis': 111.65832557149575, 'last_sale_price': 106.86}, {'sid': Equity(1 [LQD]), 'amount': 62480, 'cost_basis': 134.326478821368, 'last_sale_price': 128.13}, {'sid': Equity(0 [DBC]), 'amount': 69268, 'cost_basis': 21.640969216735108, 'last_sale_price': 22.07}]",1.0009371153226634,-1076187.06,"[{'amount': -16983, 'dt': Timestamp('2022-01-19 21:00:00+0000', tz='UTC'), 'price': 50.11493, 'order_id': '0825f923cdaa4b27a94f91f951e3fd7d', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -542, 'dt': Timestamp('2022-01-19 21:00:00+0000', tz='UTC'), 'price': 451.524125, 'order_id': '0c8620be75c54e7893c41af4cda29f8c', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -1069, 'dt': Timestamp('2022-01-19 21:00:00+0000', tz='UTC'), 'price': 106.80657, 'order_id': 'f26007f9b47c447d8c323baded01f0d2', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 4589, 'dt': Timestamp('2022-01-19 21:00:00+0000', tz='UTC'), 'price': 128.194065, 'order_id': 'c0e8a4f5f07248128bcf8c9f0c23e2cc', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 28171, 'dt': Timestamp('2022-01-19 21:00:00+0000', tz='UTC'), 'price': 22.081035, 'order_id': 'ba221b7e73a74043993584b6c972ed80', 'sid': Equity(0 [DBC]), 'commission': None}]",-2743.577556539327,9624769.98,9657025.979999999,4,-6297.696743992435,"[{'id': '0825f923cdaa4b27a94f91f951e3fd7d', 'dt': Timestamp('2022-01-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-18 21:00:00+0000', tz='UTC'), 'amount': -16983, 'filled': -16983, 'commission': 851.10185619, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0c8620be75c54e7893c41af4cda29f8c', 'dt': Timestamp('2022-01-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-18 21:00:00+0000', tz='UTC'), 'amount': -542, 'filled': -542, 'commission': 244.72607575000004, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f26007f9b47c447d8c323baded01f0d2', 'dt': Timestamp('2022-01-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-18 21:00:00+0000', tz='UTC'), 'amount': -1069, 'filled': -1069, 'commission': 114.17622332999998, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c0e8a4f5f07248128bcf8c9f0c23e2cc', 'dt': Timestamp('2022-01-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-18 21:00:00+0000', tz='UTC'), 'amount': 4589, 'filled': 4589, 'commission': 588.282564285, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ba221b7e73a74043993584b6c972ed80', 'dt': Timestamp('2022-01-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-18 21:00:00+0000', tz='UTC'), 'amount': 28171, 'filled': 28171, 'commission': 622.044836985, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-1076187.06,1,9624769.98,9647984.705699466,10733213.04,9657025.979999999,-0.05977998518665999,,,-0.03520152943005139,1.4082574731431492,0.0,0.0,-0.6603438565409658,276,0.0,0.0,-0.5007898854251767,0.061557122964416434,2022-01,[ 0.10899204  0.0153371  -0.11341642  0.83101278  0.1580745 ]
2022-01-20 21:00:00+00:00,2022-01-20 14:31:00+00:00,2022-01-20 21:00:00+00:00,10728185.52,8769.750000001863,-9041.274300532315,1.2209666678478233,0.0009089722120745325,"[{'sid': Equity(4 [VWO]), 'amount': 20992, 'cost_basis': 50.7000722570662, 'last_sale_price': 50.45}, {'sid': Equity(2 [SPY]), 'amount': 324, 'cost_basis': 475.282628515867, 'last_sale_price': 446.75}, {'sid': Equity(3 [VNQ]), 'amount': -10071, 'cost_basis': 111.65832557149575, 'last_sale_price': 105.49000000000001}, {'sid': Equity(1 [LQD]), 'amount': 62480, 'cost_basis': 134.326478821368, 'last_sale_price': 128.06}, {'sid': Equity(0 [DBC]), 'amount': 69268, 'cost_basis': 21.640969216735108, 'last_sale_price': 21.990000000000002}]",1.0009362642844457,-1062389.79,[],0.0,9657025.979999999,9665795.73,4,-9041.274300532315,[],-1062389.79,1,9657025.979999999,9656754.455699468,10728185.52,9665795.73,-0.05977998518665999,,,-0.034324554430051335,1.4082574731431492,0.0,0.0,-0.6414051278784444,277,0.0,0.0,-0.4863680547308214,0.06145337832527632,2022-01,[ 0.10899204  0.0153371  -0.11341642  0.83101278  0.1580745 ]
2022-01-21 21:00:00+00:00,2022-01-21 14:31:00+00:00,2022-01-21 21:00:00+00:00,10762628.92,37061.859999999404,-9041.274300532315,1.2195816245097628,0.00383792092571289,"[{'sid': Equity(4 [VWO]), 'amount': 20992, 'cost_basis': 50.7000722570662, 'last_sale_price': 49.660000000000004}, {'sid': Equity(2 [SPY]), 'amount': 324, 'cost_basis': 475.282628515867, 'last_sale_price': 437.98}, {'sid': Equity(3 [VNQ]), 'amount': -10071, 'cost_basis': 111.65832557149575, 'last_sale_price': 105.23}, {'sid': Equity(1 [LQD]), 'amount': 62480, 'cost_basis': 134.326478821368, 'last_sale_price': 128.9}, {'sid': Equity(0 [DBC]), 'amount': 69268, 'cost_basis': 21.640969216735108, 'last_sale_price': 22.01}]",1.0009326847142637,-1059771.33,[],0.0,9665795.73,9702857.59,4,-9041.274300532315,[],-1059771.33,1,9665795.73,9693816.315699467,10762628.92,9702857.59,-0.05977998518665999,,,-0.03061836843005128,1.4082574731431492,0.0,0.0,-0.5654583519047623,278,0.0,0.0,-0.42797532718763504,0.061457905341917834,2022-01,[ 0.10899204  0.0153371  -0.11341642  0.83101278  0.1580745 ]
2022-01-24 21:00:00+00:00,2022-01-24 14:31:00+00:00,2022-01-24 21:00:00+00:00,10720921.44,-43721.6799999997,-9041.274300532315,1.2209939295736194,-0.0045102649540811335,"[{'sid': Equity(4 [VWO]), 'amount': 20992, 'cost_basis': 50.7000722570662, 'last_sale_price': 49.0}, {'sid': Equity(2 [SPY]), 'amount': 324, 'cost_basis': 475.282628515867, 'last_sale_price': 439.84000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -10071, 'cost_basis': 111.65832557149575, 'last_sale_price': 105.43}, {'sid': Equity(1 [LQD]), 'amount': 62480, 'cost_basis': 134.326478821368, 'last_sale_price': 128.5}, {'sid': Equity(0 [DBC]), 'amount': 69268, 'cost_basis': 21.640969216735108, 'last_sale_price': 21.96}]",1.0009369104285346,-1061785.53,[],0.0,9702857.59,9659135.91,4,-9041.274300532315,"[{'id': '915450106d124e32b6fd4f119daf833c', 'dt': Timestamp('2022-01-24 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-24 21:00:00+0000', tz='UTC'), 'amount': -14952, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '3691108e9dc145af9d33c00c8d796322', 'dt': Timestamp('2022-01-24 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-24 21:00:00+0000', tz='UTC'), 'amount': 1779, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'cf8c23ebc32b46cc97cc9b0a6a35efa4', 'dt': Timestamp('2022-01-24 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-24 21:00:00+0000', tz='UTC'), 'amount': -3803, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '578da35c9d86447f8c256487f738f42a', 'dt': Timestamp('2022-01-24 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-24 21:00:00+0000', tz='UTC'), 'amount': 629, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6b4116439e0e4fdb8bd35870003576f6', 'dt': Timestamp('2022-01-24 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-24 21:00:00+0000', tz='UTC'), 'amount': 11880, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-1061785.53,1,9702857.59,9650094.635699468,10720921.44,9659135.91,-0.05977998518665999,,,-0.03499053643005123,1.4082574731431492,0.0,0.0,-0.6494194905999615,279,0.0,0.0,-0.49246996006133287,0.06149000594445883,2022-01,[ 0.03066682  0.09588554 -0.15158222  0.84036734  0.18466252]
2022-01-25 21:00:00+00:00,2022-01-25 14:31:00+00:00,2022-01-25 21:00:00+00:00,11094616.950000001,-9732.124215738848,2654.3014837276387,1.3019765257840104,-0.0010085003912537749,"[{'sid': Equity(4 [VWO]), 'amount': 6040, 'cost_basis': 50.82128620255627, 'last_sale_price': 48.99}, {'sid': Equity(2 [SPY]), 'amount': 2103, 'cost_basis': 441.3093063695701, 'last_sale_price': 434.47}, {'sid': Equity(3 [VNQ]), 'amount': -13874, 'cost_basis': 109.79279205434977, 'last_sale_price': 105.01}, {'sid': Equity(1 [LQD]), 'amount': 63109, 'cost_basis': 134.26673528576117, 'last_sale_price': 128.14000000000001}, {'sid': Equity(0 [DBC]), 'amount': 81148, 'cost_basis': 21.72182282416335, 'last_sale_price': 22.16}]",0.9997246678762789,-1456908.74,"[{'amount': -14952, 'dt': Timestamp('2022-01-25 21:00:00+0000', tz='UTC'), 'price': 48.965505, 'order_id': '915450106d124e32b6fd4f119daf833c', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 1779, 'dt': Timestamp('2022-01-25 21:00:00+0000', tz='UTC'), 'price': 434.68723500000004, 'order_id': '3691108e9dc145af9d33c00c8d796322', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -3803, 'dt': Timestamp('2022-01-25 21:00:00+0000', tz='UTC'), 'price': 104.95749500000001, 'order_id': 'cf8c23ebc32b46cc97cc9b0a6a35efa4', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 629, 'dt': Timestamp('2022-01-25 21:00:00+0000', tz='UTC'), 'price': 128.20407, 'order_id': '578da35c9d86447f8c256487f738f42a', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 11880, 'dt': Timestamp('2022-01-25 21:00:00+0000', tz='UTC'), 'price': 22.17108, 'order_id': '6b4116439e0e4fdb8bd35870003576f6', 'sid': Equity(0 [DBC]), 'commission': None}]",11695.575784258544,9659135.91,9637708.21,4,-9041.274300532315,"[{'id': '915450106d124e32b6fd4f119daf833c', 'dt': Timestamp('2022-01-25 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-24 21:00:00+0000', tz='UTC'), 'amount': -14952, 'filled': -14952, 'commission': 732.13223076, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3691108e9dc145af9d33c00c8d796322', 'dt': Timestamp('2022-01-25 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-24 21:00:00+0000', tz='UTC'), 'amount': 1779, 'filled': 1779, 'commission': 773.3085910650001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'cf8c23ebc32b46cc97cc9b0a6a35efa4', 'dt': Timestamp('2022-01-25 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-24 21:00:00+0000', tz='UTC'), 'amount': -3803, 'filled': -3803, 'commission': 399.153353485, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '578da35c9d86447f8c256487f738f42a', 'dt': Timestamp('2022-01-25 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-24 21:00:00+0000', tz='UTC'), 'amount': 629, 'filled': 629, 'commission': 80.64036003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '6b4116439e0e4fdb8bd35870003576f6', 'dt': Timestamp('2022-01-25 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-24 21:00:00+0000', tz='UTC'), 'amount': 11880, 'filled': 11880, 'commission': 263.39243039999997, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-1456908.74,1,9659135.91,9640362.511483729,11094616.950000001,9637708.21,-0.05977998518665999,,,-0.03596374885162512,1.4082574731431492,0.0,0.0,-0.667617841355014,280,0.0,0.0,-0.5063326628433839,0.06138549509703235,2022-01,[ 0.03066682  0.09588554 -0.15158222  0.84036734  0.18466252]
2022-01-26 21:00:00+00:00,2022-01-26 14:31:00+00:00,2022-01-26 21:00:00+00:00,11038396.85,-33466.740000002086,2654.3014837276387,1.2982916153855275,-0.0034715229806073777,"[{'sid': Equity(4 [VWO]), 'amount': 6040, 'cost_basis': 50.82128620255627, 'last_sale_price': 48.480000000000004}, {'sid': Equity(2 [SPY]), 'amount': 2103, 'cost_basis': 441.3093063695701, 'last_sale_price': 433.38}, {'sid': Equity(3 [VNQ]), 'amount': -13874, 'cost_basis': 109.79279205434977, 'last_sale_price': 103.37}, {'sid': Equity(1 [LQD]), 'amount': 63109, 'cost_basis': 134.26673528576117, 'last_sale_price': 127.27}, {'sid': Equity(0 [DBC]), 'amount': 81148, 'cost_basis': 21.72182282416335, 'last_sale_price': 22.21}]",0.9997237087247676,-1434155.3800000001,[],0.0,9637708.21,9604241.469999999,4,2654.3014837276387,[],-1434155.3800000001,1,9637708.21,9606895.771483727,11038396.85,9604241.469999999,-0.05977998518665999,,,-0.03931042285162534,1.4082574731431492,0.0,0.0,-0.7315913371716142,281,0.0,0.0,-0.5554981679908303,0.061357759266845835,2022-01,[ 0.03066682  0.09588554 -0.15158222  0.84036734  0.18466252]
2022-01-27 21:00:00+00:00,2022-01-27 14:31:00+00:00,2022-01-27 21:00:00+00:00,11058527.12,43854.81000000052,2654.3014837276387,1.292019501977741,0.004564930342033646,"[{'sid': Equity(4 [VWO]), 'amount': 6040, 'cost_basis': 50.82128620255627, 'last_sale_price': 48.050000000000004}, {'sid': Equity(2 [SPY]), 'amount': 2103, 'cost_basis': 441.3093063695701, 'last_sale_price': 431.24}, {'sid': Equity(3 [VNQ]), 'amount': -13874, 'cost_basis': 109.79279205434977, 'last_sale_price': 101.66}, {'sid': Equity(1 [LQD]), 'amount': 63109, 'cost_basis': 134.26673528576117, 'last_sale_price': 127.56}, {'sid': Equity(0 [DBC]), 'amount': 81148, 'cost_basis': 21.72182282416335, 'last_sale_price': 22.32}]",0.9997249642438361,-1410430.8399999999,[],0.0,9604241.469999999,9648096.28,4,2654.3014837276387,[],-1410430.8399999999,1,9604241.469999999,9650750.581483727,11058527.12,9648096.28,-0.05977998518665999,,,-0.0349249418516252,1.4082574731431492,0.0,0.0,-0.6425781291129253,282,0.0,0.0,-0.48663465055879596,0.06140943250123902,2022-01,[ 0.03066682  0.09588554 -0.15158222  0.84036734  0.18466252]
2022-01-28 21:00:00+00:00,2022-01-28 14:31:00+00:00,2022-01-28 21:00:00+00:00,11091991.67,-12180.910000000149,2654.3014837276387,1.3018599644638347,-0.001262172293973629,"[{'sid': Equity(4 [VWO]), 'amount': 6040, 'cost_basis': 50.82128620255627, 'last_sale_price': 48.13}, {'sid': Equity(2 [SPY]), 'amount': 2103, 'cost_basis': 441.3093063695701, 'last_sale_price': 441.95}, {'sid': Equity(3 [VNQ]), 'amount': -13874, 'cost_basis': 109.79279205434977, 'last_sale_price': 104.95}, {'sid': Equity(1 [LQD]), 'amount': 63109, 'cost_basis': 134.26673528576117, 'last_sale_price': 127.7}, {'sid': Equity(0 [DBC]), 'amount': 81148, 'cost_basis': 21.72182282416335, 'last_sale_price': 22.34}]",0.9997246166626174,-1456076.3,[],0.0,9648096.28,9635915.37,4,2654.3014837276387,[],-1456076.3,1,9648096.28,9638569.671483727,11091991.67,9635915.37,-0.05977998518665999,,,-0.03614303285162512,1.4082574731431492,0.0,0.0,-0.6654325568033477,283,0.0,0.0,-0.5040335705723807,0.06130995164764672,2022-01,[ 0.03066682  0.09588554 -0.15158222  0.84036734  0.18466252]
2022-01-31 21:00:00+00:00,2022-01-31 14:31:00+00:00,2022-01-31 21:00:00+00:00,11128311.530000001,18422.400000002235,2654.3014837276387,1.3049907462607813,0.0019113209353567306,"[{'sid': Equity(4 [VWO]), 'amount': 6040, 'cost_basis': 50.82128620255627, 'last_sale_price': 49.67}, {'sid': Equity(2 [SPY]), 'amount': 2103, 'cost_basis': 441.3093063695701, 'last_sale_price': 449.91}, {'sid': Equity(3 [VNQ]), 'amount': -13874, 'cost_basis': 109.79279205434977, 'last_sale_price': 106.24000000000001}, {'sid': Equity(1 [LQD]), 'amount': 63109, 'cost_basis': 134.26673528576117, 'last_sale_price': 127.76}, {'sid': Equity(0 [DBC]), 'amount': 81148, 'cost_basis': 21.72182282416335, 'last_sale_price': 22.42}]",0.9997251420044585,-1473973.7600000002,[],0.0,9635915.37,9654337.770000001,4,2654.3014837276387,"[{'id': 'c4c7288a08a246f4b62b9a6df10bf004', 'dt': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': -3237, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'fbad278963d3405c8b8f07670f1684bd', 'dt': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': 90, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'aa660b7c5b574f86acf1f3b85e894ee7', 'dt': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': -210, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '48888c698abb42f98e91cd416d15d978', 'dt': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': 1230, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a242188bdcae4245ab2ca9f67ef18f22', 'dt': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': -537, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-1473973.7600000002,1,9635915.37,9656992.07148373,11128311.530000001,9654337.770000001,-0.05977998518665999,,,-0.03430079285162502,1.4082574731431492,0.0,0.0,-0.6276756345552233,284,0.0,0.0,-0.4752046631641759,0.06123151652908737,2022-01,[ 0.01441393  0.10218788 -0.15494529  0.85119514  0.18714835]
