,period_open,period_close,ending_cash,long_value,starting_exposure,long_exposure,orders,short_exposure,shorts_count,pnl,longs_count,portfolio_value,ending_value,capital_used,returns,ending_exposure,gross_leverage,positions,net_leverage,starting_cash,starting_value,short_value,transactions,excess_return,max_leverage,treasury_period_return,sortino,alpha,beta,period_label,algo_volatility,max_drawdown,sharpe,trading_days,algorithm_period_return,benchmark_period_return,benchmark_volatility,weights
2023-11-03 20:00:00+00:00,2023-11-03 13:31:00+00:00,2023-11-03 20:00:00+00:00,-84190.36773532158,7723436.5,6901277.18,7723436.5,[],-747608.22,1,74551.10000000056,4,6891637.912264679,6975828.28,0.0,0.010935917651198945,6975828.28,1.229177276554901,"[{'sid': Equity(4 [VWO]), 'amount': -18922, 'cost_basis': 39.66837925318109, 'last_sale_price': 39.51}, {'sid': Equity(2 [SPY]), 'amount': 13868, 'cost_basis': 422.1312922276113, 'last_sale_price': 434.69}, {'sid': Equity(3 [VNQ]), 'amount': 18908, 'cost_basis': 73.10454139527609, 'last_sale_price': 77.59}, {'sid': Equity(1 [LQD]), 'amount': 446, 'cost_basis': 114.7587519152351, 'last_sale_price': 101.91}, {'sid': Equity(0 [DBC]), 'amount': 7400, 'cost_basis': 24.993077866694154, 'last_sale_price': 24.68}]",1.012216307473945,-84190.36773532158,6901277.18,-747608.22,[],0.0,3.4675341110552167,0.0,-1.242816410533879,,,2023-11,0.13271523841713215,-0.3712571934864162,-0.9031946438906825,729,-0.3108362087735317,0.0,0.0,"[-0.10887853056192398, 0.8700714707374573, 0.2046525627374649, 0.0066773961298167706, 0.02747712843120098]"
2023-11-06 21:00:00+00:00,2023-11-06 14:31:00+00:00,2023-11-06 21:00:00+00:00,-84190.36773532158,7716626.699999999,6975828.28,7716626.699999999,"[{'id': '3320539a49ca428394aba5b7b4e0e88a', 'dt': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': -25937, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c0fa835b40e142ef93f5924658a349af', 'dt': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': -1448, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b609c69fc31a4d84b4f143755685a720', 'dt': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': -38376, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '399724c3f9f04e83a6ec7b762b645b0d', 'dt': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': 49135, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '92e13cd8726a4aea94d36a0c6e39e773', 'dt': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': -19025, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-749878.8600000001,1,-9080.440000001341,4,6882557.472264677,6966747.839999999,0.0,-0.001317602595435452,6966747.839999999,1.2301394640173096,"[{'sid': Equity(4 [VWO]), 'amount': -18922, 'cost_basis': 39.66837925318109, 'last_sale_price': 39.63}, {'sid': Equity(2 [SPY]), 'amount': 13868, 'cost_basis': 422.1312922276113, 'last_sale_price': 435.69}, {'sid': Equity(3 [VNQ]), 'amount': 18908, 'cost_basis': 73.10454139527609, 'last_sale_price': 76.47}, {'sid': Equity(1 [LQD]), 'amount': 446, 'cost_basis': 114.7587519152351, 'last_sale_price': 101.37}, {'sid': Equity(0 [DBC]), 'amount': 7400, 'cost_basis': 24.993077866694154, 'last_sale_price': 24.78}]",1.012232424948806,-84190.36773532158,6975828.28,-749878.8600000001,[],0.0,3.4675341110552167,0.0,-1.2466438217102704,,,2023-11,0.13262510417395407,-0.3712571934864162,-0.9059999203515521,730,-0.3117442527735318,0.0,0.0,"[-0.25829970836639404, 0.7862071990966797, -0.21631313860416412, 0.7302622199058533, -0.04185652360320091]"
2023-11-07 21:00:00+00:00,2023-11-07 14:31:00+00:00,2023-11-07 21:00:00+00:00,-87275.08730276697,10492857.18,6966747.839999999,10492857.18,"[{'id': '3320539a49ca428394aba5b7b4e0e88a', 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': -25937, 'filled': -25937, 'commission': 1027.62860866, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c0fa835b40e142ef93f5924658a349af', 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': -1448, 'filled': -1448, 'commission': 632.3583026800001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b609c69fc31a4d84b4f143755685a720', 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': -38376, 'filled': -38376, 'commission': 2908.98062208, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '399724c3f9f04e83a6ec7b762b645b0d', 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': 49135, 'filled': 49135, 'commission': 5023.124607150001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '92e13cd8726a4aea94d36a0c6e39e773', 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-06 21:00:00+0000', tz='UTC'), 'amount': -19025, 'filled': -19025, 'commission': 461.125571875, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-3536570.13,3,-13545.509567444213,2,6869011.962697233,6956287.05,-3084.719567446038,-0.0019680924746403594,6956287.05,2.0424228966535543,"[{'sid': Equity(4 [VWO]), 'amount': -44859, 'cost_basis': 39.617602984463154, 'last_sale_price': 39.64}, {'sid': Equity(2 [SPY]), 'amount': 12420, 'cost_basis': 422.1822067447353, 'last_sale_price': 436.93}, {'sid': Equity(3 [VNQ]), 'amount': -19468, 'cost_basis': 75.65265629843437, 'last_sale_price': 75.84}, {'sid': Equity(1 [LQD]), 'amount': 49581, 'cost_basis': 102.44509257803081, 'last_sale_price': 102.18}, {'sid': Equity(0 [DBC]), 'amount': -11625, 'cost_basis': 24.198208284139785, 'last_sale_price': 24.25}]",1.0127056245900752,-84190.36773532158,6966747.839999999,-3536570.13,"[{'amount': -25937, 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'price': 39.62018, 'order_id': '3320539a49ca428394aba5b7b4e0e88a', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -1448, 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'price': 436.711535, 'order_id': 'c0fa835b40e142ef93f5924658a349af', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -38376, 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'price': 75.80208, 'order_id': 'b609c69fc31a4d84b4f143755685a720', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 49135, 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'price': 102.23109000000001, 'order_id': '399724c3f9f04e83a6ec7b762b645b0d', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -19025, 'dt': Timestamp('2023-11-07 21:00:00+0000', tz='UTC'), 'price': 24.237875, 'order_id': '92e13cd8726a4aea94d36a0c6e39e773', 'sid': Equity(0 [DBC]), 'commission': None}]",0.0,3.4675341110552167,0.0,-1.2527446029843938,,,2023-11,0.13253712617582722,-0.3712571934864162,-0.9104801719638382,731,-0.3130988037302762,0.0,0.0,"[-0.25829970836639404, 0.7862071990966797, -0.21631313860416412, 0.7302622199058533, -0.04185652360320091]"
2023-11-08 21:00:00+00:00,2023-11-08 14:31:00+00:00,2023-11-08 21:00:00+00:00,-87275.08730276697,10522613.7,6956287.05,10522613.7,[],-3530223.7600000002,3,36102.889999999665,2,6905114.852697233,6992389.9399999995,0.0,0.005255907282744499,6992389.9399999995,2.0351344995385223,"[{'sid': Equity(4 [VWO]), 'amount': -44859, 'cost_basis': 39.617602984463154, 'last_sale_price': 39.46}, {'sid': Equity(2 [SPY]), 'amount': 12420, 'cost_basis': 422.1822067447353, 'last_sale_price': 437.25}, {'sid': Equity(3 [VNQ]), 'amount': -19468, 'cost_basis': 75.65265629843437, 'last_sale_price': 76.09}, {'sid': Equity(1 [LQD]), 'amount': 49581, 'cost_basis': 102.44509257803081, 'last_sale_price': 102.7}, {'sid': Equity(0 [DBC]), 'amount': -11625, 'cost_basis': 24.198208284139785, 'last_sale_price': 23.98}]",1.012639194157455,-87275.08730276697,6956287.05,-3530223.7600000002,[],0.0,3.4675341110552167,0.0,-1.2330916122155617,,,2023-11,0.13248917516967743,-0.3712571934864162,-0.8959083754279633,732,-0.3094885147302763,0.0,0.0,"[-0.25829970836639404, 0.7862071990966797, -0.21631313860416412, 0.7302622199058533, -0.04185652360320091]"
2023-11-09 21:00:00+00:00,2023-11-09 14:31:00+00:00,2023-11-09 21:00:00+00:00,-87275.08730276697,10428697.260000002,6992389.9399999995,10428697.260000002,[],-3490464.01,3,-54156.689999997616,2,6850958.162697235,6938233.250000002,0.0,-0.007842981783111602,6938233.250000002,2.0317101549077337,"[{'sid': Equity(4 [VWO]), 'amount': -44859, 'cost_basis': 39.617602984463154, 'last_sale_price': 39.11}, {'sid': Equity(2 [SPY]), 'amount': 12420, 'cost_basis': 422.1822067447353, 'last_sale_price': 433.84000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -19468, 'cost_basis': 75.65265629843437, 'last_sale_price': 74.89}, {'sid': Equity(1 [LQD]), 'amount': 49581, 'cost_basis': 102.44509257803081, 'last_sale_price': 101.66}, {'sid': Equity(0 [DBC]), 'amount': -11625, 'cost_basis': 24.198208284139785, 'last_sale_price': 23.92}]",1.0127391067395464,-87275.08730276697,6992389.9399999995,-3490464.01,[],0.0,3.4675341110552167,0.0,-1.2588427247454483,,,2023-11,0.13246918576744898,-0.3712571934864162,-0.915175749041844,733,-0.31490418373027607,0.0,0.0,"[-0.25829970836639404, 0.7862071990966797, -0.21631313860416412, 0.7302622199058533, -0.04185652360320091]"
2023-11-10 21:00:00+00:00,2023-11-10 14:31:00+00:00,2023-11-10 21:00:00+00:00,-87275.08730276697,10538066.97,6938233.250000002,10538066.97,[],-3517598.54,3,82235.17999999877,2,6933193.342697234,7020468.430000001,0.0,0.012003456749708485,7020468.430000001,2.0273003816927884,"[{'sid': Equity(4 [VWO]), 'amount': -44859, 'cost_basis': 39.617602984463154, 'last_sale_price': 39.38}, {'sid': Equity(2 [SPY]), 'amount': 12420, 'cost_basis': 422.1822067447353, 'last_sale_price': 440.61}, {'sid': Equity(3 [VNQ]), 'amount': -19468, 'cost_basis': 75.65265629843437, 'last_sale_price': 75.59}, {'sid': Equity(1 [LQD]), 'amount': 49581, 'cost_basis': 102.44509257803081, 'last_sale_price': 102.17}, {'sid': Equity(0 [DBC]), 'amount': -11625, 'cost_basis': 24.198208284139785, 'last_sale_price': 24.04}]",1.012588007140273,-87275.08730276697,6938233.250000002,-3517598.54,[],0.0,3.4675341110552167,0.0,-1.2151636977638902,,,2023-11,0.1325807560583931,-0.3712571934864162,-0.8820762905642369,734,-0.3066806657302762,0.0,0.0,"[-0.25829970836639404, 0.7862071990966797, -0.21631313860416412, 0.7302622199058533, -0.04185652360320091]"
2023-11-13 21:00:00+00:00,2023-11-13 14:31:00+00:00,2023-11-13 21:00:00+00:00,-87275.08730276697,10533346.379999999,7020468.430000001,10533346.379999999,"[{'id': '624d024a88124ecdbb9c508680e1c8ff', 'dt': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'amount': 128011, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '67b7d711c3f74350a82e07723ad83fcc', 'dt': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'amount': -7339, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '146e99b6232b441a98bff2f3029f9f12', 'dt': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'amount': 44499, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'dada87e08a804dd788a4989e5ff1a1c5', 'dt': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'amount': -51111, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '34ba0e83244341038a8c84503efba9fc', 'dt': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'amount': -814, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-3512542.58,3,335.3699999982491,2,6933528.712697232,7020803.799999999,0.0,4.837164974658137e-05,7020803.799999999,2.0257922829796673,"[{'sid': Equity(4 [VWO]), 'amount': -44859, 'cost_basis': 39.617602984463154, 'last_sale_price': 39.45}, {'sid': Equity(2 [SPY]), 'amount': 12420, 'cost_basis': 422.1822067447353, 'last_sale_price': 440.19}, {'sid': Equity(3 [VNQ]), 'amount': -19468, 'cost_basis': 75.65265629843437, 'last_sale_price': 74.96000000000001}, {'sid': Equity(1 [LQD]), 'amount': 49581, 'cost_basis': 102.44509257803081, 'last_sale_price': 102.18}, {'sid': Equity(0 [DBC]), 'amount': -11625, 'cost_basis': 24.198208284139785, 'last_sale_price': 24.39}]",1.012587398267053,-87275.08730276697,7020468.430000001,-3512542.58,[],0.0,3.4675341110552167,0.0,-1.214164330510122,,,2023-11,0.13249075118530776,-0.3712571934864162,-0.8813494166587363,735,-0.30664712873027633,0.0,0.0,"[0.47311675548553467, 0.3225718140602112, 0.27062392234802246, -0.02255316451191902, -0.04375935718417168]"
2023-11-14 21:00:00+00:00,2023-11-14 14:31:00+00:00,2023-11-14 21:00:00+00:00,-184448.9952602655,7617296.09,7020803.799999999,7617296.09,"[{'id': '624d024a88124ecdbb9c508680e1c8ff', 'dt': Timestamp('2023-11-14 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'amount': 128011, 'filled': 128011, 'commission': 5170.387972035, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '67b7d711c3f74350a82e07723ad83fcc', 'dt': Timestamp('2023-11-14 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'amount': -7339, 'filled': -7339, 'commission': 3291.5828552650005, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '146e99b6232b441a98bff2f3029f9f12', 'dt': Timestamp('2023-11-14 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'amount': 44499, 'filled': 44499, 'commission': 3522.5212604400003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'dada87e08a804dd788a4989e5ff1a1c5', 'dt': Timestamp('2023-11-14 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'amount': -51111, 'filled': -51111, 'commission': 5301.64743021, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '34ba0e83244341038a8c84503efba9fc', 'dt': Timestamp('2023-11-14 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-13 21:00:00+0000', tz='UTC'), 'amount': -814, 'filled': -814, 'commission': 19.810989550000002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-461673.05000000005,2,37645.33204250224,3,6971174.044739734,7155623.04,-97173.90795749612,0.005429462197735324,7155623.04,1.158910835986971,"[{'sid': Equity(4 [VWO]), 'amount': 83152, 'cost_basis': 40.45236495925575, 'last_sale_price': 40.37}, {'sid': Equity(2 [SPY]), 'amount': 5081, 'cost_basis': 422.83002860170546, 'last_sale_price': 448.73}, {'sid': Equity(3 [VNQ]), 'amount': 25031, 'cost_basis': 79.30028634974391, 'last_sale_price': 79.12}, {'sid': Equity(1 [LQD]), 'amount': -1530, 'cost_basis': 100.26298096064707, 'last_sale_price': 103.78}, {'sid': Equity(0 [DBC]), 'amount': -12439, 'cost_basis': 24.205752059134575, 'last_sale_price': 24.35}]",1.026458813691425,-87275.08730276697,7020803.799999999,-461673.05000000005,"[{'amount': 128011, 'dt': Timestamp('2023-11-14 21:00:00+0000', tz='UTC'), 'price': 40.390184999999995, 'order_id': '624d024a88124ecdbb9c508680e1c8ff', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -7339, 'dt': Timestamp('2023-11-14 21:00:00+0000', tz='UTC'), 'price': 448.50563500000004, 'order_id': '67b7d711c3f74350a82e07723ad83fcc', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 44499, 'dt': Timestamp('2023-11-14 21:00:00+0000', tz='UTC'), 'price': 79.15956, 'order_id': '146e99b6232b441a98bff2f3029f9f12', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -51111, 'dt': Timestamp('2023-11-14 21:00:00+0000', tz='UTC'), 'price': 103.72811, 'order_id': 'dada87e08a804dd788a4989e5ff1a1c5', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -814, 'dt': Timestamp('2023-11-14 21:00:00+0000', tz='UTC'), 'price': 24.337825000000002, 'order_id': '34ba0e83244341038a8c84503efba9fc', 'sid': Equity(0 [DBC]), 'commission': None}]",0.0,3.4675341110552167,0.0,-1.1939964448625682,,,2023-11,0.1324454836966915,-0.3712571934864162,-0.8664167826172324,736,-0.30288259552602614,0.0,0.0,"[0.47311675548553467, 0.3225718140602112, 0.27062392234802246, -0.02255316451191902, -0.04375935718417168]"
2023-11-15 21:00:00+00:00,2023-11-15 14:31:00+00:00,2023-11-15 21:00:00+00:00,-184448.9952602655,7651162.73,7155623.04,7651162.73,[],-458856.61000000004,2,36683.080000000075,3,7007857.124739734,7192306.12,0.0,0.005262109332599518,7192306.12,1.1572752120429681,"[{'sid': Equity(4 [VWO]), 'amount': 83152, 'cost_basis': 40.45236495925575, 'last_sale_price': 40.65}, {'sid': Equity(2 [SPY]), 'amount': 5081, 'cost_basis': 422.83002860170546, 'last_sale_price': 449.68}, {'sid': Equity(3 [VNQ]), 'amount': 25031, 'cost_basis': 79.30028634974391, 'last_sale_price': 79.35000000000001}, {'sid': Equity(1 [LQD]), 'amount': -1530, 'cost_basis': 100.26298096064707, 'last_sale_price': 103.24000000000001}, {'sid': Equity(0 [DBC]), 'amount': -12439, 'cost_basis': 24.205752059134575, 'last_sale_price': 24.19}]",1.0263203133250403,-184448.9952602655,7155623.04,-458856.61000000004,[],0.0,3.4675341110552167,0.0,-1.1744522927207128,,,2023-11,0.132397694880866,-0.3712571934864162,-0.8519637089272224,737,-0.2992142875260261,0.0,0.0,"[0.47311675548553467, 0.3225718140602112, 0.27062392234802246, -0.02255316451191902, -0.04375935718417168]"
2023-11-16 21:00:00+00:00,2023-11-16 14:31:00+00:00,2023-11-16 21:00:00+00:00,-184448.9952602655,7614778.17,7192306.12,7614778.17,[],-452942.49,2,-30470.44000000041,3,6977386.684739734,7161835.68,0.0,-0.0043480395586876774,7161835.68,1.1562668122787203,"[{'sid': Equity(4 [VWO]), 'amount': 83152, 'cost_basis': 40.45236495925575, 'last_sale_price': 40.230000000000004}, {'sid': Equity(2 [SPY]), 'amount': 5081, 'cost_basis': 422.83002860170546, 'last_sale_price': 450.23}, {'sid': Equity(3 [VNQ]), 'amount': 25031, 'cost_basis': 79.30028634974391, 'last_sale_price': 79.18}, {'sid': Equity(1 [LQD]), 'amount': -1530, 'cost_basis': 100.26298096064707, 'last_sale_price': 104.09}, {'sid': Equity(0 [DBC]), 'amount': -12439, 'cost_basis': 24.205752059134575, 'last_sale_price': 23.61}]",1.0264352548589109,-184448.9952602655,7192306.12,-452942.49,[],0.0,3.4675341110552167,0.0,-1.1887090116400734,,,2023-11,0.1323274723768884,-0.3712571934864162,-0.862480652793315,738,-0.3022613315260261,0.0,0.0,"[0.47311675548553467, 0.3225718140602112, 0.27062392234802246, -0.02255316451191902, -0.04375935718417168]"
2023-11-17 21:00:00+00:00,2023-11-17 14:31:00+00:00,2023-11-17 21:00:00+00:00,-184448.9952602655,7629425.99,7161835.68,7629425.99,[],-457630.75,2,9959.560000000522,3,6987346.244739735,7171795.24,0.0,0.0014274054814509274,7171795.24,1.1573860027457716,"[{'sid': Equity(4 [VWO]), 'amount': 83152, 'cost_basis': 40.45236495925575, 'last_sale_price': 40.39}, {'sid': Equity(2 [SPY]), 'amount': 5081, 'cost_basis': 422.83002860170546, 'last_sale_price': 450.79}, {'sid': Equity(3 [VNQ]), 'amount': 25031, 'cost_basis': 79.30028634974391, 'last_sale_price': 79.12}, {'sid': Equity(1 [LQD]), 'amount': -1530, 'cost_basis': 100.26298096064707, 'last_sale_price': 104.39}, {'sid': Equity(0 [DBC]), 'amount': -12439, 'cost_basis': 24.205752059134575, 'last_sale_price': 23.95}]",1.0263975748159215,-184448.9952602655,7161835.68,-457630.75,[],0.0,3.4675341110552167,0.0,-1.1828313677935112,,,2023-11,0.13224234768747126,-0.3712571934864162,-0.8581872695669073,739,-0.30126537552602606,0.0,0.0,"[0.47311675548553467, 0.3225718140602112, 0.27062392234802246, -0.02255316451191902, -0.04375935718417168]"
2023-11-20 21:00:00+00:00,2023-11-20 14:31:00+00:00,2023-11-20 21:00:00+00:00,-184448.9952602655,7697330.4,7171795.24,7697330.4,"[{'id': '7586c95c3e9746088879efd588cd4f3b', 'dt': Timestamp('2023-11-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-20 21:00:00+0000', tz='UTC'), 'amount': -90166, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'bfe8ff01388149d69d06ea635afd11b5', 'dt': Timestamp('2023-11-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-20 21:00:00+0000', tz='UTC'), 'amount': -1975, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '121592868971488bb7cec3d3603e2fc0', 'dt': Timestamp('2023-11-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-20 21:00:00+0000', tz='UTC'), 'amount': -17783, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7032fb848abc4ceca8c1e8a90203cb25', 'dt': Timestamp('2023-11-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-20 21:00:00+0000', tz='UTC'), 'amount': 43787, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b09ac9e445874fff85520a35642faaac', 'dt': Timestamp('2023-11-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-11-20 21:00:00+0000', tz='UTC'), 'amount': 50375, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-462005.05000000005,2,63530.110000000335,3,7050876.354739735,7235325.350000001,0.0,0.00909216571997229,7235325.350000001,1.1572086985350605,"[{'sid': Equity(4 [VWO]), 'amount': 83152, 'cost_basis': 40.45236495925575, 'last_sale_price': 40.82}, {'sid': Equity(2 [SPY]), 'amount': 5081, 'cost_basis': 422.83002860170546, 'last_sale_price': 454.26}, {'sid': Equity(3 [VNQ]), 'amount': 25031, 'cost_basis': 79.30028634974391, 'last_sale_price': 79.7}, {'sid': Equity(1 [LQD]), 'amount': -1530, 'cost_basis': 100.26298096064707, 'last_sale_price': 104.81}, {'sid': Equity(0 [DBC]), 'amount': -12439, 'cost_basis': 24.205752059134575, 'last_sale_price': 24.25}]",1.0261597262496704,-184448.9952602655,7171795.24,-462005.05000000005,[],0.0,3.4675341110552167,0.0,-1.1497395098366818,,,2023-11,0.13227011589477142,-0.3712571934864162,-0.8334390909177659,740,-0.2949123645260261,0.0,0.0,"[-0.04061079025268555, 0.20006954669952393, 0.08191787451505661, 0.6281489133834839, 0.13047444820404053]"
