,period_open,period_close,short_exposure,starting_cash,net_leverage,portfolio_value,ending_cash,starting_value,ending_value,orders,short_value,capital_used,pnl,long_value,ending_exposure,shorts_count,positions,long_exposure,starting_exposure,gross_leverage,returns,transactions,longs_count,alpha,beta,treasury_period_return,max_leverage,benchmark_period_return,benchmark_volatility,sortino,sharpe,max_drawdown,period_label,trading_days,excess_return,algorithm_period_return,algo_volatility,weights
2023-08-16 20:00:00+00:00,2023-08-16 13:31:00+00:00,2023-08-16 20:00:00+00:00,-3932605.38,-58934.040375723314,1.0066013357604797,8927593.219624279,-58934.040375723314,9011407.05,8986527.260000002,[],-3932605.38,0.0,-24879.789999999106,12919132.64,8986527.260000002,2,"[{'sid': Equity(4 [VWO]), 'amount': -31279, 'cost_basis': 41.335288802666604, 'last_sale_price': 39.94}, {'sid': Equity(2 [SPY]), 'amount': 8197, 'cost_basis': 443.4029176254322, 'last_sale_price': 439.64}, {'sid': Equity(3 [VNQ]), 'amount': -33193, 'cost_basis': 81.68747664090999, 'last_sale_price': 80.84}, {'sid': Equity(1 [LQD]), 'amount': 35900, 'cost_basis': 104.64011919955153, 'last_sale_price': 103.99000000000001}, {'sid': Equity(0 [DBC]), 'amount': 233368, 'cost_basis': 24.12260690388983, 'last_sale_price': 23.92}]",12919132.64,9011407.05,1.8876014627276232,-0.0027790969012978506,[],3,,,0.0,4.222491482522763,0.0,0.0,-0.32988311438075696,-0.23650015115036446,-0.23641149365990527,2023-08,673,0.0,-0.10724067803757109,0.1388456339381466,"[-0.13973264396190643, 0.4037521779537201, -0.30205294489860535, 0.4144047200679779, 0.6236287355422974]"
2023-08-17 20:00:00+00:00,2023-08-17 13:31:00+00:00,2023-08-17 20:00:00+00:00,-3915096.2,-58934.040375723314,1.00660577583879,8921592.529624278,-58934.040375723314,8986527.260000002,8980526.57,[],-3915096.2,0.0,-6000.690000001341,12895622.77,8980526.57,2,"[{'sid': Equity(4 [VWO]), 'amount': -31279, 'cost_basis': 41.335288802666604, 'last_sale_price': 40.07}, {'sid': Equity(2 [SPY]), 'amount': 8197, 'cost_basis': 443.4029176254322, 'last_sale_price': 436.29}, {'sid': Equity(3 [VNQ]), 'amount': -33193, 'cost_basis': 81.68747664090999, 'last_sale_price': 80.19}, {'sid': Equity(1 [LQD]), 'amount': 35900, 'cost_basis': 104.64011919955153, 'last_sale_price': 103.71000000000001}, {'sid': Equity(0 [DBC]), 'amount': 233368, 'cost_basis': 24.12260690388983, 'last_sale_price': 23.98}]",12895622.77,8986527.260000002,1.8842733418030202,-0.0006721509204531406,[],3,,,0.0,4.222491482522763,0.0,0.0,-0.3321620082992763,-0.23813555490984184,-0.23641149365990527,2023-08,674,0.0,-0.1078407470375713,0.13874283692634404,"[-0.13973264396190643, 0.4037521779537201, -0.30205294489860535, 0.4144047200679779, 0.6236287355422974]"
2023-08-18 20:00:00+00:00,2023-08-18 13:31:00+00:00,2023-08-18 20:00:00+00:00,-3915574.7,-58934.040375723314,1.0065653630649514,8976508.959624277,-58934.040375723314,8980526.57,9035443.0,[],-3915574.7,0.0,54916.4299999997,12951017.7,9035443.0,2,"[{'sid': Equity(4 [VWO]), 'amount': -31279, 'cost_basis': 41.335288802666604, 'last_sale_price': 39.82}, {'sid': Equity(2 [SPY]), 'amount': 8197, 'cost_basis': 443.4029176254322, 'last_sale_price': 436.5}, {'sid': Equity(3 [VNQ]), 'amount': -33193, 'cost_basis': 81.68747664090999, 'last_sale_price': 80.44}, {'sid': Equity(1 [LQD]), 'amount': 35900, 'cost_basis': 104.64011919955153, 'last_sale_price': 104.10000000000001}, {'sid': Equity(0 [DBC]), 'amount': 233368, 'cost_basis': 24.12260690388983, 'last_sale_price': 24.150000000000002}]",12951017.7,8980526.57,1.8789701515215744,0.006155451486676622,[],3,,,0.0,4.222491482522763,0.0,0.0,-0.30879555528641706,-0.2212988621357713,-0.23641149365990527,2023-08,675,0.0,-0.10234910403757136,0.13869307498515596,"[-0.13973264396190643, 0.4037521779537201, -0.30205294489860535, 0.4144047200679779, 0.6236287355422974]"
2023-08-21 20:00:00+00:00,2023-08-21 13:31:00+00:00,2023-08-21 20:00:00+00:00,-3893826.99,-58934.040375723314,1.0065589571115077,8985276.069624279,-58934.040375723314,9035443.0,9044210.110000001,"[{'id': '85b8c048aefc4091a30427a344ec0022', 'dt': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'amount': -26188, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '503d604a822243cd90093491184eba2b', 'dt': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'amount': 574, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '46c1cf45e1f34cee98d8443990549fb3', 'dt': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'amount': 40496, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '082528d4b09045e6859e568326cf5c5d', 'dt': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'amount': 12652, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6353a83fe25c4cdeac5889889917322f', 'dt': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'amount': -157872, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-3893826.99,0.0,8767.110000001267,12938037.100000001,9044210.110000001,2,"[{'sid': Equity(4 [VWO]), 'amount': -31279, 'cost_basis': 41.335288802666604, 'last_sale_price': 39.910000000000004}, {'sid': Equity(2 [SPY]), 'amount': 8197, 'cost_basis': 443.4029176254322, 'last_sale_price': 439.34000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -33193, 'cost_basis': 81.68747664090999, 'last_sale_price': 79.7}, {'sid': Equity(1 [LQD]), 'amount': 35900, 'cost_basis': 104.64011919955153, 'last_sale_price': 103.48}, {'sid': Equity(0 [DBC]), 'amount': 233368, 'cost_basis': 24.12260690388983, 'last_sale_price': 24.09}]",12938037.100000001,9035443.0,1.8732717792502764,0.00097667256162004,[],3,,,0.0,4.222491482522763,0.0,0.0,-0.30490133406229725,-0.21850574308415566,-0.23641149365990527,2023-08,676,0.0,-0.10147239303757116,0.13859192409120555,"[-0.25525352358818054, 0.42890533804893494, 0.0647810846567154, 0.5591596364974976, 0.20240743458271027]"
2023-08-22 20:00:00+00:00,2023-08-22 13:31:00+00:00,2023-08-22 20:00:00+00:00,-2289485.2800000003,-58934.040375723314,1.2591825206599605,8972875.952946246,-2325612.6070537535,9044210.110000001,11298488.559999999,"[{'id': '85b8c048aefc4091a30427a344ec0022', 'dt': Timestamp('2023-08-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'amount': -26188, 'filled': -26188, 'commission': 1042.8082550400002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '503d604a822243cd90093491184eba2b', 'dt': Timestamp('2023-08-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'amount': 574, 'filled': 574, 'commission': 251.62384905, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '46c1cf45e1f34cee98d8443990549fb3', 'dt': Timestamp('2023-08-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'amount': 40496, 'filled': 40496, 'commission': 3238.46370264, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '082528d4b09045e6859e568326cf5c5d', 'dt': Timestamp('2023-08-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'amount': 12652, 'filled': 12652, 'commission': 1313.9342388, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '6353a83fe25c4cdeac5889889917322f', 'dt': Timestamp('2023-08-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'amount': -157872, 'filled': -62350, 'commission': 1501.8836825000003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-2289485.2800000003,-2266678.5666780323,-12400.116678033024,13587973.84,11298488.559999999,1,"[{'sid': Equity(4 [VWO]), 'amount': -57467, 'cost_basis': 40.62665434499049, 'last_sale_price': 39.84}, {'sid': Equity(2 [SPY]), 'amount': 8771, 'cost_basis': 443.10217633960985, 'last_sale_price': 438.15000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 7303, 'cost_basis': 80.4134079279255, 'last_sale_price': 79.93}, {'sid': Equity(1 [LQD]), 'amount': 48552, 'cost_basis': 104.46178226031265, 'last_sale_price': 103.8}, {'sid': Equity(0 [DBC]), 'amount': 171018, 'cost_basis': 24.131388924978257, 'last_sale_price': 24.1}]",13587973.84,9044210.110000001,1.7694949983997754,-0.0013800484906583144,"[{'amount': -26188, 'dt': Timestamp('2023-08-22 20:00:00+0000', tz='UTC'), 'price': 39.820080000000004, 'order_id': '85b8c048aefc4091a30427a344ec0022', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 574, 'dt': Timestamp('2023-08-22 20:00:00+0000', tz='UTC'), 'price': 438.369075, 'order_id': '503d604a822243cd90093491184eba2b', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 40496, 'dt': Timestamp('2023-08-22 20:00:00+0000', tz='UTC'), 'price': 79.969965, 'order_id': '46c1cf45e1f34cee98d8443990549fb3', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 12652, 'dt': Timestamp('2023-08-22 20:00:00+0000', tz='UTC'), 'price': 103.8519, 'order_id': '082528d4b09045e6859e568326cf5c5d', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -62350, 'dt': Timestamp('2023-08-22 20:00:00+0000', tz='UTC'), 'price': 24.087950000000003, 'order_id': '6353a83fe25c4cdeac5889889917322f', 'sid': Equity(0 [DBC]), 'commission': None}]",4,,,0.0,4.222491482522763,0.0,0.0,-0.30984081406728725,-0.22205040536132067,-0.23641149365990527,2023-08,677,0.0,-0.10271240470537446,0.13849151046972383,"[-0.25525352358818054, 0.42890533804893494, 0.0647810846567154, 0.5591596364974976, 0.20240743458271027]"
2023-08-23 20:00:00+00:00,2023-08-23 13:31:00+00:00,2023-08-23 20:00:00+00:00,-2323390.81,-2325612.6070537535,1.0142901064181806,9067113.591866497,-129570.01813350341,11298488.559999999,9196683.610000001,"[{'id': '6353a83fe25c4cdeac5889889917322f', 'dt': Timestamp('2023-08-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'amount': -157872, 'filled': -153420, 'commission': 3700.124512250001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-2323390.81,2196042.5889202487,94237.63892025128,11520074.420000002,9196683.610000001,1,"[{'sid': Equity(4 [VWO]), 'amount': -57467, 'cost_basis': 40.62665434499049, 'last_sale_price': 40.43}, {'sid': Equity(2 [SPY]), 'amount': 8771, 'cost_basis': 443.10217633960985, 'last_sale_price': 443.03000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 7303, 'cost_basis': 80.4134079279255, 'last_sale_price': 81.19}, {'sid': Equity(1 [LQD]), 'amount': 48552, 'cost_basis': 104.46178226031265, 'last_sale_price': 105.26}, {'sid': Equity(0 [DBC]), 'amount': 79948, 'cost_basis': 24.158884807673882, 'last_sale_price': 24.150000000000002}]",11520074.420000002,11298488.559999999,1.5267775229393896,0.010502501028035294,"[{'amount': -91070, 'dt': Timestamp('2023-08-23 20:00:00+0000', tz='UTC'), 'price': 24.137925000000003, 'order_id': '6353a83fe25c4cdeac5889889917322f', 'sid': Equity(0 [DBC]), 'commission': None}]",4,,,0.0,4.222491482522763,0.0,0.0,-0.2702528765699073,-0.19346773915801638,-0.23641149365990527,2023-08,678,0.0,-0.09328864081334931,0.1385406922562438,"[-0.25525352358818054, 0.42890533804893494, 0.0647810846567154, 0.5591596364974976, 0.20240743458271027]"
2023-08-24 20:00:00+00:00,2023-08-24 13:31:00+00:00,2023-08-24 20:00:00+00:00,-2313621.42,-129570.01813350341,1.0024572137463617,9004723.998408915,-22126.531591083396,9196683.610000001,9026850.53,"[{'id': '6353a83fe25c4cdeac5889889917322f', 'dt': Timestamp('2023-08-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'amount': -157872, 'filled': -157872, 'commission': 3807.675549830001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-2313621.42,107443.48654242046,-62389.593457581475,11340471.95,9026850.53,1,"[{'sid': Equity(4 [VWO]), 'amount': -57467, 'cost_basis': 40.62665434499049, 'last_sale_price': 40.26}, {'sid': Equity(2 [SPY]), 'amount': 8771, 'cost_basis': 443.10217633960985, 'last_sale_price': 436.89}, {'sid': Equity(3 [VNQ]), 'amount': 7303, 'cost_basis': 80.4134079279255, 'last_sale_price': 80.88}, {'sid': Equity(1 [LQD]), 'amount': 48552, 'cost_basis': 104.46178226031265, 'last_sale_price': 104.9}, {'sid': Equity(0 [DBC]), 'amount': 75496, 'cost_basis': 24.160309400203023, 'last_sale_price': 24.17}]",11340471.95,9196683.610000001,1.5163255833729719,-0.006880865980718132,"[{'amount': -4452, 'dt': Timestamp('2023-08-24 20:00:00+0000', tz='UTC'), 'price': 24.157915000000003, 'order_id': '6353a83fe25c4cdeac5889889917322f', 'sid': Equity(0 [DBC]), 'commission': None}]",4,,,0.0,4.222491482522763,0.0,0.0,-0.29555738599668907,-0.21167801933114097,-0.23641149365990527,2023-08,679,0.0,-0.09952760015910744,0.13849998978277356,"[-0.25525352358818054, 0.42890533804893494, 0.0647810846567154, 0.5591596364974976, 0.20240743458271027]"
2023-08-25 20:00:00+00:00,2023-08-25 13:31:00+00:00,2023-08-25 20:00:00+00:00,-2311897.41,-22126.531591083396,1.0024435886518062,9054933.028408915,-22126.531591083396,9026850.53,9077059.559999999,[],-2311897.41,0.0,50209.02999999933,11388956.969999999,9077059.559999999,1,"[{'sid': Equity(4 [VWO]), 'amount': -57467, 'cost_basis': 40.62665434499049, 'last_sale_price': 40.230000000000004}, {'sid': Equity(2 [SPY]), 'amount': 8771, 'cost_basis': 443.10217633960985, 'last_sale_price': 439.97}, {'sid': Equity(3 [VNQ]), 'amount': 7303, 'cost_basis': 80.4134079279255, 'last_sale_price': 80.94}, {'sid': Equity(1 [LQD]), 'amount': 48552, 'cost_basis': 104.46178226031265, 'last_sale_price': 104.96000000000001}, {'sid': Equity(0 [DBC]), 'amount': 75496, 'cost_basis': 24.160309400203023, 'last_sale_price': 24.41}]",11388956.969999999,9026850.53,1.5130818016008498,0.005575854408071956,[],4,,,0.0,4.222491482522763,0.0,0.0,-0.2744932067514172,-0.19653048835488185,-0.23641149365990527,2023-08,680,0.0,-0.09450669715910742,0.13844133736353514,"[-0.25525352358818054, 0.42890533804893494, 0.0647810846567154, 0.5591596364974976, 0.20240743458271027]"
2023-08-28 20:00:00+00:00,2023-08-28 13:31:00+00:00,2023-08-28 20:00:00+00:00,-2334884.21,-22126.531591083396,1.0024381933813575,9074969.918408915,-22126.531591083396,9077059.559999999,9097096.45,"[{'id': 'db664b124be54ad9a853c39cd5611019', 'dt': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'amount': 8998, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '469822c0e947428cab78fddff80a6644', 'dt': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'amount': 380, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '08b568b790fb4149adbac35e6bfb33ec', 'dt': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'amount': -15216, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd97b089c98dc40d28c13d497e80f51b2', 'dt': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'amount': -19738, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b42dd9bebf944811aa7e00003d3d9bad', 'dt': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'amount': 113472, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-2334884.21,0.0,20036.890000000596,11431980.66,9097096.45,1,"[{'sid': Equity(4 [VWO]), 'amount': -57467, 'cost_basis': 40.62665434499049, 'last_sale_price': 40.63}, {'sid': Equity(2 [SPY]), 'amount': 8771, 'cost_basis': 443.10217633960985, 'last_sale_price': 442.76}, {'sid': Equity(3 [VNQ]), 'amount': 7303, 'cost_basis': 80.4134079279255, 'last_sale_price': 81.7}, {'sid': Equity(1 [LQD]), 'amount': 48552, 'cost_basis': 104.46178226031265, 'last_sale_price': 105.29}, {'sid': Equity(0 [DBC]), 'amount': 75496, 'cost_basis': 24.160309400203023, 'last_sale_price': 24.37}]",11431980.66,9077059.559999999,1.5170149315948036,0.0022128148200695197,[],4,,,0.0,4.222491482522763,0.0,0.0,-0.26602449031941144,-0.19045738129864706,-0.23641149365990527,2023-08,681,0.0,-0.09250300815910739,0.13834670816705025,"[-0.2170003205537796, 0.4464821517467499, -0.07123948633670807, 0.334300696849823, 0.50745689868927]"
2023-08-29 20:00:00+00:00,2023-08-29 13:31:00+00:00,2023-08-29 20:00:00+00:00,-2649794.7,-22126.531591083396,0.807469661111115,9147508.316084677,1761172.8760846762,9097096.45,7386335.44,"[{'id': 'db664b124be54ad9a853c39cd5611019', 'dt': Timestamp('2023-08-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'amount': 8998, 'filled': 8998, 'commission': 370.63288383, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '469822c0e947428cab78fddff80a6644', 'dt': Timestamp('2023-08-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'amount': 380, 'filled': 380, 'commission': 170.7661404, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '08b568b790fb4149adbac35e6bfb33ec', 'dt': Timestamp('2023-08-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'amount': -15216, 'filled': -15216, 'commission': 1257.5819344799997, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd97b089c98dc40d28c13d497e80f51b2', 'dt': Timestamp('2023-08-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'amount': -19738, 'filled': -19738, 'commission': 2093.74654303, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b42dd9bebf944811aa7e00003d3d9bad', 'dt': Timestamp('2023-08-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'amount': 113472, 'filled': 41750, 'commission': 1021.7156025, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-2649794.7,1783299.407675759,72538.39767576195,10036130.14,7386335.44,2,"[{'sid': Equity(4 [VWO]), 'amount': -48469, 'cost_basis': 40.61900754221284, 'last_sale_price': 41.17}, {'sid': Equity(2 [SPY]), 'amount': 9151, 'cost_basis': 443.38171732216347, 'last_sale_price': 449.16}, {'sid': Equity(3 [VNQ]), 'amount': -7913, 'cost_basis': 82.48972893725767, 'last_sale_price': 82.69}, {'sid': Equity(1 [LQD]), 'amount': 28814, 'cost_basis': 104.53444647017695, 'last_sale_price': 106.13}, {'sid': Equity(0 [DBC]), 'amount': 117246, 'cost_basis': 24.280095155316406, 'last_sale_price': 24.46}]",10036130.14,9097096.45,1.386817524690684,0.007993238360891386,"[{'amount': 8998, 'dt': Timestamp('2023-08-29 20:00:00+0000', tz='UTC'), 'price': 41.190585, 'order_id': 'db664b124be54ad9a853c39cd5611019', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 380, 'dt': Timestamp('2023-08-29 20:00:00+0000', tz='UTC'), 'price': 449.38458, 'order_id': '469822c0e947428cab78fddff80a6644', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -15216, 'dt': Timestamp('2023-08-29 20:00:00+0000', tz='UTC'), 'price': 82.64865499999999, 'order_id': '08b568b790fb4149adbac35e6bfb33ec', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -19738, 'dt': Timestamp('2023-08-29 20:00:00+0000', tz='UTC'), 'price': 106.07693499999999, 'order_id': 'd97b089c98dc40d28c13d497e80f51b2', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 41750, 'dt': Timestamp('2023-08-29 20:00:00+0000', tz='UTC'), 'price': 24.47223, 'order_id': 'b42dd9bebf944811aa7e00003d3d9bad', 'sid': Equity(0 [DBC]), 'commission': None}]",3,,,0.0,4.222491482522763,0.0,0.0,-0.23598844319090642,-0.16884657966844369,-0.23641149365990527,2023-08,682,0.0,-0.08524916839153118,0.13833270049143517,"[-0.2170003205537796, 0.4464821517467499, -0.07123948633670807, 0.334300696849823, 0.50745689868927]"
2023-08-30 20:00:00+00:00,2023-08-30 13:31:00+00:00,2023-08-30 20:00:00+00:00,-2644898.25,1761172.8760846762,0.9489584015017705,9166591.713855827,467877.49385582603,7386335.44,8698714.22,"[{'id': 'b42dd9bebf944811aa7e00003d3d9bad', 'dt': Timestamp('2023-08-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'amount': 113472, 'filled': 94480, 'commission': 2313.7189813500004, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-2644898.25,-1293295.3822288504,19083.397771149874,11343612.47,8698714.22,2,"[{'sid': Equity(4 [VWO]), 'amount': -48469, 'cost_basis': 40.61900754221284, 'last_sale_price': 41.02}, {'sid': Equity(2 [SPY]), 'amount': 9151, 'cost_basis': 443.38171732216347, 'last_sale_price': 451.01}, {'sid': Equity(3 [VNQ]), 'amount': -7913, 'cost_basis': 82.48972893725767, 'last_sale_price': 82.99}, {'sid': Equity(1 [LQD]), 'amount': 28814, 'cost_basis': 104.53444647017695, 'last_sale_price': 105.98}, {'sid': Equity(0 [DBC]), 'amount': 169976, 'cost_basis': 24.356611632283837, 'last_sale_price': 24.490000000000002}]",11343612.47,7386335.44,1.526031829131821,0.0020861853426898946,"[{'amount': 52730, 'dt': Timestamp('2023-08-30 20:00:00+0000', tz='UTC'), 'price': 24.502245000000002, 'order_id': 'b42dd9bebf944811aa7e00003d3d9bad', 'sid': Equity(0 [DBC]), 'commission': None}]",3,,,0.0,4.222491482522763,0.0,0.0,-0.228033024854343,-0.1631472817301169,-0.23641149365990527,2023-08,683,0.0,-0.08334082861441616,0.13823758208763418,"[-0.2170003205537796, 0.4464821517467499, -0.07123948633670807, 0.334300696849823, 0.50745689868927]"
